t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-20800.218723531023,-16218.301388573707,-11903.885474339313,-7998.601146200422,-4645.717444809978,-1985.1199623426533,-138.87420118964718,820.6267908899148,931.3631985474767,446.2704977788699
-39015.74792909876,-30584.70295172491,-22598.472122420568,-15307.502003878031,-8983.35934413513,-3909.7468062863427,-350.3773033656394,1522.4667157810854,1758.9169090007529,843.0401259302678
-51821.84857719358,-40966.24299590723,-30569.182209888306,-20933.3178168002,-12429.453502497652,-5486.89271250143,-539.982978660665,2094.825009610495,2436.2648255894346,1160.172092574005
-58135.56819117665,-46508.809680735176,-35183.82667184236,-24449.82084351537,-14735.999771125633,-6608.092941599479,-693.6376378071151,2502.8779962695994,2920.5267585764186,1376.2003284137538
-58215.10339632531,-47317.23368822337,-36440.37133496654,-25801.377894942187,-15840.10546886842,-7232.482150420596,-801.167485577666,2734.90529505128,3195.975288202798,1485.2753457804772
-53368.13338613942,-44268.31301284794,-34862.0173183809,-25253.81686678097,-15846.711050364003,-7383.843207911792,-857.6233825307942,2800.5778582566163,3272.442389007295,1495.692006919425
-45439.33935991593,-38663.452631199565,-31285.212747198784,-23281.52804553676,-14979.227075360111,-7135.851224908492,-863.7385933900291,2725.60437346355,3179.349677594443,1425.8450186889243
-36283.31840432951,-31858.990024425428,-26623.544878548753,-20434.177241687972,-13516.701888226513,-6591.015782373782,-825.3868223001697,2544.627390941305,2957.4930400634476,1299.0960956472113
-27382.837601856154,-24985.714011576845,-21678.08407666823,-17222.349709628874,-11735.734739156991,-5859.306084179639,-752.2133428559107,2294.276587057361,2650.8033269970374,1138.9945178424643
-19677.721994864485,-18808.380325256185,-17030.524551417642,-14045.124654881492,-9869.259005980002,-5041.064796799742,-655.8299336999884,2007.7499535142224,2299.7485568065695,965.8192091845796
-13580.462445582312,-13715.888282135022,-13019.138238679723,-11163.57503485013,-8086.243757821141,-4216.500039783795,-548.0344248913048,1711.5289292672044,1937.1890672319362,794.7850221853649
-9105.042054830381,-9796.658404786618,-9773.589014697853,-8710.232662376173,-6489.6684253515305,-3441.7944805182237,-439.4330109424948,1424.149461435379,1586.6948274648216,635.7315752117471
-6030.19757414749,-6946.551418760749,-7277.355698730108,-6718.749000247577,-5126.551975110139,-2750.354479714112,-338.6668650491397,1156.5266133177674,1262.8014248195186,493.8224704028805
-4041.502724043657,-4969.478019904103,-5431.896829066843,-5159.140699049638,-4003.3429188387277,-2157.1333957352495,-252.2551127841372,913.1937269583019,972.4709330301077,370.7290061992505
-2827.5221497544103,-3650.5226440833503,-4107.536888978516,-3968.866052453219,-3101.5038130658936,-1664.1197840763937,-184.92630090341376,693.8933924175954,717.0680225576009,265.8773571356578
-2129.4274816093707,-2798.057384338489,-3176.3103665279627,-3075.3677363878182,-2390.3431120793566,-1265.6374079725604,-140.24393463157782,495.1371878886584,494.3437319700507,177.50418800130984
-1755.9401514522424,-2260.894331813776,-2528.6725089655197,-2409.74953762353,-1836.107397268639,-952.735886280773,-121.32754876085215,311.542097044044,300.1330984300895,103.41907393302108
-1578.1057237785124,-1929.5314863974088,-2078.8071872277233,-1913.4101439438434,-1407.624658244969,-716.4532330523316,-131.50082175563205,136.90004102363707,129.65117379466648,41.47728070020685
-1515.5788911392026,-1729.5156700239133,-1763.3988611145353,-1540.0821692488048,-1079.3730261847193,-550.0275000309231,-174.73486192479692,-34.974664182633106,-21.611424339292057,-10.180624734565814
-1521.6691826606022,-1612.3882970401337,-1537.5996332087059,-1255.455203993408,-832.9299008319925,-450.2368947372207,-255.78252858221686,-209.54230780388966,-157.33494519338765,-53.05218082020014
-1570.5859638716681,-1547.1983163404834,-1370.540356608609,-1035.9468865321785,-657.5552368794101,-418.0116506682362,-379.9184746163326,-390.91084670011884,-280.0861296721628,-88.29761769254982
-1647.8715764379901,-1513.8185754064334,-1241.615641327575,-867.5519650508002,-550.3458245794325,-458.3528730165229,-552.2222517452647,-581.2533837711637,-391.23990673389164,-116.8200418932072
-1743.8149255118044,-1498.3336500269456,-1138.0366686607651,-745.1699106920856,-516.0619987200869,-579.477611845261,-776.3874444099672,-780.2895106714193,-491.06179483518196,-139.37124976178944
-1849.2833077813546,-1490.3593644369441,-1053.71007054404,-672.3904866204809,-566.4296988116395,-791.0458261222452,-1053.125065156962,-984.9024370911486,-578.9207148588335,-156.66436122786132
-1953.4895984133975,-1482.0403800663387,-989.2232645646075,-661.3714075017687,-718.5084233506764,-1101.3686929411876,-1378.3580616568686,-1189.0033704886596,-653.6085838428808,-169.4804797137589
-2043.422433628318,-1468.436392170146,-952.4800332813513,-732.1666678683457,-991.6552404079862,-1513.6873803761187,-1741.5566084584518,-1383.7659273603406,-713.7398351461409,-178.758380573172
-2104.812205467893,-1448.9143372695355,-959.2891322391515,-910.7107470895338,-1402.7844215671323,-2021.9456574565477,-2124.6943345680165,-1558.323580036096,-758.1928466777707,-185.6554743585784
-2124.474450920645,-1428.9682871510297,-1033.007398762262,-1224.7398106918752,-1960.0733535528318,-2606.8905579089346,-2502.3467586074316,-1700.9476542424468,-786.5407192268053,-191.56698164299604
-2093.6355303577284,-1421.6409324100562,-1202.3021465908857,-1697.3502999023294,-2655.962582393208,-3233.6767360275107,-2843.339797598536,-1800.6116656850324,-799.4071225797792,-198.09053167613823
-2011.470058001135,-1447.5593378271824,-1496.3819638525672,-2338.6920765633504,-3461.063449684788,-3852.2253373032395,-3114.059147066087,-1848.725676812161,-798.680445941014,-206.92724863431735
-1887.7321263943245,-1532.7058279131204,-1937.7446172592715,-3137.3273623225587,-4321.100668421223,-4401.225712469517,-3283.089932213168,-1840.7297803072825,-787.531135470656,-219.71911533221135
-1743.270699004564,-1703.5589580836966,-2533.5270308601066,-4053.7034141022345,-5158.911136234173,-4815.828026543667,-3326.3884476857565,-1777.207222072555,-770.2043674841913,-237.8358648285121
-1607.575065412926,-1980.136745354378,-3267.6006537724816,-5018.496876687349,-5882.561630843185,-5037.930476871636,-3231.8630508545643,-1664.238621833074,-751.5998840655081,-262.1406264794535
-1513.3269914556718,-2368.5013142414437,-4096.14411693068,-5937.883439849554,-6398.9358738593355,-5026.897362106485,-3002.2143975882145,-1512.8650934645061,-736.6949381588005,-292.7776917518343
-1489.0225782132272,-2855.0016205745046,-4949.082517157849,-6706.016340647647,-6630.1868206407635,-4768.0122086781885,-2655.220870551236,-1337.7246964469273,-729.9037554967147,-329.0325162860485
-1551.6398033397866,-3404.500016108724,-5738.361473709756,-7222.634412123277,-6529.035780544382,-4276.295137804402,-2221.279812201333,-1155.1171546464407,-734.486668916194,-369.3086345464828
-1701.6118509611626,-3963.8674587435503,-6371.884198147434,-7411.665738662868,-6088.733574552246,-3594.4888008502994,-1738.7311033700971,-980.878348883776,-752.1169328091597,-411.2468308014878
-1921.791073568408,-4470.391895857089,-6769.886984977084,-7235.889726703783,-5344.823032482941,-2785.660568248525,-1248.0510624324256,-828.4713499752271,-782.6828514915906,-451.98175896438744
-2180.8165297033415,-4863.058600336659,-6879.465350783828,-6703.655709644345,-4368.240308487727,-1922.372586029352,-786.2231479678763,-707.6216659330776,-824.3545207939362,-488.49797706415626
-2439.8440907120103,-5093.656489954912,-6683.4181317078055,-5866.04859298054,-3251.841906669865,-1075.1813598109254,-382.41575513565544,-623.6719164644314,-873.8909518638945,-518.0211831715034
-2660.575877327407,-5134.779629683103,-6201.396021711417,-4805.786162016992,-2094.156214973536,-303.0991153203069,-55.62485033343529,-577.656504203418,-927.118623173448,-538.3700561486195
-2812.3292864580076,-4982.943544646427,-5483.749666626338,-3621.373174583137,-984.4564469467964,352.2656637712412,185.63675828301035,-566.9510826766689,-979.4871474938369,-548.203305378414
-2876.5011937765485,-4656.673496460103,-4600.482872366209,-2410.8427553057595,7.7889280714328315,868.4312022651609,342.00386229653043,-586.2681911106147,-1026.605709484339,-547.1224797331269
-2847.839571369613,-4190.847486543582,-3628.6278470439343,-1258.7115315503365,837.8041589245869,1240.2855345140124,420.94131913030577,-628.7573848114693,-1064.682175360317,-535.6254169058046
-2732.942663126784,-3629.299923159424,-2641.049671692221,-228.11930748831506,1485.1770047110276,1476.1479217872431,434.1335638581721,-687.0112991418853,-1090.8173710332458,-514.9373972567074
-2547.012299750219,-3017.621469909594,-1698.5582565463687,641.6739157765664,1949.8748023678806,1593.047282042219,395.1185010428818,-753.8521681518167,-1103.140579696523,-486.7683725735372
-2310.0039716949877,-2397.4793887442743,-845.8758476518508,1333.5596691041617,2246.501087666693,1612.3183862962724,317.4743058592504,-822.8499218326518,-1100.8010552524108,-453.0509593095539
-2043.0744676125353,-1803.0136447894886,-110.97697433356531,1848.2984745759602,2398.4035164886764,1556.1502782121356,213.65063771315653,-888.584534267843,-1083.849798379733,-415.7063554094369
-1765.8445043767929,-1259.2389399333792,493.20571763920753,2199.2757985723097,2432.664600523313,1445.2859191243208,94.38239750698281,-946.7038364016262,-1053.0548630120252,-376.4689196111716
-1494.6426918191444,-782.0261244449666,965.7892830426822,2407.4590196389445,2376.4235353958998,1297.7746349413069,-31.453559649640006,-993.8444330863516,-1009.6933001156062,-336.7811500720327
