t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
1240.369245672034,893.7973085421163,600.0446577135997,380.41620900446003,254.15982163719067,232.44237887012562,303.1629116196208
2142.665778758452,1480.676638753342,910.792102435369,475.0088849636338,212.15379538975202,145.35045018199426,250.98496465492303
2955.798957708018,2011.51673849969,1191.6380104818602,557.620153001801,168.39570237452213,60.484466458037645,199.9693642036571
3645.9995033026044,2465.152553492483,1431.574726493718,624.4015121162258,123.23237327101813,-20.19007290638757,151.55188768662154
4189.692280160383,2826.468023513817,1622.5573377970954,672.5381631008325,77.07521624483559,-94.98658573449035,106.92284825442232
4574.764866315156,3087.1957155931636,1759.9177999735127,700.38893674586,30.38161721278493,-162.57641515608452,66.9676102561217
4800.513364158014,3245.959863994381,1842.4282124208216,707.5138000333845,-16.366942686373392,-222.03698771464593,32.235083685335496
4876.403550561341,3307.630501740134,1872.0381192723135,694.5953560739954,-62.68802544284074,-272.86713673689746,2.9351537929211418
4819.942968978606,3282.1453027084203,1853.3509772607194,663.2730031602835,-108.12066932391227,-314.97126116009036,-21.037327394170234
4654.048310706256,3183.008863641385,1792.9307027937575,615.9167628084992,-152.24541606867012,-348.61706932315235,-40.05706441653422
4404.3053554612725,3025.6917525024382,1698.5380007361866,555.3713944942157,-194.70061678583187,-374.37378976435207,-54.70818050028751
4096.465468186251,2826.1277887228252,1578.389053407331,484.70038908500015,-235.19414370691558,-393.0387452879528,-65.71690065016492
3754.424594421817,2599.458214683339,1440.5099561350032,406.9546554210928,-273.5100787408129,-405.5601131586329,-73.88417045721337
3398.8141378554187,2359.1092117233184,1292.2343810785385,324.98355091736147,-309.5103558865398,-412.9627283795425,-80.02414949387497
3046.222438942858,2116.2277142658413,1139.8648312277141,241.2978651101672,-343.13168003290093,-416.2822248250936,-84.9128404671757
2708.978484154112,1879.449716761108,988.494033214688,157.98678960943064,-374.3783188747106,-416.5109772032679,-89.24926116948717
2395.374796702946,1654.9408850127943,841.9654006314405,76.68477325373878,-403.3115650815197,-414.55750089266365,-93.62982019769967
2110.1846270566007,1446.6324949495552,702.94118502482,-1.420016450105777,-430.03679488491025,-411.21940898390653,-98.53512405161982
1855.3338379326924,1256.574286410023,573.0435013036977,-75.54604506183247,-454.68911258610956,-407.16884713121215,-104.32743240846551
1630.6113147828491,1085.335465277989,453.0354254700359,-145.2583552943667,-477.4185764368414,-402.9485690377574,-111.25641119265937
1434.3339317175128,932.4009445906041,343.0149099322926,-210.39791936359026,-498.37596043513116,-398.9764493449354,-119.47066219032311
1263.915195808705,796.527621905663,242.60145796214059,-271.00845511318005,-517.6999306376948,-395.55618095355305,-129.03264430732435
1116.3153309944043,676.0418285981774,151.10279871160856,-327.2666917175886,-535.5064151024856,-392.8920741608965,-139.93494032829187
988.3720378924236,569.0721707554227,67.6551542923468,-379.42007465980083,-551.8808324565856,-391.10616951973213,-152.11626439595912
877.0249450110192,473.72111265316437,-8.66446441952128,-427.7342270581754,-566.8737195082634,-390.25621377592944,-165.4760678911038
779.4537647483944,388.1840001555638,-78.75230031634624,-472.4512544932255,-580.5001612788785,-390.35336958046224,-179.88702768224658
693.1520137000806,310.82645275277685,-143.41491062850383,-513.7592032236676,-592.7432690783716,-391.3787997974627,-195.20505783824422
615.9566172195551,240.23102835040874,-203.32544884930397,-551.7725875045048,-603.561761041053,-393.2984727161518,-211.27676137270421
546.0503302963575,175.22261434180135,-258.99574996594436,-586.523771715043,-612.9014611948375,-396.0756790607937,-227.94443488391403
481.9498139802027,114.87980551951978,-310.76168538123227,-617.9649854945852,-620.7102381234502,-399.680850924694,-245.04886771358613
422.48814163548394,58.53709618011161,-358.78033422528483,-645.9807226375827,-626.9555530812337,-404.09834866917737,-262.4302543049779
366.79686648819336,5.780380084845035,-403.03853307012355,-670.4101024586504,-631.6433960838694,-409.3299581528281,-279.927580050371
314.28972474363036,-43.563760087961725,-443.37310321190574,-691.0783654851716,-634.8369924626382,-415.3949386832981,-297.3768612594365
264.64761681916934,-89.4460300143219,-479.5033464092047,-707.835993589941,-636.6733170300128,-422.32659728023555,-314.60862964020635
217.80270367190633,-131.62166915775913,-511.07612983724164,-720.6030119687753,-637.3752296991929,-430.16554423429795,-331.44505744063156
173.9182900131293,-169.68921917582557,-537.722997950278,-729.4149438487041,-637.2570230831888,-438.9500054510067,-347.69712355809907
133.36068775163506,-203.14255966431324,-559.1272890051023,-734.4658189389066,-636.7214195179438,-448.7038149110031,-363.1622220497788
96.65952758931931,-231.4366639396233,-575.0973425926933,-736.1428133192375,-636.2466170612907,-459.4229621367464,-377.62260792834496
64.45406409789774,-254.0655297916349,-585.639828466732,-735.0467799442537,-636.3628633017144,-471.06179370220286,-390.8450540146989
37.42488274121425,-270.6482393806996,-591.0253848299466,-731.9933537111436,-637.6191778327832,-483.5201297780149,-402.5820490817143
16.212931721617657,-281.0164472788018,-591.8375758349581,-727.9906423548298,-640.5421334803906,-496.63262310082473,-412.5747943265596
1.3306813594749087,-285.29426467200057,-588.996110167621,-724.1917648223341,-645.5898739100514,-510.16163230464554,-420.55814755564273
-6.926979517708453,-283.9600516970932,-583.7466483999376,-721.8235102179715,-653.1055902896165,-523.7946904828461,-426.2675218081198
-8.562314569321742,-277.879571949436,-577.6124975873404,-722.0958066805003,-663.2753028178427,-537.1473261112951,-429.4475726864028
-3.9339834663042765,-268.30167164858517,-572.3078785621517,-726.099993015986,-676.0948357156124,-549.7715587606937,-429.8623181736749
6.214190009520252,-256.8112071496394,-569.6177488916624,-734.7064774349637,-691.350256915681,-561.1698859862211,-427.30614429008693
20.762562634834143,-245.2390728837505,-571.2545692096058,-748.4736834159112,-708.6148014226353,-570.8140540147473,-421.6149824560108
38.2665233594212,-235.53520289836578,-578.7069351934085,-767.5798239122441,-727.2635477150126,-578.1674242219365,-412.6768247442037
57.046791750355546,-229.61634847166346,-593.0977030902425,-791.7868898820151,-746.5051036282433,-582.7093694346768,-400.44069428942447
75.31129862435165,-229.2051513424983,-615.0693956743274,-820.4425025579551,-765.4275746598507,-583.9599079172818,-384.9232268117145
91.29568246036894,-235.67951928509473,-644.7120071980321,-852.5204999949049,-783.0544326908251,-581.5027392263091,-366.21215228015376
103.4060618930836,-249.95090127896339,-681.5430988640001,-886.6960789169211,-798.4048261877592,-575.0049919699321,-344.46618728858255
110.34685735625371,-272.3866274523174,-724.5430959493528,-921.4468449180032,-810.5525268937251,-564.2323106355249,-319.9111394800469
111.21832508662786,-302.7855121856318,-772.2411602031697,-955.167992564206,-818.6781217932732,-549.0583561347744,-292.83235447721097
105.57286268740256,-340.4084440320629,-822.8402537014241,-986.2885404744103,-822.1101361313476,-529.4683153386387,-263.56396480142064
93.42525198574475,-384.05805655475154,-874.3652184365743,-1013.3762271588388,-820.3523148271443,-505.55654409682325,-232.47568886478678
75.21867399418062,-432.1951699637845,-924.8156440061298,-1035.221100245227,-813.0960374857161,-477.5189441258803,-199.95814044207708
51.75432236496525,-483.075613779831,-972.3061893929863,-1050.8914686653306,-800.2185293541565,-445.6410464030821,-166.4077194537875
24.096704802353443,-534.8898687828041,-1015.1804830536173,-1059.7600251183565,-781.768928960263,-410.28301016981436,-132.21215206700185
-6.531379047848787,-585.8896671020677,-1052.0899024402697,-1061.5018610177904,-757.9452286320121,-371.86283633824524,-97.73763647337543
-38.850765521635864,-634.4896608213401,-1082.0343398624257,-1056.0691955127313,-729.0655526338468,-330.83904641806686,-63.31834918979581
-71.61398136184852,-679.3375261723824,-1104.3674190950921,-1043.6495614084902,-695.5372024774495,-287.6939188401333,-29.24880516841607
-103.6725822709557,-719.3512980223212,-1118.7726962454742,-1024.6148368901581,-657.8264718050358,-242.91813981063706,4.220721165000711
-134.0212462585987,-753.7273414962995,-1125.2196965070211,-999.4680251316151,-616.4315464658304,-196.99745502614633,36.88578229631237
-161.8199286578168,-781.9254981884392,-1123.9091544634257,-968.7933737762356,-571.8600021496488,-150.40163828555222,68.58665453042018
-186.39813641865675,-803.639337449965,-1115.2158359225398,-933.2136772239604,-524.6116205619862,-103.57585232006087,99.20502149204736
-207.24677019817287,-818.7592330897418,-1099.6353382133266,-893.3567871131884,-475.16656196025986,-56.934285123043765,128.65902120427978
-224.0030704103586,-827.3345921093054,-1077.7388742380674,-849.831761177293,-423.97841370965875,-10.855810489853042,156.89726291259257
-236.43329594980128,-829.5395404075666,-1050.137757230971,-803.2138850576108,-371.4712998475726,34.31865575234082,183.89238647034
-244.41630030186624,-825.6442637665182,-1017.4574772926219,-754.0370667602832,-318.0400732178752,78.28745884731677,209.63465650002505
-247.92959298344434,-815.992429029364,-980.3200690614686,-702.7917952782296,-264.05258737027077,120.78850869395404,234.12597391112172
-247.03813576279094,-800.9839058556961,-939.3329129118064,-649.9268783612766,-209.85311919552112,161.59888242468344,257.3745668750362
-241.88522764750007,-781.0614245756224,-895.0820680881994,-595.8534093518123,-155.7661449665834,200.5339641587371,279.39050782093443
-232.6844317858874,-756.6997461737676,-848.1285226662619,-540.9497443602879,-102.09982906489503,237.4462915761635,300.1821042709821
-219.71151946898829,-728.3962087336831,-799.0061756600571,-485.5666088019035,-49.14874363060966,272.22420983144104,319.75313658676635
-203.295706595286,-696.6619535607567,-748.2207912857195,-430.03174028096436,2.8045130833995984,304.7903695023439,338.10086755863506
-183.80987211455798,-662.0135572247339,-696.2494919476715,-374.6536901733496,53.48899458807557,335.1000513201103,355.21472585415756
-161.6598361208228,-624.9650964258367,-643.540551616805,-319.7245527157474,102.6464472734894,363.1392599500842,371.07556325132794
-137.27304769198182,-586.0208116259524,-590.5133289934457,-265.52148823855725,150.03365829489434,388.92250488353915,385.6553980533613
-111.08715701593367,-545.6685305436608,-537.5581830838612,-212.30698291881302,195.4259313278034,412.49018047605244,398.91757716736845
-83.53893965915663,-504.3739180128537,-485.03619474108393,-160.3278650745317,238.6213907263888,433.90547008187036,410.81731047824314
-55.05395103086832,-462.5755011567314,-433.27852156195945,-109.81319276056202,279.44570247899276,453.2507303230191,421.3025480924741
-26.037174242315544,-420.6803370103983,-382.58526797804444,-60.97124233159815,317.75670886471994,470.623358210703,430.31518038368876
3.135165877181361,-379.0601799901534,-333.2238631496461,-13.985953277028415,353.4484190665863,486.13120159387927,437.79254132272126
32.1224875565687,-338.04807685528453,-285.4270912583862,30.986698714128522,386.45379712600334,499.8876359959704,443.66918817001124
60.62528327837088,-297.9354479800888,-239.39108139505774,73.821846499744,416.7458549614556,512.006490832938,447.8789177327217
88.38889380177378,-258.96986724173576,-195.27369931751747,114.4278185947741,444.3366971634577,522.5970573581274,450.35696446195243
115.20537261864138,-221.35388141127635,-153.193854142841,152.74665198632707,469.2743697049208,531.7594420568973,451.04231220262477
140.91318209011078,-185.24526968912662,-113.23221249912915,188.7526610284159,491.637616945737,539.5805367808623,449.88004222562904
165.3945305439013,-150.75910488454957,-75.43368993298324,222.44892025774067,511.52891834476577,546.1308573128877,446.8236368034252
188.5703163166483,-117.971830805932,-39.81187325795,253.86180207673814,529.0664178380827,551.4624550875492,441.8371600631443
210.39288136665752,-86.92733085419658,-6.355246388307108,283.034009437573,544.3755331705196,555.6080357021976,434.89724486423677
230.837061857718,-57.64466777202962,24.96520996619907,310.0168102898604,557.58110470997,558.5813291691035,425.9948239065407
249.89030642822183,-30.126876686918234,54.18774507548207,334.8623652942488,568.8008934080812,560.3786597458619,415.13655302670367
267.5428568983968,-4.369951366391799,81.3517793477792,357.61710278038424,578.1410660889012,560.9815683645295,402.34588319311297
283.7790968695636,19.62897031889792,106.49101125107532,378.31701267227777,585.6940358603807,560.3602590499391,387.66374471064603
298.5711326446976,41.8652050380606,129.62855888259642,396.9855057559913,591.5386980305165,558.4775818117155,371.1488134816796
311.87546479947093,62.32272279985222,150.7747792914309,413.6341437977258,595.7427710716901,555.2932350924293,352.87733663081286
323.6332539798904,80.97345408850734,169.92806776140088,428.2661398070547,598.3666729239264,550.7678739315024,332.94250542915955
333.7742262098359,97.77980721297712,187.07853305731678,440.8821207851498,599.4681808150551,544.8668442481062,311.45337875589433
342.22376806463996,112.70005460943243,202.2140364273965,451.48730510466225,599.1070650049362,537.5633236489786,288.5333806116204
348.912307708765,125.69583717362772,215.32773771820234,460.0990310375542,597.3489573930719,528.840726286059,264.31841920482924
353.78573764364126,136.7407259859734,226.42606780032978,466.75351894996527,594.2678956294939,518.6943130265902,238.95470017382553
356.81546566590407,145.8286217095771,235.5359796610317,471.5108665554236,589.9472349479842,507.13202785072946,212.59632895361253
358.0067111879135,152.98078936137267,242.7104319635379,474.4575440943251,584.4788963074029,494.1746476570183,185.40281338619926
357.4038912850078,158.25051680118122,248.03131177547226,475.70602870177726,577.9611733609783,479.8553789132607,157.53658436465432
355.09232942889724,161.72471781809062,251.60936631607467,475.39163230622023,570.495513694864,464.2190576373626,129.16064798239995
351.1960095842537,163.52222187242526,253.5811291090008,473.66696810903414,562.182797834716,447.32110935893417,100.43646751052475
345.8716147815934,163.78893703746587,254.1032297918082,470.69480722190116,553.1196560492126,429.2264063949715,71.522149488655
339.299556810374,162.69047449083715,253.34480975956643,466.64025684634754,543.3952973341343,410.0081265527365,42.57097858887836
331.67305783749913,160.4031262243765,251.4789828228959,461.66322535099823,533.0891985020244,389.74667692918854,13.730314705332777
323.18654184444534,157.1042551269611,248.67435676038926,455.91203344805774,522.2698418455931,368.52870551614797,-14.859163083255941
314.02461618254785,152.9631738244079,245.08756656279718,449.5188117798087,510.99452591851036,346.44618769617546,-43.06390413528234
304.35278030268285,148.1334643744129,240.85758297394162,442.59703602226807,499.3101300512284,323.59554882377915,-70.75767915895308
294.31072168124456,142.74745346106508,236.1022864092278,435.2412400529003,487.2546065669071,300.07677057347587,-97.82157871760694
284.0086958205806,136.91324878886263,230.91748128034652,427.5286627117617,474.8589140994918,275.9924284456779,-124.14387608507081
273.52709283429846,130.7144093440403,225.37821534312607,419.5223619139813,462.1490916815836,251.44661993769907,-149.61980511863135
262.9189210055191,124.21201070692317,219.5420035514041,411.27519519948606,449.14820058593045,226.54376517708047,-174.1512914935772
252.21463261881055,117.44861431649824,213.45336601389099,402.83402648322345,435.8779191503527,201.3872909240822,-197.646661710402
241.4285104160586,110.45348201003829,207.14899148320185,394.24356841677053,422.359652801949,176.07824063443368,-220.02034129258016
230.5657392561874,103.24830581220294,200.66283385941023,385.5493904701091,408.6151049590522,150.71388316285385,-241.19254368453903
219.6293061188725,95.85274576863553,194.03052957834078,376.79978946739175,394.66633359437003,125.38641610921306,-261.0889460310361
208.62598798144586,88.28917212552156,187.29266924234736,368.04640421718835,380.53538453107734,100.18187266669503,-279.640347959551
197.57087680413989,80.5861707620031,180.496642662692,359.3436331319024,366.24364036195385,75.1793400300652,-296.7823145154963
186.49012366766968,72.78056660414344,173.69697620183106,350.74706233429083,351.81105039689686,50.45058138092805,-312.45481349296597
175.4218284032083,64.9179223084253,166.9542703126723,342.31121755994326,337.2554119606164,26.06012253551684,-326.60186881688264
164.41522758659607,57.051654859376896,160.3330032505025,334.0870094880519,322.59185845500207,2.065821021539648,-339.17126311168573
153.52851854019758,49.24106177056716,153.89857984927534,326.11924916073485,307.83267816136095,-21.480115768768172,-350.11433166759406
142.8257831259253,41.548648384187004,147.71406435105962,318.44457358460977,292.98754403603306,-44.52974936339998,-359.3858943584354
132.373533737888,34.037192054134806,141.83704222358625,311.0900508553707,278.06418345738524,-67.03779897632342,-366.9443698643494
122.23739410284553,26.76696788290343,136.31701183998433,304.0726404785704,263.06946279050226,-88.95996762652472,-372.7521068651489
112.47935563365833,19.793499889085226,131.19362127313454,297.39957953607995,248.01080933890967,-110.25138878574273,-376.77594987693374
103.15592859238228,13.16610125651168,126.49594975516771,291.06965968798085,232.89784702481856,-130.8653704768642,-378.98803451554795
94.31735318067261,6.92734117060148,122.24290087841273,285.07526295998275,217.74408589159836,-150.75258496000464,-379.36678073350276
86.00786863028834,1.1134391305454159,118.44463941548852,279.40494342924586,202.5684827625802,-169.86080369759594,-377.89802637953335
78.2668789984397,-4.244543456717835,115.1048795104325,274.04628322936617,187.3966841061381,-188.1352151243501,-374.5762210204981
71.13072207202731,-9.118955000727354,112.2237315276921,268.9887191258058,172.26177455116087,-205.5192950439709,-369.4055848629214
64.63465871687154,-13.483566263725777,109.80074843931126,264.2260330270115,157.2043865634813,-221.95613539727384,-362.4011325033054
