t1,t2,t3,t4,t5,t6,t7
290.34499999999997,276.58,272.625,278.48,294.145,319.62,354.905
-1340.6040625375367,103.34814509866803,31.593473597343078,81.03171960157111,188.59093198166892,296.6942732777376,365.36843018692366
-2878.2432709209133,-71.11887612031467,-205.22511395861383,-113.01182569261104,83.79321517842186,272.3261976550044,373.43827610746314
-4237.245231103466,-241.35645165787145,-429.5748628863889,-297.32239695133376,-17.042744412996598,247.28471716744411,378.8737136509121
-5350.993911735731,-401.76712254796456,-634.062374576012,-466.2622592204033,-111.00177416412217,222.32038145284645,381.49766870914516
-6177.267086372956,-547.0258765831883,-812.6657646876189,-615.2427916699899,-195.63302417913968,198.11649814133463,381.2003094000631
-6700.343075248029,-672.5229220161326,-961.0988538044418,-740.9712108139903,-269.0768016678396,175.24799435248303,377.938103399923
-6929.563066317999,-774.7690557694334,-1076.9950448398251,-841.5658435913116,-330.1343388495151,154.15179663390978,371.7293064613032
-6895.0012573731565,-851.6919132660291,-1159.9022863061723,-916.5392879659087,-378.27855896374695,135.11083062970613,362.64696409438915
-6641.302056778266,-902.7730483253915,-1211.1070140780462,-966.6659302178565,-413.6112628652286,118.2518947353262,350.81052624041615
-6220.877469982625,-929.0084359038146,-1233.3260015789247,-993.7628081733749,-436.7778261223545,103.55599535501773,336.3770341961614
-5687.5378461234895,-932.7087451182748,-1230.3173068775332,-1000.4191988121662,-448.8537886604547,90.87848758240563,319.53260203059
-5091.332767479159,-917.1819431703119,-1206.4640086932454,-989.7105070318755,-451.21850625382956,79.97567187484631,300.4846476653814
-4475.00823112471,-886.3544590089142,-1166.3784018834137,-964.9271846517076,-445.4296653675772,70.5343623752151,279.4550871070068
-3872.135731463857,-844.3875696407626,-1114.5625027481858,-929.341366456269,-433.1095980615081,62.20127616721891,256.6745240630104
-3306.7029863961843,-795.3356380479792,-1055.1463691810156,-886.0246785606059,-415.8507370123059,54.60974603581752,232.3773586145136
-2793.802225103361,-742.8768944227772,-991.7118352162586,-837.7219638098657,-395.14392003005247,47.402065953102465,206.79769585877304
-2341.0051243752782,-690.1302960205803,-927.1978979226948,-786.7786349947664,-372.33010650055996,40.24658945845694,180.1659396550034
-1950.0478829256917,-639.5572455097827,-863.8762301874258,-735.1145491021913,-348.5736998391865,32.8494062993158,152.70598511845876
-1618.5320309561264,-592.9366325728572,-803.3812345635565,-684.2347073542396,-324.8541675409362,24.960959115879902,124.63295644008915
-1341.4452960307804,-551.3962969763217,-746.7781416451234,-635.2663806727903,-301.97194437320064,16.378310414756314,96.15146092001345
-1112.3993334304803,-515.4829587658688,-694.6539846663047,-589.0129165502926,-280.5645320751385,6.943945253774757,67.45434072587278
-924.5543880831975,-485.25464140874084,-647.2188733422222,-546.0159544709428,-261.12907271793586,-3.4579669954920575,38.72190257151675
-771.2505939335596,-460.3831432091016,-604.4079896578238,-506.619591951356,-244.0482819653485,-14.90698191154592,10.121598300567621
-646.3932077091258,-440.25782706269183,-565.9775079120891,-471.03185524335976,-229.61732366660806,-27.452688717500138,-18.19187636036992
-544.649357598147,-424.08485198775816,-531.5898329246888,-439.3804233845574,-218.06986925806947,-41.12124869243954,-46.076095797973636
-461.51252479142164,-410.9773458119628,-500.8850352892456,-411.76083123015906,-209.6021326250231,-55.92156713048348,-73.40005015741308
-393.28310664575497,-400.0318013365898,-473.5362345562609,-388.27631854454916,-204.39405170038341,-71.85052844687527,-100.04292125464895
-337.00295496214676,-390.3845985188726,-449.28719401008243,-369.06912816482316,-202.62697322573854,-88.89669847047267,-125.8924657389587
-290.3712886712711,-381.24098908483654,-427.97089277217174,-354.34343304564976,-204.49717773764178,-107.04183737782358,-150.84297073022083
-251.6601811327086,-371.86854655010416,-409.50869424356677,-344.3802289923479,-210.22437296909538,-126.25951077708311,-174.79275896870695
-219.64033291447862,-361.5495646441469,-393.89121151425684,-339.5444878070702,-220.05393580236216,-146.51009860706375,-197.6412688057978
-193.52187328257804,-349.49342098993714,-381.1441653672478,-340.28463007443054,-234.2512964032539,-167.73166268624877,-219.2858266899192
-172.90999305949308,-334.72073352239124,-371.28523748431144,-347.1239587591791,-253.0865954594034,-189.82652546982226,-239.61836319489132
-157.77077228372366,-315.94476285440135,-364.28060719188943,-360.6431444522128,-276.80782583954357,-212.64408849682007,-258.5224802609718
-148.398337752987,-291.4884741214383,-360.01170550097015,-381.45229842385464,-305.60133718475976,-235.96136837396477,-275.87142304187427
-145.37065753009793,-259.28283932957385,-358.26278883144175,-410.15084033610486,-339.5400356691496,-259.46384174503305,-291.5275977384998
-149.4786814657637,-216.98787899748515,-358.73746038980073,-447.2735816544812,-378.5219086956724,-282.7302456240666,-305.3442572021226
-161.6136012224523,-162.25896636486937,-361.10700275662913,-493.2225398711684,-422.2044567100782,-305.22565986811287,-317.16981085233255
-182.60141041374908,-93.14756031116177,-365.08589971063014,-548.1861983595799,-469.9437212366451,-326.30716224444586,-326.8548946602396
-212.98391021247045,-8.583951115445032,-370.5217025547359,-612.0511871874227,-520.7490713986988,-345.24533095313967,-334.2618910393082
