t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
171521.48543891773,141837.8263749803,113237.14315914117,86276.79808600641,61535.060885946696,39608.97634481462,21099.700908366798,6576.442319468003,-3493.289085030175,-8862.933879761173,-9694.542389595175,-6835.5973644277565,-2205.333113307076
286267.88692408206,238727.3736269394,192432.4752455328,148137.8603998467,106747.24000461733,69331.32206227914,37106.06257281829,11347.706086738139,-6783.786531249637,-16541.632225498823,-18029.618285089047,-12777.836059732603,-4414.0205883960825
318455.0704212054,269664.25027566927,221183.33412345054,173487.00279168328,127422.0571918061,84284.20586195645,45820.482648566394,14104.242673810808,-8776.727290615183,-21264.048862672895,-23100.10475529973,-16227.127467857137,-5576.41214235076
279200.79583236406,242087.05524591985,203846.51291366603,164370.5754810181,124116.71774381744,84281.30769368757,46882.371916202406,14649.305172160772,-9398.455819497882,-22762.60842436213,-24618.150366887356,-17030.572029584462,-5686.444282032118
202933.33473998294,182220.22044195986,159262.22678620182,133371.29917989325,104469.99075221007,73370.6558992071,41989.907231620295,13333.435014808574,-8952.072795953702,-21598.698293787867,-23212.7738431742,-15747.298355913097,-5042.922354618507
124602.9796720945,117824.52456823019,108450.67092800958,95450.24142579106,78278.3559597325,57232.46641416877,33807.35563016117,10831.633711674824,-7909.218992085909,-18780.29296840834,-20007.184538482295,-13279.945384759289,-4052.9755634900343
64830.85965805192,66346.55249488934,65605.43129976795,61526.38460201763,53299.34175927824,40760.87368451295,24845.169376505422,7870.064780429702,-6704.821096709385,-15337.728593925809,-16146.313152041499,-10488.85578004241,-3054.2950901466543
28236.993820717635,32862.61179232238,35893.37393733871,36407.77049362053,33551.07438790709,26873.299549247193,16801.696814571886,5020.631954404239,-5626.282570793763,-12043.829356560416,-12482.078743937574,-7960.165802687614,-2234.280177761988
9852.650760772125,14467.546825102563,18131.222608614546,20163.571349680893,19819.420840216902,16554.318014473378,10450.378520892678,2615.200703228931,-4804.703628416787,-9328.380751402992,-9475.838816014068,-5961.921001439676,-1642.5884584013947
2267.8712240870627,5695.68987569875,8631.250289575344,10620.75620659733,11091.861976677581,9540.619865982144,5872.666490331213,763.098698416697,-4263.19076171778,-7331.657136414591,-7259.551496650647,-4522.653922221092,-1248.0460562672315
