t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
-1626484.9033297838,-1424928.5917516307,-1226816.1521874818,-1034021.9615312757,-848588.5147956156,-672764.6593766888,-509022.82158239465,-360043.0695488654,-228647.79574020905,-117666.67545763585,-29708.01682161493,33189.40906252541,70049.2482928729,81615.35419539592,71183.6987192604,45598.887687207214,16377.845869807757
-1998930.7496243734,-1788218.1960402103,-1576352.945005597,-1363399.3029280612,-1150185.7498505553,-938546.4431409927,-731521.2447763891,-533468.1180678052,-350022.6279240646,-187824.1203837606,-53924.34246048422,45188.3580066653,104966.56204884879,124509.59765399856,108390.34291669687,68230.86364547275,23492.21649931544
-1273222.157155358,-1191893.6497060903,-1103297.6327585657,-1004417.2462671564,-893090.3984802605,-768461.1162796222,-631500.0399942521,-485511.9082054257,-336480.0438705553,-193033.033663301,-65786.14991642746,34148.069057363384,97523.85806604724,119937.49289704657,104727.61448148193,64696.967079255875,21363.72984827239
-442350.88481235114,-461206.8044948235,-473295.56865542376,-475119.9591089416,-463264.71820636286,-434782.1271400599,-387831.6627110571,-322527.5689860003,-241827.56492026398,-152146.21432207836,-63252.29977363324,12991.81778565629,65253.94252530288,86383.49590170583,76999.70066000904,47281.14916903957,15215.640323896667
-56997.15818742541,-89831.0654915957,-120383.96361701364,-146964.70513724227,-167357.70695964844,-178917.1366491695,-178928.52842378136,-165288.77785680947,-137456.2713903408,-97449.70219626627,-50467.58112496864,-4572.843124796454,30994.009851650553,48809.616979027305,46679.28853727502,29793.67999049053,9861.349149795633
-10327.393528146102,-20170.7046019808,-30287.45644397874,-40544.993781697725,-50475.38237085252,-59181.4310722426,-65312.983452621316,-67189.55792578723,-63152.4980415523,-52185.720386693836,-34715.95787568861,-13289.586039603822,7394.453955410198,21637.942854964684,25197.448009738633,18201.040433040696,6641.362105019609
-46831.25798159761,-42033.931568214524,-37180.847926919894,-32422.627798356887,-28096.511255686317,-24707.610153663496,-22776.716524604133,-22512.55267537864,-23378.629445656425,-23822.159820062236,-21589.998032521446,-14915.110487023994,-4211.464999960294,6992.923839320513,13416.545760876828,11831.517506929626,4793.077319212055
-57378.55540578485,-52066.89855784178,-45636.56563962763,-37849.710260466956,-28939.449138128173,-19799.839541809928,-11980.547403580362,-7259.1084296475,-6707.315762882069,-9596.121670141745,-13009.941583463686,-13083.052719646896,-7733.354750046009,1013.2616192047756,7770.023481268597,8172.015593795089,3445.45165746356
-43883.72686821391,-42590.90756874369,-39745.13134396223,-34770.33019697509,-27531.970275953827,-18686.691804025468,-9889.537065444378,-3491.866018234627,-1476.8063115305772,-3948.951790053008,-8300.016075988144,-10340.163901511936,-7342.179294638771,-686.7022995311696,4877.105996780722,5528.595131237187,2255.3594702804235
