q1,q2,q3,qd1,qd2,qd3,qdd1,qdd2,qdd3
0.0,0.0,0.0,1.0,2.0,3.0,-0.0,-0.0,-0.0
0.010003167612205153,0.020005334248784725,0.030005499034276635,0.9999499670672138,1.9995997465508886,2.998649200931869,-0.010003167612205153,-0.0800213369951389,-0.2700494913084897
0.020005334248784725,0.040002661293535746,0.059983977135130394,0.9997998732754443,1.9983991464063775,2.994598020166224,-0.020005334248784725,-0.16001064517414298,-0.5398557942161736
0.030005499034276635,0.059983977135130394,0.08990843770237288,0.9995497336439563,1.996398680110816,2.987850105923868,-0.030005499034276635,-0.23993590854052158,-0.8091759393213559
0.040002661293535746,0.07994128418298528,0.11975193278037169,0.9991995732031888,1.9935991483577387,2.978411534922313,-0.040002661293535746,-0.3197651367319411,-1.0777673950233453
0.049995820651867334,0.09986659445611952,0.1494875873255661,0.9987494269922493,1.9900016716693854,2.966290806903502,-0.049995820651867334,-0.3994663778244781,-1.345388285930095
0.059983977135130394,0.11975193278037169,0.17908862340832282,0.998199340055408,1.9856076899482087,2.951498836979511,-0.059983977135130394,-0.47900773112148676,-1.6117976106749055
0.06996613126980096,0.13958933998049075,0.20852838432733767,0.9975493674375905,1.980418961900548,2.934048945803132,-0.06996613126980096,-0.558357359921963,-1.8767554589460391
0.07994128418298528,0.15937087606582342,0.237780358614867,0.9967995741788693,1.9744375643327008,2.913956847572192,-0.07994128418298528,-0.6374835042632937,-2.1400232275338027
0.08990843770237288,0.17908862340832282,0.2668182039111718,0.9959500353079559,1.967665891319674,2.891240635878402,-0.08990843770237288,-0.7163544936332913,-2.401363835200546
0.09986659445611952,0.19873468991160642,0.29561577068667416,0.9950008358346927,1.9601066532469478,2.8659207674134874,-0.09986659445611952,-0.7949387596464257,-2.6605419361800675
0.10981475797265018,0.21830121216979478,0.3241471257904643,0.9939520707415465,1.9517628757256331,2.8380200435472664,-0.10981475797265018,-0.8732048486791791,-2.9173241321141785
0.11975193278037169,0.237780358614867,0.352386575803951,0.9928038449741043,1.9426378983814614,2.8075635897942712,-0.11975193278037169,-0.951121434459468,-3.171479182235559
0.12967712450728558,0.25716433265127264,0.3803086901786258,0.9915562734305713,1.9327353735180879,2.7745788331874017,-0.12967712450728558,-1.0286573306050906,-3.422778211607632
0.13958933998049075,0.27644537577654615,0.40788832413710363,0.990209480950274,1.922059264655244,2.739095477578981,-0.13958933998049075,-1.1057815031061846,-3.6709949172339327
0.1494875873255661,0.29561577068667416,0.4351006413168175,0.9887636023011674,1.9106138449423251,2.7011454768914698,-0.1494875873255661,-1.1824630827466966,-3.915905771851358
0.15937087606582342,0.3146678443649731,0.4619211361359754,0.9872187821663504,1.8984036954480479,2.6607630063419117,-0.15937087606582342,-1.2586713774598923,-4.157290225223779
0.1692382172214202,0.33359397115324047,0.48832565586163834,0.9855751751295867,1.8854337033268616,2.61798443166603,-0.1692382172214202,-1.3343758846129619,-4.394930902754745
0.17908862340832282,0.352386575803951,0.5142904223600463,0.983832945659837,1.8717090598628476,2.5728482763696983,-0.17908862340832282,-1.409546303215804,-4.628613801240417
0.18892110893710995,0.37103813651227535,0.5397920535096058,0.9819922680948016,1.8572352583918905,2.5253951870372577,-0.18892110893710995,-1.4841525460491014,-4.858128481586452
0.19873468991160642,0.38954118792670883,0.5648075842572552,0.9800533266234739,1.8420180921029505,2.475667896727942,-0.19873468991160642,-1.5581647517068353,-5.083268258315297
0.20852838432733767,0.40788832413710363,0.5893144872992458,0.9780163152677107,1.8260636517193207,2.4237111864933585,-0.20852838432733767,-1.6315532965484145,-5.303830385693213
0.21830121216979478,0.42607220163891024,0.6132906933677165,0.9758814378628166,1.809378323060793,2.3695718450506855,-0.21830121216979478,-1.704288806555641,-5.519616240309448
0.2280521955125007,0.4440855422724404,0.6367146111047908,0.9736489080371467,1.7919687844877126,2.3132986266479034,-0.2280521955125007,-1.7763421690897616,-5.730431499943117
0.237780358614867,0.4619211361359754,0.6595651465063013,0.9713189491907307,1.773842004227941,2.254942207158998,-0.237780358614867,-1.8476845445439016,-5.936086318556711
0.24748472801983243,0.47957184447155454,0.68182172191763,0.9688917944729172,1.7550052375877983,2.1945551384486794,-0.24748472801983243,-1.9182873778862182,-6.13639549725867
0.25716433265127264,0.4970306025222872,0.7034642945645603,0.9663676867590439,1.7354660240481024,2.1321918010477083,-0.25716433265127264,-1.9881224100891488,-6.331178651081043
0.2668182039111718,0.5142904223600463,0.7244733746024498,0.9637468786261341,1.7152321842464655,2.067908355181449,-0.2668182039111718,-2.057161689440185,-6.520260371422048
0.27644537577654615,0.5313443956824109,0.7448300426674733,0.961029632327622,1.6943118168470568,2.0017626901957506,-0.27644537577654615,-2.1253775827296435,-6.70347038400726
0.28604488489610996,0.5481856965777374,0.7645159669141295,0.9582162197671104,1.6727132952990849,1.9338143724256946,-0.28604488489610996,-2.1927427863109497,-6.880643702227165
0.29561577068667416,0.5648075842572552,0.7835134195236664,0.9553069224711626,1.6504452644852947,1.8641245915541647,-0.29561577068667416,-2.2592303370290208,-7.051620775712998
0.3051570754292678,0.5812034057530896,0.8018052926685627,0.9523020315611304,1.6275166372618246,1.7927561055085335,-0.3051570754292678,-2.3248136230123584,-7.216247634017065
0.3146678443649731,0.597366598581136,0.8193751139186862,0.9492018477240239,1.6039365908908043,1.7197731839450978,-0.3146678443649731,-2.389466394324544,-7.374376025268176
0.3241471257904643,0.6132906933677165,0.8362070610752557,0.9460066811824221,1.5797145633671237,1.645241550372149,-0.3241471257904643,-2.453162773470866,-7.525863549677301
0.33359397115324047,0.6289693164389685,0.8522859764192484,0.9427168516634308,1.554860249640844,1.5692283229638047,-0.33359397115324047,-2.515877265755874,-7.670573787773236
0.3430074351465436,0.6443961923719305,0.8675973803614223,0.9393326883666882,1.529383597736759,1.4918019541178973,-0.3430074351465436,-2.577584769487722,-7.808376423252801
0.352386575803951,0.6595651465063013,0.8821274844816595,0.9358545299314238,1.5032948047726653,1.413032168812351,-0.352386575803951,-2.638260586025205,-7.939147360334935
0.36173045459363456,0.6744701074158691,0.8958632039458896,0.9322827244025722,1.47660431287793,1.3329899018155573,-0.36173045459363456,-2.6978804296634764,-8.062768835513006
