t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-335981.1097390584,-284033.71356770996,-233594.48750756684,-185459.65257213765,-140465.49425095852,-99491.54526714236,-63450.16176508534,-33253.18119421395,-9742.817972688463,6429.690220863224,14997.376211889386,16364.43109167057,12007.98276081039,5012.0333349900575
-529913.5861499244,-453288.67791289295,-377900.5713348178,-304596.8162943736,-234478.97542966547,-168953.9719990502,-109741.31978206724,-58807.97437409033,-18195.524783748468,10297.850511747978,25610.944508968998,28096.147101314527,20342.951566011197,8044.614307541073
-531608.9924971766,-464610.58675507706,-396838.7898258486,-328369.0087610032,-259826.64060885835,-192548.51563210873,-128679.1362067386,-71133.87826505797,-23342.850159379374,11308.718294661005,30385.80326366437,33597.11562011659,24056.077322649297,9185.981587954238
-398662.3141399822,-360967.94218988396,-320384.1236714719,-275965.91484340036,-227435.53429900616,-175480.39701187363,-122020.6043323773,-70322.59657429082,-24784.89408964808,9781.766601758585,29462.39620658037,32980.73931844438,23362.52586779895,8641.018873793748
-231495.28341701734,-222230.164804943,-209302.85402105408,-191148.7227759492,-166685.49813917672,-135700.30520655055,-99303.23763100644,-60282.91791905438,-23093.11146930146,6836.560629187889,24632.5316344626,28122.660224713527,19774.223127414796,7123.448677438869
-102868.02839265572,-109532.9606010562,-113228.12368296394,-112399.47549615456,-105622.04167314865,-91973.46581988565,-71583.03806342579,-46196.9617454806,-19435.154876502467,3679.1792970565907,18191.0616478471,21449.599964971294,15108.025293016986,5374.792510961624
-33305.77735620574,-43528.707187525135,-52089.130784673274,-57869.03692198584,-59589.01982186473,-56075.95711398255,-46762.13821171751,-32310.741169629575,-15068.47262137652,1104.3438835397717,11978.692096935445,14919.28490465551,10716.384429072657,3856.3904000190387
-8296.17540585441,-15592.300410882588,-22295.293994910746,-27805.244292417596,-31262.116931451113,-31677.318344107687,-28271.05965122047,-20982.56535655393,-10952.745638140059,-610.5918810461277,6993.398985931044,9598.724967485163,7237.453706733232,2712.6085938963297
-5111.232339252836,-8360.319979654292,-11521.759907954069,-14368.279052954269,-16483.034365698673,-17288.23370218211,-16190.859721845783,-12864.835392923635,-7603.302864193036,-1547.4523737093534,3486.60664549653,5761.183723884786,4745.81341571667,1893.6549453216335
-7934.648640792876,-8501.805243378265,-9037.724435316193,-9489.784315999786,-9758.91219882226,-9686.661518937612,-9049.020653040565,-7589.090811855023,-5150.04855651229,-1934.0454967380433,1262.6567675738725,3206.18544863829,3034.1386049395214,1291.204927839125
-9991.77852901999,-9500.295207166417,-8834.887195188898,-7972.155983062872,-6973.3569761734525,-5983.933318257827,-5143.496514752868,-4414.784258462756,-3488.808044063074,-2001.3463840979775,-44.16834811891985,1559.7315988568994,1835.8668369522456,815.1016639014209
-10023.334955726206,-9497.188171062015,-8638.883625719121,-7382.137311223658,-5825.805834265215,-4277.30377605739,-3141.8995962668423,-2620.3262415503864,-2427.39541201875,-1931.0361439490398,-802.9798455344652,457.1498056952669,935.4081381186786,413.1561084752056
-8762.830157339933,-8630.781386591234,-8066.65766483094,-6939.0113929779545,-5310.081519277841,-3536.089556285301,-2182.028496107051,-1654.8676839486002,-1784.0597415910463,-1861.4823782926787,-1320.598669798473,-383.2577323768535,194.37565554565666,62.90513541751548
-7127.470677494584,-7486.352650261653,-7370.936131846848,-6581.356880549746,-5104.2419195975135,-3277.555404012788,-1762.737555041872,-1154.534345514684,-1441.0228793898905,-1916.47791744532,-1834.0366623107889,-1150.3453793087529,-460.88282932457946,-241.96296874319546
-5718.673231687396,-6552.208499647752,-6893.28383284323,-6467.643614625082,-5166.480431400659,-3291.472715917708,-1605.5116686794186,-915.6029350051951,-1373.388855309209,-2233.832214343406,-2522.2571768991065,-1953.7731471488582,-1060.0462562840326,-501.36023674936223
-4888.6950816387,-6172.39336815049,-6924.908478616772,-6779.148912348337,-5525.769282300636,-3469.6860626239577,-1561.3222395469486,-878.5426722694518,-1669.0989805332454,-2979.7130939774815,-3512.7068196529435,-2838.803336872707,-1605.690894703932,-714.0464349927659
-4925.5689156251,-6636.74240846983,-7708.215182737664,-7651.725031688398,-6181.597525933875,-3724.7452681819586,-1583.143471091994,-1141.674740095515,-2538.5546135811965,-4335.97412576006,-4871.483907339065,-3795.445863273604,-2085.0200716615936,-880.3381068473807
-6181.538119967267,-8241.74185226214,-9434.147674486188,-9129.312127494457,-7054.671441820196,-3981.8779321731454,-1762.9978934635876,-1991.2052638621876,-4291.394524542988,-6448.544202667054,-6577.863003927924,-4764.774624378208,-2479.0740574862566,-1003.9909952538205
-9084.606584931396,-11256.183214995006,-12177.20170884675,-11103.979585567622,-7980.263596499251,-4243.443213909295,-2409.5288827955133,-3899.271009532246,-7244.808773917309,-9335.647872748988,-8495.92220357772,-5649.393212887662,-2771.9076713941026,-1093.9862863449343
-13998.63442607194,-15771.023243467447,-15769.865588829982,-13267.520521365399,-8771.13778593578,-4713.525120644174,-4097.867914273447,-7414.386413241661,-11542.283223248065,-12780.980347447856,-10366.096872447084,-6334.328702528806,-2960.417153369646,-1166.039160814443
-20929.189667660976,-21466.775866831897,-19680.088659290137,-15141.841082279747,-9368.629345045303,-5912.998128029153,-7575.545159987803,-12886.768318623137,-16919.443577672264,-16270.343125673247,-11840.511596762522,-6719.494661397823,-3063.267120703375,-1242.9278142821922
-29166.109877651645,-27418.196374223364,-23010.246513485134,-16248.540328055773,-10028.120312690784,-8640.043638065874,-13422.17184359249,-20073.058004006427,-22538.114605278028,-19043.52989145011,-12570.776393300323,-6756.934016450614,-3125.529948411272,-1352.3116194662352
-37086.049663923375,-32127.158380871348,-24726.257518332397,-16388.34817675113,-11380.631186836576,-13631.504701042582,-21507.290774978846,-27826.91469850001,-27053.702378236063,-20296.06640360633,-12327.341451520171,-6479.134032536675,-3215.0839416652652,-1520.9113823024466
-42387.94737994225,-33927.51668510175,-24096.928438038136,-15860.121453888996,-14189.281191478833,-20955.83989581548,-30536.761234264563,-34173.46008511912,-29003.298568504673,-19477.82847295128,-11101.270060688596,-6003.617104206095,-3408.4061865801887,-1765.195410413004
-42860.32092366421,-31684.04241273257,-21122.95291003597,-15390.33104683359,-18795.523394876964,-29472.47205497892,-38116.616584591,-36926.23899480093,-27399.853411116972,-16549.56690329596,-9134.717445773607,-5506.45007300141,-3767.3907180590204,-2081.0337622710063
-37400.05286567162,-25426.95919975775,-16639.265267747054,-15702.027142782668,-24568.32316870194,-36855.413284412505,-41552.470114663534,-34638.249563148056,-22224.890467299014,-12049.074998795442,-6855.936828828511,-5170.942531254191,-4314.01268290861,-2437.0962250634857
-26693.932915424262,-16485.44386197218,-11942.675618603203,-16966.94087708538,-29835.505782902226,-40417.15408916488,-39074.76811980718,-27351.979118007275,-14511.788323528443,-6914.395967266461,-4743.583485447029,-5130.450536346234,-5013.234554134212,-2777.12004288795
-13072.378156068153,-6962.775722530375,-8148.937960428157,-18564.48747303798,-32520.065643472146,-38367.80962693604,-30757.16339478032,-16657.57307091601,-5948.627502083533,-2152.08080408104,-3181.514507147226,-5428.089866926239,-5773.462139165756,-3033.074720036112
435.3003990218942,1149.828639312214,-5706.536560116381,-19379.401276576227,-31156.071366948843,-30721.977841247546,-18520.975176248423,-5010.80989790981,1769.6901012083217,1479.847472638528,-2365.195171947743,-6008.469826919778,-6467.267601994137,-3145.542428241693
11283.41236905882,6687.753688581915,-4361.519535638798,-18440.331235729074,-25619.603883094158,-19267.425423928187,-5244.09506397637,5256.6678038946775,7485.125276960913,3636.458484496633,-2287.4191574207925,-6741.759848656643,-6965.888079521903,-3082.8031024886864
18175.512977003094,9502.977876488712,-3507.4974170861055,-15442.295032374413,-17121.601724955537,-6681.522174526425,6426.128806821578,12677.151003838097,10785.84150909893,4366.777277781115,-2789.8083329024407,-7467.11675921204,-7174.418031704756,-2849.9189611700863
21130.566559936102,10172.768851663914,-2608.806528632126,-10835.031784053494,-7560.746571139,4583.532451397826,14888.056031615291,16848.9196189238,11887.081711325849,3975.267162088354,-3642.7999001380463,-8037.372201667638,-7054.565498345238,-2484.208549577577
21031.790143758288,9531.143957835462,-1430.5300292732422,-5515.622989431699,1282.5514339340812,13031.232474419421,19750.770361095183,18186.035665808573,11348.13441578875,2858.450783957087,-4618.100764550411,-8350.614693423215,-6628.093155214366,-2040.5158847932687
