t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
3787119.272195655,3370123.716985125,2957991.3695070515,2553456.4999754303,2159609.855070003,1779992.9097523305,1418664.0544069677,1080221.2930821597,769761.1044329666,492748.12489930337,254766.02790742254,61117.48307107322,-83758.18086401373,-177075.25982909388,-218712.8655007131,-212438.3435296413,-167302.01069922934,-99118.72161784979,-31897.630286428262
3629505.213396942,3326328.488895774,3016560.0612517656,2697833.588974004,2368947.5288023334,2030305.0089419323,1684355.5438843896,1335985.867270149,992774.0117865938,664987.7400511935,365184.253595478,107265.78555530729,-95118.33232560992,-230841.36000288662,-294101.06178739836,-287392.99554137327,-224037.69495631635,-129414.87098083299,-39954.42813660207
1383188.3612357622,1372517.4377527542,1350098.636361725,1310229.3626787465,1247630.8324682845,1157922.355554541,1038327.5653521961,888580.7731002788,711915.5999348513,515907.66428209,312830.3404404344,119112.14785004099,-46477.915971971815,-166073.52344185463,-227100.99874337474,-226916.38572656314,-176164.8363298413,-99022.00812783932,-28855.177208365054
121337.36576232102,183723.82737945078,242205.8562520739,294142.30914161727,336218.7684716703,364496.52844741655,374732.7780250203,363044.44451883517,326928.6027533867,266530.63339010556,185871.3865163093,93550.43829436283,2330.6300438975754,-72884.67809335479,-118728.20981374425,-127971.08816868375,-103445.54715400063,-59182.964375160256,-17107.53928917068
12374.652700735449,20776.344775769914,29984.39634594442,40219.27383792241,51447.82872594287,63243.76835616181,74632.11772062464,83965.96356271968,88929.7110313862,86806.13016821699,75145.31011084035,52871.32245906868,21605.03358706672,-13402.747199514479,-43649.82931060362,-59867.82968113166,-56471.24620060776,-36151.29112409727,-11317.39735111771
113507.86724705527,96859.6459595033,79336.88436060605,60970.82770595427,42378.10806487087,24901.475915487717,10554.660632606428,1602.9159568464088,-319.7602633275715,4590.451004088691,13344.362452794734,20329.353138572726,19358.328849053087,7321.840811788187,-12507.146540969778,-30552.69730073749,-36198.406019968,-26016.462847565213,-8551.980253803702
103645.45961992,95509.20172390854,84644.13980972621,70104.71772439817,51669.664230628514,30306.38526776614,8527.574621747304,-9736.290027322506,-20155.5688634287,-19990.370089985176,-10351.44900049747,2845.5171346422353,10895.023914517396,7347.011962414919,-6773.916926480191,-22251.84784988957,-27895.526283338728,-19958.244781880436,-6289.827199350108
54544.48126133519,55894.38344552879,54480.50361090353,49023.939589007685,38704.675311661806,23742.770236322154,6019.415919165602,-10727.735900568096,-21739.36114755183,-23363.397857050088,-15733.923774425712,-4063.6706700710565,3458.626217727703,1010.7746495587369,-9898.390164010823,-20753.678793369112,-22795.312335185714,-14814.336399508846,-4271.351248373629
22682.566329675592,26901.314176303258,28922.433606539937,27564.35972672074,21907.18844961599,11874.822948775874,-1082.3091835616656,-13710.156802967384,-21754.43351529652,-22095.83908305978,-15280.262551685679,-6309.895295778145,-1962.1807426916212,-5696.479523781771,-14354.573157246696,-20433.092433352973,-18637.596985441578,-10561.880251031507,-2747.220842314902
