t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
2012.0,1870.705,1739.22,1617.545,1505.68,1403.625,1311.3799999999999,1228.945,1156.32,1093.505,1040.5,997.305,963.92,940.345,926.5799999999999,922.625,928.48,944.145,969.62,1004.905
-7399023.269137782,369812.944238431,-80242.61299276615,-450439.49013161747,-735756.6770896666,-935473.427354251,-1052613.880510033,-1093405.5364933256,-1066781.5699122688,-983928.8380894747,-857857.8959590264,-702949.647317677,-534416.7192523974,-367607.83240377164,-217082.4196746374,-95393.08114682909,-11538.020218334765,30912.885624171256,35954.405805148315,17401.59071520578
-4031379.0664962023,11154.923208932303,-103859.06995717304,-271318.82086557255,-462153.0289083171,-648404.7503694786,-806285.3948559714,-917937.6482998786,-972215.8352525157,-964830.0492217564,-898124.0550231364,-780617.2964333724,-626285.0916989194,-453419.94085882104,-282849.20252473775,-135315.68462129982,-27985.73068556755,29657.34753281457,39876.57340616992,19620.35539366818
-491635.01043892954,11485.594613750052,80705.72754503536,88066.35275329858,36812.694142065855,-58347.85183248097,-176734.4131909699,-296612.29282584053,-398727.8821772113,-468428.3529449993,-496749.5264709424,-480912.00759053644,-424474.30454408255,-337091.06537811836,-233556.18496414545,-131710.1439758258,-48972.323696082036,2229.1418107594363,19099.16290310082,11428.569428936506
-198314.97072489883,22920.852241269913,88411.25095295503,133190.8114778275,143488.21354992682,117702.00814255596,63559.163187775965,-6493.040892226501,-79376.72198167913,-143934.99695520106,-191980.57706897578,-218425.62511315118,-221159.38285167128,-201108.3023277735,-162514.85694591812,-113040.11802329095,-63001.09087106813,-23121.560235731202,-799.8000875408319,3965.2256048072195
-287447.0950638591,-40513.08150315877,2112.524067073277,44022.25908845691,69402.98868209144,72134.9432676508,55006.867430957405,25552.217695348205,-8269.891849379885,-40700.891839637035,-68718.40847871597,-91015.83663832168,-106411.66250897055,-112803.83268658379,-107564.14327326324,-89527.72818935545,-61508.72177907881,-31184.711194991974,-8378.656117822547,983.9610792550022
-149936.41449894052,-48440.08212813483,-21357.58320340823,8573.685117362484,27409.255836378426,29984.547204157807,19409.474365516606,2705.5997440091587,-13723.340639373591,-26747.519897219416,-36807.72862510416,-46251.34300008042,-56654.706582053754,-66585.14906836588,-71436.81459999009,-66147.49712668052,-49551.83720048153,-27015.77588775822,-8110.5626924259695,306.03951822216436
-57568.9930188893,-29324.19891703429,-6351.564674820912,15721.0370212891,25209.470237555724,20039.16491560544,5461.114083934669,-10929.46168953879,-23313.83591478256,-29670.616769627417,-31744.358967244534,-33332.96510894967,-37518.07756534498,-44109.123531798534,-49094.64817646124,-47188.6415196475,-36253.583364098966,-20049.112790743155,-6158.6053777169145,34.50735339468966
-35548.0041121771,-11955.706020179156,12121.763400139494,28090.848039905613,28717.447901377927,16536.888426049212,-1206.898239840766,-17417.23825213337,-27755.229509379926,-31356.871765691794,-30375.85534998623,-28585.571452522487,-29171.73865621077,-32531.518501763225,-35656.12284053652,-34201.03066077185,-26218.038043329612,-14421.362745735976,-4438.9778284516615,-111.00130260977225
-29774.70524604577,5459.8419043268,26022.50487759022,31999.11969275406,23540.60750525252,7203.7714475141065,-9851.551890075378,-22719.390442148364,-29278.13203184635,-29897.219454971826,-26963.307644959288,-23924.895625818615,-23520.02651135562,-25849.64199468758,-27963.3086897673,-26042.979328290778,-18869.212970333876,-9353.271500966135,-2239.568589007003,93.47419056908919
