t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.305,563.92,540.345,526.5799999999999,522.625,528.48,544.145,569.62,604.905
-132128.14332881226,-95.41038310456477,-10597.538376475026,-16019.826678093319,-17378.630252422143,-15742.051315190425,-12202.235913860282,-7839.3301088824055,-3663.5793128343803,-518.6421432702684,1073.8437014525662,1150.3991704305233
-220019.74107209055,-2082.3325910800413,-19229.936005701747,-28575.25219930199,-31221.903955395443,-28637.862233023072,-22539.665650258263,-14780.929944765448,-7207.838706437782,-1436.6896409343308,1490.226048587675,1599.5257461807382
-242634.87519778076,-4812.93229465136,-23416.96248575749,-34602.388414737994,-38470.199098014935,-36015.66205445176,-28915.945161596046,-19327.38052099984,-9638.182006953137,-2095.591473703252,1763.727027138851,1890.9279133893538
-210550.66577537768,-6665.775907160125,-22813.29468213269,-34061.164322922734,-39015.70611255879,-37638.18431290635,-31038.207527747574,-21230.082673619807,-10813.46441531803,-2464.2138380089837,1864.980411331009,1999.6806899338114
-151777.1853867195,-6379.94888293734,-18528.2884887474,-28821.63734567421,-34620.08506954063,-34799.2123823606,-29689.13381322328,-20877.37252266709,-10886.106141901088,-2584.6968316530515,1794.3360936067668,1937.9280306643516
-93064.46088436343,-4035.5388835097365,-12468.264081795734,-21462.872943787064,-27752.390034172884,-29443.602806357714,-26169.212636419783,-18998.00400745915,-10175.591708001099,-2536.4710316299515,1579.6844396992522,1745.0670275358011
-49217.66441181457,-745.89656623424,-6475.617970619885,-14187.98961803709,-20559.74544521294,-23355.006846119395,-21750.660220300255,-16352.336838469615,-9030.496795355572,-2399.1047188090442,1267.9398237643115,1472.7957704690862
-22970.57518053396,2267.6851115697677,-1738.652407171453,-8302.224579572092,-14375.984906735257,-17733.547846941034,-17363.298197088046,-13537.883235942134,-7736.743795621907,-2230.434348329026,912.7729729572627,1170.9322140908068
-10292.385125607021,4312.125525182252,1333.08646791941,-4232.323059476814,-9726.921097394206,-13153.353758124307,-13526.584356490073,-10928.576272923869,-6484.123207992408,-2062.001134008373,562.8651014447305,878.0273274899896
-5601.728084888703,5291.830066847865,2891.9796596907195,-1825.2639952138168,-6585.276973800852,-9726.684128023386,-10429.774988417883,-8702.36059569001,-5373.397643718931,-1904.8581975209754,254.26848622168006,617.927364471268
-4545.762402664255,5452.572319385703,3338.3855536737988,-675.0819813545907,-4654.260277364034,-7310.1420055256085,-8056.548838652168,-6902.367354948124,-4440.349607762099,-1757.854409783718,8.122984324419008,401.0792527370117
-4617.943395979256,5107.246455638188,3084.536736225603,-347.9720130635765,-3570.74534333676,-5665.6451389517115,-6292.955691117551,-5495.985815341648,-3680.4919054386537,-1613.8382062310568,-167.35590554072684,228.2815455294428
-4724.468621911323,4486.35557790026,2447.5687350600547,-486.5776425393702,-3011.5610791891713,-4555.876343756664,-4998.792920468614,-4417.396445937457,-3067.3655340416253,-1462.81727939025,-272.97240294431924,94.68600190999193
-4551.914150416081,3713.091569058312,1641.619879787774,-830.5910584279015,-2730.3210890137707,-3787.5138829714338,-4045.201814955851,-3592.0217367912164,-2563.4110983797163,-1293.3596860898783,-315.2584666656983,-7.382912853565834
-4104.227501975895,2849.6071506287335,814.4318234100982,-1201.3052355494651,-2559.4338426360755,-3222.882242619962,-3327.998377338662,-2946.369820388918,-2125.505875781949,-1094.740657220818,-305.8552965915085,-87.31098014694152
-3462.722712630083,1958.8447909756196,81.42903391232899,-1484.9036629747584,-2401.1850460737,-2774.7102305642184,-2764.597890802712,-2408.0144590291316,-1709.3936948261482,-863.1167512502706,-264.6746469879724,-156.44183871257832
-2708.870964250981,1135.9785394505932,-469.6772390551738,-1628.0076114993376,-2215.3465633227,-2388.6204607872487,-2278.942551387103,-1902.1144916605151,-1279.743791724692,-614.7776696521349,-225.9553191755434,-228.50047348065007
-1943.3941459962543,484.6173829587322,-801.9568614150394,-1635.9168224110033,-1995.0387569472932,-2009.9811610056972,-1779.2253999767197,-1355.6311848103023,-834.1339773127693,-405.8531177559759,-242.55497259579687,-318.2375481094478
