t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
633.6949999999998,610.1199999999999,591.4499999999999,577.685,568.825,564.87,565.82,571.675,582.435,598.1,618.67,644.145,674.525,709.81
250858.24237273276,212447.44946484972,175066.17600202322,139254.52036651113,105583.17830662217,74657.93525979908,47116.99464464137,23616.536328700196,4798.181306234629,-8769.735642464426,-16686.7367305955,-18861.19829718177,-15708.128729770098,-8412.022323942161
380804.2025661453,326564.24044548866,273002.6548652468,220616.13341212756,170085.1314198536,122316.96546219043,78464.5281263309,39904.55327876822,8155.055371099656,-15290.253311834886,-29229.398977501027,-33128.44961468006,-27590.270111424485,-14862.54976918568
356701.34679345036,313353.35842502414,269147.2909782985,223951.40021385739,178002.17965896928,132026.88939332476,87337.26265315923,45853.891364690244,10006.317964440412,-17550.206715209617,-34442.43259438137,-39300.40329826155,-32589.04428830214,-17323.579831916402
237466.8721706392,217728.43709455864,195797.04009831723,170844.7085858415,142429.89325306547,110702.83825236112,76621.39371258447,42107.57563766222,10034.907847045286,-16083.21923414808,-32800.71820517515,-37818.96647260777,-31204.794919109605,-16257.727267045886
110162.54952801415,109860.71497044957,107220.83957979616,101135.67427944142,90689.81583041756,75392.6568926081,55495.90015073493,32316.79966333287,8410.441258523955,-12622.658038421127,-26878.55432499149,-31442.731379189754,-25885.29030469272,-13220.206916727859
27464.112531875548,35158.289951735125,41353.63441618035,45147.295944646605,45574.97079074375,41790.27609032297,33387.9407489258,20819.891787359335,5747.302871010676,-8932.839416612785,-19657.467704528568,-23436.253559198765,-19398.338407724026,-9800.792488821522
-5872.065933085005,1030.7783580099067,7428.493154361303,12842.203216486701,16595.204902824615,17890.314317946664,16031.946172643151,10794.329402602654,2837.2690477440246,-6061.819670189948,-13263.373506044607,-16184.46043734329,-13653.881413471194,-6957.176280293875
-9978.138694119432,-6826.856139506267,-3608.4836678460188,-442.4990254245892,2379.0318990651785,4377.9638327694665,4963.30063771154,3637.3979940819395,329.25337101096386,-4267.64316489565,-8611.77576413306,-10765.907410823422,-9414.563330184737,-4953.388452159024
-4844.773004117009,-4614.304876651098,-4210.18997119227,-3573.3999743336353,-2703.6377103195173,-1715.271676927053,-889.2723903631972,-659.7097225007121,-1451.211095567805,-3342.067230568339,-5712.042375886677,-7247.495975371929,-6625.483021214404,-3645.2007997014452
-537.2290045289091,-1509.6188010483522,-2430.4290690515,-3208.5078221726685,-3701.057878102208,-3766.7444925024133,-3385.1934385469685,-2793.117281119993,-2490.8278707864383,-2959.8018698111873,-4152.199879889045,-5200.404172393501,-4888.44475321157,-2781.3558353827098
834.2542712848194,-217.3153704234811,-1350.1333585073069,-2503.542133197329,-3505.2657148656704,-4102.8076593478,-4100.583442219613,-3571.696894975669,-2964.9703022536155,-2869.256925580645,-3454.9423258401275,-4098.160059452117,-3789.781524695963,-2165.327976788658
