t1,t2,t3,t4,t5,t6,t7,t8,t9
447.305,413.92,390.345,376.58000000000004,372.625,378.48,394.145,419.62,454.905
-8582.800203240771,-6412.251424686555,-4391.599737157499,-2601.944226160908,-1124.199070925723,-33.88774363769676,613.1025949241778,811.7050354886981,667.1253664766064
-16679.885937921958,-12582.868970308526,-8755.694046296696,-5348.879690948923,-2520.713647386932,-426.63383525277305,811.8014461752671,1173.5648837291567,859.7039946325265
-23071.76665850674,-17547.219053051795,-12343.39144229029,-7659.034215440761,-3722.3629072778035,-775.2041964504106,978.8093703808802,1483.781709173836,1019.7899331280396
-27281.16695347758,-20953.195039207192,-14915.950418729772,-9389.434840963577,-4659.892992238276,-1060.2066469183346,1106.2750796806197,1726.5965360466698,1138.2031124140162
-29178.85757877103,-22685.753684051324,-16379.783630560483,-10473.9357744516,-5296.118148728503,-1269.2718911850502,1190.5167995240201,1893.2005639975005,1210.2463708938142
-28958.36954160551,-22853.882911610708,-16781.81133357048,-10922.928856062554,-5626.937701504541,-1397.7874501967185,1231.913963357801,1981.9146307013434,1235.7449556289175
-27049.443772182076,-21736.26278156511,-16279.91083251082,-10810.159560505148,-5677.114895282529,-1448.4932189678773,1234.2140796096537,1997.3660610598326,1218.40775408673
-24001.40364993052,-19705.108979312823,-15099.033893342827,-10251.397047330958,-5492.396924998343,-1430.1484551685917,1203.473709827059,1948.9535030358418,1164.7342391362229
-20369.5194649726,-17149.51594844971,-13485.067925373407,-9380.71036635877,-5130.059900428921,-1355.6265977766132,1146.8874240900968,1848.9757803277876,1082.7443609359048
-16629.007999201385,-14414.873447609929,-11666.357584573707,-8329.399709497171,-4649.865783130027,-1239.8409266177691,1071.7259418613673,1710.7868004696406,980.7857030536702
-13127.818623479252,-11766.6880949174,-9828.49429741682,-7210.8098397698495,-4106.874821689233,-1097.8568094039388,984.5283823658476,1547.2504516624763,866.5961712345825
-10076.512148970281,-9378.912779114053,-8103.379411923226,-6112.1150585041105,-3546.818668681076,-943.435409015232,890.6047291502782,1369.6467812612716,746.704236598983
