t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3904584.91291085,-3483139.517016645,-3066369.288165466,-2656927.9867125577,-2257831.0216148626,-1872552.5980554617,-1505095.7337602696,-1160019.8628660033,-842405.7378301448,-557732.2203179164,-311635.0849456851,-109515.22687440713,44035.90308262745,146020.45014663678,196042.41699105158,197533.3096120229,159156.5354894973,96308.4995578086,32580.078246724912
-3689648.0642633806,-3394234.688333365,-3091712.0757916314,-2779443.981370892,-2455939.054129959,-2121292.937429798,-1777640.035055808,-1429564.1217741736,-1084383.1810076549,-752189.4644164017,-445499.3116013096,-178361.68892215684,35193.626044375516,183400.23484928315,259568.96199233277,265127.48310256196,212280.44860387774,125443.86462408703,40485.19969102278
-1355607.9528287242,-1357955.3303658029,-1348535.259843443,-1321557.9482566447,-1271555.9449323216,-1193832.783839984,-1085156.1027808003,-944672.3192571813,-774935.3132624605,-582829.7752410228,-380051.03940322006,-182720.66141301958,-9736.924479225325,120343.39213423307,193672.3440178141,205887.62955950064,165804.0915913635,96146.06844546407,29738.00460965759
-108013.70801397032,-173638.67897865744,-235860.5103247908,-292252.0245892289,-339643.417994553,-374128.86398857157,-391335.92462086433,-387039.9653272109,-358154.58640698163,-304014.7376767385,-227690.9199015839,-136868.43010886552,-43686.36194025929,37006.33359117258,91126.24803913792,109962.44705457652,94409.59131189335,56717.68199361137,17929.16884405379
-41408.6287625583,-47511.46043901722,-54459.90352227096,-62545.62340088121,-71854.32618156046,-82132.95662608939,-92624.44946289985,-101906.72018330613,-107820.31565685227,-107623.3395132992,-98537.18212425115,-78778.0737448104,-48939.03076812497,-13190.954189543685,20627.715784410197,42991.85300149005,46919.37974617866,32963.67517844011,11732.03757163275
-143759.2180857507,-128743.27179488972,-112364.19875843692,-94392.36533675525,-75192.39530651321,-55931.056000236335,-38628.76183606494,-25859.41441308813,-19934.724108770166,-21625.11275912385,-28891.346195286103,-36550.478155624696,-37838.94331869204,-27978.176289427134,-8118.29752701856,13474.190189669167,25524.341356840432,22000.780376206385,8580.061796605829
-113826.12098127374,-111357.44460337493,-105905.14717294146,-96213.0135420332,-81566.32350693221,-62303.32124666086,-40341.192163309024,-19350.43148493177,-4089.4658772950015,1389.5715744970128,-3752.4535476192814,-15353.408387272531,-25111.14229480111,-24926.354749937163,-12725.79260599478,4832.954360509798,16472.415285601182,15439.576723578184,5996.888161527747
-53809.94595421651,-60371.99850506404,-64551.056494375356,-64998.95753835904,-60494.47240456485,-50466.892893650205,-35718.331176087515,-18980.105324230964,-4684.237095888448,2577.022906692479,669.5701305802155,-7876.549275772893,-16264.127388579467,-17394.14409101741,-9231.281159115675,3025.8988709152245,10884.302394938011,9905.52189436456,3630.399709157351
-24124.673829765536,-30567.130853116654,-35673.44897675582,-38502.029474929324,-38031.42902394469,-33550.705893464,-25274.244662119643,-14890.359000344311,-5497.506557311445,-450.2726707600713,-1334.6644398539586,-6375.28630562829,-10983.315203875225,-10820.58960802355,-5258.833388353523,1990.3058932980705,6067.548231346905,5157.233115013319,1704.843680294132
-17351.19009081912,-20765.285308137652,-23392.76768534094,-24670.2750381484,-24005.881712505205,-21053.305447810417,-16101.188799703312,-10334.47291920196,-5604.372707914406,-3535.26566529272,-4381.995518331703,-6592.880618924678,-7762.236384831747,-6432.760038962006,-3182.7893079083506,33.70053932975198,1598.1090693374954,1339.9727803302096,268.2012819280169
-18620.74713420837,-19301.554570165106,-19346.945343905543,-18454.49491503078,-16469.719879785196,-13577.19741274608,-10416.436204390051,-7913.830820974654,-6757.74802779409,-6829.504095798856,-7188.842743609751,-6851.858343955115,-5690.897975572896,-4432.806140553606,-3708.0457595181215,-3327.5072796596564,-2678.203741792257,-1631.1148489889183,-747.7315339174872
