t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.30499999999995,463.91999999999996,440.34499999999997,426.58,422.625,428.48,444.145,469.62,504.905
-29136.529016472043,-599.7894331484179,-2837.583317899156,-3602.332168306136,-3306.1136915513625,-2365.4987172025385,-1186.5932454273977,-136.75410676049916,508.2722850411304,656.2382071557327
-53312.887187915934,-1728.389453290193,-5755.42878455797,-7168.424164366162,-6634.083684135948,-4882.337302089081,-2662.0140799706987,-675.0780996468563,537.6761888980172,788.5134173976409
-68214.27084899406,-2798.5145309297723,-7946.495898668988,-9861.41787229967,-9219.428243866274,-6894.982401126792,-3871.2725010882587,-1125.7978810325067,557.3291080795586,891.3825382609755
-72766.4646170031,-3654.9717293056365,-9215.549799211274,-11473.298005774592,-10877.680154912872,-8267.979754370735,-4736.149897254068,-1459.7909787615777,566.7476133696281,958.0156769326869
-68447.90305511838,-4138.202883939161,-9542.34481863877,-12003.653544549134,-11593.917109411092,-8975.632965948214,-5234.213542755572,-1666.9193749771362,565.2249320354495,985.6543849633499
-58297.27432068333,-4158.473261866594,-9061.534682481484,-11621.385581247265,-11493.349713022983,-9086.072876675922,-5392.528688439539,-1754.3897665801574,551.9957425778854,975.4574993664708
-45670.32753778613,-3736.018207650766,-8007.494387662096,-10592.63540205518,-10784.943292060558,-8727.649048762529,-5272.167115390545,-1741.7895177523606,526.6569493726853,931.7811278549397
-33284.73930195825,-2988.8396680326514,-6646.5336895637065,-9204.606165742947,-9701.17925731609,-8051.361468419493,-4949.859718563368,-1654.8937617067672,489.58854010511243,861.1214886636567
-22793.687169141285,-2083.8897932702293,-5218.596717560824,-7707.598047803045,-8451.32366750516,-7200.162055586796,-4502.1195286331,-1520.1002746955248,442.1646624618147,770.9675911708821
-14828.725107861388,-1182.3037132938537,-3901.751547938158,-6284.331437446941,-7195.411158171924,-6290.204018609608,-3994.6594352941142,-1360.5570588315823,386.67944515312735,668.772727865264
-9300.466757545208,-402.42256221790706,-2801.577033396984,-5044.1097788031475,-6037.373170120571,-5403.8473168483215,-3477.448166857475,-1194.2009904930494,326.04499738225724,561.1816690272686
-5748.3153098272005,192.0768440225666,-1959.3051303021134,-4033.3405179672195,-5031.137400663733,-4591.209420195306,-2984.1791714332167,-1033.3523994137652,263.38983672335024,453.5681477090084
-3613.6265302494166,584.783373289836,-1369.4429691164853,-3253.186255344041,-4192.882118587543,-3876.333281793998,-2534.4024080139143,-885.2897799240855,201.6833859142375,349.8645969260879
-2398.685712655215,790.5515770652594,-998.7326292983898,-2677.466788130962,-3514.2668415742514,-3264.762152158037,-2136.762799219292,-753.2717773631211,143.46024314193755,252.61590700060833
-1728.8725814794705,839.8312461464837,-801.5121588751705,-2267.125130358719,-2973.7094568517787,-2750.51418189717,-1792.2846426186247,-637.6428537283107,90.6506222319616,163.16588665206632
-1354.5463461919041,767.9467003644193,-729.8372667051592,-1980.2090882827076,-2544.6369627062754,-2321.528858755869,-1497.1458381385169,-536.849733390595,44.4665298521585,81.8871068512421
-1125.8707749085258,609.9950103304352,-739.0274983902631,-1777.8972086105614,-2200.7649773788676,-1963.3814894806915,-1244.7741052754902,-448.3570716505502,5.260865610079737,8.386204861863007
-962.2299030250069,399.5710685051348,-790.3426400630653,-1627.6628927080237,-1918.9239788383488,-1661.448554818505,-1027.3632246945763,-369.5686989421454,-27.722695570020427,-58.3485359188537
-826.7585387418455,168.62366720808805,-852.4221508795786,-1504.5003896683547,-1679.9729294919628,-1401.883390085957,-837.0945436253103,-298.92654839494304,-56.74577206880146,-119.84741247745835
-708.9782384479812,-53.716757064328874,-902.2093937982306,-1390.5631687882742,-1468.1815610440015,-1171.8768592548377,-667.4906025052733,-237.3416620065085,-86.04820761732661,-178.05172770348497
-614.4604862517147,-243.59359538436092,-924.724571942258,-1272.9491096357453,-1269.3706835793175,-959.8434521740098,-515.3945922083809,-189.94737609101227,-122.15819365754389,-235.1061802656312
-558.6015438102324,-383.72965416475853,-909.9275132993619,-1139.1274454994625,-1068.2911087933603,-756.4001359443978,-383.9348426586215,-167.7907473306886,-173.60566333036525,-292.953584621858
-561.0027462801168,-459.54504822182673,-845.0551665185977,-970.0744591620876,-846.2953340922318,-557.1202577048462,-286.29807191818736,-188.52455919065847,-249.50984282498803,-352.68934452115826
-637.4391197953335,-448.3444296539311,-703.1589648179322,-732.7823414882378,-581.126651171907,-367.6586435279081,-249.08297803995808,-274.68347742053356,-356.7106301673135,-413.7654599828193
-788.4609105917866,-307.1901825886275,-432.86951490445165,-376.0003613149361,-250.99302423653043,-210.525842540045,-312.7098270260452,-448.24948475924407,-495.75900631828694,-473.3150165852288
-987.5032029179749,26.705043554838255,41.73039101629486,165.52690579182047,155.92533276233422,-130.56678509607963,-525.7370354399158,-721.4897173360519,-657.0684372783179,-526.0020848259121
-1175.493013409034,609.8863136960455,802.9670453869207,954.4389277910593,628.3131068329029,-194.16422336780164,-931.2882447291429,-1086.4753335852051,-819.3306638358495,-564.7534851482696
-1269.7856486240776,1444.4922555170358,1903.2333494282063,2023.2232903694962,1120.616551618141,-477.4629132190834,-1547.7337742598218,-1508.112804256526,-952.1286619567486,-582.4191617706607
-1189.5319420589299,2437.2824866508236,3323.8578397745828,3345.0234399960045,1551.918044804938,-1043.2135306466807,-2350.8298308317035,-1925.8871593933013,-1023.0855186726322,-573.9254151885419
-888.5951391572451,3405.983271649227,4952.292131000049,4817.487272035781,1820.1191263806486,-1913.1399707919518,-3267.0622053098236,-2266.3774875807285,-1007.4145121701147,-538.098961034031
-378.60093507881214,4148.934462049827,6596.7993644631715,6272.038819380753,1829.1282600520713,-3048.405246334416,-4184.609730459119,-2462.9443096560744,-895.9119879467455,-478.34410272995325
272.66465400767424,4544.952586559521,8038.596643667391,7509.802073034007,1518.4395003853485,-4349.41629946002,-4979.67378907101,-2474.3781580871178,-697.7459291207479,-401.8304507573905
968.0591786613875,4617.587366746778,9098.240175080698,8351.38553177506,881.9325613742103,-5676.9736616760565,-5547.326640679536,-2294.355563991685,-436.9427928042737,-317.54707866630906
1618.2714157950818,4516.553800804429,9683.257740877198,8680.360827088147,-31.411915614887214,-6885.479320031392,-5823.877057491378,-1948.617437161713,-144.65931540988282,-234.07649875979664
2170.140976755383,4428.224541023952,9796.021692473329,8464.706769363449,-1132.2317180913233,-7853.770558878706,-5793.584490848144,-1483.269208299061,148.96110537768692,-157.94981084999608
2615.2578279877225,4476.338934407164,9505.670672740393,7752.868706720347,-2311.876558660291,-8503.27968758277,-5481.526901088293,-950.9983496155164,420.2185371401659,-93.01532511881993
2980.4359966522356,4673.273475069316,8906.746056510296,6652.176142284614,-3461.6801624013456,-8802.044799044628,-4939.8946943866895,-400.7128489262458,653.6227146977467,-40.70791397255607
3308.9650361954027,4938.694986210865,8087.971842066782,5300.908844421664,-4487.2763643606495,-8759.334412247093,-4234.400908946084,127.73427760235381,841.0209275320874,-0.7723374364327924
3641.906073460235,5157.514315235484,7120.889298078457,3842.304209343356,-5318.472078672125,-8416.193653938748,-3433.6145396990214,605.1148172119229,979.7812872156369,28.01180216013813
4005.535649531626,5235.130980416116,6063.232718057117,2404.3229296028912,-5915.224156173693,-7834.600811439524,-2601.032222572752,1012.723863636041,1071.1967694030122,47.342455749070155
4407.25665597587,5124.441627463364,4966.179463885121,1086.414645047359,-6268.9121740574665,-7086.092879574683,-1789.2451609819775,1341.66475226877,1119.3898983068273,59.14808243087225
4838.818290225921,4824.01453500877,3878.110595117508,-46.43878381875858,-6398.216292926386,-6240.911592119017,-1036.3765024661325,1591.571296928573,1130.4671913265124,65.46009070732563
5283.294437888496,4361.363659632799,2843.895775294566,-963.0886282393293,-6340.723082807841,-5359.443241585904,-365.2749336178162,1768.6171352051047,1111.6500391710124,68.28730084374547
5721.973612701526,3775.608846109709,1902.357160616997,-1660.9957740518842,-6143.002532534919,-4487.4070514127125,214.69246289392686,1883.0310526668657,1070.3370905005463,69.44500860632226
6138.974907436081,3106.784736515904,1084.3815498130355,-2159.1618172166145,-5851.884380503075,-3654.925327590539,704.2561451162762,1946.6602947687536,1013.2330471667259,70.35811938166822
6523.466749215713,2392.3601724412606,412.22870054630704,-2491.4506573216145,-5508.3258834655635,-2878.365020809336,1110.5705942475597,1971.0802903531999,945.6923893992223,71.8869424775439
6870.350222086648,1668.4408719725566,-100.85930441096144,-2701.1908060980613,-5143.873851616239,-2163.4410868481787,1444.193681028754,1966.4372943541543,871.328636958141,74.21859722439791
7180.020132933894,972.9119051587953,-451.8483531031021,-2836.746140647679,-4779.117505136614,-1508.42282045461,1717.0464727674037,1940.890322121047,791.8383445876319,76.84726860461129
7457.189939043114,348.41830849971507,-650.3644432005531,-2947.338129700524,-4423.609912501512,-906.8469315527235,1941.2081981265205,1900.3599906225704,706.953087182688,78.65096912903788
7708.536406387789,-156.63539636397468,-722.0580904033311,-3078.748776959011,-4076.931521875619,-349.53248240988546,2128.203796134897,1848.3089163647064,614.4704295436634,78.0670331176483
7939.194501604306,-490.98691875753514,-712.0223849212019,-3269.0758733279467,-3730.4921537763457,174.10991461723347,2288.442064966646,1785.3989582598617,510.3946507459209,73.36740673913847
8148.56629498741,-609.3190142856322,-687.3224359346528,-3544.79900110349,-3369.421812205579,675.3144315682816,2430.5372405494827,1709.0177790684538,389.2940622861143,63.026921222921914
8326.174061199992,-488.8657365242927,-737.5483658746218,-3916.7750271370196,-2973.942664281501,1165.343336172156,2560.327869333915,1612.794893428598,245.0142660865694,46.15788980519707
8448.331240890657,-154.83568135508133,-970.9806156053122,-4375.010454595837,-2520.3288043698917,1654.388923526695,2679.4907023238457,1486.3259332218,71.86454964737712,22.962305470554952
8476.43335880253,288.8091170873133,-1501.0195832732659,-4881.647848154612,-1982.7787644848172,2149.3496009784976,2783.775007697389,1315.4298437507875,-133.6482333691073,-4.8524596202555585
8358.062304563446,638.5372264997535,-2415.7900413225007,-5364.782079802789,-1338.3287532181344,2650.2273773451993,2861.141658784448,1083.456539844447,-370.4910461435974,-33.74043090209523
8033.119650735005,611.4802347983409,-3729.738318500099,-5720.295374996785,-576.0925338666673,3145.7479225212373,2890.5977670235084,774.451459256298,-630.2391509743553,-58.14615102130347
7448.233381589235,-62.155337066484634,-5333.422912635595,-5830.317270445442,290.8357762165163,3609.939626832893,2843.247529164777,379.04284637771497,-894.2138153714991,-70.71701977452375
6581.34491434318,-1483.9120325021977,-6977.447647654456,-5600.272997139284,1216.2346080746859,4002.3165527547826,2687.530013892473,-97.02899221314904,-1132.2186891626332,-63.2999050186304
