t1,t2,t3,t4,t5,t6,t7,t8
265.82000000000005,271.675,282.435,298.1,318.67,344.145,374.525,409.81
3245.1612709165674,2410.934260649124,1652.5379920684688,1005.9893903930079,507.2820757042745,190.21766761973782,80.30935132248544,181.17188440971336
5970.747968413908,4378.07135968658,2918.8473509376763,1661.6590716692901,678.0479689898727,37.78527704035872,-204.77282125361648,-40.07861192898548
8228.841300903696,6028.17091992035,3994.712020874133,2223.1248648301807,819.2826818385863,-107.54460946804454,-468.3768736874759,-243.58923034160836
9869.67287665343,7257.38855229065,4816.393847018163,2658.7142182401053,922.1494751671743,-240.91791086213595,-700.1369541029289,-420.7889609598084
10823.271969810807,8013.50944368885,5349.2163624742325,2949.9197874167016,981.3832424971392,-358.6372508478934,-892.4707709534155,-565.5703287857182
11100.763562657177,8297.502419699404,5588.938479537894,3092.2540172028757,995.5312275516579,-458.3951964987696,-1041.02339108272,-674.6442152287492
10782.423658912594,8156.71749335108,5558.594343943657,3094.1583197666428,966.7189687921895,-539.3192653090493,-1144.7200783870385,-747.5452634512741
9996.497552975023,7672.039399401735,5301.905075715287,2974.3692217957896,900.0255993529058,-601.844936486563,-1205.4622004921803,-786.324225945921
8894.157594934584,6942.207014792422,4874.873230348244,2758.365679367255,802.6045303365192,-647.4597864187203,-1227.5509076408703,-795.0086843328786
7625.8391684433645,6068.522777838999,4337.245281721508,2474.583658330496,682.705726612543,-678.3761901141011,-1216.952050404696,-778.9377204154467
6322.8570245495985,5142.4616309969015,3745.2283829200614,2150.9988566652078,548.7451319822892,-697.1907349031233,-1180.5203070167822,-744.0776179719463
5086.2625397510765,4237.572926642615,3146.3205970621934,1812.493167639363,408.5328855409329,-706.5780574651509,-1125.2841970184375,-696.4082408544608
3982.9877068996866,3405.9158754427017,2576.5322274889113,1479.196865767534,268.72596840568855,-709.0498947362626,-1057.8638874305645,-641.4405776725362
3047.901487080965,2678.364715829672,2059.7857026598867,1165.7932112594076,134.52419977809132,-706.7918594755563,-984.0590521566409,-583.8932742803515
2289.685522064392,2067.60752311379,1608.96749650074,881.623294807104,9.589926278358263,-701.5749703095096,-908.6120762785256,-527.526791402908
1698.3794180475204,1572.5438903587014,1227.9854303200273,631.351223496603,-103.85373991988769,-694.7286770240173,-835.127631820914,-475.1125784873503
1252.8519801082616,1182.9638087120645,914.2242698050997,415.9376189243321,-204.80273352606125,-687.1575634618912,-766.1151574253792,-428.5029295168798
927.0741173873852,883.7248957548381,660.9313019610603,233.70460073245627,-293.18605192719224,-679.3842023784854,-703.1155779175549,-388.764187164297
694.6873500626367,658.010024093542,459.2390185263242,81.33550599241785,-369.56161534651176,-671.6041465340876,-646.8755875585359,-356.3394370801919
531.8446498005767,489.5546189778714,299.6958611076268,-45.282430877562405,-434.82923431564535,-663.744012153504,-597.5392276529723,-331.21404460488066
418.59792038741034,363.9416638046851,173.30056641368208,-150.40819644846587,-489.98327544901593,-655.5185919906717,-554.8346936753613,-313.0658506385512
339.2322497580043,269.1704411740717,72.11247939933213,-237.9855877756387,-535.9170722811492,-646.4869590193598,-518.2423079704361,-301.38975614905814
281.94804011775716,195.73295853194867,-10.455944590520076,-311.34307486869807,-573.283871743789,-636.1100945976501,-487.1361750760166,-295.5927639222946
238.2225312813378,136.40874211297782,-79.55602305881595,-373.01970176012605,-602.415203616794,-623.8135565139162,-460.8967043739424,-295.05996822431746
202.08730687007065,85.94084608195992,-138.9376687201138,-424.6845134958054,-623.2962745916344,-609.0581667759078,-438.99398690290127,-299.19461613274177
169.46770678936684,40.70273675582476,-191.03648725662194,-467.12611998949853,-635.5981014085082,-591.4198361824342,-421.0433274094926,-307.4365898033201
137.658053869237,-1.5818919700588907,-237.0749382609987,-500.3006497170273,-638.7661942923339,-570.6767226914935,-406.83458131223585,-319.2639358231288
