t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.2199999999998,1517.5449999999998,1405.6799999999998,1303.6249999999998,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.3050000000001,863.9200000000001,840.345,826.58,822.625,828.48,844.145,869.62,904.905
2473331.450195376,2181269.4504231694,1893477.083620463,1612298.6973407601,1340324.8084823608,1080452.3966725538,835920.2998685722,610305.9943216152,407465.666368339,231395.07404373388,85984.96519692874,-25357.229564725665,-100246.75330346097,-138043.66922054256,-140767.50631036508,-114193.81183648421,-69091.96175760191,-22523.112001344358
2729764.645241417,2466220.234803736,2199541.220216704,1928957.1845275972,1654675.5588361276,1378215.510283423,1102712.2881050387,833140.4885399448,576379.4841464874,341021.9085429966,136814.8589961261,-26365.150974101954,-140055.04161558664,-199221.6987805899,-204558.82818656575,-164677.50290565775,-97599.54411803954,-30810.38395117762
1409553.272607283,1347934.4636509265,1276604.3393272115,1191203.3195289231,1088140.4923414884,965097.5686499843,821673.9411055035,660104.5560574074,485901.4499748979,308180.7614871743,139368.10668868743,-6027.158615762257,-113756.61599827938,-173191.66937229197,-181129.74764734955,-144944.04014541005,-83579.08401320799,-24959.442375678587
312656.37026627734,355251.9545597035,391655.42136847903,418354.50858684984,431557.40675421414,427461.47391135007,402819.2621134042,355811.5110069314,287131.09684496553,201024.70973480868,105865.2389475344,13720.554868426241,-61532.436493406814,-107608.99476032828,-118080.63301716631,-96012.41764924824,-54975.62824690497,-15832.17003610484
-3007.296082935474,24971.51780931462,52343.91899862359,78294.99548611922,101452.6999586408,119824.09716860023,130897.4747587536,131995.90467562122,120939.36554901463,96979.77657010204,61807.08948538666,20219.11579981689,-20095.946809980924,-50136.89697250964,-62549.563351402365,-55173.18672784385,-33494.13183510495,-10011.322083111128
33908.3324089037,30184.023626267623,26925.806329217507,24442.812093298566,23090.530733630614,23185.360242336083,24819.45487651885,27580.892027437647,30269.314590426624,30821.65212610289,26748.7859831859,16280.025634362815,-23.65270369236356,-18119.015000146508,-31177.296167498178,-32934.81032722862,-22524.129030667096,-7260.401649857709
72608.68106933254,61557.32146236962,49528.14434327682,36471.956657562274,22911.750504946594,10090.506858044231,-108.69397065593301,-5665.541843881915,-5414.483536310622,-226.54325830023072,6408.073857593207,9372.72630364073,4778.012649750493,-6691.519325624132,-18806.38839217702,-23406.406780439207,-17125.704786770224,-5589.8248683400025
60897.784548102165,54937.562400231,47016.75661550833,36550.888760974085,23621.312041412573,9345.530191817961,-3955.427275172016,-13168.980924245274,-15651.027367765366,-11058.699644929382,-2626.9230264181106,3671.7881622649784,2645.3167513385633,-5846.164109589587,-15747.648269256842,-19167.03653284926,-13443.147277526718,-4134.6273327832505
37280.873940289464,35867.28646564296,32395.523995016814,26075.379967146207,16685.73016737762,5050.392282971952,-6642.7928599679435,-15165.444665838299,-17596.45933281694,-13376.678725687736,-5670.099189958144,-234.78921826343986,-1525.8762417767523,-8722.19046668051,-15761.297924001965,-16458.866855339773,-10306.10395806999,-2883.8136915666223
