num_links,le_time
2,3.2683871999615803
3,14.067346299998462
4,42.38944719999563
5,102.6633504999336
6,214.6910689000506
7,417.1048422999447
8,907.8398363000016
9,1470.0403441999806
10,2354.901106000063
11,3249.137225099956
12,4882.525123900035
13,8048.255689600017
14,9283.49065589998
15,12246.534535599989
16,16443.331151199993
17,22022.60961849999
18,29389.07831890008
19,44037.135829799925
20,55108.90619520005
