t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
88018.86088274285,71381.3890822347,55471.397806722285,40659.06964642461,27324.943880132174,15855.583220588353,6627.904993545484,-26.319136729725187,-3887.6897993657885,-4963.543372549984,-3667.967139789059,-1087.9043568138081
153190.5349846523,125023.53251706241,97846.89272902123,72230.6024916369,48827.874904393626,28376.496591706557,11666.769917827962,-543.9750435732212,-7694.4243280640385,-9683.95265725622,-7254.969861393382,-2488.521932123814
183339.40242833176,151398.05246905083,120081.54737214351,89905.76724366615,61615.598149661186,36212.52418558418,14915.527077979239,-985.1286840238099,-10422.660883583989,-13020.966938153058,-9710.982893881806,-3389.337035576708
178589.9003003762,150103.4693370886,121431.52309051018,92818.11618370542,64904.63765395697,38810.695708347266,16115.489397402165,-1336.4992921035864,-11877.626947118573,-14725.849189791026,-10855.030822295215,-3732.422735071972
149419.5860772893,128733.01288880996,106987.68118561707,84058.67617508335,60336.08692776849,36881.76652499532,15470.47005568889,-1613.110661952092,-12143.401764099921,-14905.157693767082,-10805.01211658857,-3599.9916505615615
110075.63716036755,98093.18495664286,84451.60763784437,68693.33946658959,50896.06492251847,31911.142335081746,13496.982392875409,-1842.3246427966033,-11501.184038794809,-13920.08647767261,-9882.483185054169,-3157.0822920306264
72420.48017409595,67561.65187647188,60851.62561545909,51622.87896330032,39668.79119873963,25547.791705518765,10817.449517918065,-2047.4972381892894,-10311.042197186835,-12237.201214492763,-8479.345824367754,-2581.4957003577842
42959.024858554054,42662.64636464342,40667.974564850316,36239.33531179754,28973.327705568106,19137.114242719166,7983.717299905692,-2240.0996881150763,-8908.252666817993,-10294.128273211236,-6944.0118647053405,-2012.2834577173642
23139.20026040726,25059.492194216145,25618.23346423582,24121.66840287849,20073.914498625563,13514.87458452224,5379.374663796805,-2421.468721511507,-7542.926360786418,-8418.067896948043,-5518.8464271952635,-1529.6574923548044
11355.315553611408,13911.805563943244,15473.959825720998,15448.651252468713,13333.699702500751,9029.4730210929,3202.7167236772902,-2589.596450569279,-6364.745861350529,-6802.230461982723,-4329.828478690044,-1161.086374119679
5008.023636635463,7401.087952835315,9106.158090240557,9643.994187940994,8557.64698913943,5685.672822512432,1502.6407371081432,-2745.427364651924,-5437.883639166318,-5523.337489783633,-3410.132532319371,-899.9675970269573
1783.6745690050636,3756.4965837836103,5259.040224649482,5911.046221413241,5318.180783778416,3307.611569519046,233.74011686504537,-2895.5894941159113,-4767.799836550175,-4577.320730939172,-2735.679897715694,-724.6743181473183
