t1,t2,t3,t4,t5,t6,t7
240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-965.5101486323537,-653.494958086009,-374.58012983826484,-150.2263654995837,-0.4694360638745394,61.281413523781055,42.12031548169317
-2114.8936211088508,-1448.6637933829086,-853.9189630229707,-372.6568593765559,-45.179450284993976,100.64289261099127,77.70896379464271
-3154.2822814305164,-2174.866734216038,-1296.8667306779785,-581.0820000965209,-88.50686427385038,136.57401894220123,110.53580451154122
-4039.7423262876764,-2803.712298075363,-1687.6664904194504,-768.7473103974073,-129.06714522332805,168.14563233548404,139.6399221906098
-4740.204977363659,-3314.4779225593325,-2014.3591132332328,-930.278090410439,-165.64906001878776,194.67159212461675,164.28253618368217
-5239.164803545904,-3695.215041679901,-2269.399205284938,-1061.9466531945836,-197.27918614753943,215.72928292563242,183.9747624058617
-5534.709492596235,-3942.894588128732,-2449.8187900114544,-1161.7844612296649,-223.26631743928655,231.15862444821335,198.48430662715194
-5638.04184099298,-4062.668317182371,-2556.962703674969,-1229.54135727064,-243.22311307068185,241.0417237894742,207.82255987575482
-5570.8539813980715,-4066.4346531659066,-2595.872149189364,-1266.5117542156265,-257.064844886855,245.66717259417157,212.21551453220837
-5362.029377925612,-3970.967636484529,-2574.427920297387,-1275.2607209342943,-264.98744823451017,245.48412974711798,212.06319698889249
-5044.170141975959,-3795.8875132764615,-2502.3788917929246,-1259.289941170208,-267.42896907389525,241.05167752569673,207.8928310262571
-4650.386493499584,-3561.725816158696,-2390.3753060887293,-1222.6843161843065,-265.0197147506813,232.98856691369102,200.31075168758298
-4211.667207368212,-3288.2787907508177,-2249.104547096308,-1169.7753954754653,-258.5268697061222,221.92754989670402,189.9573328435873
-3755.006587155453,-2993.367105288803,-2088.5958956033337,-1104.8494628820351,-248.7990665153764,208.4772604336477,177.46808183111378
-3302.325078616617,-2692.043112816879,-1917.7269983045223,-1031.9178994214985,-236.71554438786703,193.19328257435552,163.442811379608
-2870.1094552996774,-2396.222207696719,-1743.9342202445337,-954.5572148711516,-223.14328270949642,176.55882850142734,148.42361372104733
-2469.626350895276,-2114.669496257466,-1573.10555557557,-875.8173131447645,-208.9040876694854,158.9744747579345,132.88137191639305
-2107.531248846321,-1853.2491678453837,-1409.620052556781,-798.1900014272818,-194.75223778698444,140.75573676519727,117.2098240487161
-1786.6975723529636,-1615.3393553719604,-1256.4915637465926,-723.625770627441,-181.3621144315366,122.13690338468895,101.72576411094587
-1507.116695791278,-1402.3250016877719,-1115.5755161515276,-653.5852949568584,-169.3243507056481,103.27946227326957,86.67379184553097
-1266.7580852193614,-1214.0994579504265,-987.8030892047744,-589.1124384811872,-159.14846045000468,84.28355410863674,72.23405803040254
-1062.3195333102562,-1049.5268386679868,-873.4153934185763,-530.9171903141811,-151.2696433883329,65.2011221259491,58.53162673717991
-889.8336644831328,-906.8374327818732,-772.1790046951667,-479.45925336521,-146.05745484752697,46.04970144186757,45.64632935471214
-745.1248114284717,-783.9451826756639,-683.5721328234331,-435.0254615748453,-143.82421704327678,26.826063885289983,33.62226485996873
-624.1289709362472,-678.6883100558199,-606.9369894755075,-397.79642801136197,-144.83137278887705,7.519160889305503,22.476369566172167
-523.0996699820795,-589.0016070058659,-541.5982883835709,-367.8996251344483,-149.2923926193422,-11.878029345454845,12.205714573905022
-438.7260394256638,-513.0324158204486,-486.950350290948,-345.44740813978063,-157.37131017800243,-31.358046233065455,2.7933799311438317
-368.1883049829067,-449.2128816065697,-442.51631565677445,-330.55936325709797,-169.17646140727445,-50.890136364288345,-5.7871003186253756
-309.17216921064767,-396.29968583679675,-407.9829086026682,-323.36891906616535,-184.7495341306287,-70.41333742640686,-13.568624170521566
-259.8586504377741,-353.39002679318065,-383.21348131992454,-324.01456086153155,-204.0505918043433,-89.8317167149455,-20.588571181089243
-218.90086382589834,-319.9197756737795,-368.24110026328094,-332.6164008592612,-226.9403075501621,-109.01202824260072,-26.887805001846647
-185.39456453358855,-295.6469867362917,-363.2425589117892,-349.23942229563437,-253.16120615779423,-127.78402863612224,-32.510395464451896
-158.84531970975632,-280.62161069619543,-368.4936973709925,-373.8455272913019,-282.32021665077303,-145.9436254059639,-37.50381846573633
-139.13206223745638,-275.14058895994674,-384.3064871361958,-406.2376021734042,-313.87521989961033,-163.25891376909456,-41.91939486214667
-126.46456260477854,-279.6866663380564,-410.9491284610919,-446.0001103795666,-347.1284535000247,-179.4789906801719,-45.81274201177152
-121.33108570163284,-294.84937636390396,-448.55193423258487,-492.44208024808876,-381.22952580762376,-194.34522710525363,-49.24403300279948
-124.43223875760762,-321.2277883600104,-497.0039367664507,-544.5495345320572,-415.1903235098429,-207.60445081758206,-52.27788928214763
-136.59782241127726,-359.31672471575234,-555.8477025824158,-600.9551100077028,-447.9132386001552,-219.02326832796913,-54.98277287278187
-158.68537653609198,-409.3810872812342,-624.1823722709543,-659.9325225997026,-478.23291201229864,-228.40256647216034,-57.42979478370975
-191.4619643088106,-471.3263266120261,-700.5869286989516,-719.4223783358312,-504.97018136674154,-235.59111230972377,-59.690915740582604
-235.4742964968431,-544.5764194451797,-783.0765469056602,-777.0934695946291,-526.9952881358449,-240.4971403778357,-61.83658170126899
-290.9161041120109,-627.9733169133084,-869.1040480412112,-830.44018040387,-543.2958609666018,-243.09689569861115,-63.93290571584741
-357.50508475463965,-719.7129641348681,-955.6156009140086,-876.9122449470105,-553.043991342908,-243.43929283399052,-66.03857374224303
-434.38403479808744,-817.3320329292968,-1039.1648344901864,-914.0683923600844,-555.6560870986217,-241.64614406880924,-68.20170788482925
-520.0612195008152,-917.7560686645335,-1116.0828018842058,-939.7410863745545,-550.8393012988013,-237.9077768543026,-70.45695849286562
-612.4031017186495,-1017.4138538954271,-1182.6935684275036,-952.196420595396,-538.6192603243605,-232.47426315082058,-72.82310957253473
-708.6880834748102,-1112.414966691202,-1235.5577439887234,-950.2719666903379,-519.3454990629492,-225.64287534609429,-75.30146493933611
-805.7232330271629,-1198.7787948129487,-1271.720384531007,-933.4764534333104,-493.6732645619174,-217.74271854353242,-77.87523363589897
-900.0179064650949,-1272.6950658666854,-1288.936608276454,-902.0386578249284,-462.52287562080994,-209.11772722054604,-80.51005472115364
-987.9999811840468,-1330.789800118841,-1285.8488910149213,-856.8984487085186,-427.02026726037025,-200.10932812873767,-83.15570044638412
-1066.2535583332606,-1370.367819258014,-1262.0945852582577,-799.6397589254393,-388.4243508551645,-191.0400501052744,-85.74888391069193
-1131.7528271986228,-1389.6043606693843,-1218.330262809367,-732.3723123547126,-348.0480952816771,-182.19921246815812,-88.21698605809132
-1182.0662693795175,-1387.6640037947932,-1156.1698143961523,-657.5750571884756,-307.18061371361864,-173.8315705389271,-90.48242160697556
-1215.5088058577626,-1364.734230595451,-1078.0441609342101,-577.9184692593304,-267.017004658945,-166.12947537732896,-92.46729694514404
-1231.2263766195783,-1321.9720218944422,-987.000092203478,-496.08455616724285,-228.601370755071,-159.2287570038841,-94.09798429607126
-1229.2066133586363,-1261.37302889959,-886.4625404828162,-414.60235783712125,-192.78656708946997,-153.20820786729274,-95.30924946991068
-1210.219089879721,-1185.5821426142375,-779.9874858221572,-335.7133358737936,-160.21212009033306,-148.092261503362,-96.04762326432153
-1175.6973836589523,-1097.6702073904828,-671.031421595065,-261.2760027636725,-131.29972229117965,-143.8562551553942,-96.27379153429936
-1127.5814069660585,-1000.9033986758792,-562.7584235715448,-192.7134148123672,-106.26401344980825,-140.43354690014047,-95.96388432277537
-1068.1412981865853,-898.5294659808121,-457.8985303414974,-131.0017071777164,-85.13518368893095,-137.72372737927077,-95.10965620015848
-999.8034629303131,-793.5994607217751,-358.66285587440717,-76.69348001826222,-67.78935431159834,-135.60121291272534,-93.71765408540053
