t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20
1178.1499999999996,1125.1449999999998,1077.0449999999996,1033.85,995.5599999999998,962.1749999999998,933.6949999999998,910.1199999999999,891.4499999999999,877.685,868.825,864.87,865.82,871.675,882.435,898.1,918.67,944.145,974.525,1009.81
3834908.2776244218,3455596.789547597,3078849.7352990257,2706228.889365331,2339627.893303114,1981369.7973571534,1634289.0463720676,1301788.70350394,987860.4787537978,697051.7505520191,434360.6799875752,205038.34901810894,14276.44523179072,-133238.591680986,-233917.65857194705,-286008.39388538816,-290465.06381732476,-251907.2538310382,-179594.14168669944,-88304.39093012952
2623679.7514592065,2469577.0221872255,2307372.0230799313,2133505.5763080865,1945074.2520250357,1740141.777263077,1518105.9194047346,1280101.893208781,1029398.9372354989,771717.825054733,515367.5702860329,271076.5976221022,51387.94637729073,-130486.77816741938,-262390.22825810063,-335431.08410706866,-346423.05047508026,-300088.25118367304,-210383.85437644742,-100231.66580441933
306904.1763804687,371203.70712500834,429901.4916808866,479811.781988429,517401.3741293359,538867.0014648881,540385.8133817893,518575.24568845093,471170.02529575024,397870.3536256041,301235.1796351824,187397.8136596341,66294.71344836192,-48932.43461016456,-143619.22101658856,-204361.2877375249,-222507.68632566102,-197487.5789718065,-138709.2121482493,-64751.728406309856
-96697.25669448107,-80174.9527385753,-62515.673212175796,-43368.38382392985,-22672.353718437957,-795.189699560414,21321.44302085817,42045.3297588237,59030.893832711416,69379.26977897239,70075.7511668783,58759.94346988709,34774.9403396086,256.142648762863,-39201.582939282904,-74905.44151025187,-96956.00836582984,-97650.62581233212,-75458.29599964048,-37645.06345073819
106988.18891581231,86176.17215721776,64408.707636420346,41616.93440904124,18249.637041573642,-4563.1347979915,-24948.226482757713,-40450.21360294899,-48539.38652287169,-47509.52792288314,-37604.59819985846,-21915.041366889323,-6337.90595005323,2031.5588455744505,-1939.696116574767,-17906.926464425935,-38464.20596318726,-51674.50281323863,-47763.09698321905,-26500.211820377514
73262.12305038128,72754.31993002795,69413.05834273533,61934.44705160372,49350.32340269116,31419.570962661637,9123.619151018822,-14926.875403843049,-36511.155540503365,-50620.80697891929,-53237.74881928839,-43635.624656153646,-26005.3929137957,-8828.569801316302,-1175.9471042010446,-7193.489336855617,-22326.493415227316,-35065.05430365802,-34616.24617550899,-19519.938722133946
-4738.828204601549,4905.408870953551,12944.744392335,18304.408991898392,19771.377838414173,16270.262773128024,7378.045886780405,-6027.045408630625,-21299.377422698435,-34238.71807798405,-40393.975237508595,-37305.339279551066,-26589.42887564574,-14121.167135341908,-7184.624491206989,-9648.940621048034,-18594.4298248716,-25811.403015019445,-24017.73786026351,-12988.851881667939
-21327.37121632983,-15134.040247191882,-9463.54265280295,-4836.144054877694,-1980.7513231447379,-1704.1720094581456,-4570.246456890084,-10426.272791863652,-17984.13025908331,-24832.118953705023,-28221.02868950774,-26541.83016733323,-20691.916850157548,-14096.814429525177,-10754.5517216492,-12301.651991398048,-16455.998598150072,-18572.72562511862,-15402.69238227284,-7842.707358380819
-15765.528658585346,-12721.321146312894,-10050.957183631934,-8092.127198611343,-7278.779440422166,-8020.7796760199635,-10466.753959464859,-14220.820655707244,-18204.195433804438,-20904.904086324997,-21095.322667355253,-18694.743182606147,-15094.110079874643,-12418.205137025385,-12022.095179399488,-13376.49274410561,-14409.36147073877,-13152.725585105332,-9304.093094916427,-4363.64321409278
-12012.506893409774,-9518.91014650428,-7546.640103404419,-6486.54721980998,-6757.707662300906,-8611.461054084499,-11837.381684230175,-15542.473205515076,-18289.454463619022,-18772.16771028788,-16762.038241313257,-13557.891513291659,-11258.814272821615,-11156.115556429744,-12606.761963048175,-13563.537300199789,-12361.253850375506,-9059.760016283639,-5156.435685590224,-2171.69539573615
-9981.375836203786,-7399.25397064045,-5506.575748715298,-4792.088898960259,-5721.284531695246,-8432.985403693092,-12354.5201305476,-16055.700876672867,-17746.041038805153,-16439.637532984398,-13005.937642453644,-9904.129761646056,-9315.677779503529,-11175.79788239372,-13159.189468047465,-12817.688914101574,-9727.532765958636,-5569.1995676451825,-2392.734001095111,-995.5040485221389
