t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-1626534.9008281375,-1425028.5717389586,-1226966.0846475286,-1034221.8014459165,-848838.2021523636,-673064.1191787053,-509371.9638609977,-360441.78937853687,-229095.97325609758,-118164.17587555319,-30254.690460522706,32593.726755540665,69404.73671514285,80922.20755873056,70442.1260175343,44809.11266147404,15540.106970947538
-1998980.7396180371,-1788318.115997531,-1576502.6749066063,-1363598.6628428982,-1150434.5000595157,-938844.2842944865,-731867.8180947235,-533863.0055806737,-350465.3527496133,-188314.14704707396,-54461.07725131023,44605.566637149655,104338.42305245482,123836.87691136895,107673.86272484338,67471.50216729361,22690.907175401528
-1273272.1346420401,-1191993.4696400957,-1103447.0252638618,-1004615.807036151,-893337.5893808353,-768756.2661633196,-631842.3457045951,-485900.43578510126,-336913.7299659363,-193510.68712453597,-66306.45359107727,33586.55633940475,96922.69931885663,119298.37061894475,104052.32811225895,63987.43027756462,20621.96759263365
-442400.84479101084,-461306.48445224087,-473444.48923216935,-475317.40286537434,-463509.73153801827,-435073.5228248167,-388168.02308237145,-322907.24972508976,-242248.69945873306,-152606.71884510407,-63749.87881247493,12459.665184387908,64689.91606748715,85790.48676580926,76380.78368582696,46639.57453268321,14554.824717799296
-57047.09565877533,-89930.5655751793,-120532.27815735877,-147160.71580256676,-167599.92990826638,-179203.72872591054,-179257.29486470937,-165657.1814752298,-137861.44321187443,-97888.45350566324,-50936.41688234712,-5067.976704142327,30476.640653585055,48274.33271981928,46130.64975266279,29236.467729836702,9300.544492018817
-10377.303495149456,-20269.984986478652,-30435.031385828017,-40739.257571536036,-50714.20910147034,-59462.18743122194,-65632.54459167202,-67544.3263266326,-63538.42528300757,-52598.33170281504,-35150.37938061458,-13740.574481035717,6932.479065183045,21170.864893918886,24731.41686185003,17742.434250655326,6196.747413513203
-46881.1354499697,-42132.952516309735,-37327.55037421021,-32614.833724822533,-28331.344427778058,-24981.51970142141,-23085.506107911442,-22851.41503874798,-23742.18612363034,-24204.505719496352,-21984.75058393474,-15315.463025063144,-4610.2440030390735,6603.198047787637,13043.59527234734,11483.240493846595,4477.479572095648
-57428.39538449382,-52165.620436058416,-45782.263482006216,-38039.55063001171,-29169.70139964098,-20065.91584244406,-12277.051971528559,-7579.895747825658,-7045.5570939559475,-9944.379333050447,-13360.250310353358,-13427.007356435925,-8062.203504249212,708.5192327571542,7498.534892120393,7942.970558755728,3267.9757392004517
-43933.5243699793,-42689.29086330967,-39889.693375756135,-34957.50110296135,-27757.065732361425,-18943.97663166241,-10172.303370535252,-3792.524979189159,-1786.992564807801,-4259.639221978704,-8601.643693556354,-10622.770335274372,-7595.5443820400715,-900.4941086140577,4713.18041453048,5424.637023214591,2221.1254989499444
-27516.376658597623,-28917.11180920976,-28947.764883377266,-26958.803454724708,-22589.803061918275,-16162.552592384032,-9004.906715372214,-3291.268799189321,-1066.8778381997229,-2742.923219952036,-6234.598908774651,-8024.096162249791,-5914.07937131298,-1108.8867290736648,2793.3668651334892,3283.034791839241,1308.4839243180677
-16709.940748217014,-18696.656861220457,-19717.95906983209,-19235.064766233234,-16866.737610007385,-12732.85226566454,-7767.379219334045,-3625.1352299877085,-1888.960470313059,-2870.1004943970515,-5033.688526893858,-5973.602878597833,-4425.967923020643,-1387.4810810614538,956.345064236364,1385.7148571343819,565.6139240149048
-11015.623040213146,-12554.540455348946,-13532.310994745294,-13592.007998988423,-12445.499392691472,-10110.834658496171,-7132.176076427257,-4517.792008565245,-3222.091820575179,-3428.8559627788613,-4307.5561657130565,-4652.558897318635,-3887.045471465596,-2417.8348011483104,-1055.1407260974727,-262.83409711822344,5.996138624208369
-7868.835055472927,-8821.67443231038,-9608.062978470896,-10062.296279872708,-9983.229700275022,-9229.844239987237,-7852.594319835472,-6170.198562870708,-4694.802837719087,-3898.0225962536206,-3933.564807629778,-4487.759210113841,-4895.849188165757,-4536.397607074804,-3283.175084083617,-1637.5899995832142,-377.0738983981452
-5321.769813581559,-6161.366607874996,-7290.298135434368,-8689.710501979369,-10084.88543916427,-10902.984849070283,-10481.907203330054,-8603.149686123415,-6015.77001248456,-4259.6910538544935,-4515.637620171177,-6394.836117148794,-8073.123858297628,-7862.540091981637,-5631.453590056667,-2701.312118789779,-599.3255600933542
-2559.247256459096,-4398.667150855297,-7056.143938683622,-10487.91630367173,-13953.733777767135,-15986.423394145406,-15130.125207523177,-11380.684092498585,-7036.684636213808,-5370.437576415329,-7667.191387536091,-11733.082320924645,-13865.03318959501,-12194.300991512688,-7860.136886165113,-3412.0225864688405,-688.8409017967001
-478.00452936898847,-5181.032365331984,-11090.349567636238,-17704.881042469573,-23178.913821452683,-24797.22202900282,-20996.528222945824,-13799.331296639948,-8562.571409659402,-9643.576516375624,-15919.668053704872,-21654.232126473984,-22000.703583423558,-16847.023927436436,-9619.236956210012,-3764.7978005506,-702.1069110629621
-2781.0827024443565,-12535.913024204001,-23148.857598392362,-32918.127357840924,-38318.078806689635,-35930.23761300599,-26309.618669625408,-16057.995428887858,-13595.011275175586,-21008.127984110455,-31408.51170534604,-35735.160256679024,-30909.20781118534,-20668.221942606568,-10582.461695591128,-3860.662531218379,-743.017154345089
-16123.113861903226,-31831.270588835938,-46439.37970693733,-56316.38595171443,-56626.99781186165,-45690.752640165374,-29761.821595213572,-21116.878187860657,-27310.451239386988,-42566.00984859057,-53126.25793552674,-50629.89262946953,-37718.04563859554,-22409.64649259435,-10661.720536776718,-3965.948106771842,-967.2469139303354
-46632.67754742564,-65415.4535049738,-79083.60529131096,-82246.14091339368,-71124.18813757344,-49996.71062061043,-33174.93803073252,-34733.28180570958,-53364.16871743205,-71927.85877957704,-74578.3828519404,-60335.842335661866,-39334.19052237705,-21388.243830093572,-10187.05548489981,-4502.442864353674,-1547.5879596159793
-92357.92246466732,-106371.68567925769,-110291.26406737766,-98967.52136512041,-73861.59829609089,-48464.97172611829,-41993.269521331014,-60563.29504084316,-87290.05154556478,-98174.36372557729,-85221.7327516494,-59065.10044511626,-34261.96197696531,-18039.078586285534,-9890.599439243775,-5914.181763963739,-2586.502189607642
-137586.9299651711,-136960.52503491275,-123229.9514438427,-95039.71866122159,-62469.783373577164,-46126.311228702594,-60010.2191050572,-92492.48467575274,-113847.07826446558,-106013.19160924124,-76739.26895562239,-45237.149921393786,-23856.93393559376,-13883.900396228437,-10611.792892335901,-8420.917008606099,-4004.9435957430032
-158234.4676322541,-137712.85782678018,-106119.74382006026,-68806.45312253643,-43342.10658359989,-48552.07288418993,-81821.26413651991,-113550.15579821875,-115111.04067569519,-86568.42836771984,-49673.65621369034,-23195.80047972848,-11835.051874961791,-10807.782687229132,-12835.468137458853,-11778.88760006763,-5490.616580453719
-138359.70493830857,-102329.82602359768,-62727.95679632309,-31265.88460209366,-26431.979965710227,-54523.59943925971,-93136.81548761376,-107155.06046015011,-84745.49297953538,-45318.77661563456,-13950.696583302724,-792.0626081601719,-2260.0274223352476,-10087.984193530352,-16343.324712443962,-15236.978358641496,-6588.827314143336
-83428.46147196337,-44056.255201034764,-10903.97693694157,1957.9315902299209,-16667.29491918546,-55821.98284946237,-82058.50345028557,-71404.70094536466,-34176.76895981364,1269.8384989892427,17598.085815068953,15196.718158606367,2473.189047274925,-11823.252632382066,-20231.12415774362,-17794.50044294034,-6921.47517860383
