t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.01407370606274,35.614518528503,17.4374486452482,5.396389009650055
43.60230216844557,27.036543777225955,15.16832916500839,5.833487979463827
26.423770905568375,18.487348874926496,12.828846074725831,6.211789977907309
9.651414775161236,10.041526333664324,10.43571638222192,6.527601295560966
-6.5513349565101,1.770688627992722,8.005909905646208,6.778078937358518
-22.033603038530345,-6.257740556530765,5.556387663416276,6.961249580128791
-36.65973558505788,-13.981613311043649,3.1038442324358693,7.076010108327527
-50.3115078550167,-21.34499634301072,0.6644597947660591,7.122110386501067
-62.889822530508,-28.298940867891545,-1.746332763064527,7.100119429575468
-74.31586666191055,-34.80206894338202,-4.114060854097228,7.011376573197095
-84.5317160746329,-40.82096814448738,-6.425401116259517,6.8579296113399835
-93.50039619379888,-46.33039300978627,-8.668340852654579,6.642462146702279
-101.20542701677518,-51.313277964773626,-10.83230943804191,6.368212584985236
-107.64989654924926,-55.7605721926751,-12.90827804747187,6.0388872954580135
-112.85512078020392,-59.67091196092463,-14.88882697969345,5.658570460046963
-116.85895875488546,-63.05015005483021,-16.768180742129783,5.2316330481953806
-119.71385826465531,-65.91076510476707,-18.542211904005985,4.7626431948043555
-121.484711061166,-68.2711756613613,-20.208415481579795,4.2562800360501685
-122.24659645949426,-70.15498487099386,-21.76585627129151,3.7172527867868945
-122.08248902365746,-71.59018157831758,-23.215092075696983,3.1502265384010704
-121.08100016193822,-72.60832272346711,-24.55807616215104,2.559755932198372
-119.33421542578158,-73.24372013409695,-25.798042550548526,1.9502275347564217
-116.93567968597046,-73.53265238596994,-26.939377845265753,1.3258114209265144
-113.97857175044477,-73.51261948478661,-27.987483314606777,0.6904221682672498
-110.55409896750402,-73.2216548752181,-28.948630790217592,0.04768919249206993
-106.75013145547122,-72.69770587518624,-29.829815724673875,-0.5990638864139881
-102.65008527277222,-71.97809021672423,-30.638610426270596,-1.2468313591180724
-98.33205446102423,-71.09903308346631,-31.383020106282157,-1.8929296953175077
-93.86818373275922,-70.09528598072954,-32.071343946762056,-2.5349947579046663
-89.32426681237759,-68.99982604414427,-32.712042947284225,-3.170972835963876
-84.75955015893628,-67.84363204814687,-33.313615856839,-3.7991064140947683
-80.22671800431955,-66.65553145281176,-33.88448406058804,-4.417915607709873
-75.77203226170431,-65.46211134010035,-34.43288588623741,-5.026176178448611
-71.43559977298113,-64.28768503243488,-34.96678043460153,-5.622895005665248
-67.25173940592319,-63.154305535013336,-35.49376073372938,-6.20728383412169
-63.24942249389265,-62.08181666348491,-36.02097577295052,-6.778732049389976
