t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
977.0449999999997,933.8499999999998,895.5599999999998,862.1749999999998,833.6949999999998,810.1199999999999,791.4499999999999,777.685,768.825,764.87,765.82,771.675,782.435,798.1,818.67,844.145,874.525,909.81
1762786.3955929969,1562034.9083673216,1363737.9503538655,1169268.4923878962,980171.2814399903,798208.4629668341,625391.9981552674,463995.6256305129,316536.75400077185,185716.25458918678,74302.02432687941,-15059.068103063526,-80115.96101451626,-119387.34470138123,-132641.1951721126,-121475.97519169362,-89984.10261226291,-45457.28035774905
1750672.1588072032,1596040.0942320111,1438318.038885441,1276434.5054791393,1109909.7544161128,939077.0772652702,765303.6991910568,591184.7859095854,420667.54621811485,259046.0283453686,112755.30136673951,-11107.19097796074,-105586.99306712556,-165012.63702486982,-186398.94798153033,-170931.41513525607,-125221.07824004187,-61905.12917921243
684050.2040643569,675460.634065045,660718.1950856376,636857.2703842734,601160.0315603322,551414.3232626818,486293.06551881874,405837.31073633383,311979.01002363843,208980.57949228227,103608.35896423095,4820.038199473833,-77232.53798856845,-132965.83255204317,-155736.31284894835,-144331.93282066603,-104757.11247313689,-50315.454080579126
17798.229234600614,53985.467562437065,87976.23887232755,118273.15641060912,142987.92173504925,159870.08708819383,166495.57792258583,160659.20748065124,140980.24184561978,107656.86300631287,63195.89681034941,12824.779279442584,-35777.189962971155,-73726.66062793598,-93187.21512977405,-90163.72701963433,-66831.7763052575,-32088.052024658533
-44509.65640696047,-37491.14165627205,-29717.706905838495,-20962.9797856822,-11212.389537722052,-775.3822849033131,9599.079375261188,18649.697698605458,24650.022347095935,25672.0341873863,20139.0590133074,7638.849562976598,-10227.61945600047,-29422.30045244932,-44052.79691417585,-48318.750919252685,-39459.46022736341,-20312.959403108776
33930.89557370827,23636.08498927872,13193.272591201478,2806.7461989382696,-6996.708450029769,-15328.399998265257,-21030.644195786193,-22981.64608197889,-20633.62207679244,-14652.229794527111,-7305.991305269669,-2110.84650611663,-2407.4407409809446,-9204.538284674103,-19550.48610841801,-27135.067616986027,-25852.489146834712,-14625.9037718615
43032.07590301587,37437.56977507621,30379.96528517703,21399.218063964203,10477.249692462716,-1706.835839243049,-13602.12565670005,-22907.24679952634,-27208.2003992375,-25148.784991466295,-17694.64561176477,-8562.24607876277,-2885.395576091184,-4177.81214259445,-11355.46422694024,-18564.33213321826,-19112.073896336027,-11116.414958017327
17520.431335945323,18478.409716589227,17920.207876651522,15136.946696603336,9666.466192475538,1619.5463731906711,-7963.138334705355,-16982.518540664783,-22727.367425761662,-23063.22862958369,-17969.000745661197,-10333.07190309461,-4832.176779177467,-4903.2978915257045,-9816.500693227663,-14710.184261093957,-14409.827969694494,-8048.258711442837
1130.0129563976395,3657.88625191469,5138.732504720502,4981.882088852219,2695.1944168739196,-1827.511211304983,-7948.4032373485825,-14100.878751872664,-18126.199155915707,-18300.185259799164,-14640.919575109197,-9449.099584151323,-6133.326821526246,-6694.6683639879875,-9888.782013761143,-12081.010497012532,-10419.12268671382,-5380.142543801906
-2894.0862730090726,-1185.645141900313,-233.78449855336297,-467.3452221882695,-2218.2836435682107,-5476.328568847513,-9617.102102366156,-13344.824864365484,-15127.276705484217,-14122.37679684536,-11026.738088613882,-7937.927133004656,-6902.774708291112,-8173.817823842666,-9895.97866399651,-9766.621714216586,-7115.3600348181,-3321.9031570849793
-2246.5133726851686,-1480.544749349579,-1422.0712587027579,-2408.7964394663013,-4599.569797352449,-7736.866171092863,-10977.319308135384,-13061.021405977986,-12982.979949134244,-10863.037640460172,-8200.287763176693,-6899.012362471098,-7634.362582008679,-9154.573345142262,-9434.703975206947,-7588.370941092284,-4540.156815687754,-1906.4204968137283
-1017.2333975212437,-953.7275853065252,-1626.240839895427,-3307.370990116929,-5983.848690336771,-9124.868158155463,-11646.860401055297,-12361.928261673665,-10873.798642523074,-8235.683274468633,-6441.105378158397,-6766.709177700615,-8482.446612247786,-9477.464167413533,-8308.357265179544,-5471.804646980274,-2660.771597251144,-1082.4231687063032
-368.200529329719,-1012.4941288351077,-2334.7145684554816,-4487.2033176122695,-7250.6155005814335,-9875.20424039092,-11253.93929207786,-10617.00394410838,-8389.115968135337,-6261.802731424895,-5918.939802161925,-7391.445598898688,-8903.088897186755,-8605.620462580684,-6324.599230074587,-3467.4770944668053,-1505.697921565225,-812.581236516331
-1133.266259622902,-2407.182061311316,-4053.608511533713,-6013.8485956805625,-7901.6725688140705,-9039.158414630716,-8834.813639801214,-7401.530552926405,-5809.982791438951,-5369.003211379777,-6345.638901420523,-7551.189875737365,-7488.294613956026,-5828.940800496361,-3567.0600454012083,-1894.7375786452158,-1205.9814546315429,-1073.089097575978
