q1,q2,q3,q4,q5,q6,q7,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.010003167612205153,0.020005334248784725,0.030005499034276635,0.040002661293535746,0.049995820651867334,0.059983977135130394,0.06996613126980096,0.9999499670672138,1.9995997465508886,2.998649200931869,3.996798292812755,4.993747134961247,5.989196040332448,6.982845572063133,-0.010003167612205153,-0.0800213369951389,-0.2700494913084897,-0.6400425806965719,-1.2498955162966834,-2.1594231768646943,-3.428340432220247
0.020005334248784725,0.040002661293535746,0.059983977135130394,0.07994128418298528,0.09986659445611952,0.11975193278037169,0.13958933998049075,0.9997998732754443,1.9983991464063775,2.994598020166224,3.9871982967154773,4.975004179173464,5.956823069844626,6.931466366651918,-0.020005334248784725,-0.16001064517414298,-0.5398557942161736,-1.2790605469277645,-2.496664861402988,-4.311069580093381,-6.839877659044046
0.030005499034276635,0.059983977135130394,0.08990843770237288,0.11975193278037169,0.1494875873255661,0.17908862340832282,0.20852838432733767,0.9995497336439563,1.996398680110816,2.987850105923868,3.9712153798964174,4.943818011505837,5.902997673959022,6.846114206873975,-0.030005499034276635,-0.23993590854052158,-0.8091759393213559,-1.916030924485947,-3.7371896831391527,-6.447190442699622,-10.217890832039545
0.040002661293535746,0.07994128418298528,0.11975193278037169,0.15937087606582342,0.19873468991160642,0.237780358614867,0.27644537577654615,0.9991995732031888,1.9935991483577387,2.978411534922313,3.9488751286654016,4.900266633117369,5.827913695144384,6.727207426293353,-0.040002661293535746,-0.3197651367319411,-1.0777673950233453,-2.549934017053175,-4.968367247790161,-8.56009291013521,-13.545823413050762
0.049995820651867334,0.09986659445611952,0.1494875873255661,0.19873468991160642,0.24748472801983243,0.29561577068667416,0.3430074351465436,0.9987494269922493,1.9900016716693854,2.966290806903502,3.9202133064938955,4.844458972364586,5.731841534826975,6.575328818566817,-0.049995820651867334,-0.3994663778244781,-1.345388285930095,-3.1797550385857027,-6.187118200495811,-10.64216774472027,-16.807364322180636
0.059983977135130394,0.11975193278037169,0.17908862340832282,0.237780358614867,0.29561577068667416,0.352386575803951,0.40788832413710363,0.998199340055408,1.9856076899482087,2.951498836979511,3.885275796762923,4.776534612355813,5.6151271795885425,6.391222781017623,-0.059983977135130394,-0.47900773112148676,-1.6117976106749055,-3.804485737837872,-7.390394267166854,-12.685916728942235,-19.98652788271808
0.06996613126980096,0.13958933998049075,0.20852838432733767,0.27644537577654615,0.3430074351465436,0.40788832413710363,0.47077004430974967,0.9975493674375905,1.980418961900548,2.934048945803132,3.844118529310488,4.696663441833441,5.478190955157962,6.1757916661468775,-0.06996613126980096,-0.558357359921963,-1.8767554589460391,-4.4231260124247385,-8.57518587866359,-14.68397966893573,-23.067732171177735
0.07994128418298528,0.15937087606582342,0.237780358614867,0.3146678443649731,0.38954118792670883,0.4619211361359754,0.5313443956824109,0.9967995741788693,1.9744375643327008,2.913956847572192,3.7968073908960958,4.605045230257376,5.321526012683823,5.930091358964699,-0.07994128418298528,-0.6374835042632937,-2.1400232275338027,-5.034685509839569,-9.73852969816772,-16.629160900895116,-26.035875388438132
0.08990843770237288,0.17908862340832282,0.2668182039111718,0.352386575803951,0.4351006413168175,0.5142904223600463,0.5893144872992458,0.9959500353079559,1.967665891319674,2.891240635878402,3.7434181197256953,4.50190912815245,5.1456965527393965,5.6553261018178365,-0.08990843770237288,-0.7163544936332913,-2.401363835200546,-5.638185212863216,-10.877516032920438,-18.514455204961667,-28.876409877663047
0.09986659445611952,0.19873468991160642,0.29561577068667416,0.38954118792670883,0.47957184447155454,0.5648075842572552,0.6443961923719305,0.9950008358346927,1.9601066532469478,2.8659207674134874,3.684036184205901,4.3875130939694955,4.951335793455884,5.352842592078656,-0.09986659445611952,-0.7949387596464257,-2.6605419361800675,-6.232659006827341,-11.989296111788864,-20.333073033261186,-31.575413426224593
0.10981475797265018,0.21830121216979478,0.3241471257904643,0.42607220163891024,0.5228435684183449,0.6132906933677165,0.6963195408603763,0.9939520707415465,1.9517628757256331,2.8380200435472664,3.618756646121586,4.262143248893599,4.739143690101371,5.024123381624275,-0.10981475797265018,-0.8732048486791791,-2.9173241321141785,-6.817155226222564,-13.071089210458622,-22.078464961237792,-34.11965750215844
0.11975193278037169,0.237780358614867,0.352386575803951,0.4619211361359754,0.5648075842572552,0.6595651465063013,0.7448300426674733,0.9928038449741043,1.9426378983814614,2.8075635897942712,3.547684008455882,4.126113161213237,4.509884414317996,4.670779610456751,-0.11975193278037169,-0.951121434459468,-3.171479182235559,-7.3907381781756065,-14.12018960643138,-23.744345274226845,-36.49667209070619
0.12967712450728558,0.25716433265127264,0.3803086901786258,0.4970306025222872,0.6053589338572755,0.7034642945645603,0.7896899349625268,0.9915562734305713,1.9327353735180879,2.7745788331874017,3.4709320480962047,3.9797630620401976,4.264383602095417,4.29454311007878,-0.12967712450728558,-1.0286573306050906,-3.422778211607632,-7.952489640356595,-15.133973346431887,-25.32471460432417,-38.694806813163815
0.13958933998049075,0.27644537577654615,0.40788832413710363,0.5313443956824109,0.6443961923719305,0.7448300426674733,0.830679347519928,0.990209480950274,1.922059264655244,2.739095477578981,3.3886236336941136,3.8234589943418973,4.003525380391501,3.8972579153283484,-0.13958933998049075,-1.1057815031061846,-3.6709949172339327,-8.501510330918574,-16.10990480929826,-26.81388153602904,-40.70328802847647
0.1494875873255661,0.29561577068667416,0.4351006413168175,0.5648075842572552,0.68182172191763,0.7835134195236664,0.8675973803614223,0.9887636023011674,1.9106138449423251,2.7011454768914698,3.3008905289705894,3.6575918974144654,3.7282491831083293,3.480871226275094,-0.1494875873255661,-1.1824630827466966,-3.915905771851358,-9.036921348116083,-17.04554304794075,-28.20648310285199,-42.512271637709695
0.15937087606582342,0.3146678443649731,0.4619211361359754,0.597366598581136,0.7175419157802732,0.8193751139186862,0.9002630884201669,0.9872187821663504,1.8984036954480479,2.6607630063419117,3.2078731817816086,3.482576629086485,3.4395463678901956,3.047423864476511,-0.15937087606582342,-1.2586713774598923,-4.157290225223779,-9.557865577298177,-17.93854789450683,-29.497504101072703,-44.11289133258818
0.1692382172214202,0.33359397115324047,0.48832565586163834,0.6289693164389685,0.7514674325393071,0.8522859764192484,0.928516368400476,0.9855751751295867,1.8854337033268616,2.61798443166603,3.109720499281688,3.298850928098987,3.1384566459276093,2.599040270370428,-0.1692382172214202,-1.3343758846129619,-4.394930902754745,-10.063509063023496,-18.786685813482677,-30.682295151092944,-45.49730205162332
0.17908862340832282,0.352386575803951,0.5142904223600463,0.6595651465063013,0.7835134195236664,0.8821274844816595,0.9522187434865201,0.983832945659837,1.8717090598628476,2.5728482763696983,3.0065896095453306,3.106874319256941,2.826064337624702,2.137918090829179,-0.17908862340832282,-1.409546303215804,-4.628613801240417,-10.55304234410082,-19.58783548809166,-31.75658944133974,-46.658718430839485
0.18892110893710995,0.37103813651227535,0.5397920535096058,0.6891051093386213,0.8135997250406921,0.908792169289411,0.971254042053915,0.9819922680948016,1.8572352583918905,2.5253951870372577,2.8986456100279847,2.9071269640906214,2.5034944676145936,1.666317407909629,-0.18892110893710995,-1.4841525460491014,-4.858128481586452,-11.025681749417942,-20.3399931260173,-32.716518094418795,-47.59144806064183
0.19873468991160642,0.38954118792670883,0.5648075842572552,0.7175419157802732,0.8416510988472192,0.9321840027827659,0.9855289670576515,0.9800533266234739,1.8420180921029505,2.475667896727942,2.786061303269188,2.700108459901511,2.171908713185803,1.1865496615918127,-0.19873468991160642,-1.5581647517068353,-5.083268258315297,-11.48067065248437,-21.041277471180482,-33.55862410017957,-48.29091938582492
0.20852838432733767,0.40788832413710363,0.5893144872992458,0.7448300426674733,0.8675973803614223,0.9522187434865201,0.9949735533056495,0.9780163152677107,1.8260636517193207,2.4237111864933585,2.669016920261001,2.4863365901964958,1.8325012207107245,0.700966320798771,-0.20852838432733767,-1.6315532965484145,-5.303830385693213,-11.917280682679573,-21.68993450903556,-34.27987476551473,-48.75370411197682
0.21830121216979478,0.42607220163891024,0.6132906933677165,0.7709258057042315,0.8913736741446749,0.9688242398905028,0.9995415103767132,0.9758814378628166,1.809378323060793,2.3695718450506855,2.5476998319245743,2.2663460296357147,1.4864943051425468,0.21194735822392546,-0.21830121216979478,-1.704288806555641,-5.519616240309448,-12.334812891267704,-22.284341853616873,-34.8776726360581,-48.977534008458946
0.2280521955125007,0.4440855422724404,0.6367146111047908,0.7957874293945117,0.9129205122145179,0.9819406902902442,0.9992104495021588,0.9736489080371467,1.7919687844877126,2.3132986266479034,2.4223042491567406,2.0406870067331635,1.1351340480681007,-0.2781104145460805,-0.2280521955125007,-1.7763421690897616,-5.730431499943117,-12.732598870312188,-22.823012805362946,-35.34986485044879,-48.96131202560578
0.237780358614867,0.4619211361359754,0.6595651465063013,0.8193751139186862,0.9321840027827659,0.9915208581520444,0.9939819932991047,0.9713189491907307,1.773842004227941,2.254942207158998,2.293030911926797,1.809923927654836,0.7796858101694568,-0.7668050944404228,-0.237780358614867,-1.8476845445439016,-5.936086318556711,-13.11000182269898,-23.304600069569148,-35.694750893473596,-48.70511767165613
0.24748472801983243,0.47957184447155454,0.68182172191763,0.8416510988472192,0.9491159650467397,0.997530242226841,0.9838817678175957,0.9688917944729172,1.7550052375877983,2.1945551384486794,2.1600867679212086,1.5746339645564937,0.4214296742553354,-1.2517414592678506,-0.24748472801983243,-1.9182873778862182,-6.13639549725867,-13.466417581555508,-23.72789912616849,-35.911088720166276,-48.21020662306219
0.25716433265127264,0.4970306025222872,0.7034642945645603,0.8625797235895865,0.963674049696488,0.9999472008002436,0.9689592769405372,0.9663676867590439,1.7354660240481024,2.1321918010477083,2.0236846412506573,1.335405611991828,0.061655835273425934,-1.7305427073356792,-0.25716433265127264,-1.9881224100891488,-6.331178651081043,-13.801275577433383,-24.091851242412197,-35.99809922880877,-47.479004570086325
0.2668182039111718,0.5142904223600463,0.7244733746024498,0.8821274844816595,0.9758218448365958,0.9987630296312705,0.9492876597520401,0.9637468786261341,1.7152321842464655,2.067908355181449,1.8840428917498013,1.092837215001651,-0.298340046094338,-2.2008621067850336,-0.2668182039111718,-2.057161689440185,-6.520260371422048,-14.114039751706551,-24.395546120914897,-35.95546906672574,-46.51509532784996
0.27644537577654615,0.5313443956824109,0.7448300426674733,0.9002630884201669,0.9855289670576515,0.9939819932991047,0.9249633320633793,0.961029632327622,1.6943118168470568,2.0017626901957506,1.741385065415149,0.8475354725655805,-0.6572615095203623,-2.6603944975458664,-0.27644537577654615,-2.1253775827296435,-6.70347038400726,-14.40420941472267,-24.638224176441287,-35.78335175876777,-45.323203271105584
0.28604488489610996,0.5481856965777374,0.7645159669141295,0.9169575029583714,0.9927711374295897,0.9856213098449803,0.8961055138535401,0.9582162197671104,1.6727132952990849,1.9338143724256946,1.5959395365406466,0.6001139201593066,-1.0138159639997562,-3.1068875895376165,-0.28604488489610996,-2.1927427863109497,-6.880643702227165,-14.671320047333943,-24.81927843573974,-35.48236715441929,-43.909170178823466
0.29561577068667416,0.5648075842572552,0.7835134195236664,0.9321840027827659,0.997530242226841,0.9737110887645075,0.8628556449404923,0.9553069224711626,1.6504452644852947,1.8641245915541647,1.4479391421238688,0.35119139521277953,-1.3667193428840252,-3.538153001740036,-0.29561577068667416,-2.2592303370290208,-7.051620775712998,-14.914944044524255,-24.938256055671022,-35.05359919552227,-42.279926602084124
0.3051570754292678,0.5812034057530896,0.8018052926685627,0.9459182124963883,0.9997943782334046,0.9582942225737483,0.8253766917471446,0.9523020315611304,1.6275166372618246,1.7927561055085335,1.2976208091280754,0.1013904893074375,-1.7147007282158335,-3.9520769880287525,-0.3051570754292678,-2.3248136230123584,-7.216247634017065,-15.134691399942213,-24.994859455835115,-34.49859201265494,-40.44345789561008
0.3146678443649731,0.597366598581136,0.8193751139186862,0.958138145640263,0.9995578825145289,0.9394262323395443,0.7838523485596982,0.9492018477240239,1.6039365908908043,1.7197731839450978,1.1452251751968303,-0.14866400901624552,-2.0565069277111205,-4.346630797205442,-0.3146678443649731,-2.389466394324544,-7.374376025268176,-15.330210330244208,-24.98894706286322,-33.819344364223596,-38.408765079425216
