t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
19403.490510423697,14963.219736578536,10811.824601464623,7091.473282598528,3945.1769115079132,1510.885608320839,-94.32037931733527,-808.0248831517254,-685.7213600698926,-8.500999158915704
35594.95899085225,27486.671723277806,19855.930301900207,12958.233086722774,7067.428016543077,2464.3627136778427,-598.5839675229681,-1973.1388390511345,-1750.6600558061982,-477.4679430148887
47104.375803279545,36590.04891206497,26592.749175121895,17431.15313917265,9485.894349805232,3184.8473571403633,-1057.0161488421606,-2967.8523004379354,-2641.7082758032107,-859.9666596814352
52989.546359672895,41544.66062284601,30497.749972903246,20171.85640700668,11020.188333979326,3613.0352514211754,-1449.4948749600974,-3734.622318596675,-3302.732865320659,-1129.7869700483125
53452.42295065043,42434.602159239024,31574.86792891325,21146.745287068057,11635.45272368295,3734.613203743807,-1765.2359618716443,-4247.784880876179,-3711.0019195027326,-1279.4137779135658
49590.935149772755,39997.09025960557,30266.22158024172,20583.924653325048,11426.304488256028,3576.4358338825277,-2002.80891276677,-4512.94430035513,-3876.1118546746998,-1318.5214189069359
42964.22381313453,35328.21250231818,27272.996206232834,18878.32365865776,10575.982763331882,3195.1663972390847,-2168.4032579077098,-4560.814489597173,-3833.071521808406,-1269.1380315337674
35146.50334305162,29571.229628744557,23357.63647021005,16481.40360295502,9305.944250482447,2662.3953977533974,-2273.1650890498145,-4437.889143975281,-3632.1348417875047,-1159.310243402529
27404.562259376387,23681.243381947777,19186.36438360496,13807.911933447433,7830.426330812289,2050.342933206653,-2330.468493084472,-4196.600330432106,-3328.2605425953634,-1017.1248591490576
20553.14265842333,18308.17456991907,15241.743015224843,11178.14949831318,6325.281423903425,1421.10325840926,-2353.7363664353857,-3887.0770428497026,-2972.4692373713983,-866.3772580681908
14967.068622730638,13789.219700308327,11804.393804184223,8798.301127442466,4913.767587488646,820.6968017231087,-2355.059959883017,-3551.634645489128,-2606.291290660012,-724.3697350678065
10687.73709855031,10211.961273491703,8983.16065159972,6769.9667623535215,3666.6798516850117,277.6545570010702,-2344.55604595635,-3222.1485324516702,-2259.4252463494613,-601.6219933370127
