t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
491.44999999999993,477.68499999999995,468.825,464.87,465.82000000000005,471.675,482.435,498.1,518.67,544.145,574.525,609.81
74117.1268217538,60707.45381736528,47811.04327303266,35691.62488746625,24622.762547885384,14887.372770404669,6771.8838941448375,551.0315470407064,-3542.3642576719276,-5370.0221969296335,-4972.152879899214,-2692.666342612289
125911.65729143484,103920.82454305165,82553.39301942337,62182.1092107329,43249.06714083297,26274.46277665581,11847.339403787715,587.4962217728267,-6934.662838440393,-10333.861103071893,-9610.958842765427,-5418.60304726022
144125.8774878862,120679.51835705612,97453.80035999617,74712.6607636225,52898.457323773146,32668.23259987487,14894.233402855414,603.5104947303726,-9171.592030974178,-13653.289753935722,-12685.967820082706,-7163.11042293348
130934.16393868164,112133.89130551844,92862.3423399767,73113.76721766514,53166.553888585244,33667.36536824817,15668.83365831796,569.9451962516868,-10098.606006772301,-15081.600717061721,-13972.318470161437,-7811.498225597483
98661.1936925137,87411.14156127708,75079.12174777711,61358.34461300237,46266.26693905237,30287.10090007531,14477.121267201192,447.34253981802806,-9880.463708011719,-14813.195465448727,-13666.548945743594,-7521.554700857049
62032.5971942511,57910.87031208484,52440.3622332325,45103.06377000625,35655.6611091597,24321.20177741848,11975.805432508958,211.87866654443155,-8881.424220111465,-13335.211907601688,-12239.904520237695,-6613.228087728158
31679.70664088126,32307.711663509985,31695.520121855512,29258.930085349853,24575.924784590592,17599.405839726598,8910.192437585534,-126.96190690801058,-7511.663817104377,-11225.966202963753,-10242.477770870617,-5433.059645174942
11805.197848321093,14511.374653945644,16314.190822920142,16690.683743973776,15157.507966945384,11469.78131910585,5901.290594618535,-527.8852507075542,-6108.267703259325,-8987.87980684395,-8143.7185322365585,-4253.883652599256
1534.7166469659062,4413.151938065295,6763.087416213163,8191.498165888214,8256.708591597022,6626.531056364657,3340.4157493055077,-935.0142750697519,-4881.982088962738,-6960.433107665188,-6252.558958101024,-3235.0151003567935
-2296.8688449517754,-134.03395742148655,1785.2549040714148,3206.1004121255137,3787.593403291783,3210.3399401658166,1387.3097500983697,-1298.9028645715443,-3922.2186410803492,-5310.9406307062945,-4713.295223595234,-2433.220630062343
-2872.247874948326,-1558.2570143335215,-330.1116536241833,665.3242923719596,1199.8646267183012,1027.2821286304325,30.657560367186733,-1590.6003363259952,-3233.068036401309,-4073.1678473327147,-3546.622288209567,-1838.4050697941116
-2346.743727397759,-1655.1928545571338,-993.8693684933016,-443.9403073247385,-141.64511404721125,-243.44090282077957,-834.8326685307629,-1804.7985295620606,-2773.890034205589,-3200.502992478476,-2702.8507377403967,-1410.4248440018146
-1781.2064609698514,-1419.203111681324,-1088.2258946756501,-840.8343854225247,-755.8842133502424,-914.3466978119209,-1345.0530536994415,-1954.3002360244345,-2489.405966379194,-2611.649454036849,-2106.1169093175617,-1104.7434008176613
-1502.8312280051816,-1248.3294771626247,-1044.36078536269,-940.1742132330673,-991.1450733628129,-1230.1853272554065,-1627.5039666170292,-2060.5121363089984,-2325.7247105895617,-2220.5591344704403,-1682.200597526964,-885.1067494821036
-1488.7636550666275,-1216.4565060004177,-1012.7370037821133,-937.9749653625627,-1049.9182639772862,-1359.3898780688876,-1783.798507145232,-2143.8489037666004,-2235.4201545071296,-1951.7047172189825,-1371.636650766975,-726.8601044267253
-1612.3750443797992,-1270.4590723589045,-1008.7300053856438,-905.9968849215007,-1037.981442921538,-1408.8956757869514,-1885.3230791628766,-2215.9291660929357,-2176.7204058546486,-1745.6211769699512,-1133.1997119636376,-615.4712144676506
-1752.3667626983636,-1332.2928165792007,-1001.4393070807522,-860.4972181983956,-1008.3226231995952,-1443.1458797261946,-1973.975791698471,-2274.000096222548,-2111.2180245064883,-1559.711046673821,-942.5454786430431,-543.5368902425732
-1819.522513653255,-1336.5296689491292,-956.3470912627103,-802.181888767834,-990.1946703841386,-1497.502593604114,-2062.7829942612243,-2297.823434073691,-2003.1486783846256,-1367.738088627724,-789.0932204731799,-507.89541894479896
-1751.3763676431913,-1238.2677459585648,-852.338885023707,-735.5866816199825,-1003.1119788861295,-1582.8178222729907,-2134.776222919242,-2250.0571091555566,-1822.0093391851926,-1159.5892832252991,-672.5604719857295,-507.30262323368817
-1504.3898267912768,-1014.2578905143681,-688.3742065995349,-675.6752669750701,-1058.1564098192332,-1681.986507842137,-2142.069848291002,-2082.174522768402,-1549.0319399531456,-941.3399387535369,-599.4565056800332,-540.5669118698062
-1056.1226251666433,-667.2869549843772,-486.5644082241953,-645.2997119239158,-1149.2391873492895,-1742.6882897628334,-2010.1408678432185,-1748.0638797979507,-1186.4563603018094,-734.5939528484691,-579.3450393334285,-604.8986818107791
-419.2013127743311,-234.50392919884177,-291.46268348300947,-664.1129499616061,-1238.4486445375435,-1674.1999685828189,-1653.7286272178485,-1225.5459078421477,-766.6114490450291,-573.6052219752353,-620.6599857424565,-694.3183892334505
338.4560131485672,205.95478253408362,-161.6633793546772,-730.0231242893424,-1243.5655011433773,-1358.9711595963781,-1008.5756962054918,-541.7468097739718,-356.10800708959385,-498.9567357356994,-726.1435056841931,-798.1670060351814
1078.8450158604087,539.0763787919204,-150.47885451798396,-798.9554850922995,-1040.5162625699172,-688.1989915880986,-75.84381295980842,207.2067408365712,-50.14594269093132,-547.6376077122864,-888.4265157067285,-900.0078634340116
1599.7085205618753,635.6228671567446,-278.15964180235085,-775.4230380147947,-494.0882804113443,378.7870078412397,1035.3575379068561,855.1109488508503,45.82074148787956,-741.0005601535646,-1086.7270496948918,-977.4353716038677
1672.910997083317,393.4556822117213,-507.06231912663554,-529.6132153843376,479.11662191873893,1748.7603722002432,2091.518521882383,1193.4733439336453,-155.0757215940717,-1073.7179770624994,-1285.9054903432539,-1003.4100074305945
1114.1202193533215,-215.00877815000604,-737.5744078344715,50.586771795435546,1831.965250740718,3157.0473195484715,2767.4902595366475,1027.7340447932736,-689.7830995248285,-1507.6594003302494,-1438.9802334638148,-949.5850566923464
-137.35652928316867,-1112.5577234473026,-838.6878711078598,984.2517681728341,3331.409539706363,4195.533299783825,2733.9483451813935,246.1022042332711,-1523.2524756002888,-1973.9035809574855,-1493.5372576720292,-791.5817461536774
-1965.255546501979,-2126.67382047694,-709.5351892104903,2134.455902953922,4572.3283765481165,4420.705357894141,1775.375670836091,-1126.4576631030639,-2546.081289721648,-2383.7864281032466,-1401.318523113719,-515.3568947928069
-4083.607550676786,-3043.998011906743,-344.6494279660435,3202.8595016082495,5082.525984183663,3512.6830190680594,-110.670058737388,-2915.5503347662525,-3595.5119072263533,-2646.7137495942206,-1128.9771025062323,-122.9687406966516
-6112.977182017473,-3688.6671002983903,136.50061354601579,3806.5282578149054,4490.972758981653,1416.9204400871636,-2683.3805856614736,-4836.366962038095,-4493.887094389189,-2689.778241478173,-667.091114428281,364.36605037131204
-7697.572866440299,-3985.786481838543,521.7301878789242,3615.9580209547207,2685.1098063006793,-1604.4103129221405,-5518.872533677738,-6571.173398546767,-5091.277114087118,-2473.307952733842,-34.568669890274236,907.6154814710067
-8611.242028226256,-3977.290967320633,590.8542233211793,2490.7626057776815,-123.8865834547272,-5043.815557998442,-8137.490715865533,-7854.404802155998,-5297.667026701342,-1997.855421524883,723.2531947891658,1456.0670189423245
-8806.536191231053,-3785.157608080138,209.82623342400194,542.9067959697707,-3464.839595755762,-8311.73168264023,-10142.545308763601,-8532.970736881665,-5095.298010649474,-1301.215947724805,1542.5614282286108,1956.9104525375903
-8393.390644164589,-3547.0835411711587,-615.6809911875927,-1904.499939135995,-6767.498841367787,-10915.369806318951,-11313.97896794191,-8583.727103580202,-4530.360153516738,-447.4349133356043,2352.8762860625757,2365.5465529640264
-7570.036645385935,-3361.2690130278074,-1751.7511375071276,-4437.256514583905,-9541.228686573335,-12577.441235655535,-11628.928380703303,-8090.583111903201,-3690.7003054273055,488.01215191561863,3089.4187022138353,2653.576805877885
-6545.840367621597,-3264.3737980738106,-2998.784318203815,-6685.6162792907,-11494.229078887896,-13259.829985610477,-11218.244053599597,-7198.7253396480255,-2679.3969024520343,1432.335519799462,3702.886701506685,2812.3387781122383
-5487.815968143335,-3242.8147067249697,-4166.822557594157,-8415.557786327894,-12559.320915019205,-13107.287178353274,-10291.835699903964,-6066.954713617189,-1592.6501636689304,2325.5957539582764,4164.695170930643,2851.531024755401
-4501.16061394124,-3260.3273019526855,-5127.8633008933075,-9550.856671600375,-12842.638463461835,-12355.476182669528,-9067.574698887856,-4832.919722601402,-506.38763256853565,3125.680744402198,4467.354114403658,2794.111462569592
-3635.7222766653654,-3282.7220966215086,-5830.567029738173,-10139.032406691744,-12538.987284618686,-11246.94683244547,-7724.678589003085,-3596.2413459837685,528.1826436205469,3808.6347768560486,4621.0156929384175,2669.5722766617055
-2903.5352887078807,-3289.8462766788225,-6284.651494417487,-10293.400259564498,-11855.104893227728,-9978.837274411191,-6385.44278619673,-2416.773677241981,1482.4652589515167,4365.8645458484725,4647.9108401554795,2507.671470571055
-2295.7785832367977,-3275.3041138627755,-6532.5146783037035,-10140.466949050788,-10962.226248515968,-8684.478345599746,-5117.957686100651,-1321.8693344864314,2344.9557342303865,4799.911029884234,4576.399730049883,2333.9838868104252
-1794.2286219254163,-3240.005051361724,-6623.503725888996,-9787.296962806919,-9979.15401743379,-7438.417508915741,-3949.2485570891317,-316.83848474795417,3114.8885981850717,5120.1220825071505,4435.908563287193,2167.6949157826493
-1377.3788635202861,-3185.5216249022405,-6598.276292102026,-9309.467676227241,-8975.965548873448,-6271.961836624162,-2880.473422974279,605.1457532443987,3796.618273008615,5339.049024948736,4253.410778420474,2021.307613123564
-1023.3897117995967,-3110.40707749999,-6483.477371616979,-8752.921899914818,-7986.8520268176735,-5189.90643032917,-1899.7087000136696,1455.3153667060499,4395.411547453263,5469.95285063658,4051.5532555177856,1901.557469728331
-711.8556282695243,-3009.8763764899395,-6293.3584216429335,-8142.101152195955,-7024.034432359394,-4183.962733903736,-991.0185787307911,2243.9902127479627,4914.818895353086,5525.50406039838,3848.1359558771287,1810.803427353308
-425.4454789160384,-2877.8043660574444,-6034.562941279499,-7489.061846014584,-6088.984131837822,-3241.916956317942,-140.18303304523192,2977.3649878357955,5355.601279582101,5517.549392827564,3656.4507830129814,1748.350596099811
-151.64128669744412,-2709.6964069855217,-5711.413251057839,-6801.0271320454685,-5180.133669090074,-2353.1979511803806,662.0866547347407,3656.081220546174,5716.132818869023,5457.636701390843,3485.95229620291,1711.4132408473574
115.7006095616909,-2505.524620092842,-5330.279943112497,-6085.664739919931,-4297.571993333308,-1511.8421972410492,1418.8143302646336,4275.442392142957,5994.089273450446,5357.823172434154,3342.8318138495115,1695.6497969172767
375.474598620618,-2271.626620042567,-4902.402053113249,-5354.158688975205,-3445.4157083004256,-717.5383710138167,2127.0277193939323,4827.203022219339,6188.971643477855,5231.196034006418,3230.251786432538,1695.3565192625365
619.6826140421779,-2021.0865353157064,-4444.860550631187,-4622.26361557398,-2632.2998157455268,24.936626188810465,2779.529545796773,5302.6673628875715,6304.656315787821,5091.596449231996,3148.2165913002764,1703.491791413983
835.400455462321,-1772.2481165057336,-3979.5655809552377,-3909.473878675719,-1870.2186552302128,707.7119447905936,3367.9324817384263,5696.381413125282,6350.909864846418,4952.31014354439,3093.252514955479,1711.7309944725444
1008.3203295652874,-1545.3931904611622,-3530.3722439902267,-3236.5320706279613,-1172.0019658661786,1322.8801547852627,3886.297684593211,6009.208278899336,6342.918434804579,4823.9273947010915,3058.1915111633416,1710.7320341731208
1127.226481330871,-1358.1963337643865,-3118.8989527977533,-2621.838128464811,-548.0301881197157,1865.8465763411348,4334.237326371266,6249.405893515835,6298.503989780839,4712.01981964163,3032.3655187507284,1690.729149890477
1188.1570143171089,-1221.182954800607,-2760.1678121820833,-2077.765476426361,-3.181601929045172,2337.8461145491124,4718.161389923356,6430.802523402506,6233.691793864776,4615.515876069878,3002.4153688743745,1642.4732593648746
1196.7389740856897,-1134.7534628172734,-2459.5208368375606,-1608.1545486911516,464.8386830199272,2746.519730529732,5049.77875814388,6568.306548315583,6158.205457473753,4526.526810795775,2953.7307015966703,1558.4158029149226
1167.5462127278827,-1089.075250566429,-2212.0780841700716,-1208.052498169759,864.9567742782981,3104.0177905762193,5342.022071969159,6672.343368746349,6072.752508969696,4431.893575441128,2872.3254110266125,1433.9190015268432
1120.3432781970823,-1067.210782339899,-2005.192883298882,-866.0230049196822,1209.9475233035046,3423.109006239207,5603.841571344978,6744.619093747058,5969.3441535888705,4316.092642339812,2746.790463145045,1268.2079330729493
1074.3729505139595,-1050.5579759755585,-1823.183970315583,-568.3128652632633,1512.360563920304,3712.7627226089126,5836.0980106078905,6777.254737743435,5834.603294128531,4164.643647765069,2569.912314666064,1064.7935373767502
1042.7781943390926,-1024.6448393295962,-1652.6370384967797,-303.33512931279625,1780.7452595088027,3975.0638835805908,6030.503528577639,6755.844714379966,5654.72029920717,3967.0251630187895,2339.6212436638316,831.2010911741831
1029.2684131405836,-983.1272176260012,-1486.3153943043521,-64.78339806582501,2017.670111924857,4204.798710920464,6172.218478691333,6665.138554827412,5420.104579369059,3718.361859585594,2059.1104146230387,578.0101077138594
1028.1620342580186,-928.6475949854968,-1324.3799851798717,147.65187841220668,2220.1994235962356,4391.827801264307,6245.0000382363105,6494.878060568613,5128.124177301997,3419.6426206036517,1736.1765928378632,317.3927780845403
1027.4580866126648,-870.6123160708981,-1172.8499211461842,329.88407435312854,2382.36305429557,4525.10301897176,6236.681048746082,6243.4716815007005,4783.338559288825,3076.7236634778683,1382.0030999003463,61.465354088040925
1013.3960946038667,-821.1850024378016,-1040.3682994117603,476.3116230171486,2498.3531746163244,4596.577722116881,6142.832458708048,5918.447937110564,4395.704401592625,2698.669231836044,1009.6858245893632,-179.2025078156567
974.638661761894,-791.2619943400342,-934.8079775585518,582.6208551272557,2565.097517712318,4603.575185932508,5967.569248532067,5534.16604036289,3977.8515211498825,2296.0195029015713,632.7865552454506,-396.6455539383412
904.7859443771962,-787.7808874891357,-860.93309209651,647.5211064222407,2583.42464034465,4549.116956789381,5721.848111612966,5108.230568619369,3542.5280715576737,1879.4110714150224,264.1138960254508,-585.9904713692306
802.9345278036984,-812.8100516195998,-819.5576236026244,673.1452222402249,2557.826524251429,4440.661511194001,5420.498726826801,4658.1243191279,3100.8912793855,1458.7311380191488,-85.17389371250835,-745.3873905237309
672.8205858938987,-864.0483107755546,-807.9182933691338,664.4659523445027,2495.3781396782615,4288.179065076422,5079.313961656147,4198.984763306031,2661.800217205163,1042.7724214675363,-406.13831588251225,-875.5164229203936
521.3876957194788,-936.0028383149711,-820.644831319844,628.3165141542729,2404.4863804595643,4102.398452305761,4713.01815672167,3742.7098515407015,2231.8980391871055,639.2289130785146,-692.3478236323818,-978.855567670287
357.43266824030553,-1021.2204744221248,-850.7869000310095,572.4817919109703,2293.9128424684623,3893.652491985107,4334.296530505623,3298.0759256798474,1816.1286807266529,254.83576829401161,-939.9429790805945,-1058.8906984278326
190.59291278820828,-1111.280533723942,-890.6372244609045,505.0519002671059,2172.194641753029,3671.344479973182,3953.6463760995557,2871.38788382576,1418.360060166527,-104.51740731287106,-1147.5305835744405,-1119.40254569592
30.624731321688788,-1197.550819329268,-932.3440423374764,434.005319009784,2047.3690055237753,3443.8416082148374,3579.6786275321847,2467.25068107548,1041.8839449841716,-433.81225386636964,-1315.9399584162281,-1163.9065812372876
-113.20179501816637,-1271.8370107980875,-968.4213202683815,366.8964971133271,1926.8379328299454,3218.5631025906796,3219.5468491837937,2089.194696054404,689.6626505869906,-729.1065902150931,-1447.8593922733967,-1195.2705003401009
-232.74057537558366,-1327.0418575016633,-992.2601176306115,310.5318867145364,1817.2305912667016,3002.073459702327,2879.2772777716955,1740.0126938748924,364.274697103588,-987.8807771526198,-1547.3641800358719,-1215.5001144907274
-321.7081007077796,-1357.8775069752926,-998.68866480342,270.5645688115153,1724.1648735273668,2800.0424066922174,2563.8603102918655,1421.7600088534753,67.58681630804159,-1209.411417265973,-1619.3517247619195,-1225.6675617910473
-376.5079865342356,-1361.5984764423777,-984.5687883550662,250.98804185905374,1651.855135135549,2616.988105534865,2277.050471907739,1135.4553883543444,-199.738936489332,-1395.001765711111,-1668.91376602921,-1225.950982042632
-397.04199166114444,-1338.6530853152356,-949.3576055893527,253.56973640924136,1602.5785875531024,2455.804988593651,2020.9283251347213,880.6112395712555,-438.7139080575137,-1547.8900606985208,-1700.698575876133,-1215.7576184604902
-387.31175048633366,-1293.0816822429817,-895.4992595952455,277.34378983463387,1576.109753664191,2317.19601329151,1795.3927166978594,654.8039294039608,-652.230021272502,-1672.7227014708585,-1718.3406498122943,-1193.90966218501
-355.5319298689565,-1232.4389702646781,-828.4573034353309,318.3614026807767,1569.3342785178568,2199.2407503159607,1597.832820527598,453.5320473085497,-844.7923943916616,-1774.6188806534497,-1724.050874500977,-1158.8807551977711
-313.4681410703904,-1167.0331726980335,-756.1968096897045,369.92658012072,1576.301788326234,2097.3726645060556,1423.2302370621967,270.56864573118344,-1021.6866123808081,-1858.025611786419,-1718.4529797960993,-1109.075690135888
-274.84447355551964,-1108.402402504753,-688.0190722800317,423.4754150444087,1588.9176397515505,2004.965856837448,1264.840064746697,98.88033288989021,-1187.6939801989288,-1925.691565442285,-1700.7136436291398,-1043.1409829146985
-252.94352240768228,-1067.1871961728593,-632.8454985799076,470.0760788996581,1598.2932068187,1914.5462968783509,1115.41410356209,-68.01338157172898,-1345.687053863375,-1978.0999778275975,-1668.9482340936543,-960.27865493932
-257.86689350657394,-1050.8355757929205,-597.2856612543434,502.2822633645507,1596.5235515454613,1819.4029349671832,968.7160621535945,-234.56910756032227,-1495.5709973081987,-2013.567364738497,-1620.8121008945845,-860.516960384067
-294.1869697933016,-1061.7677022607677,-584.0041210949545,515.8642857418569,1578.4398447266888,1715.1745732375966,820.9192134627585,-402.0837436177172,-1633.9957837376655,-2028.9816005657758,-1554.1376524292375,-744.8830282251397
-359.74758372294787,-1096.6098869026857,-590.9153991755796,510.8794447678355,1542.8015625085973,1600.9237427212418,671.4490087606564,-568.3013183104013,-1755.0297884526608,-2020.9227573604785,-1467.4729110797632,-615.4339397023505
-446.0909442868896,-1146.8367491316453,-611.5369998997992,491.6898544229823,1492.515605067119,1479.3299567465253,522.9735715494829,-727.9561806992443,-1851.6353568161858,-1986.7881813521808,-1360.4203482858056,-475.13397260789066
-540.4713243238003,-1200.7099710465116,-636.4655264260886,465.86351560586775,1433.7739213362654,1355.9151489604726,380.5201508520084,-874.1237769209804,-1917.4749621720923,-1925.5791878397674,-1233.7454728691127,-327.60381151210555
-628.8641011426092,-1245.9500925607874,-655.5511918646614,442.2799906678084,1374.3742150003538,1237.5489138004505,250.0016684188226,-999.9528076511815,-1948.4544307435824,-1838.1701822227978,-1089.291610990685,-176.79560272381397
-699.0349475281141,-1272.3250186684188,-660.1024190948867,429.0394801871935,1321.770745160036,1130.728403526804,136.6417721509054,-1100.2195670690924,-1943.5394741836685,-1727.085226074665,-929.7754739118357,-26.655747720494105
-742.7580617385605,-1273.4049291165516,-644.4687019625562,431.81686745513775,1281.4679337416096,1040.1775186768853,43.794735592320365,-1172.2444070014142,-1904.695158421015,-1595.9607302987274,-758.5401108888838,119.17308168466035
-756.6518720711291,-1247.0884869258493,-606.6197890922429,453.0922805696173,1256.1923419103534,968.1433930539259,-27.53453349586971,-1215.9934879305804,-1836.1351202963374,-1448.9256276037402,-579.3177388272338,257.5785053805849
-741.6545782132213,-1194.9833639357619,-547.7358536677887,492.3287322141251,1245.947393620563,914.4687609990251,-78.46116313272466,-1233.5153495261673,-1743.2712613883773,-1290.0872080922234,-396.0228450998728,386.1199466118527
-701.6364663844942,-1121.109586155678,-471.1663287598078,546.8230738927546,1248.7259277373794,877.2281755809304,-111.5329766088621,-1228.0765011429646,-1631.7571125830955,-1123.2158332224476,-212.57153476184055,503.08484524001346
-641.8459892595254,-1030.5326254433874,-381.2634592045092,612.7748784868802,1261.4694042800763,853.5591248224634,-129.94961389909537,-1203.3795227709518,-1506.8629511552185,-951.6270201516088,-32.713717883244215,607.4677682089974
-567.7659832352255,-928.401145052709,-282.51408026025626,686.1537112814112,1280.8779280510944,840.3437310896144,-136.98993967322144,-1163.0965619079022,-1373.2183587594259,-778.199704929302,140.13063373727994,698.8858475955413
-484.6218362552361,-819.5644423966411,-179.1530586046832,763.1467476413484,1303.8503007795202,834.5600067818083,-135.77045804421624,-1110.7366987353225,-1234.8112088868238,-605.4532706985152,303.0275465834809,777.4469482558875
-397.42077369219174,-708.6378256959903,-75.17645650410046,840.217761981537,1327.5610571178922,833.3245012065429,-129.2664053120887,-1049.704094160736,-1095.085625122177,-435.62116477754137,453.6613037195842,843.588028343446
-311.175046824261,-600.2045965300196,25.4984078581129,913.9870268929001,1349.3512784695997,833.7923870554777,-120.41447357793226,-983.3586505797373,-957.0171172593709,-270.6862928310901,590.4202309993649,897.9012006583669
-230.94339681734292,-498.8426846482984,118.99970238400357,981.1851706875589,1366.6591518069677,833.1148575927002,-112.11661956443095,-914.9512743502307,-823.1112771105343,-112.36793537838997,712.4156894716971,940.9655262191486
-161.48154870787715,-408.8066406222697,201.75862679796418,1038.8489899487752,1377.1476095929127,828.585214271636,-107.05305546208058,-847.4114431424647,-695.3296109366011,37.933491327803836,819.424677110007,973.2042738539973
-106.52448610563955,-333.39497075300517,271.0501480886496,1084.7720913496562,1379.0519261694458,817.9841356969528,-107.33056613671312,-783.0518454681168,-574.9754196098966,179.2159767871384,911.7620656682387,994.7887031394507
-67.92379522797532,-274.20017859818836,325.6533945582058,1118.0722124614933,1371.637165811849,800.0209335454292,-114.08326041451852,-723.2909545935577,-462.5814276589258,310.9505106520007,990.1037369103383,1005.6067582222813
-44.96189371022268,-230.51885750108113,366.3829461793947,1139.6480102454586,1355.5763010328642,774.7038346751225,-127.17673757055519,-668.4846087517678,-357.84428690158256,433.10990348243524,1055.2914085895534,1005.3051040904998
-34.1420549741825,-199.17829769228123,396.24845761215306,1152.2974640365817,1333.057825263952,743.4740433022027,-145.14340771514102,-617.9262672196858,-259.6558746301124,546.1064388132211,1108.1505633359732,993.3959700844927
-29.629837678622113,-174.93199590267812,420.0893531628087,1160.35387585896,1307.501987200241,708.9982560615847,-165.41439828465357,-570.0420386573287,-166.2798227668352,650.6067322354829,1149.3453146263073,969.4017943709812
-24.339563859198588,-151.4218344803541,443.67721113828685,1168.8378194400084,1282.8833848608103,674.6120652105153,-184.8337022857914,-522.7737340367614,-75.69890382584612,747.2308373851793,1179.2828199005844,932.999553698552
-11.466779405575473,-122.53734906505807,472.4437356069461,1182.2842966850055,1262.7898055865342,643.5159388287132,-200.36097907068637,-474.10367307539224,13.893117911519084,836.1985917051987,1198.0708395459299,884.1300089123504
13.887434450983227,-83.86318792886856,510.1325961513303,1203.5361038257647,1249.4535215071185,617.9168214504184,-209.80643417746313,-422.62679502680044,103.55145635081692,917.0354244870856,1205.5284852165928,823.054834467474
53.426418648227994,-33.836304111942695,557.7429046625032,1232.8504610465536,1243.0349582197641,598.3525447527352,-212.41112363193983,-368.0328800107634,193.14543173124042,988.4617208787314,1201.2502725956656,750.3679860566706
105.08388474950304,25.731994014782792,613.0956103049305,1267.6154120448152,1241.3964423163302,583.4115260212379,-209.10425250044557,-311.3504347001572,281.1903716123357,1048.5457118370077,1184.7217661584941,666.9837213701755
163.38112138125547,89.96849129892632,671.2049612639246,1302.8163183721722,1240.4778401367605,569.9635750608254,-202.34114894208327,-254.8453660820561,365.0477985922083,1095.1090037664133,1155.4768843215497,574.1234328361404
220.67711986903578,152.05646924469767,725.4093928632079,1332.171982516098,1235.2097693789478,553.8719249501621,-195.53845812371938,-201.56104322860512,441.479413403339,1126.2739371930843,1113.2733788024316,473.3082022009258
269.00623608467566,204.8882284012349,768.9803250608016,1349.646810631294,1220.730856732116,531.0074075571235,-192.24385478402928,-154.60291920186359,507.4120040936591,1140.9806683820846,1058.2510871375287,366.3448786269055
302.00811337368236,242.805078673282,796.7670774624202,1350.91753465131,1193.573696884942,498.28566176499595,-195.26402877869623,-116.36482437250385,560.6851525336314,1139.3099686727692,991.0356372987885,255.28400251471837
316.41409850461486,262.9392234520097,806.4141785265788,1334.380796352708,1152.488714382121,454.4356265084442,-205.99296928272787,-87.92437581134595,600.5515377637012,1122.5211412243004,912.7620080329857,142.33474547096148
312.6850533958006,265.7896350181509,798.8172463916912,1301.4317876871203,1098.6864261856656,400.28926602745594,-224.1228008170188,-68.78566545436263,627.7847673410726,1092.8172376954435,825.0137676279431,29.74091683642223
294.6561139090394,254.90068954183738,777.7216143411404,1255.973056341627,1035.457619187805,338.53038054198413,-247.8012403376381,-57.03547850376435,644.387332219521,1052.935447028623,729.6957785665406,-80.35878797069786
268.344866914478,235.78569648275328,748.6298467931409,1203.3447511086576,967.3150142782774,273.00249743704853,-274.16467918763414,-49.847080257538096,653.0246459150605,1005.6969885881135,628.8719199022598,-186.05485471353455
240.31755240048787,214.4532043892638,717.3795703808212,1149.023670511454,898.9275694968674,207.79714756234156,-300.07051389283663,-44.16204016355249,656.3878508022522,953.6335271159251,524.6012152573883,-285.75011280720327
216.1067184792456,195.98250195704793,688.8195984340988,1097.4717785634975,834.1520893901022,146.38705075556342,-322.8100597368459,-37.340830891055816,656.6833450516492,898.7553220336956,418.797838454561,-378.19252335658905
199.11042370467246,183.53589384531506,665.9381424763816,1051.4259108147462,775.4041786601185,91.02676281543802,-340.612781608862,-27.60561003032359,655.3720628172567,842.4683760265424,313.1284329532562,-462.46413673400536
