q1,q2,q3,q4,qd1,qd2,qd3,qd4,qdd1,qdd2,qdd3,qdd4
0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,-0.0,-0.0,-0.0,-0.0
0.010003167612205153,0.020005334248784725,0.030005499034276635,0.040002661293535746,0.9999499670672138,1.9995997465508886,2.998649200931869,3.996798292812755,-0.010003167612205153,-0.0800213369951389,-0.2700494913084897,-0.6400425806965719
0.020005334248784725,0.040002661293535746,0.059983977135130394,0.07994128418298528,0.9997998732754443,1.9983991464063775,2.994598020166224,3.9871982967154773,-0.020005334248784725,-0.16001064517414298,-0.5398557942161736,-1.2790605469277645
0.030005499034276635,0.059983977135130394,0.08990843770237288,0.11975193278037169,0.9995497336439563,1.996398680110816,2.987850105923868,3.9712153798964174,-0.030005499034276635,-0.23993590854052158,-0.8091759393213559,-1.916030924485947
0.040002661293535746,0.07994128418298528,0.11975193278037169,0.15937087606582342,0.9991995732031888,1.9935991483577387,2.978411534922313,3.9488751286654016,-0.040002661293535746,-0.3197651367319411,-1.0777673950233453,-2.549934017053175
0.049995820651867334,0.09986659445611952,0.1494875873255661,0.19873468991160642,0.9987494269922493,1.9900016716693854,2.966290806903502,3.9202133064938955,-0.049995820651867334,-0.3994663778244781,-1.345388285930095,-3.1797550385857027
0.059983977135130394,0.11975193278037169,0.17908862340832282,0.237780358614867,0.998199340055408,1.9856076899482087,2.951498836979511,3.885275796762923,-0.059983977135130394,-0.47900773112148676,-1.6117976106749055,-3.804485737837872
0.06996613126980096,0.13958933998049075,0.20852838432733767,0.27644537577654615,0.9975493674375905,1.980418961900548,2.934048945803132,3.844118529310488,-0.06996613126980096,-0.558357359921963,-1.8767554589460391,-4.4231260124247385
0.07994128418298528,0.15937087606582342,0.237780358614867,0.3146678443649731,0.9967995741788693,1.9744375643327008,2.913956847572192,3.7968073908960958,-0.07994128418298528,-0.6374835042632937,-2.1400232275338027,-5.034685509839569
0.08990843770237288,0.17908862340832282,0.2668182039111718,0.352386575803951,0.9959500353079559,1.967665891319674,2.891240635878402,3.7434181197256953,-0.08990843770237288,-0.7163544936332913,-2.401363835200546,-5.638185212863216
0.09986659445611952,0.19873468991160642,0.29561577068667416,0.38954118792670883,0.9950008358346927,1.9601066532469478,2.8659207674134874,3.684036184205901,-0.09986659445611952,-0.7949387596464257,-2.6605419361800675,-6.232659006827341
0.10981475797265018,0.21830121216979478,0.3241471257904643,0.42607220163891024,0.9939520707415465,1.9517628757256331,2.8380200435472664,3.618756646121586,-0.10981475797265018,-0.8732048486791791,-2.9173241321141785,-6.817155226222564
0.11975193278037169,0.237780358614867,0.352386575803951,0.4619211361359754,0.9928038449741043,1.9426378983814614,2.8075635897942712,3.547684008455882,-0.11975193278037169,-0.951121434459468,-3.171479182235559,-7.3907381781756065
0.12967712450728558,0.25716433265127264,0.3803086901786258,0.4970306025222872,0.9915562734305713,1.9327353735180879,2.7745788331874017,3.4709320480962047,-0.12967712450728558,-1.0286573306050906,-3.422778211607632,-7.952489640356595
0.13958933998049075,0.27644537577654615,0.40788832413710363,0.5313443956824109,0.990209480950274,1.922059264655244,2.739095477578981,3.3886236336941136,-0.13958933998049075,-1.1057815031061846,-3.6709949172339327,-8.501510330918574
0.1494875873255661,0.29561577068667416,0.4351006413168175,0.5648075842572552,0.9887636023011674,1.9106138449423251,2.7011454768914698,3.3008905289705894,-0.1494875873255661,-1.1824630827466966,-3.915905771851358,-9.036921348116083
0.15937087606582342,0.3146678443649731,0.4619211361359754,0.597366598581136,0.9872187821663504,1.8984036954480479,2.6607630063419117,3.2078731817816086,-0.15937087606582342,-1.2586713774598923,-4.157290225223779,-9.557865577298177
0.1692382172214202,0.33359397115324047,0.48832565586163834,0.6289693164389685,0.9855751751295867,1.8854337033268616,2.61798443166603,3.109720499281688,-0.1692382172214202,-1.3343758846129619,-4.394930902754745,-10.063509063023496
0.17908862340832282,0.352386575803951,0.5142904223600463,0.6595651465063013,0.983832945659837,1.8717090598628476,2.5728482763696983,3.0065896095453306,-0.17908862340832282,-1.409546303215804,-4.628613801240417,-10.55304234410082
0.18892110893710995,0.37103813651227535,0.5397920535096058,0.6891051093386213,0.9819922680948016,1.8572352583918905,2.5253951870372577,2.8986456100279847,-0.18892110893710995,-1.4841525460491014,-4.858128481586452,-11.025681749417942
0.19873468991160642,0.38954118792670883,0.5648075842572552,0.7175419157802732,0.9800533266234739,1.8420180921029505,2.475667896727942,2.786061303269188,-0.19873468991160642,-1.5581647517068353,-5.083268258315297,-11.48067065248437
0.20852838432733767,0.40788832413710363,0.5893144872992458,0.7448300426674733,0.9780163152677107,1.8260636517193207,2.4237111864933585,2.669016920261001,-0.20852838432733767,-1.6315532965484145,-5.303830385693213,-11.917280682679573
0.21830121216979478,0.42607220163891024,0.6132906933677165,0.7709258057042315,0.9758814378628166,1.809378323060793,2.3695718450506855,2.5476998319245743,-0.21830121216979478,-1.704288806555641,-5.519616240309448,-12.334812891267704
0.2280521955125007,0.4440855422724404,0.6367146111047908,0.7957874293945117,0.9736489080371467,1.7919687844877126,2.3132986266479034,2.4223042491567406,-0.2280521955125007,-1.7763421690897616,-5.730431499943117,-12.732598870312188
0.237780358614867,0.4619211361359754,0.6595651465063013,0.8193751139186862,0.9713189491907307,1.773842004227941,2.254942207158998,2.293030911926797,-0.237780358614867,-1.8476845445439016,-5.936086318556711,-13.11000182269898
0.24748472801983243,0.47957184447155454,0.68182172191763,0.8416510988472192,0.9688917944729172,1.7550052375877983,2.1945551384486794,2.1600867679212086,-0.24748472801983243,-1.9182873778862182,-6.13639549725867,-13.466417581555508
0.25716433265127264,0.4970306025222872,0.7034642945645603,0.8625797235895865,0.9663676867590439,1.7354660240481024,2.1321918010477083,2.0236846412506573,-0.25716433265127264,-1.9881224100891488,-6.331178651081043,-13.801275577433383
0.2668182039111718,0.5142904223600463,0.7244733746024498,0.8821274844816595,0.9637468786261341,1.7152321842464655,2.067908355181449,1.8840428917498013,-0.2668182039111718,-2.057161689440185,-6.520260371422048,-14.114039751706551
0.27644537577654615,0.5313443956824109,0.7448300426674733,0.9002630884201669,0.961029632327622,1.6943118168470568,2.0017626901957506,1.741385065415149,-0.27644537577654615,-2.1253775827296435,-6.70347038400726,-14.40420941472267
0.28604488489610996,0.5481856965777374,0.7645159669141295,0.9169575029583714,0.9582162197671104,1.6727132952990849,1.9338143724256946,1.5959395365406466,-0.28604488489610996,-2.1927427863109497,-6.880643702227165,-14.671320047333943
0.29561577068667416,0.5648075842572552,0.7835134195236664,0.9321840027827659,0.9553069224711626,1.6504452644852947,1.8641245915541647,1.4479391421238688,-0.29561577068667416,-2.2592303370290208,-7.051620775712998,-14.914944044524255
0.3051570754292678,0.5812034057530896,0.8018052926685627,0.9459182124963883,0.9523020315611304,1.6275166372618246,1.7927561055085335,1.2976208091280754,-0.3051570754292678,-2.3248136230123584,-7.216247634017065,-15.134691399942213
