t1,t2,t3,t4,t5,t6,t7,t8
363.91999999999996,340.34499999999997,326.58,322.625,328.48,344.145,369.62,404.905
-4427.513718848365,-40.03702901959642,-333.05938143422134,-316.8278586462196,-119.52725922676206,135.25338962755467,340.9010521218971,434.510742344331
-8794.188794555457,-418.9790442778276,-964.8314371225869,-928.9034175752413,-550.8579040592329,-68.27756059999314,310.1505713421358,459.7168757817095
-12375.333193875906,-779.1718713096764,-1533.9682047427673,-1482.0765417548607,-945.109112351214,-257.31264870300055,278.96741560905457,479.49987752262723
-14930.970937326676,-1102.349881875062,-2012.249048561681,-1951.0969215315183,-1285.6162588574607,-424.14586852935486,248.8276605349319,493.08185535424514
-16367.24169978902,-1371.3669504158484,-2380.7288528415334,-2319.235672267343,-1560.8371600241505,-563.1209189786719,220.9363437103642,499.9622091002301
-16731.654971980097,-1572.6825721818673,-2631.0395918720965,-2579.1945760690105,-1764.967932314658,-670.9572016791692,196.12668981313428,499.9234297553275
-16183.495100673434,-1698.522627238046,-2765.157206831705,-2732.673922730868,-1897.7805695775373,-746.7650951965945,174.81799698326418,493.01499771914274
-14949.977263903902,-1748.07087959731,-2793.837246194454,-2788.8542655579467,-1963.8168104630095,-791.7906214955809,157.03116194002772,479.52104290791715
-13280.133449159923,-1727.3796131834931,-2734.1531975087864,-2762.2094479603734,-1971.1655422197457,-808.9690155088897,142.45066354745416,459.9178197211064
-11406.195146553375,-1648.0940654107783,-2606.670353069374,-2670.1092919763105,-1930.0788318470206,-802.3830644831231,130.5157579228528,434.82648437542036
-9517.991637619218,-1525.3992767102138,-2432.7525471973713,-2530.6061615679096,-1851.6521846519026,-776.7166019482269,120.52222398499242,404.96559490991115
-7751.415225929367,-1375.7272981934234,-2232.366014654795,-2360.6713091535794,-1746.7287020195413,-736.7726865911632,111.71848212708605,371.10657382811684
-6188.657744093134,-1214.708197955348,-2022.569507796192,-2175.0015576040855,-1625.1089960981606,-687.0982905856554,103.38476005841537,334.03431566702864
-4866.2456106179125,-1055.6763049357623,-1816.7147443488138,-1985.3918433362082,-1495.0791515485016,-631.730420780746,94.88951986810453,294.51426563782314
-3786.745045061984,-908.8394665194331,-1624.2603404806753,-1800.5846497659293,-1363.2193261972402,-574.0575487316676,85.7222455658039,253.2666154326435
-2930.840123426406,-781.0516208308544,-1451.0378331148663,-1626.4668930606006,-1234.4287669044772,-516.7770834980922,75.50514649724835,210.94769818415594
-2267.7060622712315,-676.0309903789787,-1299.794784733228,-1466.4804693850037,-1112.0959272140733,-461.92402981465744,63.98815306936318,168.1381754520323
-1762.7550422597812,-594.8388618433871,-1170.8620417565323,-1322.131560473052,-998.3488843970474,-410.94618518617085,51.031981495878505,125.3371965426125
-1382.682552619583,-536.4585879452437,-1062.8323369103002,-1193.5132108187179,-894.3349478332277,-364.8050606116704,36.58346601054809,82.96141352606078
-1098.2335344107048,-498.36586981792345,-973.1805039268886,-1079.785955603337,-800.494115934931,-324.0871951970833,20.646308449033576,41.34760942961201
-885.2974052283196,-477.0366526364736,-898.7913048787394,-979.5866069714561,-716.8056255074955,-289.1162121524143,3.2493524435243124,0.7577892988632158
-724.9307090336786,-468.3814589408783,-836.3839720202732,-891.3534020967625,-642.9987025722392,-260.0608725780942,-15.586143383125577,-38.61408820102321
-602.7934242316221,-468.11489949659483,-782.8320848950563,-813.5668431549421,-578.7274182114611,-237.0379038347511,-35.87866410783876,-76.63402526251242
-508.34203948216367,-472.06323422689,-735.3758901467775,-744.9115440996611,-523.7155132139884,-220.2100306450763,-57.715435620271776,-113.218176216328
