t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.305,663.92,640.345,626.5799999999999,622.625,628.48,644.145,669.62,704.905
-467618.1136907476,8822.478245834478,-27618.434685588123,-50308.36697290285,-61195.81070128125,-62461.51754760688,-56447.17762263519,-45589.531891325554,-32343.024248510817,-19069.729326922334,-7871.571488863476,-337.41589116175953,2822.575416450802,2279.5818233689324
-675825.6798149294,4821.287503214024,-45095.89703563502,-79111.35559003564,-97394.97556486524,-101391.15611045892,-93549.16717362401,-77085.5542546216,-55751.21094196962,-33547.55037670759,-14321.016936064294,-1168.460122717858,4385.42708509295,3416.4595442657555
-587557.9976149508,-4960.045067019375,-45265.85077167532,-78006.98812638897,-99286.04516598937,-107429.39771044225,-102802.5068223211,-87526.04350800662,-65148.31862645223,-40222.57581409052,-17669.174327025743,-1801.7307531890438,5011.28576608609,3880.251876248773
-361164.1196579023,-7728.533652652852,-30764.804479614635,-56056.934350801086,-77041.15148018282,-89159.58589106706,-90250.42289066808,-80523.80330660385,-62344.76920154376,-39840.394858867294,-18179.125717846124,-2335.759289586237,4671.05290902938,3689.278007036988
-162269.29511362547,-1220.702435537363,-11083.336493046047,-28735.622803420007,-47564.287706512,-61882.88869958963,-67991.60656451387,-64533.60881293866,-52508.93009097103,-35060.290408558496,-16865.848013938783,-2877.3787070247863,3618.072328209578,3054.0259014491503
-53894.2320453784,7501.766580784358,4632.027468614582,-7314.14033709696,-23077.28379000701,-37315.381896206694,-46030.83114781031,-47144.654946272036,-40659.82137748079,-28628.887144466724,-14774.131989191614,-3433.080335347422,2245.3409179204637,2246.105950371202
-17441.384603433347,12471.985773313945,12694.471407751807,4637.207927214956,-7826.174763371654,-20274.10362664021,-29204.54720314295,-32573.485866266023,-29918.119185661137,-22389.388559103314,-12597.859115185069,-3918.3291918281548,919.8683733231705,1483.4184283131804
-13933.109451465369,12981.390002530165,14396.138641164236,8845.951664126123,-651.8399391544597,-10573.822951719752,-18218.575310576958,-22027.56351104478,-21507.99051490994,-17195.52438735171,-10661.576407341432,-4234.51884998096,-123.61278226267456,880.6639344865819
-17668.383884339517,11182.81194531207,12760.571206094559,8606.733683754983,1400.9757553460818,-6032.183022707437,-11819.693383527163,-15059.85015845617,-15476.529912039523,-13235.598984803119,-9053.691844399185,-4328.3210640579055,-800.8732328463325,461.16931688602654
-19301.784696476378,9098.610688069339,10133.72749919293,6528.349745045228,923.7425906366714,-4413.498953709526,-8369.035155201485,-10686.79132035872,-11374.127396196662,-10372.71449940897,-7750.441147958262,-4199.723407317875,-1134.0939110590152,196.81868965609314
-18088.11946026854,7557.037541677176,7565.308972035598,4011.834410974819,-462.00109424524805,-4127.502695082529,-6540.746896533122,-7976.794155387533,-8662.750281715424,-8363.230649105304,-6682.694044966571,-3874.7572026574203,-1190.6630241693215,44.88074398605439
-15555.08114383342,6439.176365517539,5221.962889853602,1621.1289254347575,-1908.4816905531882,-4230.597511363757,-5467.159386474739,-6252.190047085823,-6891.8490030087905,-6957.293287600458,-5755.876334478627,-3372.382209851935,-1039.3475027498653,-32.980140097494896
-12879.777109854012,5272.793772948353,3012.0168806947904,-399.2671827577595,-2984.3670479005946,-4227.920638053027,-4671.141181348562,-5101.449601889723,-5732.942522302192,-5917.373716778346,-4846.082436831707,-2690.8331268240354,-740.8686968566026,-70.09931949097323
-10436.834449927128,3779.4271597056945,1024.6033308386368,-1820.1326945078367,-3463.65433206518,-3927.141065883117,-3970.18294097269,-4313.408910048894,-4927.95463597317,-4987.583288769398,-3805.465523685545,-1839.765063893461,-377.86842161849324,-105.7605387262393
-8051.053367164354,2200.661252367987,-378.9348885525503,-2427.1780626277337,-3314.811085170783,-3386.3521049201363,-3377.025264815002,-3741.8207475691197,-4171.532948192766,-3867.8708315340455,-2539.6004425924534,-944.1118560146755,-111.12289925991774,-194.5510175292281
