t1,t2,t3,t4,t5,t6
226.57999999999998,222.625,228.48,244.14499999999998,269.62,304.905
-251.78032206259235,156.90656561534755,155.87329229861115,198.07764191761726,255.93758133355266,307.6406293449287
-713.7102698762884,89.87218041429122,83.04098226260344,151.56590994643008,241.29320496007077,309.0230227895198
-1142.971602180097,22.846570840024498,11.499880428471698,105.52299169144257,225.96357653170412,309.01155835762165
-1525.5448686390419,-42.79355342278264,-57.291934819174884,60.828948406750015,210.23012616180628,307.58302196053774
-1850.466376707523,-105.68450901839896,-122.00038635744485,18.294400199242403,194.3673329003241,304.73144947822743
-2110.3668575827323,-164.54553850854583,-181.47255875842583,-21.371143125632557,178.63162800431232,300.46721147566404
-2301.6777833066167,-218.24669507254333,-234.78159194800537,-57.584269020303964,163.2516045589287,294.8154953552688
-2424.5126052803685,-265.86774285523546,-281.2563664685109,-89.9045743330044,148.42012788806662,287.81437284209426
-2482.26682410575,-306.7421516681886,-320.4945454866777,-118.04286093795577,134.28875756416483,279.5126504182971
-2481.007697486015,-340.4821879774641,-352.3591259949818,-141.86073659354145,120.96468145992291,269.9676883003272
-2428.7387203801054,-366.9835083396135,-376.96010982695964,-161.36242981400576,108.51015044162209,259.2433441058888
-2334.6254177318797,-386.4101010309896,-394.62406092216065,-176.6801679639683,96.94421198484645,247.40815653912375
-2208.259291929789,-399.1625011337162,-405.85505770120153,-188.0548183596917,86.24638997055824,234.53383889982706
-2059.0192580976923,-405.8336517396366,-411.29084037871394,-195.81363951386442,76.36185696399635,220.69410822199515
-1895.568491888953,-407.1574823185355,-411.657823099682,-200.3469477863433,67.20759771551327,205.96383832282342
-1725.5030298849595,-403.95525460992144,-407.72817298889066,-202.08530848725192,58.67906507257072,190.418497183035
-1555.1496413354428,-397.08412633012983,-400.2814656595033,-201.4785570970734,50.65687347436193,174.13381217241368
-1389.496276666439,-387.3914027989292,-390.0726294769197,-198.97759638081783,43.01314916701793,157.1856002593538
-1232.2295098647066,-375.67679629952505,-377.80709668474475,-195.01954545642985,35.617247672207895,139.6497027828743
-1085.8495951935047,-362.66387575990586,-364.1233711875606,-190.01647483902462,28.34064605594915,121.60197313345779
-951.834165875893,-348.9808992973644,-349.5826526947526,-184.34767285060465,21.060910367114303,103.11827805806723
-830.8249945415331,-335.1504570268522,-334.66474760081684,-178.3551672300846,13.664720117931168,84.27448675056924
-722.8173450713228,-321.58683670385307,-319.76924613663164,-172.34207438131338,6.049997574103628,65.14643439755987
-627.3371602719643,-308.5997443502465,-305.22083311002126,-166.5732624464817,-1.8727617854484464,45.80985707206196
-543.5968044537315,-296.4029226339569,-291.277596148313,-161.27778304041144,-10.179829601578575,26.340302134772056
-470.6247702967077,-285.1262543208437,-278.14126776407534,-156.65253722854655,-18.934111112166548,6.813022534964283
-407.3683974528175,-274.83005754383066,-265.96845480630066,-152.8666810198775,-28.185388896777674,-12.69713504488577
-352.7711863117519,-265.52042222929015,-254.8820453789523,-150.06633231542114,-37.970800189453115,-32.11583877715442
-305.8278224856086,-257.1645650600096,-244.98212072543262,-148.3792050694068,-48.31541580220162,-51.3693694885919
-265.62073586998406,-249.70527432930032,-236.35582704870316,-147.91886007740146,-59.23280460232594,-70.3847028010448
-231.3421110469149,-243.0735765817465,-229.08577578633822,-148.78832054296635,-70.72548576441386,-89.08957366100239
-202.30494302495032,-237.1988042830293,-223.25664198135343,-151.08285196597012,-82.78519060780809,-107.41252420586298
-177.9461635217279,-232.0153143880514,-218.95972419271442,-154.89174953312568,-95.39287639701885,-125.28293870717934
-157.82417940154772,-227.46524758718985,-216.2953225131242,-160.29901335235246,-108.51845635533127,-142.63107207451813
-141.61246019715503,-223.4969725046032,-215.3728897628889,-167.38282521338556,-122.12023416588073,-159.38808122802308
-129.09014876458212,-220.05925954629402,-216.30901836260193,-176.21377382151448,-136.1440585190258,-175.4860716563005
-120.13008951709193,-217.0917782411264,-219.22344132169854,-186.85181314481872,-150.52224481740387,-190.85817464348466
-114.68420214183595,-214.51317109687128,-224.2333450003942,-199.34198546243573,-165.17234740261105,-205.43867373830943
-112.76580149592029,-212.20863896465772,-231.4464039478343,-213.70900140220436,-179.99590593967883,-219.16320155780295
-114.42830440191572,-210.01954519226015,-240.95304089680957,-229.9508469853236,-194.87733158781936,-231.9690292435979
-119.73980165419447,-207.73784792876992,-252.81847346511216,-248.03168336505004,-209.6831380429897,-243.79546995414606
-128.75323714921169,-205.1080449904154,-267.07512078807923,-267.8744158572047,-224.26175324955062,-254.58441384095553
-141.47244258540547,-201.8386531066201,-283.71590104219274,-289.35342760584786,-238.4441618682249,-264.2810044216657
-157.81501723126436,-197.6240232955737,-302.68885573575585,-312.2880871108631,-252.04561836535186,-272.83445499173155
-177.57396887665874,-192.17562117944286,-323.89339970521365,-336.43773021337677,-264.8686289115716,-280.1989892143532
-200.3810426597388,-185.26001329721254,-347.17833726373345,-361.4988649609208,-276.70732320297645,-286.33487351300136
