t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-2560421.141354378,-2264485.540527674,-1972682.0661223356,-1687299.377514462,-1410876.835902073,-1146267.3072495407,-896675.8578166754,-665660.7400013213,-457078.6152604594,-274951.43564984284,-123228.50937840692,-5415.0063547081645,75961.16195675217,120066.90054070011,128677.06763757046,107274.38166013607,66297.51557525492,22458.45569139068
-2792639.9331658,-2533183.945347702,-2270140.4134006617,-2002512.220756574,-1730272.6437031333,-1454704.3762180686,-1178715.4524216491,-907081.7366047662,-646539.6592203217,-405629.12981231126,-194173.20150232207,-22289.60194652366,101126.5682476298,170416.93416755347,185490.96940731586,154099.6151445609,93466.49414888622,30527.310232618205
-1401444.6875555168,-1350924.518880639,-1290462.1884653245,-1215520.4347889358,-1122251.047243265,-1007985.8699380712,-871884.4851054413,-715677.6089913115,-544363.8888558932,-366625.1649156068,-194648.3949210204,-43027.44371279951,73476.02128395754,143254.50910432485,161743.16335726733,134805.32193888476,80108.77629160362,24983.52185524038
-290140.7552891267,-339218.52572156483,-382460.33491084416,-416459.48960901075,-437423.4928336673,-441400.2136531012,-424806.49023091095,-385283.6402566496,-322804.5574178093,-240800.74815612377,-146894.5850303655,-52691.0209617774,27871.286744682606,81759.60076146963,101136.13377041824,87290.79405068603,52209.03202092885,16012.610176990254
-4907.477668343163,-32214.567171891005,-59262.01055236934,-85422.87270179014,-109502.46339379612,-129643.88266025703,-143379.48058702378,-147918.14071386418,-140741.59136139465,-120505.18448942751,-88084.17937925897,-47397.777504965256,-5467.025284669268,28826.27537764801,47447.730046949546,46786.65444158789,30565.935264973014,10031.675554297484
-60849.746318072954,-55802.64129376029,-51026.97192072821,-46787.59840050971,-43460.842631244894,-41483.00808152369,-41189.49781748161,-42522.50524882406,-44663.85454694962,-45788.72119263241,-43272.7869572109,-34663.023629856696,-19351.985275227682,-163.678074190364,16610.56195424642,23943.78579287292,18999.84645948831,7037.029060634786
-93847.98891460472,-85062.68935603772,-74811.96559243965,-62755.437753932114,-49113.729998419185,-34906.45149905531,-22021.427501547943,-12874.144526621105,-9482.679282180994,-12112.392871616083,-18201.198839270754,-22684.357754747973,-20440.212532145455,-10017.162204542314,4109.307105795888,13690.217879257032,13113.159497555489,5182.906950164429
-69030.25871550698,-67932.62585976654,-64621.9842153483,-58186.300748221125,-48190.922536671096,-35128.93734999827,-20820.441374216207,-8367.203626624556,-1234.498890702868,-1425.0732630594807,-7584.28965663825,-14679.055419079554,-16521.569679629214,-10248.250345021293,748.8449370396761,8939.531054186053,9137.059090519124,3579.197166653386
-37787.65461594282,-41263.901650006286,-42921.1088306907,-41792.23027851554,-37129.805455689566,-28882.53692258667,-18240.30336530206,-7826.14042999756,-997.0132163252874,-98.15760018580409,-4499.7750152197,-10150.333193758706,-11898.670244768673,-7480.284746318216,290.35015131583054,5796.464924111395,5753.59024065562,2162.571674398579
