t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.22,1517.545,1405.68,1303.625,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.305,863.92,840.345,826.5799999999999,822.625,828.48,844.145,869.62,904.905
-3412364.3405949674,151893.06428459866,-80362.86284905909,-257526.5494113876,-381086.8462510478,-454547.5954470489,-483057.15271028643,-473089.4469309644,-432167.96592114994,-368609.1221011476,-291248.82713430637,-209106.3837803655,-130933.91232695755,-64598.84170406237,-16253.354392213452,10739.716958923636,17127.89338317101,9299.707973896562
-2920677.021818964,41208.07895163763,-106034.08329196318,-252112.70763297236,-380314.2096921856,-478106.31213251373,-537635.618329126,-555704.5555242412,-533467.7775957044,-475997.5426665464,-391757.60555734136,-291922.4518140079,-189405.82721010066,-97440.55952680975,-27600.663308102416,12707.961056907983,23038.14526710756,12434.825673402604
-960151.5911571204,-9821.670575732205,-19188.1614389538,-69028.05136053837,-143777.1890662081,-225744.89625736678,-298645.9005739669,-349789.83144041087,-371172.5798764992,-359868.59508719685,-318031.3080458503,-252586.5602867493,-174468.05295933553,-97102.82630095525,-33904.31109103499,5166.2694161180625,17365.836786013064,10020.853833310224
-123538.37051843037,28644.81464346248,60244.16236352163,58853.38217743415,27101.370282520493,-25153.0308030881,-85073.00550955607,-140257.10867696465,-180824.43572634488,-200425.14584113867,-196663.15118260137,-171261.9153733008,-129962.63281871975,-81826.75514106105,-37518.21209534289,-6415.7713594182605,6925.9582238719495,5611.5057766555565
-97758.7885316983,23991.74080521348,56577.303506606666,71414.76619150417,64200.420884174564,38479.493275742694,2040.1104075973965,-36589.201099943544,-70285.91440153412,-94099.4623938422,-105227.54992935422,-102850.89038484017,-88192.4550042442,-64736.85970968927,-38134.09850667776,-15138.506506629841,-1258.0367698479752,2287.832127827034
-137067.56211296932,-3771.604476722782,23505.95627025699,41206.20150765595,43637.57760817942,32445.00438806646,13173.199067142883,-8341.40078098413,-28011.399457115844,-43772.731940495636,-54733.21664554273,-60108.22190171021,-58801.17255240871,-50105.75916056504,-35206.76578934255,-18180.87566747485,-4874.846062618893,719.2506931834662
-99504.84378294274,-15166.605001151656,6648.473842355556,20929.145775544035,23103.28137140866,15505.91086103459,3501.8936953024104,-8245.132130185177,-17620.536899121733,-24915.890239941327,-31331.443150118477,-37103.055991816735,-40476.49822712846,-38555.90486934756,-29893.576884424798,-16884.18712189769,-5241.414623831578,204.39781652189131
-53256.65559980081,-10799.97068426948,6923.83793721251,15757.373677983389,13613.484803284153,4577.791081785586,-5619.23215680845,-13035.691207837532,-16832.306452589568,-18747.73670561228,-21293.591716714618,-25500.243817061717,-29582.39985984686,-29890.522370009592,-24039.76794878627,-13757.302334037862,-4276.320000301707,64.02291443305727
-27781.232188965878,-722.5364677064492,12927.211458668024,15567.24690154697,8598.146800765264,-2267.230870116483,-11549.736354138568,-16401.289695400388,-17082.739314860406,-16138.753704570123,-16563.000853524096,-19534.86641561491,-23155.9436228917,-23669.257762023186,-18801.796350982608,-10336.745270128451,-2951.089581903919,57.17982718094673
