q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12
0.09986659445611952,0.19873468991160642,0.29561577068667416,0.38954118792670883,0.47957184447155454,0.5648075842572552,0.6443961923719305,0.7175419157802732,0.7835134195236664,0.8416510988472192,0.8913736741446749,0.9321840027827659,0.9950008358346927,1.9601066532469478,2.8659207674134874,3.684036184205901,4.3875130939694955,4.951335793455884,5.352842592078656,5.572122606538376,5.5923737746624935,5.400216919803022,4.985961265198573,4.343817426371606,-0.09986659445611952,-0.7949387596464257,-2.6605419361800675,-6.232659006827341,-11.989296111788864,-20.333073033261186,-31.575413426224593,-45.92268260993748,-63.46458698141698,-84.16510988472193,-107.85621457150567,-134.23449640071829
0.10981475797265018,0.21830121216979478,0.3241471257904643,0.42607220163891024,0.5228435684183449,0.6132906933677165,0.6963195408603763,0.7709258057042315,0.8362070610752557,0.8913736741446749,0.9357583573659448,0.9688242398905028,0.9939520707415465,1.9517628757256331,2.8380200435472664,3.618756646121586,4.262143248893599,4.739143690101371,5.024123381624275,5.0953996638491486,4.9357246511164465,4.5326920592714295,3.879060696997979,2.9729886102850935,-0.10981475797265018,-0.8732048486791791,-2.9173241321141785,-6.817155226222564,-13.071089210458622,-22.078464961237792,-34.11965750215844,-49.33925156507082,-67.73277194709571,-89.13736741446749,-113.22676124127932,-139.5106905442324
0.11975193278037169,0.237780358614867,0.352386575803951,0.4619211361359754,0.5648075842572552,0.6595651465063013,0.7448300426674733,0.8193751139186862,0.8821274844816595,0.9321840027827659,0.9688242398905028,0.9915208581520444,0.9928038449741043,1.9426378983814614,2.8075635897942712,3.547684008455882,4.126113161213237,4.509884414317996,4.670779610456751,4.586061823853594,4.239096506437053,3.619847855309672,2.725239559428003,1.5593716203389136,-0.11975193278037169,-0.951121434459468,-3.171479182235559,-7.3907381781756065,-14.12018960643138,-23.744345274226845,-36.49667209070619,-52.44000729079592,-71.45232624301441,-93.21840027827659,-117.22773302675084,-142.77900357389439
0.12967712450728558,0.25716433265127264,0.3803086901786258,0.4970306025222872,0.6053589338572755,0.7034642945645603,0.7896899349625268,0.8625797235895865,0.9209027375559984,0.963674049696488,0.9901713614815953,0.9999472008002436,0.9915562734305713,1.9327353735180879,2.7745788331874017,3.4709320480962047,3.9797630620401976,4.264383602095417,4.29454311007878,4.047369282501315,3.5081319794031836,2.670811223983656,1.5384543097225074,0.12331167054685187,-0.12967712450728558,-1.0286573306050906,-3.422778211607632,-7.952489640356595,-15.133973346431887,-25.32471460432417,-38.694806813163815,-55.20510230973353,-74.59312174203586,-96.36740496964879,-119.81073473927303,-143.99239691523508
0.13958933998049075,0.27644537577654615,0.40788832413710363,0.5313443956824109,0.6443961923719305,0.7448300426674733,0.830679347519928,0.9002630884201669,0.9522187434865201,0.9855289670576515,0.9995415103767132,0.9939819932991047,0.990209480950274,1.922059264655244,2.739095477578981,3.3886236336941136,3.8234589943418973,4.003525380391501,3.8972579153283484,3.482770130830298,2.7487518310660866,1.695070945131161,0.33306013435188286,-1.3145230190407247,-0.13958933998049075,-1.1057815031061846,-3.6709949172339327,-8.501510330918574,-16.10990480929826,-26.81388153602904,-40.70328802847647,-57.61683765889068,-77.12971822240813,-98.55289670576515,-120.9445227555823,-143.1334070350711
0.1494875873255661,0.29561577068667416,0.4351006413168175,0.5648075842572552,0.68182172191763,0.7835134195236664,0.8675973803614223,0.9321840027827659,0.9758218448365958,0.997530242226841,0.996821346580539,0.9737110887645075,0.9887636023011674,1.9106138449423251,2.7011454768914698,3.3008905289705894,3.6575918974144654,3.7282491831083293,3.480871226275094,2.8958782842477375,1.9671069870029716,0.7023827904255591,-0.8763626892814841,-2.7334386857680504,-0.1494875873255661,-1.1824630827466966,-3.915905771851358,-9.036921348116083,-17.04554304794075,-28.20648310285199,-42.512271637709695,-59.65977617809702,-79.04156943176426,-99.75302422268409,-120.61538293624523,-140.21439678208907
0.15937087606582342,0.3146678443649731,0.4619211361359754,0.597366598581136,0.7175419157802732,0.8193751139186862,0.9002630884201669,0.958138145640263,0.9915208581520444,0.9995578825145289,0.9820437728094938,0.9394262323395443,0.9872187821663504,1.8984036954480479,2.6607630063419117,3.2078731817816086,3.482576629086485,3.4395463678901956,3.047423864476511,2.2904503503936606,1.1695287152541853,-0.29732801803249104,-2.075185153815806,-4.113013855422241,-0.15937087606582342,-1.2586713774598923,-4.157290225223779,-9.557865577298177,-17.93854789450683,-29.497504101072703,-44.11289133258818,-61.32084132097683,-80.3131895103156,-99.95578825145289,-118.82729650994875,-135.27737745689438
0.1692382172214202,0.33359397115324047,0.48832565586163834,0.6289693164389685,0.7514674325393071,0.8522859764192484,0.928516368400476,0.9779593883747254,0.9991886225336108,0.9915916149073825,0.9553875365051354,0.891620862307964,0.9855751751295867,1.8854337033268616,2.61798443166603,3.109720499281688,3.298850928098987,3.1384566459276093,2.599040270370428,1.6703615836527486,0.36247734349917676,-1.2940660433443614,-3.2489064723331857,-5.4333932544218815,-0.1692382172214202,-1.3343758846129619,-4.394930902754745,-10.063509063023496,-18.786685813482677,-30.682295151092944,-45.49730205162332,-62.589400855982426,-80.93427842522247,-99.15916149073824,-115.60189191712138,-128.3934041723468
0.17908862340832282,0.352386575803951,0.5142904223600463,0.6595651465063013,0.7835134195236664,0.8821274844816595,0.9522187434865201,0.9915208581520444,0.9987630296312705,0.9737110887645075,0.9171750677303946,0.8309830083774019,0.983832945659837,1.8717090598628476,2.5728482763696983,3.0065896095453306,3.106874319256941,2.826064337624702,2.137918090829179,1.0395810802259424,-0.44751006914150704,-2.2778655714733755,-4.38332947782656,-6.675573573070569,-0.17908862340832282,-1.409546303215804,-4.628613801240417,-10.55304234410082,-19.58783548809166,-31.75658944133974,-46.658718430839485,-63.45733492173084,-80.8998054001329,-97.37110887645075,-110.97818319537774,-119.66155320634587
0.18892110893710995,0.37103813651227535,0.5397920535096058,0.6891051093386213,0.8135997250406921,0.908792169289411,0.971254042053915,0.9987357500161246,0.9902475267174788,0.9460950794570048,0.8678685791011522,0.7583853893425019,0.9819922680948016,1.8572352583918905,2.5253951870372577,2.8986456100279847,2.9071269640906214,2.5034944676145936,1.666317407909629,0.4021463725345083,-1.2538726818234762,-3.238890251725795,-5.4647323501231595,-7.821676967082082,-0.18892110893710995,-1.4841525460491014,-4.858128481586452,-11.025681749417942,-20.3399931260173,-32.716518094418795,-47.59144806064183,-63.91908800103197,-80.21004966411579,-94.60950794570047,-105.01209807123942,-109.20749606532027
0.19873468991160642,0.38954118792670883,0.5648075842572552,0.7175419157802732,0.8416510988472192,0.9321840027827659,0.9855289670576515,0.9995578825145289,0.9737110887645075,0.9090197009131118,0.8080644749278335,0.6748728526454361,0.9800533266234739,1.8420180921029505,2.475667896727942,2.786061303269188,2.700108459901511,2.171908713185803,1.1865496615918127,-0.23786241442599285,-2.050079014326038,-4.1675314438146325,-6.4800345930799,-8.855208361058391,-0.19873468991160642,-1.5581647517068353,-5.083268258315297,-11.48067065248437,-21.041277471180482,-33.55862410017957,-48.29091938582492,-63.97170448092985,-78.8705981899251,-90.90197009131118,-97.77580146626785,-97.18169078094279
0.20852838432733767,0.40788832413710363,0.5893144872992458,0.7448300426674733,0.8675973803614223,0.9522187434865201,0.9949735533056495,0.9939819932991047,0.9492876597520401,0.8628556449404923,0.7384861371932488,0.5816473366075602,0.9780163152677107,1.8260636517193207,2.4237111864933585,2.669016920261001,2.4863365901964958,1.8325012207107245,0.700966320798771,-0.8763486793604831,-2.829679851580757,-5.054504288200051,-7.416955254414082,-9.761292850729136,-0.20852838432733767,-1.6315532965484145,-5.303830385693213,-11.917280682679573,-21.68993450903556,-34.27987476551473,-48.75370411197682,-63.614847571142704,-76.89230043991525,-86.28556449404923,-89.35682260038311,-83.75721647148866
0.21830121216979478,0.42607220163891024,0.6132906933677165,0.7709258057042315,0.8913736741446749,0.9688242398905028,0.9995415103767132,0.9820437728094938,0.9171750677303946,0.8080644749278335,0.6599751756264773,0.4800505717604297,0.9758814378628166,1.809378323060793,2.3695718450506855,2.5476998319245743,2.2663460296357147,1.4864943051425468,0.21194735822392546,-1.5092255664114953,-3.586360481858095,-5.8909405391635445,-8.264161474364647,-10.526889787185851,-0.21830121216979478,-1.704288806555641,-5.519616240309448,-12.334812891267704,-22.284341853616873,-34.8776726360581,-48.977534008458946,-62.850801459807606,-74.29118048616196,-80.80644749278335,-79.85699625080376,-69.12728233350188
0.2280521955125007,0.4440855422724404,0.6367146111047908,0.7957874293945117,0.9129205122145179,0.9819406902902442,0.9992104495021588,0.9638196358239227,0.8776334224272867,0.7451940109825403,0.573481247710657,0.37154477024398336,0.9736489080371467,1.7919687844877126,2.3132986266479034,2.4223042491567406,2.0406870067331635,1.1351340480681007,-0.2781104145460805,-2.1324421245171994,-4.3139918454864965,-6.6684772324403525,-9.011405566360422,-11.14098046194435,-0.2280521955125007,-1.7763421690897616,-5.730431499943117,-12.732598870312188,-22.823012805362946,-35.34986485044879,-48.96131202560578,-61.684456692731054,-71.08830721661022,-74.51940109825404,-69.3912309729895,-53.5024469151336
0.237780358614867,0.4619211361359754,0.6595651465063013,0.8193751139186862,0.9321840027827659,0.9915208581520444,0.9939819932991047,0.9394262323395443,0.8309830083774019,0.6748728526454361,0.4800505717604297,0.25769158119606395,0.9713189491907307,1.773842004227941,2.254942207158998,2.293030911926797,1.809923927654836,0.7796858101694568,-0.7668050944404228,-2.7420092369481606,-5.006680179802927,-7.379340300881994,-9.64964897158703,-11.594726691613598,-0.237780358614867,-1.8476845445439016,-5.936086318556711,-13.11000182269898,-23.304600069569148,-35.694750893473596,-48.70511767165613,-60.12327886973083,-67.30962367856955,-67.4872852645436,-58.086119183011995,-37.10758769223321
0.24748472801983243,0.47957184447155454,0.68182172191763,0.8416510988472192,0.9491159650467397,0.997530242226841,0.9838817678175957,0.9090197009131118,0.7776016906402828,0.5978040939461642,0.3808132720132279,0.14012961501383447,0.9688917944729172,1.7550052375877983,2.1945551384486794,2.1600867679212086,1.5746339645564937,0.4214296742553354,-1.2517414592678506,-3.334025155051706,-5.65881475821424,-8.01642230213208,-10.171171588115506,-11.881598019771362,-0.24748472801983243,-1.9182873778862182,-6.13639549725867,-13.466417581555508,-23.72789912616849,-35.911088720166276,-48.21020662306219,-58.177260858439155,-62.98573694186291,-59.78040939461642,-46.07840591360058,-20.178664561992164
0.25716433265127264,0.4970306025222872,0.7034642945645603,0.8625797235895865,0.963674049696488,0.9999472008002436,0.9689592769405372,0.8727946692412417,0.7179218541200301,0.5147582936382328,0.27696970880639327,0.020550859964887726,0.9663676867590439,1.7354660240481024,2.1321918010477083,2.0236846412506573,1.335405611991828,0.061655835273425934,-1.7305427073356792,-3.9047004727661982,-6.265113336686377,-8.573353481168585,-10.569665152162953,-11.997465705317824,-0.25716433265127264,-1.9881224100891488,-6.331178651081043,-13.801275577433383,-24.091851242412197,-35.99809922880877,-47.479004570086325,-55.85885883143947,-58.15167018372244,-51.47582936382328,-33.51333476557358,-2.9593238349438327
0.2668182039111718,0.5142904223600463,0.7244733746024498,0.8821274844816595,0.9758218448365958,0.9987630296312705,0.9492876597520401,0.8309830083774019,0.6524269012781114,0.4265657708995994,0.16977595918836758,-0.09932366943250463,0.9637468786261341,1.7152321842464655,2.067908355181449,1.8840428917498013,1.092837215001651,-0.298340046094338,-2.2008621067850336,-4.450382382047046,-6.820664939548047,-9.044565457205948,-10.840309541958755,-11.940662144597619,-0.2668182039111718,-2.057161689440185,-6.520260371422048,-14.114039751706551,-24.395546120914897,-35.95546906672574,-46.51509532784996,-53.18291253615372,-52.846579003527026,-42.65657708995994,-20.542891061792478,14.302608398280666
0.27644537577654615,0.5313443956824109,0.7448300426674733,0.9002630884201669,0.9855289670576515,0.9939819932991047,0.9249633320633793,0.7838523485596982,0.5816473366075602,0.33410830352891,0.060528623588427644,-0.21776870178394275,0.961029632327622,1.6943118168470568,2.0017626901957506,1.741385065415149,0.8475354725655805,-0.6572615095203623,-2.6603944975458664,-4.967578053949077,-7.3209696380468525,-9.42534689819443,-10.979831081255547,-11.712004872068675,-0.27644537577654615,-2.1253775827296435,-6.70347038400726,-14.40420941472267,-24.638224176441287,-35.78335175876777,-45.323203271105584,-50.166550307820685,-47.113434265212376,-33.410830352891004,-7.3239634541997445,31.358693056887756
0.28604488489610996,0.5481856965777374,0.7645159669141295,0.9169575029583714,0.9927711374295897,0.9856213098449803,0.8961055138535401,0.7317043661494258,0.5061564695840447,0.23831031164155395,-0.04945085767866103,-0.3330795394597303,0.9582162197671104,1.6727132952990849,1.9338143724256946,1.5959395365406466,0.6001139201593066,-1.0138159639997562,-3.1068875895376165,-5.452976995706426,-7.761974999454424,-9.711890626264823,-10.986542137253934,-11.31478479409283,-0.28604488489610996,-2.1927427863109497,-6.880643702227165,-14.671320047333943,-24.81927843573974,-35.48236715441929,-43.909170178823466,-46.82907943356325,-40.99867403630762,-23.831031164155394,5.983553779117985,47.96345368220116
0.29561577068667416,0.5648075842572552,0.7835134195236664,0.9321840027827659,0.997530242226841,0.9737110887645075,0.8628556449404923,0.6748728526454361,0.4265657708995994,0.14012961501383447,-0.15883218836772936,-0.4435965931317055,0.9553069224711626,1.6504452644852947,1.8641245915541647,1.4479391421238688,0.35119139521277953,-1.3667193428840252,-3.538153001740036,-5.903472240705595,-8.140108911485354,-9.901331683142802,-10.86036153397006,-10.754718825191105,-0.29561577068667416,-2.2592303370290208,-7.051620775712998,-14.914944044524255,-24.938256055671022,-35.05359919552227,-42.279926602084124,-43.19186256930791,-34.551827442867555,-14.012961501383447,19.218694792495253,63.87790941096559
0.3051570754292678,0.5812034057530896,0.8018052926685627,0.9459182124963883,0.9997943782334046,0.9582942225737483,0.8253766917471446,0.6137215781342731,0.34351991959319816,0.04054785648636405,-0.2662923073783709,-0.5477292670974109,0.9523020315611304,1.6275166372618246,1.7927561055085335,1.2976208091280754,0.1013904893074375,-1.7147007282158335,-3.9520769880287525,-6.316180235717798,-8.452308516154465,-9.9917759749424,-10.602815534128823,-10.039867608437392,-0.3051570754292678,-2.3248136230123584,-7.216247634017065,-15.134691399942213,-24.994859455835115,-34.49859201265494,-40.44345789561008,-39.27818100059348,-27.82511348704905,-4.054785648636406,32.22136919278288,78.87301446202717
0.3146678443649731,0.597366598581136,0.8193751139186862,0.958138145640263,0.9995578825145289,0.9394262323395443,0.7838523485596982,0.5486419628518182,0.25769158119606395,-0.05943931282335969,-0.3705313923148225,-0.6439788516266098,0.9492018477240239,1.6039365908908043,1.7197731839450978,1.1452251751968303,-0.14866400901624552,-2.0565069277111205,-4.346630797205442,-6.688459298095389,-8.696045018710198,-9.982319209938574,-10.217019377705903,-9.180519504184112,-0.3146678443649731,-2.389466394324544,-7.374376025268176,-15.330210330244208,-24.98894706286322,-33.819344364223596,-38.408765079425216,-35.113085622516365,-20.87301807688118,5.943931282335969,44.83429847009352,92.73295463423182
0.3241471257904643,0.6132906933677165,0.8362070610752557,0.9688242398905028,0.996821346580539,0.9171750677303946,0.7384861371932488,0.4800505717604297,0.16977595918836758,-0.15883218836772936,-0.47028858195376155,-0.7309600928564021,0.9460066811824221,1.5797145633671237,1.645241550372149,0.9909962034283646,-0.39834667694612913,-2.390906987905397,-4.719880616445325,-7.0179265247905676,-8.869344170693527,-9.873055939972781,-9.707639600425757,-8.189042516790096,-0.3241471257904643,-2.453162773470866,-7.525863549677301,-15.501187838248045,-24.920533664513474,-33.01830243829421,-36.185820722469195,-30.7232365926675,-13.751852694257774,15.883218836772937,56.904918416405145,105.2582533713219
0.33359397115324047,0.6289693164389685,0.8522859764192484,0.9779593883747254,0.9915916149073825,0.891620862307964,0.6895004094774118,0.40838644817841996,0.08048516390012998,-0.2566370075433284,-0.5643572274432714,-0.8074211297943187,0.9427168516634308,1.554860249640844,1.5692283229638047,0.8351807918263743,-0.6470330216721807,-2.7166966272109407,-5.069997049426518,-7.3024730449642705,-8.970802261211063,-9.665078615092614,-9.080837588005734,-7.079706290467135,-0.33359397115324047,-2.515877265755874,-7.670573787773236,-15.647350213995606,-24.78979037268456,-32.0983510430867,-33.785520064393175,-26.136732683418877,-6.519298275910528,25.66370075433284,68.28722452063585,116.2686426903819
0.3430074351465436,0.6443961923719305,0.8675973803614223,0.9855289670576515,0.9838817678175957,0.8628556449404923,0.6371352574510545,0.33410830352891,-0.009457555532165422,-0.35187588565572286,-0.6515994877566336,-0.8722615114898679,0.9393326883666882,1.529383597736759,1.4918019541178973,0.6780283780524644,-0.894101042334179,-3.032702572920031,-5.395264082686421,-7.540277518555544,-8.999597486894169,-9.360466660877547,-8.344195048906181,-5.868476736136151,-0.3430074351465436,-2.577584769487722,-7.808376423252801,-15.768463472922424,-24.597044195439892,-31.06280321785772,-31.21962761510167,-21.38293142585024,0.7660619981053992,35.187588565572284,78.84353801855266,125.60565765454098
0.352386575803951,0.6595651465063013,0.8821274844816595,0.9915208581520444,0.9737110887645075,0.8309830083774019,0.5816473366075602,0.25769158119606395,-0.09932366943250463,-0.4435965931317055,-0.7309600928564021,-0.9245480350658106,0.9358545299314238,1.5032948047726653,1.413032168812351,0.5197905401129712,-1.1389327857366878,-3.3377867865352844,-5.694087496258662,-7.729817794409065,-8.955496608448215,-8.962265687659254,-7.5066223070575875,-4.572786245086972,-0.352386575803951,-2.638260586025205,-7.939147360334935,-15.86433373043271,-24.342777219112687,-29.915388301586468,-28.50071949377045,-16.492261196548093,8.045217224032875,44.35965931317055,88.44617123562465,133.13491704947674
0.36173045459363456,0.6744701074158691,0.8958632039458896,0.995925469517513,0.9611050161015066,0.7961177361786681,0.5233086079582074,0.17962541328252213,-0.18838526862427205,-0.5308820762232153,-0.8014791080914743,-0.9635281766633117,0.9322827244025722,1.47660431287793,1.3329899018155573,0.36072059361940734,-1.380915891940227,-3.630850562210334,-5.965002677367824,-7.869880653338862,-8.838856839874387,-8.474457039509542,-6.578250523842968,-3.2112827965979345,-0.36173045459363456,-2.6978804296634764,-8.062768835513006,-15.934807512280209,-24.027625402537662,-28.66023850243205,-25.642121789952164,-11.496026450081416,15.259206758566036,53.08820762232153,96.97897207906838,138.74805743951688
0.37103813651227535,0.6891051093386213,0.908792169289411,0.9987357500161246,0.9460950794570048,0.7583853893425019,0.4624050050791512,0.100409489747379,-0.2759209604431799,-0.6128596260118069,-0.8623035454308158,-0.9886409219986372,0.9286176291959453,1.4493228050139924,1.2517472338072968,0.20107318626725415,-1.6194451258628975,-3.910838483541041,-6.2066817988849525,-7.959569573764334,-8.650622955061511,-7.901917987455124,-5.570309153003166,-1.803561570436276,-0.37103813651227535,-2.7564204373544854,-8.179129523604699,-15.979772000257993,-23.652376986425118,-27.301874016330068,-22.65784524887841,-6.426207343832256,22.34959779589757,61.285962601180685,104.33872899712871,142.36429276780376
0.3803086901786258,0.7034642945645603,0.9209027375559984,0.9999472008002436,0.9287188208742336,0.7179218541200301,0.3992350326751588,0.020550859964887726,-0.3612217119669082,-0.6887096040389546,-0.9126976810859984,-0.9995248406546695,0.9248596110624672,1.4214612006984721,1.1693773264677279,0.041103890182283956,-1.8539238910616929,-4.176742224457585,-6.417940327360358,-7.998310470211883,-8.392319635184267,-7.250372964920539,-4.494990110753214,-0.3698829269554027,-0.3803086901786258,-2.813857178258241,-8.288124638003985,-15.999155212803897,-23.21797052185584,-25.845186748321083,-19.56251660108278,-1.3152550377528145,29.258958669319565,68.87096040389547,110.43641941140581,143.9315770542724
0.38954118792670883,0.7175419157802732,0.9321840027827659,0.9995578825145289,0.9090197009131118,0.6748728526454361,0.33410830352891,-0.05943931282335969,-0.4435965931317055,-0.7576736373204733,-0.9520519547220556,-0.9960232878995323,0.9210090460514753,1.393030651634594,1.0859543565929015,-0.11893120721299642,-2.0837657219073162,-4.427604180529196,-6.597742828736101,-7.985855367950859,-8.066039118893329,-6.526336332963264,-3.3653003040886946,1.0691191862930767,-0.38954118792670883,-2.8701676631210926,-8.389656025044893,-15.992926120232463,-22.725492522827796,-24.295422695235697,-16.37130687291659,3.80411602069502,35.93132404366815,75.76736373204733,115.19828652136873,143.42735345753266
0.39873470589864596,0.7313323383693128,0.9426258058213429,0.9975684184005572,0.8870469899490387,0.6293934181439398,0.26734402100666266,-0.1390490233885068,-0.5223783732171138,-0.819062200808611,-0.9798903426130502,-0.9781866591661404,0.9170663194730904,1.3640425372476812,1.0015534492961295,-0.278775913157816,-2.308395750420354,-4.662520917604033,-6.745208043282836,-7.9222839902430255,-7.674424255330062,-5.737047247553,-2.1949043010790152,2.4927342047301075,-0.39873470589864596,-2.925329353477251,-8.483632252392086,-15.961094694408915,-22.17617474872597,-22.65816305318183,-13.09985702932647,8.899137496864435,42.31264823058621,81.9062200808611,118.56673145617907,140.85887891992422
