t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
427.68499999999995,418.825,414.87,415.82000000000005,421.675,432.435,448.1,468.67,494.145,524.525,559.81
37287.67849816005,29906.61726787408,22866.062431352635,16339.015615201319,10503.465137158828,5540.926305295202,1630.1998763633821,-1067.4792574400149,-2437.3699367719996,-2461.420184354522,-1298.4811138417124
65839.18658257392,53084.84961949195,40813.052905312885,29298.987274108822,18856.064658315874,9837.101586017448,2620.709887612615,-2426.2447897532043,-5021.3023813925765,-5085.546057284737,-2917.0622882224884
80758.71267454249,65825.82406186846,51235.690261530275,37254.88983872789,24257.199408891847,12736.475903081682,3288.5106204555786,-3456.9596577540715,-6973.453476976865,-7055.356421519147,-4104.967300339584
81213.84059448758,67308.50752742426,53380.330031357546,39582.19016144613,26259.81077494278,13989.610277518914,3567.704183006993,-4086.430538001928,-8145.839182530276,-8219.522075986757,-4771.012816612663
70394.72816593063,59740.46952814866,48627.008478050666,37032.40854737428,25196.39801306538,13696.51729710834,3463.9457616549194,-4324.904529635867,-8540.613360588697,-8581.938840555335,-4930.792926051477
53592.45658276914,47011.27392941249,39627.11311214314,31241.037396810763,21940.176144724428,12219.20078196912,3043.120536488849,-4247.191302428354,-8282.66383824048,-8273.12879045087,-4682.80212502773
35981.236384056494,33078.45269440291,29216.866188514414,24066.984909254494,17558.00669208037,10040.687838988704,2407.987706566018,-3960.2496145051373,-7567.095003737403,-7495.724608541114,-4167.459151870084
21110.967962073835,20810.90142260084,19587.520784386557,17050.269490539584,13001.899893372964,7627.973861201358,1671.1068348511362,-3571.0924575508207,-6602.965912062779,-6466.116025847048,-3526.0350972617853
10484.12977559869,11591.890293588827,11940.117833400709,11143.07382013719,8929.775256469047,5339.578468886047,931.8121507245855,-3164.908194439046,-5570.205078755322,-5369.794997035052,-2871.9338861871997
3979.1538340502143,5551.808785132557,6573.882687019121,6709.425779967861,5668.689366946539,3390.508933536819,262.0157800962121,-2796.489653563456,-4597.145380745292,-4338.175753465993,-2278.639105684413
614.2187128101168,2090.1349129246933,3203.873878303273,3688.4677813667804,3277.929848869763,1863.970009483588,-298.1672807537767,-2492.372125148665,-3757.148042669733,-3445.367279690927,-1781.6093436291164
-776.373951876352,376.30578635036943,1301.7026429840707,1799.8513163769821,1652.0475928204257,748.3251248229088,-736.9949538001727,-2258.5469155213486,-3077.6980353330196,-2718.048843575105,-1388.0173440828798
-1146.6408802864253,-328.9753683235142,338.8094303717573,709.3105828630769,616.67953546842,-21.023190986770885,-1063.2992332792658,-2089.0206799091,-2554.5501149166093,-2150.6953566690754,-1088.3968978469754
-1113.514984229356,-545.3196820509695,-94.6035439788655,125.17612328281669,-5.783690795650159,-527.5720018974255,-1297.5790235919085,-1972.3910647766422,-2165.4357427128284,-1720.3524915967137,-866.3809465088085
-996.5921246226989,-574.3180562267819,-265.2295362317379,-166.0541161755307,-363.06747486724885,-851.939803953459,-1464.165402776045,-1895.5825681795677,-1880.5712328092486,-1397.9784589894984,-705.0872017590453
-917.1002923029732,-557.994146136403,-321.94447099555845,-302.11436069580316,-563.8998086885656,-1061.1553645190547,-1585.3685315111811,-1845.181645822541,-1669.4302802393483,-1155.6832198657228,-590.352948205997
-890.8624627367763,-543.8196991227069,-335.3636682855356,-363.5760592309554,-682.026232196404,-1205.3381352086355,-1677.5729821112698,-1807.345428206421,-1504.5000308461572,-970.5119936559221,-511.7413067075722
-891.2166865415892,-533.9268627304257,-332.7077042576934,-394.59248650064103,-764.7246821837642,-1317.9776205867936,-1748.8315586571841,-1767.2963339399425,-1363.1438309453727,-825.8518270561675,-462.2928476536183
-882.7569522950199,-515.0339757911895,-321.941166252558,-419.266566724867,-840.6421644230973,-1417.06070593286,-1797.5731238783533,-1709.2450609942225,-1228.5678423968266,-711.4352229239709,-437.73574873137636
-835.8634908741725,-473.89257642558243,-305.94069824801284,-451.92941027995954,-924.6222838275853,-1505.6641744034418,-1812.4209309060248,-1617.3626931959532,-1090.5241380107602,-622.5998162433511,-435.55663323128124
-731.9134568020443,-404.3600125417669,-289.47506741107935,-501.75737786236516,-1019.0593414501967,-1571.9483397150884,-1773.5947258473923,-1478.1560678577466,-945.9637811496475,-559.1467418840266,-454.0986605101489
-565.6400652853528,-310.4143497675022,-281.3383044028344,-572.7501736010038,-1112.5466524381268,-1589.6348579422424,-1656.6846522825444,-1284.216834343127,-799.4797116114776,-523.919253588919,-491.7215003599994
-347.448441761716,-207.01714383329306,-292.87276205590894,-660.2818215815446,-1177.6307459751115,-1520.8889606753728,-1439.4547953937442,-1038.7627910027022,-663.1171522731707,-521.1218270980188,-546.0122377601665
-105.63827683534916,-118.83649564942542,-333.42753473900814,-745.956944409026,-1170.4777703734776,-1323.7262189980738,-1111.5293181179086,-759.7353036656174,-555.0419891214418,-554.406727207549,-613.0495940441743
113.3799524875572,-75.94318403438103,-403.5270340957014,-793.5242880432638,-1035.838716851024,-965.1527556163359,-685.3289997598608,-481.6894050112204,-496.7000681001276,-624.8414193479557,-686.7722982612592
249.48978421853127,-105.91949411352147,-487.6901257972985,-749.6320065961884,-720.0715930527695,-438.920488166514,-204.87599908140652,-253.66556406154172,-508.4836249278886,-728.9972279457088,-758.5652525883224
239.72235621884022,-223.35853002195455,-550.37558543234,-553.1964986148766,-192.36770148195856,216.6040618544228,252.04214312838087,-131.97535133120752,-604.4709169214657,-857.518506517335,-817.2308664988351
34.96932685171574,-419.94393318433106,-539.2733954589581,-154.9423889138034,530.229399711925,908.017305939546,582.2847218809746,-168.40123649326068,-787.3481402934726,-994.5871325937869,-849.5281487845195
-381.4860455971652,-659.965477982131,-398.7674354364502,456.0729200509828,1363.3680614711466,1492.0542002348216,677.3858845003622,-396.2826010454694,-1044.9258799459833,-1118.638798774318,-841.4079948196205
-980.5526411347805,-885.705919030597,-92.27168793992544,1227.9668828923932,2153.182896143243,1800.859228850821,451.5575247971817,-818.5080462846572,-1349.5260992469848,-1204.4884320118933,-779.931422547327
-1686.216840030315,-1033.757070566355,373.53750400065246,2036.2218149062085,2699.7528467065035,1684.1055493509846,-130.5372078831379,-1401.6706964960654,-1660.883740245258,-1226.700323745236,-655.6418521829586
-2390.276598806776,-1057.8632677026171,933.736929921489,2699.0575185867324,2805.1499435004002,1055.8523017316286,-1036.3529929780982,-2079.135193870688,-1932.231786405499,-1163.669238062069,-464.9306983201019
-2979.8368889587323,-949.144188935795,1469.723504233941,3019.380260660775,2332.7457831638803,-71.12545721733866,-2166.047758990985,-2762.903257294743,-2118.2510605931925,-1001.5824066037828,-211.78167709567845
-3368.052115264458,-743.839046286607,1836.471444524739,2841.8987238951063,1255.9741063849233,-1578.3605899414722,-3372.4439951346762,-3361.0936257949693,-2182.9456227491273,-737.3348736297853,91.70117387487733
-3516.227406401629,-513.498782717998,1904.8389231666306,2104.3477309259983,-324.0277798109725,-3266.8484233334857,-4494.2867707438045,-3795.9235312546234,-2105.5065615930143,-379.6461586748459,426.3383249564117
-3438.9396011476992,-340.82853282192366,1602.7759394785353,861.6682255431456,-2200.6783387817236,-4906.031747677409,-5391.757103094798,-4017.1299986055083,-1882.8569034488487,51.94986790071033,768.4368548727848
-3191.605201233022,-291.50368606275595,938.4757794468376,-727.2618035782043,-4116.10139757806,-6288.915544056799,-5973.054988236918,-4007.6808548070285,-1528.5785552855775,530.0261070068985,1093.3632919401582
-2847.5377532643984,-393.9880354545919,-3.567363607498031,-2444.5544347560585,-5826.275682178142,-7274.562559529077,-6205.277882523725,-3781.4333521149483,-1068.9225247702427,1023.3995979386513,1379.3033386746279
-2474.881546455884,-634.7916641325714,-1090.3694174413129,-4071.27225953167,-7153.856357801726,-7806.3549292647085,-6109.255508981074,-3374.8624299412604,-537.2518441710578,1501.5374335629938,1610.3298913661788
-2121.686162338821,-968.7677536208741,-2179.195636784334,-5436.796388627425,-8013.514846391659,-7905.2191115053565,-5743.325244712715,-2836.224776630806,31.598254163213994,1938.323647432488,1778.1295190200067
-1811.9346659829853,-1337.6322720347403,-3151.907049847759,-6445.046043492641,-8407.799204923635,-7645.8615782286,-5183.264586313477,-2215.3738585228866,605.8765872702252,2314.563796065734,1882.152917650898
-1550.1153337869196,-1687.9946978641872,-3934.4977620078184,-7074.836413406037,-8402.461039939497,-7127.521817214243,-4504.658477271544,-1556.3300528188968,1159.7827941158566,2619.002624690749,1928.3925771995941
-1329.4407508234353,-1982.7158063551183,-4499.596328735123,-7361.602082850545,-8094.5718045902495,-6448.888433812454,-3771.208776860426,-893.3210728568931,1674.5998193491046,2847.9992841085264,1927.298680580587
-1139.3492286620456,-2203.890729761427,-4856.463871719665,-7371.808282293665,-7584.667119269938,-5692.152541828643,-3029.5643099730937,-249.90130492889665,2138.4400019008444,3004.2452482035824,1891.4446033404656
-970.0898143597882,-2349.454114422909,-5035.765889432115,-7179.764087075247,-6958.7293883200655,-4916.566517505858,-2309.283560740359,359.8147326183464,2545.121969501043,3094.9932286546086,1833.460694896229
-814.3280453377366,-2426.928534595163,-5075.374793482287,-6852.018963502348,-6280.5212173878635,-4159.057510001272,-1625.8252863945079,928.8494761411059,2892.680703894667,3130.21948962548,1764.5480155373018
-666.8780542948716,-2447.390543007666,-5010.588862100979,-6440.07479866824,-5591.605092468068,-3438.6599094615854,-984.6789178888324,1454.8154511816147,3181.8964240311025,3121.0221925714723,1693.657558113438
-523.8231150138255,-2421.3468015495596,-4869.367412575315,-5979.452817413216,-4915.537658249515,-2762.099961973111,-385.38141707474443,1937.6397463211827,3415.0859784877657,3078.417746866375,1627.2465837133386
-381.87195722988145,-2356.874172156555,-4671.4964801045635,-5492.3759580148,-4263.3744699962845,-2128.920018121573,175.19296973516487,2377.812467883276,3595.2780444949112,3012.5714805975385,1569.4323514591988
-238.27297350784107,-2259.5613983649273,-4430.077538002242,-4991.77055093268,-3638.768820516709,-1535.4675220584488,700.4428358054893,2775.2482121491857,3725.8016021034064,2932.40586373512,1522.3488185330211
-91.2252359043673,-2133.5108877323364,-4153.942504629566,-4485.154321585703,-3041.9437494238923,-977.6576825495939,1192.5086118320698,3128.7714857872074,3810.2464063271723,2845.474222069866,1486.5481400939043
59.466540645233096,-1982.7128628571204,-3850.0656005423803,-3977.7418986361517,-2472.4238749336314,-452.6661992129911,1651.5068233836714,3436.199576676526,3852.6920419738553,2757.9693957244926,1461.347149461973
211.7972633938524,-1812.27992091048,-3525.4669077159415,-3474.5761909051835,-1930.6687814238346,40.25717889132011,2075.45377321826,3694.9530285618475,3858.046521340435,2674.751058218759,1445.0776175324597
361.3037634044938,-1629.2046921702986,-3188.379372890838,-2981.70980092349,-1418.7912959877485,499.7120789053712,2460.8136918190366,3903.0473716531124,3832.2991880635905,2599.3154373995408,1435.2459805142123
501.347608932943,-1442.4441939632106,-2848.601677579767,-2506.524465655119,-940.5099880090504,922.7025684021252,2803.563552105723,4060.215147487558,3782.498307143423,2533.686257305585,1428.639118462986
624.0267499675485,-1262.26283096255,-2517.053912104332,-2057.2983446327144,-500.47010541347777,1305.6940353964787,3100.5623685104893,4168.814411915537,3716.3293507879284,2478.2616973401528,1421.427481231257
721.6442296017315,-1098.9138006299358,-2204.6549794443363,-1642.1815662235676,-103.11207288372026,1645.9524168367009,3350.88218288857,4234.160809629936,3641.2938849664692,2431.6938337187776,1409.3165781122411
788.47238783254,-960.9137651607231,-1920.7746261043767,-1267.8369233174549,248.6387386642997,1942.8308998087005,3556.6726418373055,4264.029141175997,3563.6404397230767,2390.892160179364,1387.7842187531996
822.3803341408891,-853.3334870839958,-1671.6526256566353,-938.1105933044327,554.49517938267,2198.5991407852225,3723.1724504880945,4267.314687636971,3487.323696673193,2351.2262013257186,1352.416488089471
825.8167177774136,-776.6171683810775,-1459.2572307516027,-653.1501260636043,817.3608560327642,2418.4599709718977,3857.6950995845627,4252.159294760042,3413.310345217523,2306.9580193647002,1299.3245635816656
805.7291194368626,-726.3818266297418,-1281.0035181970222,-409.31872716496594,1043.040987820343,2609.6050849705275,3967.769183037477,4224.105055719102,3339.47859321412,2251.8761664065432,1225.593464842404
772.2742576225041,-694.4058049428719,-1130.5386471507284,-200.0442448835348,1239.0857659598241,2779.4862640714355,4058.9791389237835,4184.905123881782,3261.189165540545,2180.045864220676,1129.6903794187515
736.5634585671062,-670.6439706779269,-999.4684969813358,-17.43678536774584,1413.048111542714,2933.8047735791242,4133.255722977672,4132.4324589563785,3172.398905329785,2086.553097927166,1011.7518536376383
708.0520426307055,-645.7372400985541,-879.564974599838,145.7775725676611,1570.6835828737508,3074.895480656584,4188.274756032275,4061.7403613676547,3067.023523542628,1968.1144482821294,873.6808439867318
692.3558299358834,-613.2756852411652,-764.7994522724192,294.59944215005754,1714.6823563388914,3201.094635864166,4218.236837121091,3966.9073958655604,2940.196078770374,1823.451939297091,719.0163077160071
690.1630610976529,-571.1363629318865,-652.5944109448661,430.883391312845,1844.351108525169,3307.3380830448596,4215.774728978666,3843.0326850829124,2789.1290803504335,1653.3845566802956,552.5831071108233
697.5331892641682,-521.540932782517,-543.9669768773601,553.4723715949272,1956.316218835487,3386.7780771403673,4174.309883510698,3687.7478316365773,2613.4366569284957,1460.6491904767652,379.9764911134362
707.3894629147954,-469.9311957830442,-442.63723498078116,659.1961313377224,2045.948881447143,3432.8384355123003,4090.051590327618,3501.8569453277382,2414.9442885293147,1249.5153031348336,206.96966572784632
711.6281641886699,-423.1475612039512,-353.51719830232116,744.3054448506318,2108.9820851995573,3441.0145823413445,3963.0440609674874,3289.071817054296,2197.1438653771384,1025.285987473714,38.944948902175014
703.1395664217296,-387.5580469686855,-281.1422036132317,805.8265763499753,2142.7912505585796,3409.9011902876873,3797.089786407402,3055.1099300907526,1964.5057403817905,793.778891496165,-119.5637004457362
677.190285458434,-367.6813222062762,-228.5173592475348,842.4450601981225,2147.018841475968,3341.2858918431075,3598.7956517114944,2806.5594296325926,1721.837701108791,560.8591173569657,-265.16060737861363
631.9473079922209,-365.56125210796256,-196.60252058340873,854.7782153652045,2123.51755146045,3239.5001096609712,3376.2229975796085,2549.874767194541,1473.8110243249434,332.0641689092377,-395.69406337161934
568.260188999278,-380.8364749848731,-184.38618361581206,845.1408813542002,2075.824133629153,3110.4162835410925,3137.6180556591207,2290.715265009272,1224.6921743744313,112.33053748711123,-510.1967688257739
489.01909481490765,-411.2432667962364,-189.32144614729617,817.0459936016302,2008.4682012092671,2960.477247829766,2890.522507884173,2033.6678496226032,978.2536398842632,-94.1890772727333,-608.7038176245103
398.4243846751521,-453.2493862187718,-207.86391407935605,774.6816602236554,1926.3667964054466,2795.9963584143907,2641.340540760178,1782.2728241623686,737.8016971144887,-284.23703879457753,-692.0000886312562
301.3849549373796,-502.6078371978711,-235.93204843722634,722.5108677685757,1834.4231828477418,2622.783820787361,2395.2731273893014,1539.221121371348,506.2511211575246,-455.5076636538948,-761.3453914427537
203.1023563872155,-554.7597379161701,-269.2320467354389,665.0218449828856,1737.3202758368766,2446.0244218844455,2156.462905215675,1306.5990209755414,286.1878820773908,-606.6595788003298,-818.2145447777291
108.77956744664772,-605.1260959796689,-303.48397589563984,606.5759441373342,1639.4285160595941,2270.286397996171,1928.2054162387094,1086.0923579694786,79.8807605676941,-737.2856847479518,-864.0761484402698
23.353791837685833,-649.3708675400828,-334.6215804126911,551.2769991468422,1544.7414874392489,2099.5601436913425,1713.1305897382663,879.1017285781847,-110.7747978230824,-847.8379893152788,-900.2221333931459
-48.82009285005546,-683.6984224865375,-359.0217098464874,502.807881533903,1456.784112764043,1937.2678453703538,1513.305747082312,686.7516333800498,-284.37472056865164,-939.5038296225871,-927.6519651823523
