t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
19415.458767579057,14972.423075715777,10818.427971112216,7095.7298218003725,3947.4324932121513,1511.5794958760202,-94.66638866201748,-808.8417882520171,-686.4726237779973,-8.834134034228384
35613.78044992946,27501.354748013477,19866.63494377802,12965.240615415203,7071.180784302874,2465.4976144754387,-599.2317836519202,-1974.5961008031393,-1751.981152780042,-478.0438954302509
47121.89273790356,36604.2160193019,26603.480912099676,17438.431992345137,9489.885185664984,3186.0089270301805,-1057.873005376684,-2969.6291449524274,-2643.274753637426,-860.6250682576654
52997.67641271396,41552.24138134401,30504.27673647103,20176.759059574262,11023.037876785187,3613.7643688158832,-1450.4424644991211,-3736.333814234404,-3304.1616324800425,-1130.3455661849916
53445.936808017716,42431.45540472001,31574.127720364188,21147.23857647639,11636.042911242826,3734.525785843604,-1766.1570464923384,-4249.070965362583,-3711.943718759123,-1279.718545113105
49568.81601021907,39982.059630255455,30257.08228808255,20579.077314869253,11424.036475424964,3575.3092145764385,-2003.6093076364252,-4513.5421208672515,-3876.324650530543,-1318.482556005548
42929.33106400664,35303.004751780216,27256.27443746007,18868.38474456104,10570.849967990645,3192.9718450294663,-2169.024113192796,-4560.597344743078,-3832.4574365304265,-1268.7428240106888
35104.03515010647,29539.414450341723,23335.527176211435,16467.531432018866,9298.434997537144,2659.2771076909335,-2273.584778744907,-4436.868377007529,-3630.7374359562828,-1158.6134144610412
27360.174681632507,23646.94372346791,19161.617099146923,13791.723242911943,7821.324026875396,2046.5602367453796,-2330.6968729988803,-4194.897952180038,-3326.231548079168,-1016.2242394497753
20511.4698471898,18274.970354637044,15216.917243620494,11161.273224076322,6315.445085065772,1416.9596776298863,-2353.805512020925,-3884.8829055817714,-2970.020254438219,-865.3852808593906
14930.998288654042,13759.542773911457,11781.39327832866,8782.062624131913,4903.956963406354,816.4769392730102,-2355.014874931438,-3549.162041324307,-2603.6457943809496,-723.3895441658794
10658.398761691471,10186.990628858603,8963.083671126042,6755.244162306459,3657.4551005979097,273.5814190126123,-2344.4472087560407,-3219.5980280527438,-2256.78155335637,-600.7328290784792
7535.068199959539,7483.76086106041,6750.602257619149,5102.774822378542,2603.237502241569,-198.88268511623545,-2330.110542757221,-2917.3194825310316,-1947.4865235329635,-502.12847757252496
5321.20185939004,5499.39847397231,5066.196760634395,3796.6921135448097,1738.1817487235207,-600.0186916607345,-2318.0180593548025,-2653.9942810966654,-1684.0860083573143,-428.11674347084926
3774.6502500677598,4066.348099957101,3807.2315896252994,2784.3107740842847,1041.1962252130481,-936.7455228294864,-2312.3638740777765,-2433.8285387694254,-1467.7522594044476,-376.71034949263776
2691.6060151565407,3034.12715247442,2872.54946351554,2006.051521829527,483.0804826804124,-1220.0724679285418,-2315.649380905123,-2255.688758471467,-1295.0935354593187,-344.7460241098571
1919.2028218351604,2283.181354364588,2175.595439733843,1405.896515953295,33.20822883652153,-1462.1728237593882,-2328.7319670618886,-2114.9961579332307,-1160.3494803944584,-328.8221821173527
1351.993456469446,1725.9916705867684,1648.3576525753938,936.1397958183262,-336.5722864249525,-1674.3002433744286,-2350.8208180401793,-2005.2572490898378,-1057.037345052987,-325.84451004947954
921.750433969234,1301.9767343938486,1240.1496684720946,558.5137379124376,-650.0139040730253,-1865.4044604063483,-2379.4769312675703,-1919.2382193722008,-979.0568877673065,-333.26854132301344
586.3250236937408,970.5459909086647,914.2393730864517,243.4832653469086,-925.6957077684566,-2041.2582627236873,-2410.6950060465165,-1849.8617152919355,-921.3426070666801,-349.14065659299797
320.199543328722,704.6118659761181,644.1671571229786,-31.031467235787545,-1176.7566723096686,-2203.961511293495,-2439.1574197737887,-1790.9184003414603,-880.171794222754,-372.02156059052754
107.42559538530287,485.46962886924337,410.6932129260451,-280.7554942142647,-1410.7579767142051,-2351.7936494201736,-2458.750385208757,-1737.6606592155636,-853.2218645452795,-400.84945812424166
-63.2748181396205,299.2087699137279,199.74870882566242,-515.640328432216,-1629.5635396282225,-2479.4994918451175,-2463.4080108202998,-1687.2987688376368,-839.4425453455747,-434.77596174491424
-201.71258472356075,134.53323592245732,1.4551186412238906,-739.8964957253182,-1829.3743426447563,-2579.1707508623895,-2448.2885850181938,-1639.3657268538047,-838.7827925677782,-472.9913222919282
-318.11208428848704,-18.183316142238098,-189.9074979398835,-951.708368586311,-2001.2462888117843,-2641.8836754234308,-2411.183909192769,-1595.8707210747093,-851.7971366925563,-514.5476891084229
-423.84725793239215,-166.77406232922658,-375.26386502427965,-1143.090084575336,-2132.516240255193,-2660.134234593035,-2353.929254153817,-1561.1385102721865,-879.154561830954,-558.1885540726263
-531.0688385792118,-316.30182970835284,-549.9064019880947,-1300.503683121421,-2209.490149088012,-2630.865765612275,-2283.454406831885,-1541.2465813781987,-921.083967029927,-602.197292741541
-651.2581321547008,-467.5890909881026,-703.1133498416855,-1406.8725286964082,-2221.45397806252,-2558.5508303429347,-2212.0514957020046,-1543.0308351493852,-976.8095099560043,-644.2852981970666
-792.9157592197868,-615.8302424928331,-818.969845519081,-1445.3808274684811,-2165.556377334373,-2457.476746933252,-2156.4923077446424,-1572.728075207458,-1044.049979208316,-681.5475201805178
-958.8984686947241,-750.0381648317298,-879.0028757164554,-1404.8998153053524,-2051.4978667584323,-2352.251641142443,-2135.8404431203976,-1634.4382195564613,-1118.6705873534765,-710.5165291714547
-1144.2289920078222,-854.0661273645876,-866.7774901154539,-1286.100625715853,-1904.484363122099,-2275.746988035958,-2168.1500694118076,-1728.6861882054102,-1194.575116947514,-727.3415875175567
-1335.3396556528578,-909.6204399428792,-773.8411660614722,-1106.5566841020266,-1764.8621189516743,-2264.2811035241875,-2266.6326227067957,-1851.4046278337046,-1263.9053543153927,-728.1036941626569
-1511.5024186696905,-901.029107920466,-605.5652288257135,-902.7856383463352,-1683.460956489733,-2350.7137525447506,-2436.1654287847314,-1993.6168143042983,-1317.572044506516,-709.2509495081745
-1648.5989678054932,-820.7314713624834,-384.89348891814666,-727.5766026015599,-1712.8984954778007,-2556.9767541507267,-2671.0751308431504,-2141.97159074762,-1346.0824657305097,-668.1048629203445
-1724.5449864764694,-673.8391032849514,-152.1471653420792,-642.1780882207872,-1896.575297508288,-2888.0408917667346,-2954.887168853758,-2280.0967213802646,-1340.5659776383027,-603.3559420505366
-1724.9321687715665,-480.0461255449099,39.995369303952984,-704.6615319090453,-2258.219207183837,-3329.139922999659,-3262.2388957448975,-2390.5451304462445,-1293.846645885355,-515.4474180562083
-1647.1589668579227,-271.80974919021185,135.66508376890812,-957.3483281164456,-2795.0490704054887,-3847.2173813061336,-3562.566406370297,-2456.9681704185837,-1201.3871021968691,-406.7496329340415
-1501.6922276776945,-88.91625962901044,86.88570987211708,-1416.8586649407227,-3476.703487247863,-4396.314713979414,-3824.7000265635015,-2466.104194133709,-1061.9401570593582,-281.4591006671981
-1310.035128724752,29.17922948220864,-136.49772640507484,-2069.7075292716586,-4250.314828700889,-4925.455750689702,-4021.3055317576595,-2409.2307738090926,-877.7941862822918,-145.21106092800966
-1100.0848412707826,51.061075684518485,-540.8279962122289,-2874.629011111606,-5050.204831815153,-5386.9469740698705,-4132.239993529169,-2282.8714954866873,-654.5736898723567,-4.458755773189523
-900.3677501298241,-41.02465833128666,-1108.045238787794,-3770.6755260586788,-5809.400885482686,-5743.108633797716,-4146.276772527136,-2088.725550395507,-400.6385328379445,134.27220528255953
-734.8250283349589,-248.94205469454232,-1800.192884985563,-4688.496045652241,-6469.969439669047,-5970.161865660665,-4061.1335276949844,-1832.9473490090818,-126.19360377037512,265.1173419786727
