t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.3050000000001,663.9200000000001,640.345,626.58,622.625,628.48,644.145,669.62,704.905
-336170.3392900542,-284195.1566815977,-233728.67866358414,-185567.4636578193,-140548.2122424765,-99550.96291561706,-63488.6663852927,-33273.81856031349,-9749.298237901407,6433.088858672306,15006.060663586195,16373.963712390421,12014.824986213398,5014.596680033337
-530041.3577822736,-453407.7548232106,-378009.1774137504,-304692.619828006,-234559.48171752584,-169017.02308186653,-109785.65614728688,-58833.77614257455,-18204.80534906424,10301.164389285066,25621.42222927911,28107.876346822486,20351.139250898887,8047.438917230691
-531445.3503809401,-464493.11044198513,-396762.70897292986,-328327.50837426214,-259811.3571900182,-192550.30142439593,-128689.09287650383,-71144.55996782082,-23349.39449330179,11307.909590418325,30389.25490930347,33601.58773578359,24058.74066834523,9186.389336717752
-398218.45480390283,-360609.1360716594,-320106.14086351614,-275762.1186301872,-227296.78286832583,-175395.28082281892,-121976.20666596908,-70305.81852436917,-24784.117998256173,9775.214348841488,29453.68838750155,32972.348051513516,23355.97131945424,8637.899158850112
-230976.3862686752,-221788.00756799174,-208937.62047314012,-190859.60202463332,-166469.65741104286,-135552.00265250044,-99213.45786145073,-60239.84108743744,-23083.446323836426,6825.789022035134,24612.49126867086,28102.110337715,19759.50712711144,7117.645773235685
-102473.61315682864,-109174.41578712802,-112910.14482850627,-112127.88396240574,-105402.35741930653,-91809.21052609335,-71474.13426885575,-46138.72482620213,-19418.307701113936,3667.360541666203,18164.771710063742,21422.145200099523,15089.2309241776,5368.062367751498
-33103.46831481923,-43322.719461739005,-51885.49617884877,-57676.26351573495,-59417.14982901858,-55935.00202209832,-46659.963013913024,-32250.79649331844,-15048.085982593768,1094.293141394247,11952.1063458401,14891.14024206105,10697.776818089036,3850.1639683188614
-8239.660219690682,-15513.608059060467,-22198.66113291659,-27697.40164191825,-31152.288235365104,-31576.53775102002,-28190.468789871487,-20930.71169416319,-10932.566278688855,-617.4873082947026,6970.784774556278,9574.329907087904,7221.638986663222,2707.4642772236425
-5121.071573202362,-8348.894038845197,-11490.507000993985,-14320.257706917913,-16423.669830935287,-17225.624314816854,-16135.002011894196,-12825.328411933824,-7585.913830490768,-1551.168499677307,3469.746954340193,5742.34735172515,4733.475265430322,1889.4982105435945
-7954.425961916246,-8509.600683270564,-9032.980196208295,-9472.534502178989,-9730.767194124988,-9651.718443379426,-9013.980298707183,-7561.811539236512,-5136.5302903239335,-1935.3202955266854,1251.328786428994,3192.6241489726867,3024.7213874247627,1287.6879088509484
-9999.048946930576,-9504.434490764217,-8834.637270784464,-7966.126177015758,-6960.818623438698,-5965.85062544858,-5123.194028620729,-4397.377085577473,-3479.077516843032,-2001.141769231158,-51.315287727503346,1550.0592224207398,1828.3876980123025,811.923047949833
-10017.010706658375,-9492.945352847264,-8635.654762687107,-7378.377075727517,-5819.911213672621,-4268.454902369261,-3130.9443626127945,-2609.9063495403198,-2420.7924527823875,-1930.3098483557812,-807.7226358516642,449.68989798893017,928.9764481236454,410.1618239993977
-8749.134527445134,-8621.217065970015,-8060.64462427967,-6935.381832091421,-5307.141941710352,-3532.2070206919707,-2176.5936867492455,-1648.9285483914264,-1779.9018351539053,-1861.2417204129085,-1324.77408383784,-390.0171494143186,188.39105436782222,60.067565474391586
-7112.576221364822,-7476.027614647681,-7364.96408240936,-6578.869553372884,-5103.549890645728,-3276.6345729408586,-1760.369087481206,-1151.2962658955375,-1439.0724281716139,-1917.9931331817832,-1839.4191148886684,-1157.566771081486,-466.7195205193429,-244.59899020039467
-5707.021772684875,-6545.163443743115,-6890.638448005043,-6468.376300929105,-5168.558878975205,-3292.5911985304674,-1604.6746054508067,-914.2081383440443,-1374.2992786656241,-2238.8747972309397,-2530.506520266179,-1962.2009341226055,-1065.7852027137872,-503.7221175403031
-4883.968255253838,-6172.378745927501,-6928.906610870422,-6785.324051682643,-5531.265817137382,-3472.1576748249563,-1561.1894303157842,-879.4337723484649,-1674.8713167013518,-2990.6528980325816,-3525.2185931959675,-2848.7034542183255,-1611.1905321185063,-716.0640246699932
-4932.220845429542,-6647.9848049085485,-7722.220270900752,-7665.131480214503,-6190.522862776704,-3727.757030820142,-1583.9496087430991,-1147.2915386677419,-2552.8419770743653,-4355.503698501408,-4889.032490803832,-3806.5249771140298,-2090.0053164983974,-881.9686291631176
-6205.7545939703805,-8269.146194639898,-9461.09837797182,-9150.489564122954,-7065.87358693499,-3984.8431845067407,-1767.1111324988035,-2006.747098044541,-4319.197014456546,-6478.787467709691,-6600.046914372144,-4776.1268952075325,-2483.215174356203,-1005.247451675566
-9133.78618396634,-11304.17549602005,-12218.139517765663,-11131.100625597644,-7991.47441961472,-4247.362111751703,-2422.9301728444657,-3932.680588945233,-7290.916337264335,-9376.603674704924,-8520.60325972716,-5659.5704502965955,-2774.937488743772,-1094.9711982914387
-14078.495376074325,-15840.600319884225,-15821.59973904359,-13295.613826246157,-8780.238864193461,-4723.188051222402,-4130.81556752358,-7474.238802857913,-11608.13488729741,-12828.73752110074,-10389.20518950624,-6341.623495855561,-2962.283368418808,-1166.9756947194019
-21038.313332042027,-21551.34270012472,-19733.1899322678,-15163.582830997766,-9376.376704751678,-5938.630874092968,-7640.32054613238,-12977.182285946112,-16999.17407421828,-16316.109297229192,-11856.61808028241,-6722.4480775254115,-3064.283928361454,-1244.169080049009
-29289.736997285534,-27500.483504149426,-23049.516996176328,-16257.517586878634,-10041.047225880873,-8695.635760376292,-13526.295824185909,-20186.784171866806,-22616.08843346473,-19074.72554154995,-12574.571957528473,-6754.946120128644,-3126.4610783092644,-1354.3006413007047
-37193.4910806288,-32180.74044844269,-24735.41589029394,-16383.836153459737,-11410.994228440331,-13727.494006879186,-21643.6947170267,-27940.731614715518,-27106.462452881333,-20299.99966207072,-12315.638643782966,-6472.932087161758,-3217.0768173172455,-1524.06838650552
-42438.50761561917,-33925.15864251994,-24066.573904441055,-15849.895123774455,-14249.070175813285,-21087.716721582863,-30676.986213258217,-34251.231672474285,-29007.12587129428,-19446.852344395462,-11074.652668313549,-5995.313815420115,-3412.7262423545444,-1769.7360110910618
-42818.62833560155,-31610.551801777896,-21057.236648181974,-15387.615179605114,-18885.64061801657,-29612.577473565998,-38214.81608101952,-36931.612552283594,-27341.290888795033,-16485.16415069801,-9097.913226472438,-5499.057502553743,-3774.9844799982684,-2086.7705434730105
-37254.271545476266,-25289.25967939604,-16555.724905664174,-15716.52091799977,-24670.00020513898,-36956.97773478085,-41562.6300594433,-34551.84662813897,-22108.41189226437,-11962.369760390739,-6816.546678297022,-5167.456045943741,-4325.033911586069,-2443.3229568351403
-26465.50323572897,-16312.312644512178,-11863.821817037884,-16995.72971723467,-29912.645796063196,-40432.80760124721,-38973.22723420694,-27182.773277006632,-14359.538040434625,-6822.492953860244,-4709.669966891304,-5132.847613599302,-5026.739904911697,-2782.679880203199
-12809.589750347523,-6793.0591817772165,-8090.7513497421005,-18590.560058879815,-32534.40156167572,-38273.074990526016,-30556.217289975386,-16440.627524219257,-5791.980703575032,-2072.1015101869307,-3159.1499809722263,-5436.655085692008,-5787.457567751527,-3036.6428805875244
676.9209169373071,1283.4675331441488,-5671.784336304779,-19380.134840597086,-31086.480687425174,-30528.48234960411,-18264.284837473093,-4792.5931317789245,1901.8357782640949,1535.9896303143532,-2356.999417508955,-6021.709947963151,-6479.149611804758,-3146.03464354759
11462.126085334476,6769.791030342229,-4341.750411048443,-18400.14951112486,-25472.763875639557,-19017.32313025132,-4987.299618332163,5436.2022199617695,7575.047354060745,3664.3635802268936,-2292.4889667883813,-6756.899676396102,-6973.13876440979,-3079.731206624784
18274.54239739957,9535.813933667758,-3490.7453601894954,-15360.654292041425,-16927.73779855723,-6428.0188773351165,6636.990659802147,12796.049185265081,10829.349976029158,4368.727722567504,-2804.733909915931,-7480.928728380327,-7175.287830782575,-2843.527467341824
21156.333335974035,10169.809821557948,-2586.8064335202607,-10725.368988677114,-7359.006866194635,4796.6335156039995,15028.96918814432,16904.612482260512,11890.429891672225,3957.5753631700572,-3663.098410290053,-8047.007708819332,-7048.487340569846,-2475.341413409168
21004.129507138925,9508.224344999799,-1401.441583194424,-5397.788582175526,1459.1470895818813,13180.683169050102,19820.004126260043,18189.421274878987,11322.694167886499,2828.620267388725,-4639.463682535608,-8354.178600841768,-6615.704077137186,-2030.301848348666
18985.941584085656,8276.911154165196,9.249074795555103,-291.1000979637356,8404.368376153254,18335.546582044917,21517.41369973462,17460.52706411277,9757.211878993989,1347.8623273589496,-5553.22861846713,-8359.419388170576,-5945.470603947391,-1563.489138130086
16122.356412018922,6945.319142919626,1452.6996529470216,3968.1127437664045,13105.095259996051,20656.720359089715,21017.69326951906,15550.726050658974,7722.991139410042,-209.24870184924305,-6287.3914396327145,-8072.491356625193,-5127.955559275356,-1117.4041007631808
13112.120907931101,5743.19590267269,2742.721240640359,7120.127352543301,15747.038693084143,20897.549512701247,19220.066537574025,13118.630889232467,5586.367978222909,-1667.0364035652105,-6783.903381747808,-7539.8930342487165,-4251.291939536327,-717.1946170367792
10338.32945277912,4742.755722061813,3770.7798421738757,9194.208139046583,16790.192854710076,19832.786453141245,16825.749767754896,10596.332098890327,3561.0584437872276,-2931.5834434280023,-7028.4033811541985,-6825.210392247449,-3385.232016860008,-372.4948063310747
7954.744534040003,3936.8850931266797,4509.115663187213,10374.27104317071,16738.82732304888,18080.919249142928,14291.369164070795,8220.421082939665,1748.3651297250058,-3963.7073346658353,-7032.177346982748,-5991.891176669244,-2574.731248245458,-82.63327081985256
5979.874043984282,3288.2199329114505,4979.888401758853,10883.09058458791,16013.464686468962,16058.032618311616,11867.12803691653,6091.8989104103575,181.23175656905863,-4753.203183650226,-6816.298390104738,-5092.272038245953,-1842.066101707721,157.87733430245117
