t1,t2,t3,t4,t5,t6,t7
290.345,276.58000000000004,272.625,278.48,294.145,319.62,354.905
-916.3048528088228,-554.061299358507,-224.97576851795438,49.46190950440061,249.18753199315793,360.76766377068253,391.2858752538908
-2066.3752010881844,-1349.766197092603,-704.8087300320456,-173.5869423615595,203.5100201254748,398.5316408880577,424.3236037933938
-3106.2439716966023,-2076.411548472595,-1148.3141927416543,-382.9216417896946,158.5958888371062,431.7852778305048,452.89355153698006
-3991.9090764867165,-2705.5606699165883,-1539.7091109400656,-571.7749685690351,115.83611506053904,459.60765506166956,476.0541951090139
-4692.272533388191,-3216.4692313157225,-1867.0198593572893,-734.763308702979,76.44932019924263,481.32541816133073,493.0950562815884
-5190.840530620422,-3597.1917761313043,-2122.6991624404504,-868.1544300627047,41.41707353884004,496.5332520707984,503.56436357435547
-5485.7484425896955,-3844.724888763563,-2303.788974672385,-969.9795242203403,11.439387189056703,505.0927630301818,507.2755228059575
-5588.272998250669,-3964.2631394646564,-2411.6535510252825,-1039.9917752148583,-13.086940946101464,507.1119232119121,504.2938814813026
-5520.193865433477,-3967.7577184497172,-2451.359668072075,-1079.4914689305417,-32.06699959049581,502.90910476867674,494.90722845699827
-5310.482667614779,-3872.03772344499,-2430.8161292270543,-1091.0507761473343,-45.685676601443674,492.9668712537212,479.58475162966306
-4991.819167040167,-3696.773905769419,-2359.7987471714546,-1078.1783903004289,-54.368931060754335,477.88103992906406,458.9296940916852
-4597.372922009157,-3462.5386374360655,-2248.9808017943406,-1044.9649671603331,-58.73376155498275,458.31015092020505,433.630750537666
-4158.169873487536,-3189.1564066686738,-2109.0669417749496,-995.7456753777426,-59.53265898199993,434.92955389906683,404.4164825313535
-3701.219203903741,-2894.462776434786,-1950.0970979366693,-934.8077470509811,-57.59805544443779,408.3930790503733,372.0159141378758
-3248.4367815982273,-2593.512715654476,-1780.9530408685764,-866.1606512217948,-53.791414386789654,379.30392904451105,337.1272196165226
-2816.2900167342573,-2298.21427588203,-1609.0695354371062,-793.3762360340638,-48.960353801240956,348.19520813980176,300.3952245118204
-2416.016771435962,-2017.3182084230189,-1440.328497210497,-719.4973284056241,-43.90577683444599,315.5195273587566,262.39744860437236
-2054.239490387948,-1756.6703513716473,-1279.0998420360033,-647.0067136246545,-39.35960579435309,281.6464559644103,223.63769877368554
-1733.798554017684,-1519.6291635693547,-1128.3866215457895,-577.8444391774417,-35.97253208025114,246.86623216953623,184.54578859535002
-1454.6553598504709,-1307.5606814118592,-990.0329889172037,-513.4598222587452,-34.31030043091562,211.39805704239194,145.48179160030924
-1214.754303008003,-1120.341543042406,-864.9593030116353,-454.88490038929456,-34.85647485839516,175.40140528248207,106.74327156813298
-1010.7737793465019,-956.8221442053584,-753.3969444119343,-402.8177185327057,-38.01936988975386,138.98901711989663,68.57411053060228
-838.7326487318013,-815.2223393006428,-655.1042220843492,-357.7061663014647,-44.14082598554731,102.24051534158227,31.173810443523124
-694.446547014911,-693.4488445913112,-569.5526970217259,-319.82554089895945,-53.504699735570114,65.21586375355906,-5.293574245357647
-573.8470133387051,-589.3355647762243,-496.0795433992129,-289.34524573193295,-66.34326652603599,27.96811064264276,-40.69144605777136
-473.1864644977312,-500.81547937643313,-434.0059301873674,-266.3818360620942,-82.84014667017593,-9.444975642553588,-74.90395324939148
-389.15544777218304,-426.0361966040648,-382.7239337110568,-251.03693231406487,-103.12883298155919,-46.95067432264909,-107.83070407062378
-318.93745422442356,-363.4318072751063,-341.7555067252555,-243.41939113857734,-127.28640165937361,-84.45273670526848,-139.382907497561
-260.2227887124667,-311.76226401292485,-310.78695544080114,-243.6516796054098,-155.32252271701748,-121.82471722046516,-169.48083767125476
-211.198049005049,-270.12904392167417,-289.6816503022586,-251.8608008964223,-187.1644467424729,-158.90547177415925,-198.0524499240938
-170.5226620653947,-237.97299857863743,-278.4727221752281,-268.15453651500786,-222.63922025111438,-195.49708767394253,-225.03293363600338
-137.29924687600655,-215.05753543598573,-277.3366190999078,-292.5843423010856,-261.45494587750227,-231.36548475503278,-250.364964452662
-111.04061430524675,-201.43794399006293,-286.54790122302927,-325.09705702184976,-303.1834095285461,-266.24385943869584,-273.9994103957588
-91.63310166330811,-197.41601476233734,-306.41574338937164,-365.47867706928037,-347.24677724135904,-299.839024388389,-295.8962496776997
-79.29373036414154,-203.47827356058332,-337.20342369838727,-413.29475722617656,-392.9112379810014,-331.84052705788656,-316.02547083097227
-74.51741973981473,-220.21629210956678,-379.033626131543,-467.8333607668818,-439.2903506339139,-361.93222103688703,-334.36774759813323
-78.0102511764714,-248.22869981243772,-431.78457115692856,-528.0576606946362,-485.36037496608157,-389.8057339596969,-350.91471221641496
-90.60561154450684,-288.0066730302238,-494.9845549854359,-592.5759844132008,-529.9889943004096,-415.1750513782291,-365.66869179750444
-113.1619590859892,-339.8076398347329,-567.7150171636031,-659.6369783541371,-571.9775946255023,-437.7912481556898,-378.64182357296283
-146.44384287040063,-403.5253563323222,-648.5342322578858,-727.1563796401649,-610.1157419426595,-457.4562784073288,-389.8545249808598
-190.99139676907197,-478.56785016756,-735.4345402058569,-792.7794781938342,-643.2448584000463,-474.03470783359256,-399.33336155707786
-246.9873537890881,-563.7573092750481,-825.8451455847114,-853.979791607904,-670.3265566163736,-487.4623549923733,-407.10842523856286
-314.13404181689054,-657.2670904035793,-916.6895658993088,-908.1900558614635,-690.5098968375364,-497.7510038655312,-413.21040210290545
-391.55507988332437,-756.6099946483133,-1004.50174884842,-952.9568993855705,-703.1912156487821,-504.98864685711885,-417.6675645321183
-477.73687660973366,-858.6884279828572,-1085.5980815132548,-986.1062424760046,-708.0603095924616,-509.33508793855253,-420.5029605559872
-570.5230194293084,-959.9110710764095,-1156.2947947719595,-1005.9033439580533,-705.1277110558348,-511.01314068936495,-421.732085624303
-667.1700821196554,-1056.3727740720365,-1213.1528004076597,-1011.190209690843,-694.7295064583965,-510.2960491335345,-421.3613042274172
-764.466606039896,-1144.085623005073,-1253.226138449097,-1001.4842364927624,-677.5084248837665,-507.4920938729683,-419.38723889780977
-858.9088803794418,-1219.2409198677124,-1274.2872179233148,-977.0255566220105,-654.3724676126316,-502.92758210516075,-415.79726468594276
-946.9189308036465,-1278.4757188630833,-1275.002778792677,-938.7661894568297,-626.4347949373769,-496.92953053548354,-410.5711452344545
-1025.0832950839267,-1319.1148967692607,-1255.039228298631,-888.3010027153342,-594.9405800255355,-489.8093246962078,-403.6837330917641
-1090.387083977924,-1339.3612994534803,-1215.0841977808361,-827.7475608226217,-561.1877939549713,-481.84848464956076,-395.10854557882107
-1140.4174369052976,-1338.4123240604936,-1156.781602713005,-759.5880467324404,-526.4492367432983,-473.28740976790766,-384.8219326974136
-1173.5140534869488,-1316.4905533427211,-1082.5884546369368,-686.4906006704741,-491.9025610802429,-464.31765059387465,-372.80748799556216
-1188.8515059353751,-1274.787231496237,-995.5713118400508,-611.1290023033907,-458.57368018179477,-455.0779060382377,-359.06032600668766
-1186.4473083937517,-1215.3285333801632,-899.166960363446,-536.0184914189379,-427.2970558442755,-445.6536111654358,-343.59086458817103
-1167.0995860072935,-1140.7838142422665,-796.9346730790921,-463.38202840987,-398.6942383316763,-436.0796998931297,-326.4278049903197
-1132.2669126104531,-1054.240840459554,-692.3259750578878,-395.0561858122269,-373.1699913635275,-426.3459227574847,-307.6200890182205
-1083.9090297975733,-958.9746278807926,-588.4928182580969,-332.4400985274374,-350.9236482872661,-416.4039844016055,-287.2377192244746
-1024.309872601835,-858.2340415026043,-488.1476307632392,-276.4854536949696,-331.9721861188038,-406.17573802858067,-265.3714405223426
-955.9034943981387,-755.0645994889254,-393.4803693559081,-227.72116180612568,-316.1809438419518,-395.56172365489465,-242.13138587135512
-881.1196886976062,-652.1783565097228,-306.1299587816953,-186.30360232406593,-303.2979212797421,-384.44944533939156,-217.64487290620843
-802.2604297094811,-551.873868572035,-227.2015123838249,-152.0823129312269,-292.98806817444387,-372.7209278804719,-192.05359446260724
-721.4119859366706,-456.0024424917976,-157.3171514993162,-124.6715096150811,-284.8647571401504,-360.25925392468537,-165.5104703446408
-640.3918964422792,-365.97209269576473,-96.68717259839306,-103.5194816842866,-278.5165639648003,-346.9539387488184,-138.17642131039693
-560.7258018347251,-282.77825471589347,-45.18937550364136,-87.97019653173246,-273.5284057148201,-332.70513714172023,-110.21729380669058
-483.64680161284923,-207.05019362879588,-2.4468838496350287,-77.31388183484829,-269.4968980571476,-317.42678471562215,-81.80111269417786
-410.10952382677027,-139.1036556205164,32.102021433757926,-70.82553535408435,-266.0404188890276,-301.04884931506973,-53.09577749534657
-340.81204996440255,-78.9929017580612,59.14537904045734,-67.79199661667764,-262.80477930733326,-283.5189058339159,-24.267253912397273
-276.2206560858187,-26.558094652878765,79.4510454854093,-67.52930277044888,-259.46561361719324,-264.8032518823443,4.521746239292966
-216.59440706651282,18.5335063575747,93.83112081798554,-69.39257010484113,-255.72863939767527,-244.88775700028535,33.11265141516565
-162.00848253740043,56.75229968716806,103.11524735561312,-72.78070363290027,-251.32885005092746,-223.77859082221784,61.351571403039685
-112.3764166230182,88.67582346121023,108.13047740097784,-77.13798779094063,-246.02953052441526,-201.50291319006288,89.08959927942712
-67.47209739217689,114.96147722686644,109.68564459678784,-81.95419866970222,-239.6217709261225,-178.10953972685175,116.1829828689527
-26.952462742089864,136.32123351111434,108.55866155397456,-86.76442169379892,-231.92492181897143,-153.66952803614538,142.49326307779
9.618480831554827,153.49758133356468,105.48570368971122,-91.14933775177758,-222.78820798680138,-128.27657039578082,167.8874546469985
42.744193610284576,167.24047016642692,101.15169419122876,-94.7363942180388,-212.09350457378568,-102.04703565189021,192.23831635594175
72.96908004378288,178.28543404615968,96.18181954454684,-97.20201082257088,-199.75908521689442,-75.11948164313763,215.4247268790002
100.85168663448317,187.33330501060883,91.13398177881129,-98.27476846272701,-185.74397859218675,-47.65346351512009,237.33215380315778
126.93861207051393,195.03197885635956,86.49217349805562,-97.73936783354485,-170.05242147549072,-19.827493789501162,257.8531807804846
151.74016255767015,201.96062860250095,82.66079991399775,-95.44100257379162,-152.73778045473608,8.163934771332492,276.88804452657047
175.70870094926192,208.61664502722385,79.9600168191968,-91.28965690487577,-133.90524281948836,36.11427731608382,294.345131084649
199.22049049298087,215.4054847757887,78.62223283946358,-85.26371267878372,-113.7125653829728,63.80974203617215,310.14138938542237
222.56167744599057,222.63356485293062,78.7900405916378,-77.41215115594503,-92.3682341508918,91.03480684481205,324.2026376720665
245.91892309148582,230.50436454492223,80.51597263189178,-67.85458644854882,-70.12654011564248,117.57819729304586,336.46376114805236
269.37508766949253,239.11795755326042,83.76458564734457,-56.77839969361537,-47.27932036010114,143.23900688333848,346.86882240976666
292.91026408088374,248.47425265725266,88.41741561332717,-44.43238056092082,-24.14443882257187,167.83259720493635,355.37112473195845
316.40832117926067,258.480217911956,94.28127894119865,-31.11653800860151,-1.0514607613420992,191.19590241686336,361.9332777253659
