q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.010009842843179184,0.020018682705473478,0.030025516706496138,0.04002934216684664,0.050029156708578625,0.06002395835563764,0.07001274563425858,0.0799945176733128,0.08996827430459496,0.09993301616303925,0.10988774478685526,0.11983146271757329,0.9999499002681359,1.9995992121850195,2.998647397597552,3.9967940187419004,4.993738788420527,5.989181620158095,6.982822678329222,7.974362428251032,8.963501686233506,9.94994166958057,10.93338404653494,11.913530986159696,-0.010009842843179184,-0.08007473082189391,-0.27022965035846525,-0.6404694746695463,-1.2507289177144656,-2.160862500802955,-3.4306245360786702,-5.119649131092019,-7.287430218672192,-9.993301616303924,-13.296417119209487,-17.255730631330554
0.020018682705473478,0.04002934216684664,0.06002395835563764,0.0799945176733128,0.09993301616303925,0.11983146271757329,0.13968188228199885,0.1594763190500322,0.17920683965261233,0.19886553633749854,0.21844453013860113,0.23793597403377498,0.9997996060925097,1.9983970093709502,2.9945908100790475,3.987181214125516,4.974970834790285,5.956765493079848,6.931375016282536,7.897614034275425,8.854302773135757,9.800267845611154,10.734343038004498,11.655370093031205,-0.020018682705473478,-0.16011736866738657,-0.5402156252007387,-1.2799122827730047,-2.498325404075981,-4.3139326578326385,-6.844412231817944,-10.206484419202061,-14.515754011861599,-19.886553633749855,-26.431788146770735,-34.26278026086359
0.030025516706496138,0.06002395835563764,0.08996827430459496,0.11983146271757329,0.1495865949143112,0.17920683965261233,0.20866548732301404,0.23793597403377498,0.26699190556446467,0.2958070811665539,0.3243555171895452,0.35261147051133784,0.9995491325325173,1.9963938733860316,2.987833895411169,3.9711769953865654,4.943743143160711,5.902868515423838,6.845909509014285,7.77024672868747,8.673288944305241,9.552477012438835,10.405287757419927,11.229237806921349,-0.030025516706496138,-0.24009583342255056,-0.8097144687413547,-1.9173034034811727,-3.73966487285778,-6.451446227494044,-10.224608878827688,-15.227902338161599,-21.626344350721638,-29.58070811665539,-39.24701757993497,-50.77605175363265
0.04002934216684664,0.0799945176733128,0.11983146271757329,0.1594763190500322,0.19886553633749854,0.23793597403377498,0.2766250025933614,0.3148706038660299,0.35261147051133784,0.38978710427372076,0.42633791296062845,0.46220530596825166,0.9991985046854751,1.993590607062758,2.978382746539924,3.9488070171377125,4.900133922805577,5.827685046515603,6.72684560467021,7.593076858596038,8.421928355191012,9.209049969143981,9.950203719555567,10.64127533425437,-0.04002934216684664,-0.3199780706932512,-1.0784831644581596,-2.5516211048005153,-4.971638408437464,-8.565695065215898,-13.55462512707471,-20.151718647425913,-28.561529111418366,-38.97871042737208,-51.58688746823604,-66.55756405942824
0.050029156708578625,0.09993301616303925,0.1495865949143112,0.19886553633749854,0.2476464220811361,0.2958070811665539,0.34322689596321565,0.38978710427372076,0.43537109677190267,0.4798647090490942,0.5231565075371342,0.565138068592027,0.9987477576841054,1.989988333916114,2.9662458858964267,3.920107138244462,4.844252392347068,5.731486207463302,6.5747676458172535,7.367239975315185,8.102259725270851,8.773424992608236,9.37460289842761,9.899956097561372,-0.050029156708578625,-0.399732064652157,-1.3462793542288007,-3.1818485813999766,-6.1911605520284025,-10.64905492199594,-16.818117902197567,-24.94637467351813,-35.26505883852412,-47.98647090490942,-63.30193741199324,-81.37988187725189
0.06002395835563764,0.11983146271757329,0.17920683965261233,0.23793597403377498,0.2958070811665539,0.35261147051133784,0.4081442982479204,0.46220530596825166,0.5145995428336135,0.565138068592027,0.6136386349207242,0.6599263426366746,0.9981969366930158,1.9855884976932827,2.951434257711919,3.885123364343735,4.776238506219418,5.614618903460674,6.390422001603487,7.09418355616958,7.716875802535007,8.249963414634475,8.685456966311458,9.015963620731966,-0.06002395835563764,-0.47932585087029317,-1.612861556873511,-3.8069755845403996,-7.395177029163848,-12.694012938408163,-19.9990706141481,-29.581139581968106,-41.6825629695227,-56.513806859202695,-74.25027482540763,-95.02939333968115
0.07001274563425858,0.13968188228199885,0.20866548732301404,0.2766250025933614,0.34322689596321565,0.4081442982479204,0.47105860741859695,0.5316610522391539,0.5896542076556718,0.6447534545009241,0.6966883763500884,0.7452040866721503,0.9975460969041745,1.9803928617950104,2.933961218148979,3.8439117740972626,4.696262604155181,5.477504572802989,6.174713404722988,6.775657727043565,7.268902334390724,7.643905957749118,7.891112852906108,8.002037563385102,-0.07001274563425858,-0.5587275291279954,-1.8779893859071264,-4.426000041493783,-8.580672399080392,-14.693194736925136,-23.081871763511252,-34.02630734330585,-47.76199082010942,-64.47534545009242,-84.2992935383607,-107.30938848078965
0.0799945176733128,0.1594763190500322,0.23793597403377498,0.3148706038660299,0.38978710427372076,0.46220530596825166,0.5316610522391539,0.5977091739168279,0.6599263426366746,0.717913784116926,0.7712998340597097,0.8197423202935751,0.996795303531379,1.9744035085688563,2.9138425232578014,3.796538429298019,4.604524984571991,5.320637667127185,5.928700511163119,6.413704045136667,6.761972715548974,6.961320266838151,7.001191647392263,6.8727901232350765,-0.0799945176733128,-0.6379052762001288,-2.1414237663039746,-5.037929661856478,-9.74467760684302,-16.63939101485706,-26.051391559718542,-38.253387130676984,-53.45403375357064,-71.79137841169259,-93.32727992122487,-118.04289412227482
0.08996827430459496,0.17920683965261233,0.26699190556446467,0.35261147051133784,0.43537109677190267,0.5145995428336135,0.5896542076556718,0.6599263426366746,0.724845989014049,0.78388660064933,0.836569314705089,0.8824668355751754,0.995944631803723,1.9676228384746126,2.8910963147684137,3.743079268973783,4.50125540292825,5.144583868356672,5.653590704526119,6.01064241382131,6.200198518517763,6.209040161912611,6.0264720678815715,5.644495452370464,-0.08996827430459496,-0.7168273586104493,-2.402927150080182,-5.6417835281814055,-10.884277419297566,-18.525583542010086,-28.893056175127917,-42.235285928747174,-58.71252511013797,-78.388660064933,-101.22488707931576,-127.07522432282525
