t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-94333.61139598084,-77148.0533487394,-60664.043523580774,-45249.27308986591,-31282.982524932693,-19152.649122333176,-9239.82947944904,-1886.7329348601756,2668.347006776536,4402.210711569459,3683.227073541702,1533.8722115874793
-164701.46469516773,-135753.5096222572,-107730.32299859644,-81182.02408642719,-56746.91552972436,-35156.30276066685,-17207.132640565498,-3682.25913589118,4806.41932393239,8077.317656165608,6759.191648088943,2790.4285884667797
-196039.93667942323,-163776.0759196941,-131996.9569747504,-101162.51422361445,-71970.44739172085,-45392.125639810554,-22645.18806198249,-5061.29907129409,6195.44072593965,10588.892329165137,8834.878989081059,3591.15225716044
-188793.34901024355,-160950.16363333445,-132706.91086900182,-104207.11171743419,-75996.6461946621,-49119.84109185027,-25125.084021440663,-5900.971728801005,6737.63477253374,11747.887574414617,9756.992567422141,3883.9469487741417
-155068.47484825263,-136073.34052426065,-115776.9968374171,-93919.08154823993,-70741.16562965297,-47165.283852921224,-24876.589137681134,-6177.404121902382,6526.516914824048,11656.461433444758,9627.880358355958,3739.0380321064335
-111079.12422742318,-101506.81355175139,-90077.48179211195,-76188.64504000523,-59727.561979186816,-41333.721605428975,-22591.32265514718,-5958.900797591384,5779.541050817442,10620.639307526173,8723.37089456566,3299.7006342489804
-70122.7328070853,-67854.8201492284,-63645.03199882192,-56702.466996086914,-46613.008809709456,-33661.87029658657,-19137.92809385331,-5376.890745854034,4750.735793407848,9026.577058398861,7380.088478893378,2722.386419182818
-39243.447169549116,-41214.071203218875,-41528.948794427386,-39375.71145871447,-34157.65969813522,-25835.454603191072,-15311.215978807755,-4586.384939983549,3659.9748882369877,7231.761488130183,5899.693061497687,2132.331236275709
-19669.621724583172,-23217.554013323672,-25563.678435589056,-25996.479577683775,-23869.88810757053,-18922.082696833837,-11686.381157140286,-3729.8617453607076,2656.779847617041,5500.457847546807,4495.754895215275,1605.361038481464
-9196.44460021256,-12648.631552106877,-15338.261843075408,-16711.957525282694,-16180.663009518485,-13386.245342217208,-8585.137826616532,-2914.3825796582237,1816.627132257544,3986.2002165950335,3283.8156722653684,1171.7536862071356
-4600.822163967271,-7233.860856716872,-9428.002975368461,-10790.029786479501,-10848.892490412662,-9259.281278954259,-6118.237864198028,-2204.5694215961107,1156.7527973098468,2747.0132898474612,2299.748517829659,831.1093533934966
-3119.352260918874,-4837.104598484915,-6302.609801478302,-7252.406184890584,-7351.461590455967,-6339.058535176238,-4258.517296222289,-1628.0605731358205,657.6213468907904,1774.8222097514576,1528.6181298810418,568.1761575297351
-2947.118622840827,-3945.457938645698,-4766.647199870266,-5235.79643793212,-5142.830164485693,-4345.693253682202,-2910.402075072099,-1187.520467183203,281.1312128569554,1024.95039157494,931.3289536011309,364.2584996619697
-3144.82792961236,-3684.8941462699086,-4050.7066641821534,-4117.91282089405,-3777.235415968456,-3012.9353431871514,-1960.1321698245235,-873.9395180752634,-17.673299014125973,438.6812733862391,463.41053528503124,203.21361844157667
-3344.977896461892,-3643.3672216445934,-3731.574150230627,-3507.0246600834403,-2936.660297880577,-2126.6342873406898,-1305.2517730870704,-678.1173792444777,-284.77400738532344,-42.44892268484324,85.54753934875781,73.3872168340239
-3481.309686501952,-3678.23678451016,-3610.900514418966,-3180.211080637448,-2412.5420140711108,-1531.5515872679734,-868.9676681642103,-599.2229554724681,-564.9751213013601,-468.91937057889663,-232.05139734670024,-32.66618410679283
-3613.1078205712165,-3776.9641966768654,-3613.5180731741966,-3018.7712866059724,-2074.4377780867057,-1125.0226586600836,-606.2459177007628,-650.3083280459177,-900.8392405805942,-879.5095152028742,-508.95270144656655,-119.28846525591271
-3834.7563842246077,-3975.845290787375,-3719.7841288567893,-2959.1606367108343,-1842.7210743608105,-849.2925465517924,-506.6334338663964,-860.5482240670458,-1330.6905188327175,-1299.48471321967,-755.5836843534787,-188.9067619033511
-4237.129998372636,-4318.176309623159,-3925.682467575229,-2961.887114100537,-1671.798958965009,-688.1761494973342,-595.6846271256294,-1273.205568169484,-1884.2959850813813,-1739.4925011232556,-975.0464837231115,-243.0416413556075
