t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
560.1199999999999,541.4499999999999,527.685,518.825,514.87,515.82,521.675,532.435,548.1,568.67,594.145,624.525,659.81
139728.2658490882,116521.11480041129,94056.18053871012,72718.81353811195,52912.27148386192,35059.06778632179,19596.16911634717,6959.781019941034,-2446.214217467233,-8305.84472579422,-10479.881080480583,-9138.090369417852,-4944.939358048528
225744.62145496387,190139.97276086433,155249.3846418812,121531.5196090115,89561.9581289363,60055.25603768572,33865.52267394179,11952.360232785511,-4704.091207270321,-15256.024713050429,-19221.890496096323,-16803.217732267185,-9264.923410133946
236423.81723544773,202894.5522589813,169217.71848889085,135544.64258831262,102296.35107507248,70236.51328626997,40508.03372937478,14600.394084196067,-5792.696886198782,-19062.541549237252,-24135.673377316267,-21048.07961684311,-11526.109165123773
187813.70183538808,166210.02498260705,143386.17863391232,119007.7326319269,93102.65647361585,66205.90953927035,39475.82474989653,14718.206105312927,-5767.564503924176,-19600.930869698863,-25014.517657848228,-21727.497902336763,-11712.98486033555
116310.59827481561,108314.4070102012,98511.27194427614,86189.65211541134,70951.48153522152,52918.04338893934,32949.87386711205,12786.23923444268,-5039.831206705419,-17659.332734233107,-22751.438832267773,-19680.993704694385,-10406.752062980184
53947.01987370158,55261.53055270254,54896.67954668124,52035.97209917738,46012.93360255368,36534.36502749401,23978.66758784299,9664.249786048384,-4102.991665147425,-14425.208425547871,-18756.821311141284,-16184.361037887926,-8403.175046558177
15049.749374247453,19935.181757547558,23720.03901318633,25729.18865830777,25260.206813027984,21769.664795891596,15182.955598990968,6242.109221594524,-3309.6147918760666,-10976.65338949743,-14358.864700160004,-12402.134976081847,-6365.58876589902
-2006.4013433221385,2491.9946322131336,6506.7384689595965,9614.03554102328,11258.088468235139,10865.67422878662,8096.143051273236,3183.11715219981,-2797.780868636568,-8003.487933467757,-10451.264548832247,-9083.253137399928,-4665.626634548882
-5824.668153709639,-3167.2139353610514,-595.3438426131519,1697.2844222037777,3374.029873355068,3996.6349308809267,3175.1545103026574,828.1436550876408,-2543.485191778388,-5782.89241695646,-7433.364538360873,-6530.352286529487,-3405.8649443508425
-4444.00947339056,-3436.4252641076478,-2366.9068206574825,-1283.618408370735,-327.7850220510291,257.69609658820855,179.06719740444257,-763.7024791472727,-2456.5123968867683,-4303.419078862326,-5335.2545571559895,-4731.898583188944,-2529.663194842717
