t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
1639.22,1517.545,1405.68,1303.625,1211.3799999999999,1128.945,1056.32,993.505,940.5,897.305,863.92,840.345,826.5799999999999,822.625,828.48,844.145,869.62,904.905
-3413376.1064738003,151886.51602335155,-80411.37844750792,-257622.89760171363,-381227.6054584641,-454723.01532352564,-483253.7367342931,-473292.1594906227,-432362.1005378893,-368781.870563136,-291390.564664536,-209211.64067063105,-131001.94765642843,-64633.682708353765,-16263.132317143092,10744.296571269822,17136.03733064619,9303.911485756811
-2918118.421690258,41034.121322444946,-105984.38766691173,-251931.43554180034,-380076.7721872657,-477868.0685053774,-537432.0747955736,-555553.6609930907,-533373.2847768237,-475952.84322546993,-391749.73714272055,-291936.0643380249,-189426.81073453295,-97458.86435307653,-27611.725586478984,12703.663462624283,23037.380404702526,12434.753367334271
-957093.2868314802,-9772.953594142153,-18968.513958134517,-68658.26864614597,-143301.6943914201,-225216.62766189454,-298115.7194429449,-349300.18000317615,-370754.2113888666,-359539.3094638682,-317796.12333492615,-252439.16459378265,-174393.47107922827,-97080.9958647845,-33913.90536660316,5144.552814154291,17346.843315128302,10012.65006413868
-122842.95815900346,28710.5119131882,60338.45806524076,59020.57637992405,27356.865978371967,-24816.553219997317,-84678.19055758345,-139835.57527285395,-180411.48029553524,-200054.77683444912,-196363.07078313376,-171048.83358530886,-129838.983392932,-81780.12133685882,-37524.372427908376,-6445.29020411225,6898.906331419135,5600.359954358397
-98005.36144107168,23903.647286771306,56475.6875109099,71339.72082612483,64180.376970510944,38529.97212194281,2164.1965759148566,-36400.42932552556,-70052.60141925432,-93850.60612333185,-104996.08625338673,-102666.34560443362,-88072.865923365,-64683.113514585086,-38130.05199244298,-15158.228964976059,-1277.6193177579635,2279.8861989406932
-137034.17901024976,-3859.616854731257,23394.46305931277,41089.80475718117,43535.669790757944,32375.83680536435,13151.232015072952,-8308.855717759687,-27927.10802489588,-43650.626386798955,-54596.30922205746,-59982.72500649336,-58708.05887630183,-50053.383154193536,-35189.01347994929,-18182.636606859327,-4881.368040763382,715.6726229942319
-99261.9111219043,-15174.141812626232,6618.62495993031,20876.489788987175,23036.07753336839,15439.077805925679,3451.883762958298,-8265.408627377794,-17605.233955466476,-24867.924676781688,-31261.96523859355,-37028.05700009175,-40411.092045850026,-38508.98596166886,-29866.174648092623,-16872.081337650954,-5238.794920195782,203.22220195209272
-53063.42089717777,-10754.303543379729,6949.922007825514,15752.190998528606,13581.770011236864,4534.37423123062,-5658.428997911003,-13059.182257652208,-16834.654188494762,-18729.214676077747,-21259.060365242385,-25457.17411451829,-29538.319222377133,-29851.303722409768,-24009.65435324584,-13739.11937748909,-4269.836122402935,63.68405383284358
-27683.220086872403,-658.1527415646228,12962.076546913742,15563.155057373771,8567.88335409073,-2304.0154401962345,-11578.182561302476,-16414.72697392624,-17080.96994052966,-16125.100648878104,-16541.686696598234,-19508.955009496694,-23126.707864863696,-23638.022876355044,-18772.701484590874,-10316.172515717099,-2942.4448334279714,57.51020200846573
-16634.011459365345,9095.632586540118,16541.59040303983,12794.51572702233,2535.2687842472496,-8209.15662697824,-15297.132664003842,-17405.568185790267,-15831.975089948191,-13569.51090569369,-13505.55272227424,-16263.834294855451,-19366.919445582153,-19112.915073131222,-14061.458957076056,-6720.404608948059,-1323.8040206654632,178.1507518152133
-11050.540120099988,13557.627316020498,13701.761504254338,5649.154722958981,-4779.591528054761,-12881.806032397937,-16392.274754056896,-15478.207771111469,-12363.794652354864,-10270.383502713987,-11352.061302200624,-14744.757457981066,-16884.82822220268,-14651.600847372289,-8546.666141631997,-2347.118575912055,591.3387575221117,317.61677526429287
-9411.560628023744,10302.508249730316,5900.584961228529,-2426.208388520139,-9870.000936866429,-13641.16901656637,-13213.860034590032,-10144.615845892777,-7426.021570729084,-7700.2233537798265,-10931.416891930026,-13874.857193953088,-12839.922719670813,-7474.4906891440205,-1284.7396459921156,1923.1397722096276,1572.0853183653703,20.151842071076658
-14935.342985616315,5294.301578609033,892.3707385699818,-4320.580611128941,-7273.520825619,-7150.420986212198,-5180.258524887284,-3811.5911158368494,-4983.625544492134,-8143.275779927699,-10145.331122992931,-8151.465482127885,-2895.7134538051137,1756.5585397518576,2807.4840320811304,937.1218713512651,-929.416613137236,-1097.4841365968355
-21375.710858320384,12409.524658879123,8887.324942927457,6013.309454151075,4312.6333188386,2454.1883755128265,-864.125658102226,-4856.041614184799,-6334.521064704133,-2629.033751103781,4465.2794786558525,8940.578497389877,6303.521637468589,-1536.96450353904,-8280.320284071788,-9494.261015030093,-5994.6457000228775,-2002.5291740686146
-8325.984187621723,19046.21274290601,12301.793526135569,4207.409593875237,-6614.015178386383,-18334.19501237483,-23558.755854529194,-13277.731399803946,12400.891520958401,37613.51883617515,41270.73282223248,18137.25179191229,-14484.387540881722,-33949.812261241816,-32418.003716872012,-18677.882911717163,-5837.44231995197,-722.0976404887614
17099.228239286873,10573.809373840235,-13518.390862677017,-51341.867938631345,-92521.08384318523,-112279.17204540611,-82305.71117745164,-742.0291590471272,86924.82503112918,115745.18190393981,64263.30013854758,-21303.283956887863,-75756.08944280448,-75196.90432837678,-42449.467396015025,-10906.884163083365,3058.16164803653,2266.1366646955676
18110.032662259113,105650.93177421023,22065.88978059753,-96730.1139067047,-211166.46947387702,-246817.3334310513,-146127.92178304563,49859.72051698254,197473.0762125482,179764.24019359052,32178.003552257724,-104554.8819357474,-138445.12508046126,-89541.82366918972,-26111.676667148015,9221.056737858347,13869.40561412397,4746.685438325731
-8385.545760166588,218498.68243086725,104270.23794727853,-75822.96797807819,-261556.8368727142,-322560.8850915938,-163951.64790542534,121239.41941648407,283762.8608960856,184041.8944108279,-47462.500282791756,-188271.03229854247,-168002.0837848537,-71734.88405211069,4373.045906146064,30129.23068633654,22352.279681084805,6415.33291609825
-21235.50191502991,129273.6793375149,46446.45252168413,-98029.91537132314,-251862.94413039996,-283434.1056689349,-95754.8254551365,191573.2515251308,297036.2078586774,115782.63182672228,-141168.51389756668,-234313.32486714568,-153113.88950477145,-31445.704909733122,37399.44093342258,47005.02303117923,28184.56037275135,7461.7653771768355
22055.91135593657,-3510.4665067803926,-88683.48101937208,-181373.9192818516,-229500.51500515782,-164808.76547324585,29604.91573467069,226503.80911232732,223791.6282766337,5028.846117683264,-203025.25117988352,-221670.8685995337,-102324.5624793345,14170.515192431481,62011.19486517947,55829.58708964773,30011.1568561906,7383.262987537681
111634.02162391548,-73667.29119057918,-160805.09594918662,-222310.33572972022,-184308.77088318524,-36150.59110461276,133883.7670275535,202550.9526597915,104177.44077519701,-90100.74924385386,-207601.8420743413,-164598.53839608855,-42524.978816051625,47365.73736234043,71976.00212354952,55491.99478626362,27613.754906125127,6123.408578219186
199347.58122500862,-118344.06954989638,-172433.35614136522,-193887.5584478662,-109710.36510733899,59772.62377752718,172286.12356067108,133832.2586659844,-4879.600594306055,-135086.70193889464,-168078.1830943415,-96031.24306902415,4213.559038921586,62540.27815028344,69466.09485071631,48642.693196043525,22341.39654357698,4135.44220706407
248897.10308471057,-137174.1940591794,-153215.68126760135,-133020.05507514856,-31162.200509871167,110592.2297422853,152640.04951203222,53962.474104422385,-72138.04245034399,-133174.45394802632,-112837.65401948818,-39460.27092990928,31651.07089800753,63968.794637072315,60075.06204991359,38720.4462675565,15850.847983392689,2013.3361458817913
253851.49444859766,-127719.97310199484,-117108.5292932208,-70844.85160933081,27118.94940734323,121595.69267604173,104073.55708234312,-10420.296156610959,-96136.77933303548,-105177.28155729418,-62894.033951978876,-2213.5963061446387,43390.521604381785,57961.540850468176,48316.85912325165,28214.553730585318,9506.678708300386,288.0037516582387
227867.4377704488,-101603.2006525261,-76151.10877262011,-22103.720424389114,58421.23632009636,106722.16338166934,51660.3545682967,-48833.86529543066,-90383.38372200642,-70875.91652669333,-26904.244135039127,18172.122334224896,45377.86767570335,49075.58698768307,36717.95854053663,18636.506201771757,4307.407639359962,-724.361086349752
189248.8176126043,-70366.65941483599,-40238.051777491164,8951.449609403611,68486.70055479289,80334.7221140314,8717.837002666181,-63035.72896622115,-70589.91777383588,-41949.73692752073,-4797.308756887877,27310.363601875393,42467.810979081834,39831.13776569361,26483.151073185407,10877.310239377468,821.4923142065945,-1001.052051096351
150731.63880334958,-41172.20235150064,-14927.479616084769,24967.748867062386,66725.97499556483,51366.93852300614,-20618.75256557231,-59901.936172789574,-48581.89763341975,-22119.68889750574,7416.461876070376,30299.015624979977,37731.379118391604,31486.169973399927,18227.542775346406,5399.956319959075,-915.2730008567357,-780.4059605109869
117319.03886011602,-19159.605977253363,-1201.173807211063,32680.715730925025,59381.73376651858,23116.705080553023,-35967.26191958961,-47035.65869428669,-30818.691164950334,-10044.124407068164,14057.974355235505,30517.489609772736,32939.967295607945,24796.198706146406,12317.101543539546,2144.2049056490764,-1482.976136134969,-458.9496908616789
89199.5183803756,-7836.356200634805,5629.23448660065,38587.091780036964,46782.51963437737,-2731.6652235224274,-38057.03821502404,-31053.44551727082,-19038.39613341655,-2621.861642417335,18259.119403533936,30187.235925991736,29497.30498963889,20437.413291127643,8599.954135819024,23.345466234796625,-2148.754554803512,-462.9442090040155
65613.13865056468,-2995.560533251192,15766.099600015172,43212.59447717629,24993.736326805865,-22509.113401723203,-28520.639526286806,-17271.594841575945,-12588.920488143589,3241.7841093392576,22871.514631424565,31827.793694790184,29035.97206981637,18388.203346849215,5094.105660956127,-3725.777014942449,-4475.728955890419,-966.5222970896551
49004.40097587079,14313.222549897468,32441.654568465565,34051.55941465691,-4404.823784697283,-27449.377084193515,-14692.37201596313,-12747.993171428625,-9037.552326902402,12609.720102541234,32629.58947625366,38867.99091898827,32046.27303195055,15172.94565871168,-3689.4764103570487,-12443.74895096348,-8465.668388715414,-1379.0724444400857
47818.17435159963,29677.986055681566,30327.111545404474,16208.903275487173,-14099.129607830366,-23628.092511492305,-21937.26146197957,-21376.09944082021,1331.091704645273,34286.708510208584,52930.013561383734,51852.03074911542,32223.587977716397,299.34291499713305,-24036.589768835744,-24219.19374204889,-9673.208446983543,-141.50443194254774
67274.00004313272,25783.4085250423,57215.58984952002,53032.483178477676,-9157.02059263701,-63448.06950815125,-67282.13158282913,-26567.291656934623,31676.094173233978,71364.86878943548,79672.02446704298,58262.437513349876,11715.110932079064,-35822.435858818455,-48175.4166364298,-24817.236980338792,-921.3816429629417,3675.2702871917927
86882.88272863942,142501.14005596796,176452.83651300293,93885.12160808555,-72573.13294475061,-156516.10503739375,-107883.32789448614,-4251.575821730508,77345.4112267419,108242.9538642723,92329.24470005595,36212.25397634708,-37395.398759484204,-74318.39821147393,-47998.69432667695,-2997.511608074194,14358.682868158001,7214.612318558269
80670.95574834202,249346.96594504567,204448.89734205185,24140.421972442276,-174920.3058863645,-208438.4589005034,-93929.94934520902,39704.773027769894,115389.77788753726,124060.62134019869,76110.55609882085,-12731.212057084313,-86368.71124103905,-79108.78946890138,-16012.788864887505,23906.94097126064,21400.901239580533,6788.333547580507
57299.376383763076,198648.34729320143,129665.06419474313,-49955.371576882506,-198950.56195044922,-178758.75389276404,-47086.540754598296,74331.14370268192,128469.9097692811,114533.37069136412,41155.820328682385,-59194.07958828563,-101995.86895486298,-48643.17097994433,18939.564375198774,33464.60330480139,16057.066810515176,3457.7228126319137
40455.81204063549,175640.0648292838,99205.67281042211,-60605.55184976957,-169525.17332195057,-131382.13912433817,-12585.086277014052,85396.35472681973,120784.2927278581,93411.89042037407,9631.30663689778,-81610.14803277868,-87918.78624448829,-14307.347928556897,34432.36496470386,27863.999002476034,8121.985014488512,997.5911050596844
30064.187697481193,158703.86518710485,74314.90092064152,-72434.73133856968,-154989.16601237276,-107650.58957194892,-229.97044719674182,79984.04505889797,102807.58776619664,68739.47293884167,-15676.634479902332,-88966.24209390064,-65331.63885823336,11464.25403129914,39220.29830800852,21087.83670647231,4207.707750155445,683.2958375480509
20741.885357033916,120738.66375055617,39698.06735394078,-84511.51304114179,-141591.6214365159,-89503.26992349344,4789.990460063717,67708.14388882206,78964.34286638534,40818.219508431575,-36053.91389302472,-83141.22846643953,-36303.388379614764,29978.29898792243,35949.885857671696,12438.137758545496,677.2868695660052,458.9905348521547
16847.752555235344,98383.83718046457,20456.4799740973,-83413.61743372804,-121300.24349205641,-68565.60885689415,11626.38808751955,57847.68035259061,58247.191485421296,17981.185826638026,-46442.93340911167,-68022.53315786115,-11447.28082970289,36440.23363514658,27452.837362868253,5449.729555897948,-1290.1268593430132,216.9563615555939
13313.331291327435,81494.97697884854,9136.928657979384,-77673.1810467164,-102771.99705986277,-52414.30218826902,14574.265901583321,46744.17762494173,38635.699623941444,-902.8891396793263,-50054.17741940618,-49455.72990653304,8724.129794104761,37737.96965948902,19150.209111836237,782.0316964241144,-1946.546823926787,238.50492849479846
8685.530856065152,61134.334504156745,-1660.8470513522916,-69493.22114046493,-83367.5800528458,-37515.527907837226,15729.812649969566,35825.00853914321,23227.48326384987,-10950.2989188196,-44772.15059536669,-29349.59602722697,21353.314144655917,31070.897597626543,8083.295967183289,-4643.352318054309,-3292.118326606984,7.834928760373941
5801.494868404332,46846.09126658867,-8246.440033142488,-62110.487294399216,-67672.87393985353,-25386.217218421327,16759.388266348313,28121.061479683794,14099.564299062213,-14788.817386665836,-38093.904006441735,-14351.47366225519,25583.923507623193,21918.76589120883,545.444815001883,-6785.017820655786,-3419.218710694678,-62.86258492049977
2716.325734397638,35712.82193618698,-12605.169076822369,-55721.86442595783,-56319.59269587676,-18704.720726922795,13767.985965781441,19171.555336180765,6546.058075650628,-16376.494366397057,-30561.315044671013,-1232.4167668966138,27093.649025467406,14159.98384005645,-3987.818293974421,-6995.023762142821,-2480.955700837897,232.25681317631648
-4758.5923064455765,19330.538346663885,-19487.6450355821,-50454.08057753968,-46427.807877368934,-14348.275492736742,9481.984654583277,12786.278704547161,5381.36643154928,-13724.52206303851,-22616.02932166534,8755.506862275484,23651.284065401087,4404.106350703349,-9357.856305025187,-8085.438600501341,-1890.2043204894237,522.7173700532747
-10550.519892431148,5571.573392329244,-25335.972808930528,-47610.1964531809,-39963.57854043266,-11482.166984836984,7941.089153105006,13226.123080374007,8220.532095161478,-14171.829669108114,-16496.939368192732,15205.371973528694,16895.28483367953,-3887.5893622183985,-12512.244934689308,-8093.05209599622,-1011.2348445034125,754.4500475449962
-11815.54480842744,2379.1388436245606,-23244.421281323368,-41232.98787262079,-33293.751400475594,-8472.335569124209,8799.396840224423,15455.20325604825,7081.182968874844,-16947.241517395454,-7105.450294947072,20432.195007713046,10444.377025742126,-8902.32978459656,-12753.019880460131,-5782.561780985838,1194.6117021016364,1214.4901836291567
-15201.082048361164,4744.297077496679,-13016.9969762737,-25669.175671081208,-19841.94162884846,-1070.4017095755987,12935.170793959529,17445.62402908731,2368.1709194552745,-16116.541655413843,7608.639586628555,23447.655203233717,1705.279266426722,-15195.816572932614,-13361.29690694508,-2138.7503069570507,4776.6474566446,2034.5122337606426
-15840.626633281343,-6660.980789527352,-11620.565861897087,-14290.561895301003,-7579.41248580122,5804.928445450727,13408.495671054667,9587.33874798846,-7830.574757376871,-4841.704083789852,26528.212641658083,19561.653066756317,-11129.383155918116,-22356.0524701447,-12669.285912936584,3787.293547751589,9077.313150505825,2704.866947751489
-2966.27268735276,-8240.833864965622,-16679.685487085662,-26788.808115139414,-24126.891275596714,-12382.737737856392,-7061.423777084423,-10205.6390080981,-9966.673322721092,18073.588122736342,38453.54229263789,10632.603885341556,-18727.99472024342,-21151.089708214884,-4378.05647318463,11957.036050683497,10700.245833809122,1865.8121757034974
8096.068896698384,39426.71274235218,23779.84348974334,-10789.348304669793,-31286.98038588493,-28386.44946695715,-20968.5648100583,-13766.087726846505,3239.290286791039,35294.9824534116,37420.69334625657,2596.6242446697584,-18730.265888708844,-13064.798374243188,6074.668681686691,15447.27093520858,7371.60935067152,-49.40771166679474
14287.535120014023,-1798.4442600217403,44086.33412202529,50370.60690770611,21091.01105631242,2214.4722182760847,4185.0229439324185,17754.029120774096,34136.2968343715,43049.89166542345,18146.682697352062,-18658.370194186842,-29750.146941547,-14193.418869106586,11201.204011270536,18322.01791331034,6723.045590091754,-304.3047855153418
34731.13101289455,-89663.78269538042,-27455.736137172487,49083.65574230751,66252.76983606287,49574.45328470616,46029.92600915034,56561.6115224977,59036.19143674269,35440.616548071266,-12982.333133652646,-46428.5733246881,-44809.82470021926,-12726.395946122419,24097.413934296845,25349.23783891627,6542.439823402488,-673.5728289703296
22825.619608342902,-709.3997028856851,-772.0793135130664,17015.6983399529,31465.659007240938,33079.85562700696,38429.64742825973,49649.53067530866,50857.16410682861,23418.581448109366,-22543.073208427446,-45910.19807949141,-34044.89247896639,4905.26507553389,31351.063209008502,16542.71593154174,-1498.2330738766527,-2723.0348291893947
-5092.779960247434,-2799.9364807329575,30011.928660827583,37314.75747846412,28494.93357162926,23946.21411210692,28274.921015959462,34934.18890040997,34925.169520698684,14645.056425742538,-17569.91513932204,-30146.155832828197,-15908.696626273018,11756.592842875501,18422.760476829553,2653.154955238908,-4806.8033217884,-2652.168934219433
15030.103471063567,-50853.285699985136,-1055.6768735467579,40318.31021486934,42650.124153361445,34195.89290957284,34551.596055263195,37739.67299819984,32495.671881234473,7193.112657611715,-21743.091085667817,-28088.180486645753,-10298.434362577238,14338.503404341169,15228.420087312168,1975.8001675293924,-2181.5870668188186,-1205.2390163033338
13669.907358203724,-20639.798128617997,-4075.298615398825,26384.696584317502,32958.11427913619,27890.493599076697,31648.09605662319,40653.706807656585,36163.26154944662,4106.719619439447,-25516.103371959824,-25877.284641038255,1497.613329383718,26234.47149948952,14139.21559682939,-3304.508945596109,-4087.6414594277207,-1268.3283927151167
-13285.971401575918,12404.833615684509,25301.230930872658,30455.236517250825,24890.517723030025,20645.25353184943,25433.216879405798,32608.56516960516,25429.31900481328,-3898.3322562844874,-25136.304178607785,-18812.458638635195,9521.37646669392,20902.222162130874,745.7280031632902,-8461.061877698161,-4197.623754217505,-1102.514550536934
9046.673083646785,-37953.133883599396,6803.144745387273,42915.02952578502,42694.50985711685,34201.85245030796,31577.513693135606,25156.631320071854,6678.116666580899,-18220.426304834782,-29121.549989057996,-19634.27199129728,2655.3169358294917,8158.925853849118,-811.0516724890415,-1499.1042100223963,406.0958618394915,153.35236257053816
29211.095813253705,-41157.03069782076,-13251.688986636662,29540.379568213564,40585.215061598865,35946.122019532835,32480.589613641878,22918.741946331997,946.3846548260874,-21687.34897128179,-27994.11915769397,-16773.736357623013,3503.156036411558,9321.683128464847,3880.521818421871,1926.2696671367403,1563.517572163688,572.4593003845512
5508.778629461865,-4881.448864528864,1396.8942414141,17595.516338202946,22927.47847748148,21509.315666306444,21945.10393110394,19886.54265397791,5460.782960292515,-12903.589775729717,-16977.758465616633,-4050.08132295341,11357.012688740602,5427.524100737209,-3386.9216023417553,-2288.3541049918676,-532.6963532335085,-81.78918803655209
6570.332650941394,-1753.6684465649785,8309.320129544789,21721.77453311351,20478.798012399697,15526.62480023513,13820.651931417353,11277.011682796872,237.0271458892547,-12609.208588498488,-12443.001547634061,2502.222436714435,7430.061000581673,-6939.889316551773,-6896.740929486383,-519.997187045341,338.8300580665059,-272.5699195478704
48435.86608188743,-34969.62201052821,5075.054771609419,35729.1891500648,29790.669386798683,22040.991909203814,16293.961551734083,3575.1138095601177,-14269.658465222541,-23684.709143472533,-16924.885740901682,-227.4324259476842,-1071.271297402557,-6026.506403476363,2959.6977556026045,6826.040608753126,3591.3890751420395,331.8238159454187
60074.14850783135,-41158.18277710668,-1465.652087439524,30367.227940169763,32466.504484585574,30198.536547140757,24353.191054057683,4902.265259951684,-19001.46170411383,-26813.83768327859,-17196.575422163918,-2238.4523197498747,686.6479076941647,3880.6152441006175,8744.247823060807,8294.698031091892,4181.799098548938,733.1542600267367
25428.516000003772,-12236.427129527088,-603.7332839781499,18016.20978293556,24518.01383271316,24768.263424643817,20394.083865659497,4188.070161508876,-15213.541657838236,-20581.85038028961,-12058.812329543778,1065.1806212933182,2843.8614092448543,1191.3560178120265,2801.972408343971,2858.143843602269,958.3810004467541,282.6705041805991
5851.774945283418,-7280.253934415139,717.3690316769636,14129.059446296955,18345.64303897661,16366.265565452197,9013.93030062024,-3451.3556057120813,-12817.70983295398,-12025.160296369088,-3341.6207325514742,-933.97657784008,-10172.257457752969,-6876.506841072135,-220.87694928662194,-779.3145202504711,-2755.2754483913764,-638.7682700754837
37713.8574528261,-36847.143756813,1677.6330120682815,23684.678165011857,19348.51773555894,11609.768357839255,-600.578929086891,-11226.802552982632,-12040.44549167125,-7776.9102618434745,-8189.0931321798935,-19656.51552053867,-15721.254891991168,3855.6275276605784,9473.98046868496,3063.5507529506212,-2923.1184440428387,-979.1331015729921
92537.83822635046,-35937.98168148184,-23358.691057137483,4210.485491982785,22834.62426125546,17598.821376201733,-13227.572953464218,-41407.89348482541,-42385.17702603488,-36813.73484640844,-35808.894105183936,-20929.07961390871,12812.648034565222,28310.911440439686,24597.81225277328,12742.333953085164,434.2790221133883,-815.1530950062481
93654.90618033163,-102535.26261160562,-19342.282138779665,72702.98621569171,95468.34832967883,82136.86166482052,25651.69216712404,-46295.670331586996,-68731.81866081111,-60676.36442672155,-36592.75022725326,8567.390963791317,37646.9543828781,36684.77954704297,29522.49339324932,15456.510711866038,-11.885989972120228,-1361.787414267765
21653.82814869511,-30627.468839330384,44960.67957904164,78660.23115393727,75328.21040280984,71701.10649619688,36046.076223748205,-25347.57575968073,-49468.302928989426,-42216.80531301452,-17232.794371042248,13320.3005251076,24706.64508497814,22786.83096918366,16737.254193287667,3617.0647393539753,-4132.1336206110755,-1407.8710471594063
-24810.57701832452,-4959.63275887008,38655.78266080427,50430.04710316499,48285.54784428027,45492.71547395749,11741.636892782646,-33747.95075318462,-44175.43221572725,-37705.47184588783,-24614.987422088412,-3809.8279418430393,12514.055374485444,14345.078521954278,3159.096820908247,-8468.570858009462,-5436.71553928099,-399.8801595969089
2717.425083084004,-25183.10959023202,-8557.76381183815,12304.987171664767,24975.912599534604,21993.423898354085,-10937.273082725935,-48778.31730893517,-56505.699522088275,-54722.49057056927,-38448.34002657399,3430.955352557099,29955.752816874276,26151.456496794457,3542.929036192751,-12533.793925398844,-5140.447139156477,404.73274680008075
40837.18967062586,-133912.9300855106,-45423.75110413516,59654.24380278142,80884.8551334674,39081.59717268667,-39526.30886703268,-79214.59834655619,-76310.4650421199,-70048.71188068691,-33508.35140023747,29275.445175143497,51150.50368099311,40039.56667590422,10093.335485103848,-12052.926438079121,-5344.982807546605,429.35453507156615
22445.684687331533,-84045.10662757911,53515.92470123629,125088.9902707087,124441.5736992645,88731.77350995988,-11006.42287184347,-77903.48880792472,-78670.31831139217,-63007.81516992001,-12746.580816824946,41793.92496859601,49730.04479391054,38729.86035529308,11886.991259886207,-10700.785920406679,-6334.747822144853,-483.9389091343761
-11268.017237468375,8830.671881134065,49001.33389284268,54450.52091644308,55750.81370846788,58454.4284220365,11736.206283437752,-41663.58938103913,-50391.44572660326,-36356.708766051415,2613.2313677733987,31657.718368564987,31388.793890187157,25219.02796793477,7461.772813964124,-8494.51949818312,-5684.173964549349,-1064.6121296685553
-14734.207877837709,-371.39407287763754,5663.890301653788,12803.444302342175,17591.156884425083,18094.8589106477,-692.8020939242391,-24713.6232294248,-29936.29105616311,-21481.581434901396,1573.9099074961243,16987.408115473743,16581.32608252555,12409.755349111882,2241.779273466647,-5130.350998419331,-3335.3538828553146,-838.7033228317257
-2372.68949593332,-30936.22051929398,-15003.519214250728,12474.981458506914,17903.42702259575,1427.281685279437,-20965.23451168915,-30470.141232607933,-31070.352882588995,-25223.4392114694,-2909.462738303531,15150.947014864878,14848.499160548872,6503.927728575253,-1549.2142441194198,-2896.974095887562,-1509.9408934464095,-517.0377236424754
