t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20763.71909093689,-16128.89154220582,-11761.75692751564,-7804.047310390498,-4399.138984137249,-1687.0269854430808,210.12201104021108,1219.8451618220338,1380.1269778598012,944.0517319466661
-38986.84851317364,-30501.592691353784,-22461.406773362363,-15116.908529992137,-8739.879368916738,-3614.2762658198835,-4.079644688383155,1918.2078383328696,2202.648603880408,1333.5363155291593
-51791.12613925317,-40882.47385797734,-30432.485469085936,-20743.98611834711,-12188.07451270077,-5194.474599929003,-198.03519030243552,2484.3262079623073,2871.101504224458,1638.3340006670637
-58093.73057336669,-46417.34478910135,-35042.599945900874,-24258.815187201333,-14495.528191048525,-6319.039605652146,-357.6472352957813,2883.385609646176,3342.637325329612,1837.0855313790842
-58156.245553190034,-47213.325922554264,-36291.101257245355,-25606.48261853724,-15599.6417067766,-6947.170155940967,-472.70356621538974,3103.7524442190524,3601.6625112663573,1924.1374243396867
-53291.323437226645,-44150.75558937918,-34703.4949655249,-25054.14533181318,-15605.992421821204,-7102.853808414868,-538.2248020428619,3155.2461582605206,3658.226942180337,1908.0559209843068
-45348.20190855767,-38534.43454545925,-31118.56951656351,-23077.638167486246,-14738.741029280009,-6860.035145017094,-554.9208369464939,3063.7595458815535,3542.0235905898267,1807.5615885292473
-36184.19476270361,-31722.90349170305,-26451.578120566595,-20227.757972444153,-13277.581029077042,-6321.477662442481,-528.6438068956156,2864.1284027939187,3294.1410867632826,1646.3759706993812
-27282.53737679182,-24847.58651898762,-21504.269130784374,-17015.67877247907,-11499.514088199641,-5597.329090259961,-469.01216382209316,2593.1655162788693,2958.799987361479,1448.427508378521
-19581.75358029772,-18672.555978014734,-16858.111970502738,-13840.520606405922,-9637.598217278772,-4788.008252802378,-387.5989931354962,2284.233022688884,2576.7425247479378,1234.3867512864604
-13492.170396504627,-13585.296035542784,-12850.580884942443,-10963.000097489343,-7860.69719837481,-3973.701467102359,-296.14741126480226,1963.958171330539,2181.0867000262956,1019.8721704928023
-9025.606028578371,-9672.684506657542,-9610.35032610311,-8515.102746990431,-6271.545004815677,-3210.4967922593446,-205.19211431316694,1651.0109814796378,1795.6501781556062,815.1418255215189
-5959.170191912228,-6829.326882629342,-7120.010471910457,-6529.924553561596,-4916.866712808638,-2531.6658908744416,-123.28830060969719,1356.4374404019104,1435.2158592078754,625.7956030096695
-3977.5187256036556,-4858.33711797648,-5280.382661179721,-4977.030509212519,-3802.8370385809662,-1952.0170960397961,-56.85889080513036,1084.9062657164532,1107.001563422701,453.9600856905607
-2768.916386362708,-3544.4414506357757,-3961.4310209008904,-3793.5735394328294,-2910.702233381496,-1473.40486450372,-10.53081214319667,836.3050249561672,812.6420647720068,299.53428518876404
-2074.645582276559,-2695.9733723964337,-3035.0556298876572,-2906.8292502782624,-2209.6227367972324,-1090.0415848905186,12.235227884239976,607.3024503819204,550.1753305829803,161.24146748665132
-1703.7394129639974,-2161.887290217017,-2391.7251577562256,-2247.839728744182,-1665.7595985839737,-792.8924678422984,8.420766003284115,392.6855305498818,315.7396355755253,37.38618987197968
-1527.601095673077,-1832.8917026932186,-1945.7123456994705,-1758.0098781900178,-1247.9052276309526,-572.9375702925045,-25.199675752336006,186.4287498115565,104.86697687121998,-73.67909717698049
