t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1820.7049999999997,1689.2199999999998,1567.5449999999998,1455.6799999999998,1353.6249999999998,1261.3799999999999,1178.945,1106.32,1043.505,990.5,947.3050000000001,913.9200000000001,890.345,876.58,872.625,878.48,894.145,919.62,954.905
-3905930.28535307,-3484380.8188227653,-3067503.0719890553,-2657949.5787424557,-2258735.109425146,-1873333.994438496,-1505750.2891207684,-1160545.479776998,-842803.415803927,-558007.0274956062,-311796.9188177562,-109579.19335747384,44049.68565918444,146087.81649954306,196137.04772497242,197629.61744820583,159233.44473167093,96353.76302497981,32594.425066724205
-3687003.1768535785,-3392018.1753968005,-3089906.890764796,-2778024.5549081187,-2454871.504545941,-2120535.6732020336,-1777144.963648546,-1429278.6447654965,-1084253.053130569,-752162.4136684071,-445529.0668623258,-178411.778953707,35147.17312001079,183368.22742979485,259551.10105021542,265117.13338184624,212270.9711862218,125433.93162589891,40479.27706385812
-1351470.1748968922,-1354211.0524453968,-1345193.2590064278,-1318628.7772658989,-1269048.9729311322,-1191752.6168631401,-1083498.8127674372,-943422.0913049656,-774062.2484329641,-582289.5693352484,-379787.0093229394,-182668.07873691528,-9828.929519587338,120169.63424517981,193470.74976672305,205700.46361334823,165660.91072483605,96062.30880027449,29710.67323757611
-106759.45484318538,-172280.43543536606,-234421.0879534055,-290765.55104083015,-338154.65305482416,-372691.41635496553,-390008.8353078055,-385882.31014215056,-357218.182159596,-303335.71006362303,-227281.6888076252,-136712.3306057664,-43737.27354987542,36817.692406663795,90879.42570632198,109730.24534541508,94241.65756360964,56630.29396509472,17905.27201747642
-41869.46202307274,-47804.06338958713,-54583.71084100467,-62502.75428279796,-71652.9584277376,-81791.24492556344,-92174.03645811982,-101394.32431515776,-107305.54020209244,-107171.20905406305,-98205.43333417218,-78601.91889477248,-48919.03942080314,-13290.87159639802,20469.12513766421,42837.80050696786,46811.556277115684,32911.25361119246,11718.527122430227
-143873.96220782647,-128873.94505787357,-112499.6606358452,-94516.46679381949,-75285.51452204236,-55973.27650664687,-38604.91984707205,-25765.268127440606,-19782.107362149924,-21442.86035378878,-28719.247485225158,-36426.46564531024,-37784.42157858871,-27989.671987867772,-8171.4861135082865,13410.116856655277,25472.114182643643,21969.80820726345,8569.349365123888
-113526.63509729273,-111124.06649726885,-105736.58847094596,-96105.31586323646,-81511.12248512925,-62286.82871537686,-40344.95814711117,-19354.57917074986,-4077.9231212597383,1423.9287091770143,-3699.2248304283075,-15293.686928225272,-25059.715706002782,-24894.713622884774,-12719.29816423865,4816.090591087542,16442.121402579523,15412.134029353623,5985.153952836681
-53561.30317978591,-60142.07418857249,-64345.77245764268,-64825.73567290249,-60360.337161061965,-50376.05193356874,-35669.83127638609,-18966.486676019664,-4692.041474857193,2564.570925416314,668.0740304047239,-7858.053960089469,-16227.821608133347,-17354.271441263365,-9207.683362234438,3021.001366029187,10857.331895803136,9877.86307096342,3618.8062638398746
-24034.25884138804,-30461.639579609237,-35557.895341122894,-38384.07055311066,-37921.02352640436,-33458.9331723717,-25210.961989620308,-14860.788439444794,-5498.683211672818,-469.43705278149906,-1352.3178953404133,-6374.074587256805,-10959.170903081069,-10787.457806038912,-5239.701341626242,1981.9937688215036,6039.80349853393,5131.520398892246,1694.8027493255336
-17344.282034975688,-20738.00828685774,-23347.079444316496,-24610.176258912536,-23938.316406571386,-20988.456766560892,-16051.13095040068,-10309.330272060502,-5606.64030341805,-3555.6769958079467,-4401.97689448196,-6595.467811964046,-7745.0840287813535,-6411.15474549453,-3177.0344590457034,16.33285844786016,1569.1253401017843,1317.5018689715616,260.1118768422578
-18640.663349701394,-19303.484998607946,-19331.402097881044,-18423.76864815032,-16429.375893406,-13536.885553132477,-10388.376017179624,-7907.8016753555185,-6774.198599780664,-6856.350137102604,-7207.759167541312,-6852.262481439867,-5679.643807875616,-4428.3371083563225,-3723.19237924434,-3358.284606719659,-2709.2662011463235,-1650.119909916314,-753.8009958085469
-21878.192553334848,-20148.408176609948,-17898.701697408873,-15118.604343185169,-12149.704504259656,-9719.820873400153,-8653.697306564107,-9219.162705813245,-10555.295538561142,-10985.480109238315,-9433.588058141,-6725.556649094879,-5054.469553166883,-5731.950932974695,-7672.883625725622,-8481.771418268001,-6899.925948024589,-3874.5064088629124,-1405.9061531098664
-24995.627311325607,-20684.9662196927,-16349.309692418381,-12495.401715661019,-10063.892158409906,-10042.42283205121,-12575.155726035193,-16113.342195426285,-17789.85577648961,-15597.731930095599,-10751.972242808451,-7266.34002908304,-8238.187934044276,-12586.276773769578,-16058.918917254,-15357.729478845762,-10806.887983694265,-5340.553223649447,-1733.353577535674
