t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
643.505,590.5,547.3050000000001,513.9200000000001,490.345,476.58000000000004,472.625,478.48,494.145,519.62,554.905
42691.819295288165,33831.99853697233,25441.007532729436,17754.13517723381,11010.898277183773,5449.606990427927,1291.4370849736129,-1294.2411645352618,-2254.9174097916903,-1765.5378115179276,-402.9306137531787
76677.38649221342,61018.91224096881,46076.65936427068,32247.2014229371,19969.339991768815,9716.70422838279,1962.2009119810557,-2903.312343955683,-4719.514940733788,-3793.6322630292584,-1239.979756204636
97143.335049609,77984.61759922498,59465.99930024846,42024.951585530616,26226.12673518858,12760.539262188791,2388.867841658079,-4202.1221622352905,-6659.540770250779,-5352.53033987971,-1857.7007885515395
102634.9395026752,83476.28208356164,64588.7285202643,46326.300549638014,29287.32402536696,14334.455794409574,2524.181064273545,-5106.959632168488,-7938.35619478083,-6327.039491653209,-2209.399015759987
95471.03949498551,79039.63277198432,62358.29566025484,45607.746508828146,29328.784223019324,14480.436239484196,2373.73303200959,-5605.233072969135,-8536.606588535755,-6710.207676312881,-2303.7125916292052
80239.08464123798,67978.90386222192,54968.02189532867,41178.62233908091,27023.544142026563,13467.092802709652,1986.9241075441316,-5744.657424240547,-8535.77771065724,-6585.855187941771,-2192.02296965729
61904.81109951879,54002.63742996497,44997.658123446694,34670.861134972634,23270.68998893758,11682.534107668269,1439.354479517734,-5610.461888420592,-8081.789119781635,-6092.761011470547,-1947.044489221411
44371.37090277742,40147.53817454607,34665.87625178736,27568.067608253667,18938.03725225133,9525.082323446033,812.9820012608038,-5300.119455362106,-7343.162615723699,-5384.824693119075,-1641.4914069347492
29872.72572517444,28275.799459363763,25439.608595854203,20929.860676845172,14694.021446757664,7323.939496258335,179.65951317642393,-4903.227999329835,-6476.163684967973,-4599.106882631896,-1333.285214036744
19105.171172697243,19107.122801358946,17999.868640387864,15329.10801028556,10948.19534917038,5302.061197023389,-408.74582344040283,-4490.036563918798,-5603.437868843786,-3837.6411547133393,-1059.4836348686115
11746.267442848342,12555.594913866162,12431.166733699365,10937.255502749224,7876.002142622701,3575.886891832163,-923.2282548677861,-4108.180937796115,-4806.549876379621,-3162.83213486034,-837.4452184898566
7015.902012573903,8128.02801067494,8478.39431412473,7669.413334095129,5486.07265193406,2177.476831530022,-1355.1313525472942,-3784.954586171604,-4128.858469103274,-2602.4554397842676,-670.0070895404372
4081.7197545150952,5232.337513624944,5763.884226394577,5321.133551421808,3693.3663000212905,1084.1374539808187,-1710.6931786963441,-3532.046566635287,-3583.9018095658657,-2159.2564066385326,-551.5785950321209
2265.6258876426054,3350.9544134827543,3923.3039786827003,3664.22807060554,2376.890750894364,245.22157458412929,-2004.866185028936,-3350.442328502719,-3165.192362309695,-1821.0905281162704,-473.1843944402312
1098.5467415155858,2102.4329489105517,2666.2388463380253,2497.968450273458,1415.6694709331819,-398.5221906481728,-2255.8388951064503,-3234.2830634193137,-2854.883032139631,-1569.2544627849138,-425.73534890741524
293.80425709865483,1236.9625714510425,1787.0026171592876,1666.8772414003106,705.9042381605996,-903.378731269085,-2480.8318009196146,-3173.3834287686127,-2630.274093244025,-1384.2086250631069,-401.65740691047813
-305.8611237020172,605.2456976219905,1151.2129687277784,1059.3778161688717,165.71160871751152,-1316.988364515799,-2693.134000716235,-3154.6483945724503,-2468.160417155152,-1248.8840068283055,-395.37294533090784
-777.7693191867342,124.40207879693824,675.42076451758,598.5164919974033,-266.4633763255964,-1676.1349407565415,-2900.0918144925154,-3162.8675654325943,-2347.5212241280196,-1150.1880976103093,-403.14553139029124
-1155.10612168208,-249.2523520510178,308.47407705982084,231.49671900289133,-635.3892310940154,-2005.9844544652492,-3101.816059195567,-3181.421328104611,-2251.1613530379004,-1079.3559908524294,-422.656543686534
-1449.4760152304607,-538.9186805314878,17.517994037595628,-78.76711600305245,-971.9948774132628,-2319.554876132507,-3290.6354780457273,-3193.3886007061246,-2166.7865362730327,-1031.6347050040254,-452.51696336607654
-1664.301848477172,-759.2551440813253,-221.2582747596013,-358.93236557057503,-1294.5839727836023,-2617.0859691431965,-3451.655341043304,-3183.413593071148,-2087.7629553854895,-1005.5890731847869,-491.79421447797495
-1803.140424887416,-923.7574132403596,-427.81289281126965,-627.1891533463912,-1608.2510970333772,-2885.83323205035,-3565.018361209297,-3140.4383712387553,-2013.5605412586199,-1002.1574770790107,-539.5656594090904
-1875.5186563425673,-1049.0137245884794,-619.9572983652499,-892.28050657729,-1903.3823707169015,-3101.510520193639,-3610.41772530244,-3061.018567159812,-1949.6755789641252,-1023.4966551942525,-594.4877317899322
