t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
1011.3799999999999,928.9449999999999,856.3199999999999,793.505,740.5,697.305,663.92,640.345,626.5799999999999,622.625,628.48,644.145,669.62,704.905
-467862.9905268433,8824.151281118648,-27634.86787962168,-50336.92375334173,-61230.71765131094,-62497.64185244033,-56480.3476846491,-45616.77027008225,-32362.699378649646,-19081.61108474835,-7876.752162103855,-338.0362918288356,2823.86939857006,2280.5259836563732
-675884.4525775276,4808.968377142256,-45108.14704576952,-79129.3657885409,-97419.8235063801,-101420.83425733617,-93580.05890336602,-77113.69136342453,-55773.31614029928,-33561.83417214405,-14327.628260735768,-1169.4269795307216,4386.930195049299,3417.5511504362275
-587176.2566469539,-4975.724942950459,-45249.0549896286,-77978.90284854379,-99260.12807897729,-107412.2521295794,-102795.46911587559,-87526.98776095841,-65153.463680284905,-40228.157818609136,-17672.7637953792,-1802.8541127903168,5011.525387241718,3880.4777321930433
-360543.01793052943,-7721.508785995812,-30714.327934181703,-55984.530854403376,-76964.93679688094,-89092.12307009318,-90198.48284764972,-80489.12358429962,-62325.35526808655,-39832.1498812632,-18177.53517243233,-2337.165258666324,4669.031468466845,3688.0540198973554
-161751.95711057642,-1190.6589507988417,-11020.49501403508,-28650.260127254736,-47469.797232015764,-61791.84470019605,-67913.6719464993,-64474.557118479956,-52470.403921211495,-35040.25093609668,-16859.661844812952,-2879.23835010755,3613.7957412082474,3051.4715444773456
-53631.23399783623,7531.309163014622,4679.983575264072,-7247.32542783493,-22997.304321843436,-37231.02612636701,-45951.66440868533,-47079.05152802315,-40613.2333138859,-28602.653464637624,-14765.261292457253,-3435.235901807747,2239.730623456074,2242.8492986145748
-17375.79205237835,12483.58446424358,12715.006319671102,4672.403273890972,-7775.9685422826515,-20213.062650963515,-29140.184434838127,-32514.784716378555,-29873.0426291565,-22362.350470468253,-12588.118864433442,-3920.2636071325646,914.2178420724235,1480.1826018197162
-13948.258831865862,12975.690917651022,14393.624834388622,8853.637571826855,-629.9710767308527,-10538.06368938435,-18173.7158162134,-21981.651899792854,-21469.75260362316,-17171.135945386537,-10652.109000049859,-4235.630888862158,-128.2172305446461,877.9477468413199
-17687.842144298887,11169.693342947156,12746.07974916685,8597.761164962327,1403.5483034852764,-6015.69370642565,-11791.718729104512,-15026.868521643337,-15446.681352438021,-13215.350841196461,-9045.009490241957,-4328.192259404697,-803.8450378528566,459.1598451281106
-19301.732548952947,9086.257049818689,10115.862762448698,6512.041738731636,916.2183739934419,-4408.541366794447,-8352.671768427435,-10664.104833435536,-11351.992155184163,-10356.76202891678,-7742.626845809593,-4198.174327448654,-1135.3062506571969,195.47922070038578
-18072.4039708144,7547.798408335132,7547.383752383434,3993.44339524759,-473.1018328763915,-4127.6718331021675,-6530.912879099614,-7961.200289836658,-8646.796722161649,-8351.006061030641,-6675.508741096664,-3871.7060444183403,-1190.2330101588116,44.081368289965624
-15533.218795250941,6430.657385874057,5203.813672549678,1603.2027406157422,-1918.9803052636485,-4231.429963276399,-5460.098482854999,-6241.085908562558,-6880.505419277183,-6947.829003281148,-5748.710833690887,-3367.6477980319582,-1037.459206780277,-33.39443410022323
-12857.54690678889,5261.312762238617,2993.460505613097,-414.5337047061963,-2991.296805139478,-4226.682869445317,-4664.738768039727,-5093.258354547622,-5724.802594376247,-5909.236770421219,-4837.832238700879,-2684.122634186627,-737.8379542040921,-70.34798794432442
-10414.80642079558,3764.2592783746186,1008.0948075081667,-1829.808678617971,-3465.027500910886,-3922.9258641480947,-3964.0363338631555,-4307.341828979405,-4921.244865153225,-4978.489790205365,-3794.707667165119,-1831.2466445828165,-374.59429879832896,-106.24782326906683
-8026.275603256043,2186.5173070326878,-388.58167244633376,-2428.8612519451885,-3310.7132332250353,-3380.4714234953663,-3371.82097470743,-3736.3872596333217,-4162.763287317617,-3854.7030917170637,-2526.0125709624745,-935.9579559404204,-109.76775128772482,-195.91811461556458
-5395.607379687293,1184.0943594850387,-833.3279389544315,-2226.2259678622777,-2772.632164050861,-2836.1935047764723,-2881.9141873306617,-3040.935659546129,-2973.8628563289403,-2304.304140812887,-1220.4625452164146,-390.8020045705641,-206.6247428197101,-395.7586057186169
-2773.668420618293,1252.6186748302816,-426.0704605754637,-1690.6042323515776,-2321.045328903221,-2375.2638981675987,-1992.0200008560985,-1383.863264587686,-833.6462922862921,-580.7444827242578,-660.1249902904403,-863.8134716684059,-907.3359970090628,-710.8835001636594
-1718.1280900574482,1654.083057511552,-381.25967102726656,-1908.5300357266406,-2296.594827944154,-1214.6817025478947,869.4045157727328,2461.9858342455527,2111.1233717366786,-16.89773036883713,-2180.7121973263143,-2879.1402196816557,-2130.7688365289073,-1031.58208671201
-4813.612871845176,-1544.9868260123674,-4016.5106743972883,-4704.132385560676,-2355.4464933068043,2895.4349169096645,8125.107912989799,8956.520722936062,4009.4743678427267,-2913.1723115935197,-6716.686615738894,-6034.361405444165,-3246.403955109929,-1147.382421809763
-13127.884573938372,-15804.384255246514,-16495.084340616282,-12219.664164924485,-1333.437796545898,12828.182154071364,21116.47615322843,16113.251386480955,1483.3904031506695,-10825.03653387732,-13359.391660120957,-8711.390948490627,-3355.4143695900216,-891.8324030045532
-23275.71177188996,-44528.0491121788,-40167.12068791474,-25113.01871426364,1876.2717869652565,29348.435639033454,37652.57698990199,19646.679537748878,-7847.491097519534,-22405.359606203387,-19244.10210507449,-9086.516865082845,-2019.6894363400056,-302.09014732195413
