t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18
977.0449999999997,933.8499999999998,895.5599999999998,862.1749999999998,833.6949999999998,810.1199999999999,791.4499999999999,777.685,768.825,764.87,765.82,771.675,782.435,798.1,818.67,844.145,874.525,909.81
1763433.5177882875,1562625.4070742407,1364270.4343827574,1169741.1166403084,980582.0316418704,798555.5240365592,625674.191713131,464212.89283088397,316690.64746778,185810.38817262722,74342.41295550659,-15063.86150933766,-80154.96477226978,-119447.69615457821,-132709.11025751906,-121538.19657606525,-90029.77065607285,-45480.045361724864
1749565.5921181894,1595125.281271836,1437586.2100369174,1275872.6004173465,1109500.6359441972,938799.9691223481,765134.9448559425,591099.0025918947,420639.1904499458,259051.29307994506,112774.13515852191,-11089.292435095444,-105577.88132243931,-165013.5630033286,-186406.08889504953,-170938.81183798955,-125224.30868191125,-61904.30879852385
682006.7330365744,673635.5549386073,659114.1279922868,635476.8004359595,600004.2220111063,550480.9784624841,485575.002493608,405320.9839078715,311643.87674282107,208799.54533930332,103549.45873142914,4849.186257191817,-77148.28800880046,-132855.3857039245,-155622.85543481467,-144232.86102170887,-104685.00704838008,-50278.53713569456
17008.560260974977,53168.182562495174,87144.19150651045,117445.22582645943,142188.23073625917,159126.53041483872,165837.44735541043,160113.85450501644,140569.00004886702,107390.82700181782,63072.51928511853,12826.433444376464,-35681.71555078281,-73577.41895938809,-93025.82061883289,-90025.30104486286,-66738.43757361134,-32045.909817503067
-44252.57025143615,-37338.80557312514,-29667.97192450524,-21010.92202116145,-11348.517330713954,-983.7869605767404,9341.976668434392,18374.920002666335,24393.437131257488,25468.931167104518,20016.508406519606,7607.927010441235,-10176.424688303561,-29317.282436428522,-43931.89567654531,-48216.13080744496,-39394.24412785772,-20286.17916170253
34122.98862564448,23816.59866570272,13355.400296585594,2941.1999530172843,-6900.177411790118,-15278.529098538196,-21031.37447121494,-23028.79440300788,-20713.00049718906,-14740.997816825378,-7378.234798044439,-2146.2330133251676,-2399.164864040137,-9161.731378266126,-19492.762462409963,-27082.246282770437,-25816.47740942364,-14609.579991504157
42940.943362432445,37384.90344858184,30362.66747757279,21411.759540173873,10511.163640919469,-1662.7350686513732,-13560.27557419537,-22878.538506718793,-27198.629138350003,-25157.200895999573,-17713.299795676663,-8580.428292266839,-2894.2411623244125,-4173.3345840940465,-11338.592169744816,-18539.682923940552,-19087.44181046985,-11101.456593777297
17392.427748038812,18371.382932565146,17836.216162534456,15078.02974892081,9633.50644815705,1611.110966516013,-7951.512360081153,-16958.137577759513,-22699.149290353762,-23039.75741147155,-17956.427770466005,-10333.230750509758,-4841.259924422566,-4912.278133784338,-9815.154052317914,-14694.405574559685,-14386.87148604085,-8032.712759666591
1076.646245401435,3603.317158819151,5085.555079638356,4933.7697702849255,2656.482717192034,-1852.5668035080382,-7956.739527815286,-14092.044786110411,-18103.75338045337,-18272.200224774617,-14618.206435826369,-9440.3445095828,-6139.009488262762,-6704.934695500957,-9889.732996901515,-12066.482165957694,-10397.124662497936,-5365.83922682458
-2898.0426685698585,-1196.6915450394752,-250.9415040304408,-488.7864570395866,-2240.9799415220414,-5495.852743245631,-9628.090085173371,-13342.694862618151,-15111.200199925233,-14097.874526394216,-11004.772702096,-7928.657546789062,-6907.332106842953,-8182.048523838951,-9894.667030913759,-9751.74087761812,-7095.784723930845,-3310.3702161657475
-2237.208476635165,-1477.0289746608073,-1424.4847004723729,-2416.8051721750217,-4611.621730399684,-7749.4277171911735,-10984.921611857322,-13058.207374559806,-12968.172437624178,-10841.727159474416,-8183.258670470452,-6894.5095880764575,-7640.324473117051,-9159.741443008754,-9429.122554995392,-7572.662306764447,-4523.856879992833,-1898.2819276608484
-1008.8663387955684,-950.7315967127663,-1628.705907234395,-3314.743657915695,-5994.079424069966,-9133.772181824705,-11648.82408107504,-12352.92611293236,-10855.569925455697,-8216.895629121089,-6431.851023043785,-6769.434613430276,-8488.82923528541,-9476.200668141522,-8296.060291239166,-5455.0905981107135,-2648.528464803798,-1078.0905631351625
-367.20032356727427,-1017.905642243798,-2345.1817562802153,-4499.905366589323,-7260.855391676851,-9877.139386117215,-11243.396787993739,-10595.638850268739,-8366.100221187873,-6248.721619259268,-5919.778216277346,-7397.67738600691,-8901.285666437565,-8590.59449944231,-6303.492336112013,-3451.2844435791135,-1499.1827512282175,-812.6085265255834
-1150.733779845529,-2428.09515781975,-4073.5086747536384,-6026.088776068439,-7899.044393538879,-9017.799530716531,-8799.068669936187,-7365.073191427749,-5788.380045299721,-5366.635898356039,-6349.822522730023,-7542.96821680712,-7460.669132381677,-5792.793933199492,-3539.3911918070535,-1883.8102854620874,-1207.707218795737,-1077.860936745248
-4391.02171588566,-5314.003246800831,-5963.574557165098,-6114.127854617334,-5592.277927107925,-4514.319068468259,-3459.7732292479004,-3230.992280264732,-4127.3196409114325,-5396.015470816059,-5723.805706037594,-4512.758550890355,-2511.899173028846,-1042.9788238306257,-775.2988664698518,-1343.961654414287,-1897.317014581919,-1790.8435034145912
-9296.961550114804,-7297.728905799296,-4368.415964379266,-612.2201204188807,3036.2026953275854,4894.937969280383,3605.5406845109123,-214.92684273560508,-3595.988574010598,-3478.152298729344,230.3280691088113,4432.204976285382,5887.729250838873,3966.5097944159133,463.40291459286993,-2401.357676389703,-3443.2848744828416,-2691.23355883573
-9907.380338277122,-1752.8640119545184,6925.647916594383,14655.73648027744,18578.46625492493,16129.298842211867,8163.129321000192,350.19881028453767,-641.7114438150303,6249.1580230238305,14897.869718419899,18041.189080102835,13780.322682857013,5721.081541391288,-1398.29510458806,-5039.004884852351,-5186.103273750463,-3224.6892449557527
4206.125958535418,18607.26143051699,30705.116906476593,36895.77039190159,33426.60030047052,20658.39108590875,6395.989404227952,1977.4678738761918,11560.121018528776,26533.452832885407,33676.393022001525,27734.463097721455,13964.084445605675,852.9576818908308,-6626.811973141261,-8115.392010756053,-5798.9606430262975,-2552.9742972983413
37048.605002355645,50440.498108658714,56555.834188495675,50899.57667819725,32965.21056060702,11274.114775486352,1192.189778054205,11667.905794220163,33617.00992613959,47139.14073410026,41121.31802129945,21406.647501569667,1231.5947460244397,-10690.037642232213,-13180.268299115045,-9396.00757507859,-3607.2238212550756,137.43545305077566
72236.31989580166,72106.81948198465,61028.41364389983,37416.42086733256,8741.581561399717,-8097.894694463998,612.8926677691928,28242.947465054636,49794.14697182493,46295.345234279965,21863.981144853053,-5401.919737421,-21697.507058476676,-24279.606030320403,-17289.455362544053,-6523.270287160134,2506.5211702853653,5016.278566058628
78326.94535971763,57369.34791230229,27515.307609186642,-6322.419481773699,-29087.165728336273,-24583.436752171157,5396.309289596423,34927.94941333445,37154.63140767573,11073.804775075085,-22033.294749983506,-42352.667414847594,-44442.62146976594,-33125.296020275644,-15655.340727116289,1439.262071406742,12021.521985789828,11070.627556541345
38662.95540247196,3391.665506646875,-32584.12619793382,-58489.81759158172,-59160.24665931645,-31230.15380391445,3823.8164026950894,14484.61938259044,-8531.977149106931,-44834.626747260794,-68964.46689739103,-71267.39789884909,-56387.91742457573,-32836.437056952374,-7647.851789459946,13007.558292648811,22443.292887691754,16282.965801286955
-28084.412528314144,-61835.022430084624,-86875.71587103695,-91583.99844900213,-69347.67766713967,-33350.78643083947,-13661.35110809173,-28391.271130166635,-63788.19511474139,-91468.07304480922,-96117.73843641077,-80499.33815550299,-53954.88847008191,-23932.41946393183,4321.213998137109,24785.83153995914,30339.89081762685,18703.54157044641
-85377.09628639852,-105271.6085253719,-111251.97537037572,-95981.6685931988,-64056.10168897109,-37909.403325130304,-40684.80306048449,-69938.09331636985,-99889.39937049588,-109448.4808063473,-96939.97152864073,-71446.93727269287,-41142.773854522915,-10525.44734731208,16423.848187216336,33241.09022531434,33209.29368534795,17662.838797424993
-111738.78279443325,-115719.00068126386,-106027.8042645956,-81326.47587689583,-53669.42094943903,-44452.769914872275,-62540.60784804688,-91445.52742518396,-107236.94402167878,-101368.37046961639,-80397.71266068933,-53252.67875312646,-24731.26849692121,2837.213210471209,25525.193633108523,36428.26484952513,30771.3090168286,14079.475927171836
-110721.46948402136,-103588.08134630122,-86140.63596443665,-61713.37658138322,-44464.6927389202,-48951.70523895125,-71718.66535736603,-92297.70714383396,-95191.4803822437,-81242.2239533924,-58972.30244836797,-34445.4071662597,-9778.534353134668,13333.401267403584,30278.585144265107,34546.843539277615,24772.794582683626,9670.846380395642
-96769.22390139985,-84047.31509251945,-64935.187230572665,-45352.19812876236,-38114.23367383853,-50171.89465588544,-70957.48172253053,-82316.79030729386,-77094.25018923552,-60648.839671961716,-40236.29063405999,-19176.75329687984,1662.3804230519345,20133.06960363188,30969.038307454313,29302.201235882432,17700.46686334048,5871.158979204226
-80743.55082964277,-65948.55408794961,-48159.06600146584,-34362.69937666766,-34652.11517688314,-49723.90068691756,-66075.41262180591,-70088.46533641175,-60596.71371184405,-44242.835708328035,-26218.751137764444,-8047.301470214966,9585.580065627304,23639.153149176796,28779.074511043364,22812.489511581138,11501.398206358688,3292.312977790175
-66682.03023650541,-51650.79435916491,-36413.9830824578,-28116.328615985098,-33698.18047263875,-49129.145199431354,-60541.33058090295,-59152.49414290979,-47591.30943944884,-32174.764046011995,-16186.139956916466,-175.5419701436283,14762.35054277516,24724.98272737706,25107.834601305105,16754.28133752958,7042.935442452194,1853.1833066442534
-54895.1912477478,-40725.16750273075,-28661.352101903904,-25368.34195256571,-34499.034437747156,-48637.3385210176,-55202.00500681411,-49901.57819557524,-37500.16622884277,-23237.74308206429,-8856.2401309402,5497.233132505801,18044.11734345018,24321.27917215098,21143.012037880184,12007.390612988796,4292.716097462622,1184.8465628211893
-44871.23734171036,-32364.138155188495,-23831.08388207015,-24937.297515083086,-36106.691925541476,-47822.704676206646,-49910.390531135556,-41904.62526647391,-29430.788348223476,-16336.338669078214,-3210.337508798414,9808.26365255266,20161.58961662112,23232.689462746795,17645.29260906484,8727.413045411387,2798.2833150194333,946.0404725214173
-36281.73296714742,-25999.563974952773,-21088.170737189015,-25821.47615717536,-37684.67071873508,-46298.06500645787,-44522.984443843336,-34830.32951988681,-22757.48303875649,-10721.716626931202,1466.5669704097727,13383.849756288488,21689.959522087323,22018.11900266901,14906.296956157996,6652.3090652075025,2098.1173730856563,943.5965358057371
-28943.753228428763,-21181.905166197004,-19705.17439448021,-27169.30767266699,-38619.31343508271,-43892.5979589327,-39035.04559481276,-28472.733603919914,-17029.68132578057,-5840.416953205021,5714.158360989669,16682.73730289384,22991.578387124195,20920.853399464417,12881.796588388408,5447.650932680133,1921.0853437230905,1118.933795837481
-22601.17964299644,-17406.51046039692,-18952.37032096218,-28219.283140046642,-38443.32417728624,-40510.6896776843,-33406.12339630524,-22582.60657817996,-11818.573506698742,-1218.6343187870807,9938.031073696704,19953.848177413507,24160.831877891356,19943.662691764268,11454.735486069201,4939.277647970854,2195.8179524305374,1481.7901570040567
