t1,t2,t3,t4,t5,t6,t7,t8,t9
447.30499999999995,413.91999999999996,390.34499999999997,376.58,372.625,378.48,394.145,419.62,454.905
-12071.730625530345,-293.4103530149682,-1173.2399529233942,-1344.8922566292058,-1046.9312200899685,-515.8903647636529,26.8506874872935,402.29702418441923,525.7930203338768
-22952.157403223395,-997.0981841324265,-2620.189089392984,-2936.826599594841,-2369.276746618144,-1356.674026512812,-323.0033851675079,381.4469145392234,587.8706883740149
-30923.783533147973,-1653.636462611449,-3831.141939134918,-4275.65497979917,-3500.754873120644,-2089.0866994962676,-633.4516728120734,359.1881093200326,637.6089922958287
-35345.18464282336,-2209.9804678970227,-4722.060117775781,-5277.097482934133,-4375.799482402862,-2673.255934103734,-887.83483820691,337.31862998524156,672.4358026131051
-36260.63015156405,-2614.362065777301,-5254.6120944465,-5905.278140442545,-4963.599109820253,-3088.130106508558,-1076.4625999791697,317.0123490912633,690.8960830644805
-34271.222821510986,-2830.3765804621394,-5436.995970119837,-6171.408835544292,-5267.540650261244,-3331.663671993694,-1196.9298473042313,298.7002937477241,692.667961784625
-30293.680966622782,-2847.7017377603047,-5316.027647130643,-6123.962841959947,-5318.712760868928,-3417.8279308163687,-1253.2266424888778,282.1380510061254,678.4555580706019
-25302.354001973945,-2684.8892076190814,-4963.539736910118,-5834.1749613336915,-5166.03783558302,-3371.673109915745,-1254.0429829586328,266.6075468765848,649.7933786886753
-20130.552446541486,-2383.781213034623,-4461.088641384806,-5381.033267652644,-4865.841533214295,-3223.8473336740235,-1210.763778076833,251.1758002636832,608.8019757149646
-15365.80166480901,-1998.6255039735668,-3886.542050978988,-4838.952573055793,-4473.048083887434,-3005.7287627037745,-1135.5896965204684,234.9370597827157,557.9322781813157
-11333.747723270495,-1584.2895259878317,-3304.7682739443494,-4269.740421968217,-4035.160926160087,-2745.8506880265695,-1040.067028458593,217.18887016884042,499.72912925877
-8141.808950798365,-1187.1320411482495,-2763.056027715548,-3718.9750236684054,-3589.201239764316,-2467.8102833026883,-934.1376893925468,197.52334550791898,436.63537580142827
-5748.577687848998,-840.1548441562667,-2290.62594431483,-3215.9250872422344,-3161.104233414254,-2189.49205707197,-825.682992113011,175.8405916282904,370.8480890923879
-4032.439505595347,-562.2109053831603,-1900.9208668603733,-2775.741884923359,-2766.778272173047,-1923.2530721663195,-720.4549431254493,152.30577860149998,304.2293767848406
-2844.8136185628814,-359.9626253795498,-1595.2592912929317,-2402.710979713908,-2414.0354772000546,-1676.683243854036,-622.2636223036163,127.27442332242079,238.26669193189636
-2043.9169690147594,-231.04601455348057,-1366.7152152573467,-2093.6542242312926,-2104.772600283844,-1453.613670911052,-533.3020103638104,101.20518643788712,174.07223064299436
-1511.4947465276707,-167.22994012293788,-1203.5229399153259,-1840.9368743689308,-1837.0007425652227,-1255.1435678453404,-454.5215938714908,74.5702716956861,112.4083467262546
-1157.6101360190735,-156.9160467063101,-1091.7208631993117,-1634.8435338526247,-1606.5179644859327,-1080.5541509057903,-386.00879571522756,47.76427486641874,53.72601519107508
-918.6103429809303,-186.84511664186329,-1017.0438136825089,-1465.291019458616,-1408.1591501083058,-928.0578211460715,-327.3453100419742,21.006111822727284,-1.7939135272722382
-752.1663060006802,-243.22059082552386,-966.2141261206243,-1322.9441875028053,-1236.64197201661,-795.3897631440796,-277.96051493652095,-5.772085072508098,-54.20200301102701
