t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1770.7049999999997,1589.2199999999998,1417.5449999999998,1255.6799999999998,1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-3905980.2828481025,-3484480.7987833912,-3067653.00435895,-2658149.4184434055,-2258984.796364578,-1873633.4535195127,-1506099.4302546924,-1160944.1978984163,-843251.5908882433,-558504.5245790882,-312343.5880200848,-110174.86990678251,43405.18139877728,145394.67899791503,195395.48625349856,196839.85604477825,158395.72216324863,95468.33274766666,31661.555183389
-3687053.1668338925,-3392118.095247278,-3090056.620305309,-2778223.913968833,-2455120.2530876882,-2120833.5114766946,-1777491.5323993664,-1429673.5254672153,-1084695.76826923,-752652.4270606905,-446065.7840142278,-178994.54745835936,34519.063145600456,182695.54286932864,258834.66527428332,264357.82569598756,211469.72624117584,124591.73879038032,39597.1797602078
-1351520.152353515,-1354310.872139063,-1345342.6507011964,-1318827.3361156671,-1269296.16008829,-1192047.7602889119,-1083841.1082428892,-943810.6036414016,-774495.9128801815,-582767.1931858727,-380307.27371081256,-183229.5406272632,-10430.023888448912,119530.5920450186,192795.56145628338,204991.04525773128,164919.28982667,95290.62122002116,28911.15994460251
-106809.41476841756,-172380.1149657173,-234570.00709073088,-290962.9913916857,-338399.65975096344,-372982.80060729076,-390345.17758803884,-386261.9639850805,-357639.278577356,-303796.16256208095,-227779.1989936037,-137244.39437247984,-44301.187826657086,36224.822355547265,90260.67845022443,109088.87494090157,93581.0847119321,55954.09669353991,17217.175905671433
-41919.39941095614,-47903.56280628227,-54732.02313529898,-62698.759639709824,-71895.17104735474,-82077.81923593656,-92502.77484041077,-101762.68631392371,-107710.65318835621,-107609.88030369364,-98674.16347909367,-79096.91669965054,-49436.23783314316,-13825.945013440301,19920.74244623082,42280.89488562092,46251.11414954607,32352.439996620305,11166.663279523904
-143923.87205466095,-128973.2244827581,-112647.23234873071,-94710.72296203666,-75524.32644735336,-56254.007451819976,-38924.440947152325,-26119.977305249216,-20167.951152276797,-21855.35852452059,-29153.520333540764,-36877.263826346825,-38246.15831789731,-28456.45751239853,-8637.164125651729,12951.930848439606,25027.9928730037,21546.47104833568,8173.619879562651
-113576.51240213745,-111223.08614035812,-105883.28653185298,-96297.51145194097,-81745.93561533674,-62560.70394401689,-40653.69381734737,-19693.362057102237,-4441.368237979518,1041.7334112893527,-4093.7804730736993,-15693.788806394474,-25458.1828188043,-25284.058926612244,-13091.792464587026,4468.352150236343,16127.150720259968,15137.979781644437,5759.8301767369985
-53611.14294496218,-60240.794364000685,-64491.46458380538,-65015.56259436728,-60590.563410290524,-50642.08381692514,-35966.26630194434,-19287.171878276626,-5030.140110634751,2216.5049120743524,318.01444803512777,-8201.693466251167,-16556.28102831062,-17658.542577008106,-9478.611807376594,2792.61137656408,10680.610737277086,9761.768070833892,3572.014139458472
-24084.056072977983,-30560.020721532757,-35702.450156861145,-38571.22451655924,-38146.086296550726,-33716.16236578955,-25493.641524846684,-15161.32056013595,-5808.693137598787,-779.8890608771558,-1653.6414987344606,-6656.299359875275,-11212.068392357072,-11000.688887590473,-5402.967298461283,1878.7982131507713,6006.436997759089,5177.24347291381,1828.2297599247988
