t1,t2,t3
44.145,19.62,4.905
41.784583202778734,18.769230873106046,4.8860954341947735
39.40260291835645,17.890827918255525,4.849246159589265
37.01092289827917,16.9882153576668,4.794300185938655
34.621307573366224,16.064894149749705,4.7212146278693705
32.24530732652097,15.124412394427555,4.630055464887954
29.89414777729726,14.170335620857461,4.520996179388568
27.57862468487052,13.206217326783978,4.3943153015568
25.309005953398426,12.235570130581408,4.250392906230484
23.094942072273753,11.261837882667603,4.089706121917747
20.945386147543317,10.2883690627855,3.912823725998686
18.868524484451306,9.318391764154176,3.7203999123958376
16.87171846975055,8.354990535308302,3.513167328477532
14.961458281472009,7.401085316286839,3.2919294864916724
13.14332872871629,6.459412668488058,3.057552661298044
11.421987300134314,5.532509457817892,2.8109573905098166
9.80115428228709,4.622699109593982,2.553109695353595
8.283614602840677,3.732080511904345,2.285012140646969
6.871230862901631,2.8625196026193063,2.00769485035323
5.564966851474078,2.015643634841606,1.722206591328686
4.364920686088719,1.1928380770195948,1.4296060322884045
3.2703665994562936,0.3952460679359935,1.13095327787432
2.279804294107356,-0.376229686074649,0.8273017692320088
1.3910147162099329,-1.1209227135267468,0.5196906329240751
0.6011210561752405,-1.8383964467909353,0.20913754957610364
-0.09334623336124537,-2.528435945490956,-0.10336779738466517
-0.6963816033286481,-3.1910378783480526,-0.41686964392839165
-1.2124349271909596,-3.8263989792205706,-0.7304514010957288
-1.6463414896069182,-4.4349032002367395,-1.043240218075951
-2.003252489874269,-5.0171077876697385,-1.3544108376968427
-2.288567018261613,-5.573728504789846,-1.6631887399046903
-2.507866363854836,-6.105624220658927,-1.9688525787195068
-2.6668514037435376,-6.61378107508487,-2.2707359272596492
-2.7712837083775455,-7.099296418157368,-2.568228353636486
-2.826930879757974,-7.563362708410395,-2.8607758577464963
-2.8395165206264714,-8.007251537194854,-3.1478807051875615
-2.814675116578635,-8.43229792880322,-3.4291006996749918
-2.757912001356364,-8.839885046772032,-3.704047939434301
-2.6745684704523853,-9.231429417091737,-3.972387106126374
-2.5697920112268386,-9.608366759247506,-4.233833336960791
-2.4485115302798413,-9.972138496540344,-4.488149731835531
-2.3154173817851236,-10.324178998396098,-4.735144547680287
-2.174945934476882,-10.665903589719225,-4.9746681317601835
-2.0312683602894523,-10.998697346096803,-5.206609644608596
-1.888283284290182,-11.323904679063867,-5.430893621596731
-1.7496129032820615,-11.64281970290806,-5.6474764200106256
-1.6186021588324397,-11.95667736377069,-5.856342595988273
-1.4983205388818552,-12.266645303190716,-6.057501252862321
-1.3915660797361955,-12.573816421785187,-6.250982399443689
-1.3008711462827165,-12.879202104462415,-6.436833353647572
-1.2285095817641158,-13.183726066376863,-6.615115223677189
-1.1765048384279124,-13.488218778665946,-6.785899495804202
-1.1466387258701083,-13.793412434733758,-6.949264754670773
-1.140460443953815,-14.099936421301347,-7.105293559030061
-1.1592956008869901,-14.408313263436652,-7.254069492972224
-1.2042549535162799,-14.718955019091092,-7.395674409976488
-1.276242645329626,-15.032160106065534,-7.530185884601016
-1.3759637573143086,-15.348110552546876,-7.657674884278354
-1.5039310270215696,-15.666869671130671,-7.778203671524835
-1.6604706313385353,-15.988380165291996,-7.891823944890264
-1.8457269680342012,-16.31246268630618,-7.998575225157624
-2.059666409651408,-16.638814867365255,-8.098483491634425
-2.3020800403502233,-16.96701086980726,-8.191560071837918
-2.5725854214991544,-17.296501483699288,-8.277800786443349
-2.8706274648341106,-17.62661483123487,-8.357185350014538
-3.1954785225662103,-17.95655772627717,-8.4296770267453
-3.546237831650315,-18.285417746684136,-8.495222539186175
-3.9218304742776664,-18.612166077596463,-8.553752226691758
-4.321006038293177,-18.935661183492105,-8.605180449080905
-4.742337179437744,-19.254653364387444,-8.649406229739025
-5.184218301863323,-19.567790247009203,-8.686314131096061
-5.644864584058718,-19.87362325503188,-8.715775354077154
-6.122311583963397,-20.170615093579407,-8.7376490517411
-6.6144156594559185,-20.45714827218254,-8.751783845894781
-7.118855438426333,-20.73153467737553,-8.758019534004687
-7.633134566147284,-20.992026191267875,-8.756188972228927
-8.15458594655346,-21.236826335953555,-8.746120118878101
-8.680377678277601,-21.464102905790178,-8.727638221099397
-9.2075208658791,-21.672001530706297,-8.700568126086226
