t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19
1075.1449999999998,1027.0449999999996,983.8499999999998,945.5599999999998,912.1749999999998,883.6949999999998,860.1199999999999,841.4499999999999,827.685,818.825,814.87,815.82,821.675,832.435,848.1,868.67,894.145,924.525,959.81
2639888.8141987044,2359718.211987884,2082182.9152490667,1808805.9618440291,1541353.2587415974,1281901.7822194365,1032893.1178314801,797164.1214889643,577943.7461540278,378802.2538027737,203536.52650272712,55973.579606098814,-60325.57377348827,-142476.91506947315,-188808.17095485402,-199515.16834321892,-177420.91593727356,-128795.66323238824,-64167.48766451512
2213492.052641146,2049219.8345477085,1879550.6964417936,1702298.4916826733,1515934.4368416881,1319861.048069928,1114709.6315754405,902636.6425614248,687573.4366799173,475361.2477400601,273682.99423545937,91692.84728505628,-60746.885023529205,-174272.99369487527,-241645.26141309296,-259637.7303243421,-230893.22164478432,-165278.34779712095,-80165.7916528163
548492.2792925722,576291.1865248833,597592.5075691368,609016.1966532958,607151.0196788994,588747.2951925223,551071.1398949457,492429.0269112962,412829.57095563173,314686.5694825282,203389.496843827,87493.99231517794,-21749.69830329345,-111760.92602663356,-170934.33956178708,-191609.88739350077,-173011.01791188263,-123086.08204965766,-58092.826971329116
-82717.93571301244,-47575.61614360513,-12782.432634543946,21070.400245264344,52918.92227905774,81131.54864887368,103507.6846090628,117430.23893031196,120232.88750065742,109814.46217675964,85461.51003259972,48722.69082704023,4036.9257199747385,-41290.166145361814,-78146.22270733061,-97846.89274112057,-95178.92194962842,-71238.37607800745,-34576.467021432494
14444.40415101386,4565.961661584382,-4700.1756845273585,-12880.9768899072,-19343.91517700903,-23334.1914568182,-24113.764349483394,-21230.117505364633,-14898.514702673114,-6392.70498774118,1778.017982414658,6207.304201435862,3674.5733740529195,-7135.407319128978,-23961.646753271132,-40556.587840232656,-48669.00208121431,-42391.1467453368,-22821.178183709206
76028.25831373614,65145.25148324548,52594.330346261566,37890.07913491234,21060.88877366027,2905.1052343000683,-14825.335060991003,-29498.172007000736,-38142.02742637823,-38547.225980982344,-30685.43646521542,-17735.029486251216,-5703.378787836084,-1003.2442722368203,-6625.295787636515,-19211.238470379954,-29893.69223750344,-29801.04231447294,-17102.226345573246
31789.080658689916,33856.65819373445,33842.91722172504,30731.686950554908,23740.797881284183,12687.301247481999,-1548.6992415874201,-16686.026193940856,-29202.111179406977,-35338.90730717885,-32919.617662752804,-23196.431674037336,-11287.972526633366,-4015.523871667444,-5627.925708399431,-14206.634885722227,-22228.161594100642,-22053.7926399171,-12410.194197208115
-3076.199560699496,2438.340027671184,6724.165940954311,8983.960646812684,8383.791187065766,4337.10775124012,-3036.2896062181253,-12448.073690094927,-21341.78170016833,-26570.84119307169,-25930.5438271027,-19858.957554147833,-11933.320227217306,-7083.082507949383,-8138.779789300555,-13319.958541184085,-17289.118695050918,-15509.775307740383,-8197.25216945752
-9981.89472400224,-6272.2929698427715,-3250.964838992466,-1427.5131410407237,-1371.7926933258016,-3503.8513767843297,-7746.323939256566,-13188.891500918224,-18071.03455093522,-20384.000860786735,-19031.342071603933,-14854.158826182576,-10491.818304491811,-8689.210335165348,-10120.778742487686,-12689.662426975761,-13228.493510480623,-10212.192032991761,-4952.861872217394
