t1,t2,t3
94.14500000000001,124.525,159.81
95.89103084445287,124.71039244403195,159.2344338509768
97.56896429253862,124.80432297191976,158.48983750579194
99.16669180872196,124.80432844024747,157.57813358698203
100.67261129463026,124.70825323386316,156.50155530108125
102.07575071320403,124.51427052532917,155.26263141974198
103.36588330198381,124.22090027282812,153.86416940733636
104.53363261788138,123.82702373934596,152.30923690706527
105.57056585653297,123.33189437068204,150.6011418194146
106.46927412122228,122.73514492696542,148.74341122434566
107.22343857340019,122.03679082068544,146.73976941157343
107.82788167243604,121.23722967255586,144.5941152914711
108.27860299944135,120.33723715363797,142.31049946246162
108.57279945167693,119.33795923690215,139.89310120923034
108.70886988310082,118.2409010327518,137.3462056998668
108.68640454621351,117.04791243000764,134.674181639347
108.50615995414434,115.7611708056241,131.8814596219441
108.17002002416375,114.38316110229385,128.97251140661916
107.6809445795449,112.91665360255891,125.9518303176912
107.04290647188202,111.36467975071847,122.8239129486538
106.26081873751389,109.73050638950158,119.59324232049063
105.34045331754727,108.01760878711758,116.2642726178434
104.28835295010003,106.22964283203075,112.84141559752328
103.11173788577442,104.3704167678936,109.32902873473654
101.81840908396848,102.44386282991456,105.73140514359768
100.41664952025401,100.45400912705357,102.05276528057593
98.91512517627365,98.40495209244305,98.29725041295916
97.32278719666431,96.30082979801828,94.468917809662
95.64877658613938,94.14579639925947,90.57173758912496
93.90233268815702,91.94399794298135,86.6095911389513
92.09270653890184,89.69954973605417,82.58627100453762
90.22908003102339,87.41651543659417,78.50548212942638
88.32049165508317,85.09888799229682,74.37084431852756
86.37576941716642,82.75057251392529,70.18589578673644
84.40347136256364,80.3753711361971,65.95409764976057
82.41183397140668,77.97696988403916,61.67883921105647
80.4087285358307,75.55892752995433,57.363443898500364
78.40162548233201,73.12466639851942,53.01117570657919
76.39756646971105,70.67746504719923,48.62524600424404
74.40314397403743,68.22045272901255,44.20882057485896
72.42448796864815,65.75660552233808,39.76502676261825
70.46725922001687,63.28874399644221,35.29696060910447
68.5366486496826,60.81953226820616,30.807693874022036
66.63738215816718,58.351478296021426,26.300280845279207
64.77373026845439,55.88693525084338,21.777764855222948
62.949521923356116,53.42810380181481,17.243184431695152
61.16816176191534,50.97703515452486,12.699579024429756
59.432650203666924,48.53563468363953,8.149994258927515
57.74560568473394,46.1056660080814,3.597486681134427
56.109288414942625,43.688755365874854,-0.9548720331593632
54.52562505891801,41.28639615691642,-5.503991420429919
52.99623378500941,38.89995353496749,-10.046759130267263
51.522449172472086,36.53066894478373,-14.58003838412522
50.10534651824966,34.179664516166696,-19.10066598407062
48.7457651387091,31.847947243524757,-23.60545085759747
47.44433031763771,29.536412896939108,-28.091173119584358
46.20147360869871,27.245849628427926,-32.55458362852549
45.01745125746509,24.976941254772843,-36.992404011229475
43.892360564339214,22.730270215613864,-41.40132712821309
42.8261540644667,20.506320222234265,-45.778017950961896
41.81865145362517,18.30547862826307,-50.11911482201758
40.86954923956619,16.128038568147396,-54.42123106940182
39.97842814605608,13.97420092243459,-58.68095694811356
39.14475834160629,11.844076180414909,-62.89486188324313
38.367902606378934,9.737686280291115,-67.0594969915377
37.647117588804505,7.654966514563988,-71.17139786092211
36.981553337897914,5.5957675935821705,-75.2270875704271
36.370251327961455,3.559857963059475,-79.22307993609562
35.812141219180965,1.5469264717037738,-83.1558829716269
35.306036620421615,-0.44341451714020863,-87.0220025556743
34.850630139165524,-2.411625480788853,-90.8179463007382
34.444488017862064,-4.358235477867375,-94.5402276213985
34.086044665823835,-6.283837202706323,-98.18537000212262
33.77359740104016,-8.18908129429681,-101.74991146698436
33.50530171674119,-10.074669855277188,-105.23040925526439
33.2791673830813,-11.941349153119287,-108.62344470801187
33.093055684800035,-13.789901494132398,-111.92562837117515
32.944678081068396,-15.621136280781869,-115.13360532081761
32.83159655389514,-17.435880283749622,-118.2440607151953
32.75122588646496,-19.23496718172411,-121.25372557707186
32.700838082695384,-21.019226443640807,-124.15938280758257
32.677569104308056,-22.789471649510492,-126.9578734302524
32.6784280620808,-24.546488366565455,-129.64610306045182
32.700308954061875,-26.29102171670544,-132.22104859168866
32.74000499588033,-28.023763788621324,-134.67976508574543
32.794225537487215,-29.74534106302086,-137.01939284886305
32.8596155074472,-31.456302031608047,-139.237164671029
32.93277727111075,-33.157105199455756,-141.33041320006646
33.01029473359127,-34.84810766579511,-143.29657841674714
33.08875946349209,-36.52955447973112,-145.13321517170272
33.16479855990004,-38.201568964770786,-146.8380007396084
33.235103934459765,-39.864144199198535,-148.4087423411056
33.296462633568744,-41.517135828232895,-149.843384578349
33.3457877840883,-43.160256368635324,-151.14001672604297
33.38014971061462,-44.79307114720649,-152.29687981650707
33.396806744389984,-46.41499599169698,-153.31237345479119
33.393235224350796,-48.02529676647833,-154.18506229826397
33.36715818045067,-49.62309081636134,-154.9136821345065
33.316572188944896,-51.20735035079275,-155.49714549183201
33.23977189924664,-52.776907767957816,-155.9345467183726
33.13537175251156,-54.33046288477378,-156.2251664684456
33.002324443268684,-55.86659200511912,-156.3684755388443
32.83993571692389,-57.383758725668585,-156.36413800275594
32.64787514727841,-58.88032634715191,-156.2120135951484
32.42618259852258,-60.35457172945947,-155.91215931060262
32.17527014442031,-61.80470040247114,-155.46483018259903
31.89591929229132,-63.22886272141011,-154.87047922206577
31.58927343941132,-64.62517083646648,-154.12975650241754
31.25682557289779,-65.99171623184176,-153.24350738818936
30.90040130920679,-67.32658757957127,-152.21276991452623
30.522137454125634,-68.62788864870441,-151.03877133503303
30.12445634666509,-69.8937560107532,-149.72292386563342
29.71003632860739,-71.12237628772343,-148.26681966193374
29.281778753807412,-72.31200269935638,-146.6722250769517
28.84277201595155,-73.46097068115525,-144.9410742547723
28.396253128814223,-74.5677123639528,-143.075462123564
27.945567437798722,-75.63076972871029,-141.07763685828365
27.49412707465728,-76.64880627634432,-138.94999188918888
