t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.30499999999995,463.91999999999996,440.34499999999997,426.58,422.625,428.48,444.145,469.62,504.905
-29155.046501388788,-600.5375424516736,-2839.702864360924,-3604.92336781214,-3308.5139481897995,-2367.2989668372816,-1187.6405860976809,-137.13322542129725,508.2950650010416,656.3341454471398
-53339.51403448419,-1729.8856868861815,-5758.899632518529,-7172.669803292714,-6638.089128410424,-4885.401740689652,-2663.8288547224456,-675.7465388590472,537.7090070418039,788.6722624071822
-68233.60986488263,-2800.5004160766307,-7949.993728355162,-9865.758754954984,-9223.706838928305,-6898.3967962254565,-3873.3648054230684,-1126.5897293413427,557.3583848963468,891.5537487237953
-72765.62775682313,-3656.819675109681,-9217.647152201682,-11476.110308620428,-10880.817110847887,-8270.742428139474,-4737.965531988596,-1460.5130596129554,566.7584708021476,958.1416715403441
-68421.82085635292,-4139.061109894033,-9541.973290610818,-12003.76559521527,-11594.839738970986,-8976.935558727671,-5235.280155377511,-1667.4020705206754,565.2006335820761,985.681633351066
-58249.533627523815,-4157.613447064604,-9058.281277586042,-11618.361486080754,-11491.570469040342,-9085.474642253994,-5392.554043485617,-1754.5228865554263,551.9184860104571,975.3456002595904
-45610.18475097728,-3733.1627181386316,-8001.645799446566,-10586.770511686855,-10780.575613551482,-8725.110501762065,-5271.0692235782835,-1741.5352528164512,526.5103856934925,931.5081621338004
-33222.72533492055,-2984.2726160068432,-6638.898358205805,-9196.707933569398,-9694.780704364433,-8047.164159933622,-4947.737801008055,-1654.2787651170206,489.3611834907547,860.685134184604
-22738.11162462557,-2078.3201712989144,-5210.214417800686,-7698.684635264382,-8443.666937939202,-7194.772561819434,-4499.191634872922,-1519.1951664249887,441.85279766267024,770.3825712765431
-14784.136358664611,-1176.5947965314153,-3893.613372559702,-6275.365397758816,-7187.273433247367,-6284.138264764558,-3991.1939974434563,-1359.4527210890153,386.2884264760944,668.0658723787714
-9267.868404584855,-397.3376660747187,-2794.437621591753,-5035.829694424835,-6029.39417738291,-5397.569935007621,-3473.7081993489496,-1192.988430100655,325.5886171060968,560.3860961527718
-5726.322911345674,196.01948321831787,-1953.6096436644227,-4026.1982558694313,-5023.755648346585,-4585.078710712147,-2980.3867375314726,-1032.1092061710383,262.8881932547949,452.7178776817579
-3599.768643088582,587.3355668549051,-1365.3453524346821,-3247.3633471887983,-4186.332955846731,-3870.5856554424668,-2530.722486869822,-884.0732024893193,201.16003977790137,348.99043307916963
