t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.305,613.92,590.345,576.5799999999999,572.625,578.48,594.145,619.62,654.905
-255410.87348190785,2431.4492372822715,-17771.124865030804,-29382.390876243855,-33857.898734970055,-32768.62611073279,-27757.184855759282,-20491.177019258743,-12598.538727763851,-5565.971564154014,-578.3046373660352,1725.4867709841124,1603.9016605955867
-399024.8955471831,-75.41515976439257,-30628.402062786008,-49466.99781831067,-57552.44533224511,-56564.00296830337,-48713.45319603697,-36581.827579664176,-22940.61552299404,-10504.424593486896,-1557.573057731538,2591.694449900896,2342.6975895436453
-395835.5165102509,-5078.69387231007,-34266.984448588555,-54767.13452570054,-65264.51373403567,-65967.43767864742,-58350.13682655025,-44888.997128698,-28770.624462053267,-13488.035993856536,-2220.7235974561413,3065.3012857050553,2744.3598116537564
-295320.1854333234,-7669.417989588369,-28974.826262436396,-47331.94261626612,-59070.16353384847,-62402.881573834406,-57366.34532632106,-45602.871157652626,-30052.303838900727,-14465.105668979177,-2582.751158075519,3094.310113152883,2783.171889410198
-173923.8354502472,-5422.747172376961,-18401.829983304877,-33300.32910221299,-45280.97926592577,-51107.979439613955,-49478.607376409454,-40994.561389079165,-27954.91332497125,-13906.211114309222,-2744.7421304827785,2731.4188195291213,2524.5656499115175
-82133.83037131815,-105.45469018199424,-7211.4889741953,-18852.837640956528,-30252.80255749635,-37637.46256537717,-38919.34185919158,-33865.52971150916,-24036.45907829011,-12463.494430953328,-2812.389951402061,2105.4217860014755,2084.6819547778064
-31880.034913383937,5049.071479165025,1306.7820285017383,-7719.276982270132,-17925.683344243753,-25699.96750324584,-28763.14876861331,-26423.0061614086,-19609.37650387424,-10699.412152699282,-2846.255337587568,1373.0161002196392,1583.4783383147037
-12272.71416059418,8116.241195151022,6110.353564432894,-914.2825089828278,-9592.669584464089,-16812.174439052942,-20519.361083662785,-19915.649123611936,-15494.261180444651,-8977.017633010912,-2858.989769576411,672.2311159766193,1111.6186168426457
-8095.088483842412,8997.961644583303,7800.922438730722,2249.16757288081,-4852.351916112272,-10975.162169931766,-14507.785923353293,-14788.631749383248,-12061.920307026277,-7472.929011371479,-2837.7540287727497,94.69891889746464,718.807356392464
-8893.130041077895,8516.085564438665,7553.793974038973,3015.481623845304,-2659.6546533312853,-7503.982244183327,-10419.936217962104,-11004.535277428287,-9385.457920993647,-6237.502261389542,-2765.854297216807,-318.6466030275563,419.3919266732029
-9920.412909728218,7494.958113386037,6373.886625477668,2488.526238100027,-1982.5904917705072,-5593.33427617956,-7746.284846858634,-8318.257559890482,-7385.106275650968,-5251.782864565126,-2631.9396459231766,-565.2657737762767,205.7281688215511
-9947.365918518077,6376.2788240357695,4857.114487969524,1411.1697295653994,-2051.0245757041366,-4577.744604485438,-6007.151092800505,-6445.695991381934,-5924.705176096805,-4463.823181483272,-2428.3289841535493,-663.3397314796817,60.832177956176494
-9139.696922101868,5248.908928142344,3277.170063128478,220.77181583645677,-2365.9807953209943,-3995.2710563661008,-4839.877585747269,-5141.790034093604,-4860.266692510243,-3805.3620710384935,-2145.704629249668,-638.5152372684738,-34.24067452925957
-7900.062073667042,4050.9627590333084,1773.9624229504655,-820.6777789068794,-2631.4716837514566,-3568.48890429688,-4009.389651736264,-4219.298160831542,-4052.9827712858005,-3196.8440057774137,-1773.0488264805037,-521.4560445090732,-99.10553686920213
-6468.369173005969,2781.1477135959753,493.5922735246005,-1542.879386661105,-2701.184837789906,-3168.562751962434,-3382.429990060944,-3529.374460066909,-3360.28124284872,-2554.2671686521307,-1313.2869318899582,-358.80570299813303,-156.90810564570558
-4910.705555039964,1604.2094468744722,-396.16630207009496,-1867.6242435026672,-2559.974084201698,-2773.5096822492696,-2871.330578848173,-2913.7776082565056,-2625.6759711502987,-1820.6035527372949,-823.7956604089196,-232.98994109818048,-236.7668402309443
-3289.965337560976,774.1146152729884,-807.4944550355724,-1854.1465777179799,-2298.7040345080795,-2385.4223847305307,-2332.0500451514354,-2148.5361392359864,-1709.9109225243233,-1048.155899725592,-473.95683449274935,-271.45278013961763,-368.69500767648896
-1936.1920351451672,420.4520889290069,-854.3874142430029,-1698.208456225782,-2003.6780477207096,-1855.4013606841186,-1425.6656267562907,-947.0633152095072,-623.5659193619058,-523.7431843218719,-567.6652745222268,-610.034438490601,-565.1978205427237
-1660.266469683908,296.269875691767,-921.0206904207926,-1623.9927080251364,-1513.9520925908641,-634.8417202225176,445.2588912586696,857.0145523762943,236.2077698491981,-827.7101727918023,-1435.6073342159575,-1288.2842276383526,-794.9796600849393
-3536.356732901436,-628.2526122934358,-1765.2055506707661,-1736.3706120516883,-157.89196529250603,2335.5751636147443,3901.086001675148,2911.3015044704457,-62.378818891873465,-2625.121397377846,-3156.843623792384,-2126.96877811618,-972.7131945940707
-7959.4413794089905,-4669.109548562384,-4666.585310952219,-1995.6030316612391,3196.1021714165886,8234.721670594921,8956.644516496943,4028.805836449579,-2679.2437313703517,-6126.525256623725,-5281.485331671011,-2723.585051828515,-992.1166347285273
-13529.80966047465,-14711.228164394603,-11070.86755319427,-2352.874134698063,9474.947225226804,17392.846501241806,14431.225222136265,2526.977358999651,-8149.578649929948,-10597.964260489678,-6896.912095983682,-2657.87203730073,-794.7171093747602
-17166.404629319877,-30973.571363421797,-21147.6803022784,-2807.8673130397315,18426.90594802936,28445.876075662298,18188.285630697013,-2665.7708571173525,-15635.121983035899,-14533.63967900602,-7146.898633756952,-1780.8721966719945,-418.20721891377036
-15933.866772745376,-48048.6361709341,-32238.461962970843,-3132.0685240340517,28309.335436601195,38605.00352406149,18322.356629500573,-11044.814954457277,-23158.262079001208,-16526.9530034312,-5782.565854094622,-313.68530438731943,26.486690299475526
-8934.632163442886,-57570.246253036086,-39482.083255062265,-2513.6989781329517,36771.91130470071,45016.35996791206,14255.532095064065,-20715.381440071033,-28709.65844102974,-16040.182438836428,-3219.554162135173,1337.228795482956,428.68268600038925
2450.72210161806,-55326.863710156205,-39006.03795419341,173.3351633770677,42110.44556088121,46031.974327637334,6817.188352345526,-29457.891357318127,-31155.707033757408,-13421.283667890666,-142.6946857410748,2834.6297074072763,730.3553367096579
15560.551024669334,-44395.06038644723,-30728.873743015032,5366.586835524571,43727.23078010711,41579.00449587299,-2371.4025217927942,-35599.27553406785,-30352.11832765995,-9438.958030415402,2863.3087673204864,4006.232582280818,921.9749515759967
27530.803913275446,-30964.280830112384,-17994.746180936138,12093.367041434662,41801.294356885344,32876.79539732084,-11486.230516642803,-38302.41344259107,-26843.975631616464,-4910.534497150699,5416.916110609144,4794.926797433946,1011.9213914952867
36196.407388234795,-19045.7277219967,-4887.73693286296,18422.14441696298,36916.57693471806,21912.07530104122,-18944.695705237475,-37565.31659036594,-21566.371809065247,-538.552454627824,7311.146798737192,5199.267735852287,1009.7780388798276
40689.29330707187,-9491.725475420826,5921.055858104016,22614.510031444912,29923.700073593725,10795.206966042422,-23773.868933842863,-34064.896223100106,-15560.22858276094,3183.0885241564743,8487.742556110567,5254.996942164859,928.3127645845589
41402.33460690111,-1875.852511251436,13502.22657452249,23891.139739514325,21845.74862159229,1188.6848353457563,-25756.75551920709,-28836.639545263926,-9708.048717931684,6011.914441335062,9006.681123018017,5026.918226439209,787.7704306509581
39456.53012777499,4125.73487478938,17982.307959846446,22435.536178208637,13720.95766988571,-5973.909607097416,-25298.307947221998,-22925.27871414542,-4588.739450417906,7920.925311039398,8995.451417398188,4593.097351099006,613.9098093997318
36118.445391787274,8603.999342458348,19903.585953859652,18983.50778632748,6423.3167943891995,-10473.654995890938,-23145.396114263694,-17149.340235505275,-467.3719770655272,9022.30311347732,8602.474110673345,4030.4406584438216,432.65943681099145
32415.70735027751,11675.710042975572,19899.99768848963,14399.29793561485,534.483066557723,-12617.89861542752,-20102.554335850145,-12007.280210193205,2637.8604983469627,9495.53553828301,7968.983958063673,3407.0983938203967,265.43597510172447
28991.82238514174,13586.923114078707,18538.215125585495,9419.990286538075,-3680.011575925925,-12996.373538491802,-16829.570016116395,-7697.375329581795,4860.091708941776,9532.343395181766,7213.372747198104,2777.6735393407675,126.02226456438333
26149.47695619175,14657.037075820339,16226.997326499746,4586.767363174393,-6210.798202582699,-12275.957739328116,-13754.207774328574,-4203.944855182412,6394.513590972054,9301.52736338342,6422.761245777769,2178.3048195302963,18.72209513407037
23976.393266814895,15158.10723977544,13192.224172475966,295.7164199650447,-7234.253290660023,-11072.313224914255,-11074.506746931196,-1393.9991314845288,7440.097078801795,8935.504680860007,5650.774093050386,1622.2822259270251,-62.10091200227863
22459.99684584441,15172.407591509455,9530.926071975322,-3122.1248106774856,-7076.131918476436,-9878.41735576763,-8804.488925643453,910.8328306431595,8175.464500014267,8531.32904050696,4917.5733623450205,1096.8240871245948,-130.83454293965792
21553.881308106866,14488.22388796031,5352.580437963494,-5362.969086904374,-6200.707363475764,-9025.841808517878,-6834.635162713375,2894.638526312477,8755.44186435071,8152.510755788429,4205.211626887103,560.8471678063445,-207.5484813851528
21195.59856782459,12650.148385292898,990.5919687718281,-6196.745446888465,-5205.8141931633045,-8676.597553997975,-4987.0108927485435,4734.778958986564,9311.146769201567,7818.886997564883,3444.030082089763,-53.85502280018933,-312.1967011050325
21280.258624153004,9313.166453160844,-2784.40894023548,-5629.899613216546,-4820.649229836786,-8829.11388144427,-3042.9091065304915,6602.012407092971,9936.502754385208,7476.908551331833,2496.2116262276354,-828.2715912082011,-454.20563348489435
21596.445576221602,5014.203520644646,-4750.60015134254,-4233.091237196961,-5856.7322424133245,-9283.44432831781,-746.3329300822543,8644.37137625666,10646.642681029378,6956.596017368849,1162.9994904104728,-1812.1945663674082,-617.0285427114723
21761.448671985847,1983.35928657113,-3903.955478040695,-3530.4537584722684,-8929.625236086016,-9550.745514399032,2162.7037508640533,10927.589127509638,11312.366541142848,5953.012150449088,-739.8691412400636,-2947.2957355432486,-745.4345742999569
21245.983934461743,3324.486076924688,-1075.0577228054053,-5807.755274314624,-13834.055159728616,-8854.499560820088,5823.43541891842,13341.952375827432,11614.337445162575,4098.875155063958,-3223.278340946953,-4002.7424312089674,-753.43971034598
19571.648007668868,9188.659692679576,65.95758137325508,-12536.215393818282,-19029.063453294264,-6457.346482060878,10061.060152197098,15534.504717547805,11084.621001803118,1159.0147894142192,-5965.4977052121185,-4607.759042081752,-562.8605233205155
16635.999309491195,13902.829999656666,-4450.261583921631,-22239.54148521435,-22179.0015446683,-2277.903562066199,14261.34864400581,16933.463597284463,9267.064870786557,-2727.5872753166536,-8299.180228470326,-4408.819931113234,-152.28090359616613
12984.729627971166,11120.372978443,-13916.066159905513,-30674.208777493124,-21852.518485552806,2726.3288461286334,17478.523403951363,16905.88119524596,5975.142594001356,-6891.885862799307,-9414.651663239887,-3272.4867735506355,415.6005807185665
9783.158782661043,2605.3052675149306,-22538.022894117144,-34333.864339820146,-18743.250271964953,6992.337231159231,18843.27627537673,15074.124064028812,1586.7413905963533,-10208.310925509993,-8751.035166614005,-1436.1684550230057,997.5208354681038
8196.795033386505,-3886.130046778528,-25876.737072876906,-33403.43265319157,-14818.940158828242,9433.470736182042,18107.23093905123,11694.003599673977,-2856.0924590912073,-11576.583493710543,-6449.005423256766,494.0773411603596,1410.0999152721688
8344.254181743721,-5568.710392961557,-25216.675105771654,-30408.95593429486,-11362.028637756002,10160.718428014537,15888.380202539627,7712.717955293862,-6112.832933769296,-10702.712689534861,-3463.422761238732,1828.3501819162311,1520.1093638629468
9012.325199717834,-6223.861596367628,-23882.941311287537,-26990.622723538138,-8318.55747399148,10094.5180887487,13259.392372762577,4200.000065678906,-7614.776778721503,-8409.427167418668,-958.2771869382502,2254.851565293131,1337.6821404619664
8964.252298735173,-7914.2891622090765,-22595.399364019933,-23278.603118364532,-5337.952118089104,9960.838713111043,10965.139689051903,1600.8635320068415,-7791.581633106345,-5897.401042080734,555.1677252141826,2024.096127718007,1011.7433627685523
8326.518608555461,-8607.807220290073,-20459.42742552101,-19394.518875223665,-2634.7031501079146,9802.254385129809,9061.375099347662,-328.3501649383527,-7376.015019099754,-3736.460867629452,1355.1109857126098,1616.0649823543567,711.5720309453918
7987.530272204594,-7275.252037396721,-17712.89755489247,-15935.839548780472,-630.5833238174132,9361.51353659172,7298.122389085753,-1875.832887764792,-6606.426864054938,-1809.5271040459538,1842.0244990802867,1279.5345994517402,509.90364524844915
7910.594186069417,-5827.017493287999,-15461.62335671074,-13179.751192727146,700.361845673873,8643.110503738084,5655.166212659644,-2946.993689207639,-5337.349644013596,-43.67578928534846,2026.5375527955914,946.0633469902119,374.1623235142859
7013.664781897197,-5923.284585674286,-14018.820322356514,-10791.810061030385,1776.167571004147,7951.231345533111,4355.3390782390325,-3349.1249710493094,-3661.8386488974243,1251.6761053998903,1730.8928773576913,493.24084090543266,244.14774194982692
4758.93467725217,-6881.613561192444,-12776.71501981259,-8419.776549858349,2879.371477238635,7507.730652804988,3486.9120369687516,-3207.7509650782454,-2031.823756923257,1790.3681133706134,1018.5539551199067,-38.61607351783664,99.64185736053673
2026.344751612803,-7145.5851043039,-11258.616033412862,-6141.395271592857,3911.5536979552144,7218.694054924361,2844.307328641451,-2880.2179479055176,-804.2899876514128,1709.9998723794977,230.38158446586692,-486.26765709566763,-34.93018359280501
92.80275740491422,-6319.094153215814,-9609.894172340653,-4242.36654139153,4630.82119001927,6842.814125987571,2175.487192037684,-2569.0205300970374,62.2079466684381,1420.733434907644,-330.80311002480926,-730.761165759829,-126.51901170570572
-809.7607273321886,-5220.133331474845,-8162.117806087828,-2781.8431619081566,4993.1457958499295,6295.80011404748,1450.66918445775,-2189.0176111061987,818.4922860690965,1184.6354473596095,-637.2758559628367,-788.4657549366418,-164.3900151174124
-1612.3746897846531,-4605.837819253509,-6920.1429561557725,-1490.5916043152547,5225.754381819042,5718.450008203394,811.4825041002463,-1570.4753658249024,1579.1935893912519,934.6678753640979,-879.5180432901132,-769.38112944857,-164.2413514793568
-3288.732610216598,-4405.280398776865,-5596.20537713224,-43.437817213750805,5593.293212238282,5243.017866603239,339.32129387411425,-654.6771931703709,2203.873094420127,444.25371282600344,-1245.7265476282566,-777.4556356732995,-152.47791943876044
-5847.190284093739,-4151.205135017453,-4071.1197084585565,1567.2877962341863,6067.252524816005,4745.218792645155,12.877196640655711,496.4271640353396,2428.713602721242,-394.8025310440609,-1759.58056218377,-840.6746611675279,-147.78735725433077
-8343.751913625816,-3857.233764249472,-2760.2718707075937,2861.9325077336,6218.366370691514,3944.1454165426994,-91.43493750423026,1726.882999264451,2083.618872066549,-1435.1166214161199,-2274.0465173983075,-904.4318002018291,-152.33168099073333
-9682.247576821752,-4051.7301612844594,-2317.9521863812283,3204.9382813351713,5593.5557744770795,2836.553733565128,256.0559310134868,2770.123260802045,1260.9933994733597,-2353.183153411685,-2580.3916851687864,-875.0843094270327,-156.21667205490996
-9413.001177380544,-4685.595523070832,-2714.8773639444876,2558.54422353059,4322.7612785475685,1879.4539982281847,1129.8800422627842,3373.795543294932,311.79779449549153,-2871.5219906514703,-2543.7642200019823,-686.5712426250703,-151.39616453513804
-8024.378154847182,-4731.631427889611,-2960.356360011673,1719.503952376362,3105.5414612362924,1528.1067876375291,2287.52986483003,3559.2940927899404,-433.9593106271192,-2979.670359619425,-2202.8888254578223,-361.6157280441334,-143.29769761761548
-6702.974760041884,-3392.431873186007,-2050.565359956155,1589.2052547161786,2555.7616210016167,1940.193692012624,3619.409642484665,3525.4050607222953,-1080.0580117326967,-3013.8877644711897,-1799.986178982434,-21.013853062329275,-142.39684685052868
-6614.714788315704,-555.2024632329667,865.294391603896,3104.9460325884534,3367.2518605195987,3613.825819396679,5385.370575379022,3025.7500030761244,-2261.57380979855,-3515.3569095691983,-1684.0635304496705,218.72634300990376,-131.15320179736926
-7755.574012770573,2136.625392331203,6431.86525329336,7819.433708765278,6933.151136284411,7407.705317527719,7310.758950736939,1154.2152284898561,-4618.675846251684,-4871.848896835196,-2027.641023832617,424.5198453067187,-46.25093947861933
-8237.432301478577,-1125.319265944738,11779.901363923987,15486.192548250125,13467.597700909639,12609.629604556945,7936.232565591011,-2617.1727302535974,-7996.588929277356,-6882.783569223416,-2503.6327956197247,865.9546003209346,162.7805295285376
-5671.864585247395,-12778.316470781041,10870.42382443789,21225.52582650149,19461.199937408557,16167.164143789309,6091.887993583858,-7207.756004927784,-11191.377614800243,-8608.287959468958,-2378.255452312585,1680.2717115351304,427.53969340163314
-303.1225701387721,-22187.57008788809,3852.692205248854,20285.951240847877,20528.390947025222,15771.039841293683,2746.1377800867376,-10397.109569574317,-12676.692981708846,-8892.547267609625,-1230.8426782381066,2505.390784805376,556.6799478857799
4060.3091701953886,-19028.160422960034,-1193.1236821950731,14724.31442038616,16814.18397048895,12575.005675468925,139.1746201604977,-10789.092506132423,-11788.811925170605,-7359.759720813478,409.11569822913884,2690.1248510399278,402.5383527272844
3834.138949225292,-8824.449192392409,49.661718527627954,10201.974915342184,12300.436077031987,9387.075286978057,-693.3965459015817,-9019.57610723297,-9312.758560373566,-4908.644703163418,1465.8163878149815,2003.043532776987,28.829581985673826
103.224853536804,-2107.050615788091,4180.1153657409905,9109.773284367282,9924.432899437572,7686.405656363448,-555.547468301942,-6991.777151808477,-6911.724784410522,-2997.0306431775866,1471.9735935380036,971.0777824499926,-326.85694973667404
-2172.7779234513264,-1675.000660401134,7563.7297425041725,10597.075005391476,10053.523601995454,7389.002804850065,-667.3045946385284,-6233.303652085708,-5885.585926334484,-2334.6539075425007,1079.2694972351032,379.95118751775044,-459.4678155197254
455.49673959686845,-5778.051305966934,9187.708637333153,13262.471559539645,11804.840964605039,7861.102520970593,-1512.1087156985238,-6967.838102942441,-6307.770854894778,-2361.2241630012263,1271.8432038986393,520.7986538494255,-351.84282309335265
6358.7194140494175,-11585.1020372154,8377.646851431527,15259.351337002407,13638.657919041527,8237.209264727775,-2865.2119930248655,-8349.660994319021,-7207.831131481515,-2038.551696970676,2245.100816495077,1016.2029371741143,-143.36406693192748
10876.59049495913,-14478.221199091144,5446.940636383276,14823.83533370201,13948.733164071817,7714.776326360632,-4258.114033942928,-9316.659921911873,-7528.117528157498,-1014.3405480707172,3253.666255449418,1305.2090608905569,18.23477910581329
11048.715044054552,-11442.769757176738,2849.7591569860147,12174.760499812799,12363.414176863214,6131.163644865338,-5317.021072687636,-9319.261647031455,-6946.144035241607,101.45502643698707,3469.3451269482157,1168.6195540298804,83.06900857415923
7985.9751846723375,-5169.86034574092,2700.205237064632,9398.52999431923,9985.790744834925,3999.834483505298,-5923.700428003901,-8503.534873937253,-5926.415362666713,476.68319079247505,2785.555103417932,809.4764654664561,93.61166320910559
5385.793613669484,-1164.072792051532,4321.715689033052,8141.5386294246755,8135.355200662973,1983.932355917839,-6176.948709268103,-7403.620526649036,-5160.958719974695,-94.81491060170663,1821.2404047137206,576.5109492468074,119.42801296646684
6257.120758862733,-1749.6639365712024,5583.514573128869,8370.671362509971,7329.931105825556,543.1842408769071,-6195.756023844957,-6496.36594401126,-4983.410694708951,-1007.9666256382814,1322.486662621871,669.0780008453373,202.82897594409434
10640.505614345784,-4955.8137090221735,5565.648045113998,9233.830392444806,7392.509615507952,-90.14245836035448,-5991.467132328655,-5953.69030422222,-5168.098773690338,-1356.3111667901776,1572.9589738416416,1023.6589840282759,338.709827179713
15875.81421360839,-7896.690873416976,5006.645461038299,10097.161508453553,7886.168990204843,36.35080128046516,-5565.112114279864,-5690.31282364483,-5151.121071900536,-652.1242088086576,2249.1438672813615,1398.8016759752854,484.81815541435026
18838.19552703118,-9151.965285798164,4848.471450995549,10529.076663126514,8250.580025290408,508.9247249833411,-5069.546048108411,-5538.896799181195,-4450.927884036572,822.1532245854582,2758.0716083234774,1564.462584096666,593.62796012578
