t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
1103.6249999999998,961.3799999999999,828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-591470.0433639538,-506833.21023367776,-424270.25432914274,-344884.3282916357,-269846.29398177983,-200404.9405981988,-137881.54164259316,-83638.71489840816,-39009.91453025567,-5172.158977274035,17058.640284546484,27532.302568880765,27190.988232571595,18635.47943108748,6839.045626583448
-871201.5817502231,-757255.9017654781,-644335.6557203374,-533296.0300103972,-425382.94838021457,-322329.307988068,-226402.69697633735,-140370.61343633343,-67339.52598292605,-10419.377941264376,27829.031095663737,46183.029852472704,45755.01029543573,31092.82899876598,11177.549283684853
-775530.6431188165,-692737.2090913351,-607620.7472414345,-519603.2075781926,-428828.9061495374,-336422.4535568273,-244702.46939154976,-157270.47543246124,-78861.75630497413,-14831.272111258188,29823.43597075712,51902.9044852005,51728.389066336495,34712.6278274501,12090.597250158258
-483531.1967914897,-453419.8030548598,-418649.4678341219,-377329.30739832023,-328223.4170847676,-271147.0504652299,-207413.28911639887,-140204.56545152748,-74658.94539403617,-17408.2655835896,24652.709782296668,46380.7414993171,46798.538956852295,31018.768019028357,10422.519774725988
-211612.80490101458,-217716.19937690778,-219522.22599190052,-214879.5426161229,-201844.1991594497,-179077.90477534663,-146435.0242450025,-105617.03839833857,-60626.115146296186,-17623.545168279947,16189.939293295618,34770.71362775593,35998.4828075248,23765.508982055457,7768.375737588635
-59072.13827874712,-75197.91686962581,-88992.28773577615,-98946.1542183983,-103325.06712257638,-100426.1415107138,-89095.80341865357,-69452.95689422225,-43588.16808008,-15817.100874664156,7998.07331188645,22288.890751922405,24349.636359192737,16375.57751242559,5354.881519270298
-9499.024618945057,-20440.549948905562,-30772.97098401735,-39829.4333031211,-46593.873420165015,-49777.45887442511,-48104.78306470201,-40833.98910645571,-28405.314320270638,-12922.514736543853,1968.2069829960496,12140.521372239624,14861.233572859124,10626.457208830088,3638.947826198651
-8102.796159275116,-11502.331547660498,-14967.29884859184,-18370.695432489934,-21392.46489041998,-23487.2091612507,-23924.80963812223,-21960.52801661198,-17170.05012503801,-9896.929110000734,-1595.3777761640943,5311.232648761788,8386.282257338993,6788.8091098627065,2539.195561622553
-15952.983677911032,-15152.742129628656,-14311.970586786983,-13465.168908963427,-12693.6590817422,-12090.229089893997,-11651.863712128436,-11121.605131768238,-9912.800382451771,-7337.848605874971,-3233.300762013407,1386.4497133027799,4471.418005593058,4387.387651121282,1812.591214331826
-19107.05407687155,-17418.438007840796,-15353.702572643044,-12888.01302228243,-10215.38921603931,-7779.633062729458,-6134.461795577918,-5574.634281123718,-5709.849939095711,-5434.643587509922,-3674.5013251946484,-553.1969911179317,2244.2570110363176,2835.148349702978,1271.1501450694548
-17269.78698142618,-16250.961797215767,-14623.117987452662,-12245.838805405818,-9260.405033939338,-6202.585738376996,-3904.097600925802,-3040.301348467195,-3491.5422018371482,-4118.962872505341,-3520.2420753910556,-1393.9691541210152,921.4733899525013,1710.4887489821913,823.8739316276259
-13406.452745333254,-13334.242040909554,-12595.101068529537,-10959.298581124249,-8457.573748768902,-5558.277302744307,-3140.108216042831,-2053.6118534669563,-2408.6498251865573,-3241.648782642434,-3192.1332614789626,-1802.5090725533155,-34.04045382966393,784.5226831626112,442.73603457023376
-9582.424743558231,-10265.37556960938,-10346.206655740232,-9543.321307601134,-7766.392465859288,-5336.727265712909,-3045.427493262276,-1795.8007513178052,-1906.5622786885106,-2698.4270831486133,-2996.8350001777235,-2231.8174892339352,-935.0692919715918,-40.5827884986121,125.06015485845727
-6571.555427472601,-7829.623607280271,-8599.568898753523,-8559.243028867138,-7483.613348083363,-5508.371206332346,-3302.811527521877,-1835.7212053963021,-1693.5082998206392,-2508.2788374931765,-3208.8825138443535,-2982.7853335946934,-1936.136248692254,-791.8182227594772,-126.63917467751548
-4526.580382634161,-6352.738874665259,-7788.899978917054,-8441.709291667843,-7910.800061318255,-6137.696116721742,-3752.9987816995367,-1959.7025288794737,-1723.5534447292769,-2868.6290219559355,-4122.158476438193,-4246.740584312406,-3083.1362024525797,-1461.145809075712,-311.86374746630185
-3586.9276103902052,-6138.653317905734,-8312.197996225872,-9564.596678752572,-9261.412103771714,-7211.668818959254,-4257.200734217238,-2140.0954305507,-2238.7825823339253,-4183.143419568748,-6038.38376340204,-6102.461190350082,-4337.094780083227,-2024.1257963734702,-434.6157482291874
-4238.84937380635,-7728.272898974107,-10666.862613978143,-12245.585951408964,-11575.090774633,-8560.563872375762,-4717.928221948153,-2641.9774086934817,-3836.0283074001045,-7009.106803269399,-9167.97642327543,-8474.016960651996,-5586.238787461451,-2453.344362762027,-505.79537252290936
-7441.744208682331,-11916.346420765676,-15357.65207967808,-16584.718352015116,-14588.438879057723,-9882.252079773778,-5267.420214132437,-4198.788435197985,-7431.316198004453,-11843.55292665595,-13448.07843035092,-11083.772058040937,-6666.481937780639,-2733.8573288469265,-546.5823836549268
