t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
878.9449999999999,806.3199999999999,743.505,690.5,647.3050000000001,613.9200000000001,590.345,576.58,572.625,578.48,594.145,619.62,654.905
-182652.4421813816,-152031.20810230687,-122461.90026381632,-94497.10367351207,-68711.83992562915,-45702.5818417202,-26074.23719640353,-10406.306581338122,814.0571544248235,7307.9672495934055,9188.781133014327,7235.2387218036865,3274.6385224466785
-304583.7565710892,-256003.53315034465,-208571.2011534083,-163006.32884738917,-120183.74199039867,-81155.7837253884,-47136.4041037082,-19423.41234771506,770.1995823341451,12606.015661652316,16053.607774635708,12468.847578898703,5278.572404053006
-335933.02561126667,-287208.03574937105,-238588.29720237653,-190458.05317284144,-143581.0358527757,-99187.25101506266,-58990.60501595967,-25083.45592966259,354.58021887357245,15585.027183713226,20081.523870318186,15455.620063269738,6310.497474194275
-289895.0122259194,-254525.90632493986,-217756.53905253965,-179335.6699898961,-139570.42606594414,-99514.869395106,-61082.64243836426,-26979.55835615008,-330.27617839335744,16097.064219027183,21045.81705738093,16058.3318219526,6360.32904593443
-205334.68763877376,-187672.89322257283,-167531.0862336282,-144063.05227556644,-116989.66688573883,-86894.28990175086,-55481.64565435992,-25636.944085478804,-1069.3309545877614,14633.478278107885,19498.21782859042,14763.740812232561,5690.422311158753
-121050.90173121603,-117661.83066046286,-111586.4460318308,-101670.7495858706,-87158.60507449483,-68054.11399147703,-45525.848146046585,-22146.00184052851,-1656.5903778267534,12007.685873538894,16404.85801011038,12363.407806698116,4664.262620706885
-59221.78853152244,-63510.95268412671,-65635.04866663586,-64463.38157812853,-59015.12804762237,-48820.58552120731,-34408.55057136328,-17705.678461325122,-1981.123896028515,9019.283315136488,12746.017412101146,9620.451711098864,3590.438694861901
-23874.8701438448,-30140.232357840374,-35041.60713345698,-37690.100917542055,-37138.96742071288,-32681.219668425074,-24327.186024966748,-13280.116777433885,-2042.145413630054,6243.049187257392,9251.353493953067,7066.670103207917,2649.0034392609023
-8462.334748868752,-13566.960378492211,-17998.11948319692,-21171.94532331325,-22344.702226341942,-20816.023203364482,-16316.536837687918,-9454.24360846784,-1911.0378680233111,3974.596588967867,6317.786667423523,4959.229592975054,1898.3525746616046
-4105.858707375053,-7179.881496426023,-9991.86501113243,-12214.322307925864,-13361.591364182988,-12904.173775269282,-10526.25830592598,-6458.615972076925,-1680.070375311281,2282.8187425412298,4060.229212308382,3342.9246002119226,1321.9524704408104
-4142.060830267424,-5544.145745028804,-6835.914814118326,-7853.527864734445,-8340.000202804782,-7999.524917047195,-6626.0205149889725,-4280.121947079081,-1427.0760646870126,1099.181103500064,2415.6623841159617,2145.046749368451,875.6329265033764
-5037.5688909730625,-5469.67438299905,-5782.370740869827,-5888.086726272676,-5690.530619487488,-5114.38564322543,-4132.388333915387,-2782.725156968168,-1204.057837414885,295.5198937856561,1241.007745471585,1254.0570526404688,516.9156190950586
-5522.813182840535,-5575.672711865296,-5433.3399759464555,-5022.861095638906,-4338.029649290274,-3475.121842130566,-2594.7168362670945,-1798.0278108799102,-1043.3616816856174,-267.4098306352912,379.31937058276435,565.8578049469711,216.09222714639645
-5467.45235683149,-5502.275314885443,-5255.428688818553,-4632.465198412804,-3662.444205369417,-2562.337395091441,-1665.5422058719219,-1178.298222148701,-971.6249556947479,-717.9179208483012,-306.09876604665953,2.353809141867629,-43.6281104013386
-5128.356236242142,-5316.090321333026,-5143.990260024708,-4477.134829359783,-3346.3591099690266,-2057.637223168217,-1106.7298138447325,-822.0783897038827,-1024.3381117769968,-1167.462348032524,-919.3174222418021,-486.3663110110746,-269.9576064257928
-4806.766598869445,-5200.025544021117,-5158.679071625822,-4497.491571865834,-3237.804903767472,-1774.0620894798244,-773.9165089293425,-685.9951446148431,-1256.9247633179903,-1710.4493314500648,-1530.1070035213984,-926.6716975888028,-465.5179955032161
-4754.104183532722,-5336.967632209809,-5397.386738456822,-4695.903303822249,-3258.122751054441,-1604.5352037905086,-604.2180553813148,-791.8905014484119,-1749.0754690298181,-2422.201723848067,-2175.492050870301,-1327.4917599867194,-630.7569622485136
-5177.723862571365,-5881.50653951579,-5943.091015625072,-5074.336066647732,-3351.55062097521,-1498.7699397169224,-616.9472167182852,-1230.4386700128919,-2597.987853711563,-3350.914009342566,-2861.286199853366,-1685.9552020783585,-765.8755546216632
-6258.761607445587,-6950.154250146791,-6834.919412304801,-5602.117625651266,-3468.5444831897194,-1468.9550299258085,-924.5499456656828,-2153.707020261529,-3895.4388044146995,-4503.179160838757,-3563.717038762304,-1992.505134916822,-872.1873024902425
-8140.318155914395,-8596.243948276595,-8040.7945114096765,-6203.281633480312,-3579.5782061051736,-1617.2959562363062,-1738.436055429544,-3742.7788840474595,-5686.375918692265,-5827.1545875196825,-4233.258111345815,-2235.987940924535,-953.21402772437
-10871.786753963866,-10762.461738349808,-9432.324842559867,-6767.811614286358,-3716.537984629573,-2166.1923761137627,-3343.006095313406,-6138.045711353869,-7915.250705407134,-7201.914198636344,-4803.194331454473,-2408.9599699551964,-1015.5674749445129
-14318.743738531377,-13227.334095239401,-10780.285178518194,-7195.508322017671,-4026.938629374293,-3455.1526671167844,-6009.64730026655,-9335.094409603897,-10379.317087039264,-8443.693355489651,-5204.120553549932,-2512.808913580984,-1069.4012012083867
-18076.449695905987,-15582.527945042633,-11795.143308965206,-7468.645189274096,-4803.669412804248,-5860.781518972897,-9843.826529773462,-13078.066753414421,-12718.493818176228,-9336.618844707113,-5382.810040967958,-2561.5884587200094,-1128.0136669612589
