t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17
1467.5449999999998,1355.6799999999998,1253.6249999999998,1161.3799999999999,1078.945,1006.3199999999999,943.505,890.5,847.3050000000001,813.9200000000001,790.345,776.58,772.625,778.48,794.145,819.62,854.905
-1627224.015518465,-1425588.306579844,-1227396.1655407744,-1034522.0742350867,-849008.9300802936,-673106.357898273,-509287.98898715153,-360235.5378583235,-228773.44243629446,-117733.70406338955,-29727.022455888713,33205.70177973971,70086.69254788902,81659.63509491632,71222.18651800207,45623.04567503455,16385.990380861065
-1998499.674485641,-1787905.214810774,-1576148.287772828,-1363288.8473086301,-1150151.740751783,-938568.559584088,-731578.0498538075,-533538.8678484645,-350089.3148093383,-187873.49332523678,-53949.50556661043,45187.26685391944,104983.09641810083,124533.39861442978,108410.97909463677,68242.10510250762,23494.773335355563
-1271346.4722210055,-1190293.5071343365,-1101966.4619487177,-1003344.2076500028,-892259.509185265,-767850.5798999976,-631082.1511140919,-485253.8801182006,-336345.9601638568,-192986.82469777332,-65795.07504041288,34110.3656826625,97475.82083312243,119890.40377956469,104688.30520979712,64670.596863796134,21353.36255957125
-440666.99881009007,-459666.32431608933,-471908.2495388366,-473898.4071664616,-462222.005371044,-433928.8070346479,-387172.54519860377,-322058.83159593865,-241534.92761950294,-152004.85041782437,-63228.806640100556,12935.666922213826,65156.55020524987,86278.98698163948,76914.27335058138,47229.88444930804,15198.911927434956
-56437.277314227016,-89219.86332972054,-119735.35019508244,-146299.42123458948,-166702.65304536966,-178303.7219619901,-178389.65773756983,-164854.37746283726,-137147.78190361394,-97274.64886510413,-50415.93392465276,-4617.033455810842,30894.19492653807,48697.591663056905,46590.07888443922,29744.271372622265,9847.173873542979
-10438.637740183072,-20191.325600378706,-30220.79836499713,-40398.01334684482,-50260.57357768651,-58918.536251962745,-65029.532332442934,-66919.08073588126,-62929.55703815066,-52038.01837788995,-34655.660843501064,-13307.8160560896,7325.818979798066,21555.863176340983,25132.696627888174,18166.75565832698,6631.9532562120785
-46964.71529560849,-42138.3298473302,-37251.20835177596,-32453.002893091176,-28082.123131180455,-24647.818669788125,-22678.15838209157,-22390.98611115023,-23257.55541886136,-23727.02242675041,-21539.17021306104,-14911.980094961511,-4243.063903361815,6948.6245178851395,13379.037995760775,11809.929655997496,4786.087706005702
-57348.87760922175,-52054.929601404605,-45637.86979870192,-37857.49446003465,-28945.113047981788,-19794.62825700509,-11958.365210768192,-7219.608116821101,-6657.391540217862,-9547.970030476681,-12975.753694161811,-13069.28571210317,-7738.531978305725,996.1521332489888,7749.617473502145,8156.158101041786,3438.7829452332985
-43778.18052561211,-42507.92973820937,-39684.382900260025,-34730.25004540085,-27509.021518113073,-18675.220387745085,-9882.708513503116,-3483.5759769017777,-1463.644917059276,-3931.0427866567848,-8280.428853277566,-10323.73941142669,-7334.24235964532,-690.6381372250073,4863.534692715377,5514.126570023328,2248.5737543768064
-27373.46146159196,-28735.80571745747,-28733.40088008283,-26718.415790508927,-22331.019638002865,-15892.395201469846,-8728.89679216767,-3013.2291891899736,-789.6988167298052,-2470.500187624768,-5974.857376617591,-7791.672665320868,-5729.386540409176,-991.4416077979068,2833.2363438851535,3244.9461396402603,1191.980487534878
-16602.837985891245,-18540.801504391653,-19520.013907710407,-19004.57378345957,-16615.246294795892,-12472.38803640443,-7508.436990617572,-3374.8730443572726,-1650.9834646365493,-2647.2700010255858,-4833.599940787782,-5812.817274804712,-4327.51760552651,-1371.2767797841238,881.7829077870546,1220.8361483202555,308.7727723616524
-10933.926055730142,-12420.283129617808,-13352.865045470831,-13378.293893871587,-12211.17527038983,-9870.421947090384,-6898.267524227294,-4298.658745872648,-3022.0329587149336,-3252.732220571287,-4167.118780753861,-4568.394119948807,-3882.1605175758204,-2507.630443550055,-1243.8777735959904,-550.1346386309473,-383.6535370212416
-7796.649289221282,-8698.59912708735,-9442.661737363063,-9867.014124024601,-9772.938901549338,-9019.013553267843,-7652.044353313111,-5986.080903705082,-4532.268376252473,-3768.077243324858,-3856.5700871387203,-4488.128804166086,-4991.594062780103,-4733.947619584604,-3582.2668867158773,-2039.658680014,-888.2460000534444
-5247.670943364236,-6043.735895473144,-7139.584853190132,-8519.858998437025,-9910.090236052265,-10733.421034881098,-10321.706114174049,-8454.701871570898,-5889.480333393331,-4179.95939730037,-4513.7112340817075,-6492.945587253761,-8276.25215594231,-8165.895807596051,-6033.307382769464,-3207.335760200187,-1217.2893812670713
-2482.1337131700325,-4293.692386179128,-6935.105807346018,-10363.69975016248,-13834.262680571885,-15870.368522541588,-15011.289733856282,-11263.187123993632,-6948.699037003326,-5357.334490517859,-7764.337309514529,-11945.911415785506,-14178.046732930978,-12595.537916831434,-8353.142624126906,-4008.483278862648,-1395.976226470017
-420.46057878435556,-5120.689461570821,-11036.263879495451,-17660.995994349676,-23136.435484807902,-24736.66960837615,-20907.641692810994,-13707.897383411519,-8531.939178069515,-9735.238500001647,-16149.0890437239,-21992.02060874685,-22413.920144718097,-17330.038199970313,-10188.435774637182,-4436.4596061278535,-1478.6798434801951
-2806.9160385497535,-12583.964810028963,-23215.963499833142,-32986.32813416869,-38352.65979357481,-35900.600826849615,-26230.020900296637,-16007.506368221419,-13673.649559636295,-21258.20062996553,-31789.74090414998,-36181.413036991886,-31393.40624439037,-21209.502247312495,-11211.736387015091,-4591.968052875126,-1568.0474900824124
-16330.926917218942,-32058.646200498002,-46659.41755308699,-56481.14262518558,-56685.81353376747,-45639.8855304906,-29688.32053719279,-21165.56517445319,-27571.251691078432,-43000.096409179234,-53624.108058315105,-51125.198858195254,-38226.81461813889,-22984.243186141568,-11337.095880773386,-4742.262390502758,-1819.1653429322073
