t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
1305.6799999999998,1203.6249999999998,1111.3799999999999,1028.945,956.3199999999999,893.505,840.5,797.3050000000001,763.9200000000001,740.345,726.58,722.625,728.48,744.145,769.62,804.905
956070.6536610828,825679.4751344001,698092.9747943613,574803.324309779,457408.5619244281,347632.16454527574,247323.8525798312,158430.56275916577,82922.78456891509,22657.67714938109,-20842.81507961034,-46722.36638509611,-55251.81607370988,-48439.51087737358,-30797.426015899833,-10252.041542290503
1307060.4624061256,1147318.968285845,988166.2055214769,830368.0063688003,675249.2267275184,524846.7119850817,382009.7393684192,250407.38191827794,134389.33548076253,38639.032701671604,-32438.142109962984,-75624.87125994221,-90081.46557196099,-78710.61686080301,-49475.71687602751,-16317.591589838856
1021024.7283647697,925863.8961660851,826519.523483774,721573.0155932144,610479.5294180604,493925.0579167008,374169.94833267294,255288.74414704918,143168.81608713377,45098.49945759408,-31212.995276522233,-79253.12595963581,-95837.88117104632,-83341.38297349222,-51273.387401002015,-16222.332321170745
516330.7268250619,498724.85480449506,475045.6345506768,442557.47152852913,399076.7512201724,343423.3071461557,276004.54445440444,199420.06233663345,118865.48938534029,42017.17018518457,-21938.37282793795,-64316.20885331389,-79788.11722378239,-69298.86899364092,-41690.362369863455,-12528.059761506645
157220.66941319592,175854.46216103667,190362.13996858732,198429.71170332283,197666.91136287653,185940.35401519758,161966.60372898236,126104.33520905052,81132.74236060008,32628.104992965706,-11547.806249806907,-43002.8614540153,-55684.224427863126,-48948.49467789973,-29200.745297564594,-8460.390969946096
17003.842655675777,34769.76149109061,51219.65839287156,65261.28860643964,75408.79170528542,79888.55603534202,76983.2009556001,65641.86786036857,46263.58001397151,21371.795347530016,-4277.807184281211,-24617.027822669166,-34329.74848406736,-31469.83146123212,-19275.766422907058,-5630.769156576972
-214.74044117912862,5611.708509393009,11543.657203255923,17411.134130083843,22784.11916893156,26918.36286465885,28785.28406486351,27258.875899064944,21518.65785134247,11641.75262916284,-822.3333204512626,-12719.246855220972,-20095.327837286313,-20086.221211098124,-13159.798846865155,-4040.436178032358
12705.588752233716,10692.256817037594,8837.782990699729,7299.345171494006,6288.351747017611,5990.5189242810975,6390.413247038931,7040.99478041549,6945.93519999853,4829.123122077848,-41.62031725875693,-6789.601086655491,-12578.078366114221,-13977.969611871016,-9798.985905055624,-3128.0772314993037
19508.369716291138,15271.481037643356,10782.945575070418,6180.362227830307,1903.071959482186,-1333.140760781722,-2790.3327810756164,-2223.802252635838,-426.7803838991747,742.577258298765,-645.534669735335,-4869.429437454674,-9567.03992570605,-11092.094822111469,-7843.823788105363,-2477.819592944405
18016.342301427758,14095.425891769393,9615.962281621127,4630.068131638866,-383.3284146793479,-4488.588837279058,-6578.851988675245,-6064.281241544001,-3658.503082612332,-1488.4018863133945,-1856.766164082687,-5164.366080363043,-8954.079477488094,-9739.465659453108,-6466.021249603868,-1937.7005082705284
13596.529485887984,10317.692439308965,6375.925938582426,1795.4145629228792,-2919.1044810655744,-6740.880333765597,-8465.83146568749,-7528.766101723261,-4850.890539989853,-2756.7874806537507,-3371.250292624991,-6505.711383288558,-9343.997555341588,-8953.415554235517,-5333.4137466640805,-1494.2359410437969
9390.511584794875,6400.399851699186,2765.7564005439467,-1446.7840848480269,-5655.380829194246,-8763.846808762743,-9626.42344372562,-7981.982246700378,-5195.944472864097,-3729.234213142191,-5126.501855475607,-8239.242458254672,-9968.412903120154,-8296.964415976765,-4367.108685382126,-1165.4447704718573
6031.98241827999,3020.4736709193908,-561.0984086880054,-4553.534138767054,-8251.098623536976,-10496.61351892142,-10321.640162229078,-7966.736972829271,-5335.8065206001165,-4837.416097034111,-7103.226820968022,-9976.387631773763,-10428.620553461707,-7612.697193596824,-3576.755771898346,-963.5313254368659
3163.2708338234147,26.858668826521267,-3566.1086401893817,-7336.224678322052,-10445.885609552262,-11733.891489278241,-10546.943643094784,-7743.080684288027,-5659.319865164746,-6302.990521907273,-9174.052736628788,-11393.74029465126,-10508.939172841285,-6881.085356679562,-2999.9255364977867,-893.2002573002532
362.45276838720326,-2784.4853010658667,-6235.439428712261,-9594.821080611937,-11948.192583335855,-12255.80819638492,-10313.323999168297,-7555.6901168544555,-6407.736739255173,-8072.372577483585,-10985.290590403762,-12149.814946837536,-10119.151456075282,-6177.080677494375,-2689.7065253891788,-954.9713334253404
-2410.8743256375874,-5237.1808679881005,-8210.780400521242,-10881.416116655226,-12384.894843804726,-11945.623876229803,-9807.769105718522,-7670.641361396054,-7544.918444132961,-9666.924596299783,-11938.803951335141,-11961.542426447772,-9341.026743852894,-5665.279825251167,-2704.784357702692,-1141.766166896933
-4470.052481742822,-6516.7742316902595,-8669.054665188702,-10558.107688204098,-11511.175549252646,-11007.564871974972,-9411.589610670868,-8126.054840813394,-8458.41877382755,-10138.791429886029,-11419.732093271676,-10840.921610298716,-8504.182098631054,-5575.864316180037,-3080.885807465914,-1427.0343222550323
-4216.91989060397,-5235.566169478206,-6636.306901681632,-8285.154265695208,-9665.356526167945,-10098.32522173751,-9381.65108376546,-8249.319694128231,-7833.009090729562,-8472.626799605052,-9344.387090040169,-9371.581713763111,-8181.21054791128,-6124.072513874284,-3780.780490763368,-1747.0357607926762
342.76073501757213,-232.89919185606522,-1939.4559734887862,-4849.219385889039,-8106.263490963014,-9988.158186785024,-9185.343652661315,-6437.84938217726,-4286.679135825287,-4599.042092307676,-6784.725289971737,-8761.289308829191,-9007.196998171143,-7373.198431151802,-4636.200036818428,-1985.2574354066546
9889.555870509146,7798.394918745309,3540.2276022281376,-2668.041177720836,-8590.992936404442,-10653.015167088439,-7147.243679915985,-1066.8082699704744,2011.8832344065595,-488.9899537243588,-6053.476853749703,-10422.93768045805,-11333.405738201798,-9091.592386069373,-5312.895141530221,-1974.5645153924058
21502.42156978141,14883.25137260316,5542.051314148853,-4969.0107303615205,-11995.041547708026,-10618.905708932381,-1521.980380609551,7301.5960546693195,7794.392400922914,-89.92334927980386,-9728.168487964902,-15149.876663120867,-14882.767580949396,-10693.932035739203,-5342.226368276307,-1535.8048024325444
28014.68058401573,14482.929572256227,-695.8937656613041,-13516.090268124748,-17062.22909024926,-7915.225704492015,6960.466613813533,14142.661912924848,7259.807045631126,-7298.262609558108,-18935.008674220215,-22386.326709850473,-18656.68021512004,-11348.595621634111,-4250.576118805683,-558.0112973783265
21114.77873531879,1210.9113747418357,-16919.70452305572,-26613.331583246094,-21014.5569789676,-2618.7315290068436,13390.402304369283,12336.913458112347,-4441.697691906223,-23012.984485713852,-32150.52166183793,-30197.932665641547,-21233.100381913602,-10256.692098871128,-1767.1498590566318,909.0870383025776
-2935.96444468211,-24742.95913721881,-39607.394058897225,-39672.05181361231,-22097.62872124243,1523.135109858731,10675.117614743487,-3056.5785741822465,-27165.606094997296,-43763.940379760104,-45651.39465931221,-36085.50233130344,-21339.14390329599,-6995.950977616971,1981.2241615006706,2613.3302634466545
-39613.249489939844,-56537.00306580511,-61522.24224321535,-48329.10486184682,-21574.0460640148,-1055.1004316644808,-5351.361602483291,-30443.904561581967,-54938.2796622425,-63370.08946433697,-55405.136047622604,-38127.56653104756,-18381.223572418763,-1753.4371924657946,6415.347284744914,4164.062593837773
-78147.74695474704,-84412.7618997306,-76074.79093242768,-51291.506498070856,-22832.04449711093,-13487.298922363712,-32245.788975452306,-62009.81593169726,-79349.66746460194,-76342.2565827837,-58989.783030925835,-35716.733143329795,-12645.85639542636,4688.210844671421,10661.19264317589,5189.932529001805
-107703.69776487819,-101167.31601344662,-80780.14342451695,-50429.251933669424,-28480.47493473583,-33876.75939670259,-62255.05277764133,-88472.60178385866,-94220.84904072314,-80354.9867677198,-56293.019069342365,-29542.236624900008,-5111.226916821425,11211.063212633164,13863.893141598457,5500.875954293154
-122616.35516397565,-105069.71307963815,-77402.59362160818,-48653.17565444246,-38402.93786624075,-56648.77325016192,-87139.16541409372,-104005.30590583368,-97953.54363065238,-76381.29899642243,-48902.419493756504,-21029.453994443174,2964.257114527081,16735.25537718353,15496.394195779361,5152.234345062707
-123380.15837488978,-98938.53300408853,-69690.19196561424,-47917.861952095824,-50259.47983408709,-76107.7870461103,-102205.8999234991,-107851.62662029982,-92720.51330391913,-67183.4608922255,-38975.620560439114,-11690.139597940606,10443.336959439524,20531.693293619403,15505.350784927572,4380.898019057532
-114225.11861926479,-87324.88061202808,-61062.92798554193,-48705.41985956666,-61316.39628614608,-89041.93075661203,-107113.32173982967,-102776.06156299367,-82183.93682975162,-55651.46423310294,-28364.211953515634,-2701.0038150896316,16553.95676875868,22361.99932036425,14244.933733651553,3472.6592573241633
-100064.75900955251,-74192.50021798264,-53584.2429342313,-50597.57685277184,-69821.69680222392,-95066.35583628232,-104246.77261417272,-92581.76934224858,-69624.26006666201,-43877.73806449411,-18259.64019135153,5230.84327716286,20954.382718119527,22434.389848630683,12271.348361043107,2649.067193314401
-84664.96069456858,-62009.768446724476,-48049.123135074864,-52977.90414350165,-75265.01918541937,-95516.12715978359,-96680.76389363225,-80424.7202801502,-57169.125236562475,-32992.40237344375,-9227.999889744597,11815.199480301544,23672.85805590261,21238.846523387267,10123.342360772322,2022.772949586259
-70217.37750506852,-51880.05892896241,-44478.4842063647,-55377.49180754126,-77938.66067182351,-92193.88770637264,-86937.09470614695,-68272.66758759615,-45843.47041406276,-23392.897619898795,-1399.6492127029755,17057.404656188835,24987.10684467374,19349.25311653308,8183.137739406269,1613.98023514964
-57675.3315756812,-44030.49099451886,-42544.80264659384,-57508.263344067615,-78413.61435683632,-86638.31259760745,-76634.57726424608,-57067.231131606415,-35930.75094485786,-15045.468333392886,5341.857121942061,21137.37132244115,25290.717740365017,17264.501406981308,6643.054381544583,1392.6159782775771
-47247.446924485106,-38243.795148924706,-41809.65812693725,-59186.13455685396,-77226.72689071264,-79911.81722531025,-66628.15936327666,-47091.14403759262,-27318.847941522676,-7712.573492405828,11224.029905758684,24308.9417753597,24975.63076555123,15325.90741934305,5547.694715416895,1315.848321640682
-38769.79652756634,-34121.273552470564,-41825.22548087643,-60266.938147355344,-74776.87872439448,-72657.45440237228,-57270.763952628775,-38278.19935262386,-19726.627530641887,-1089.1103068088044,16495.58018058436,26818.275421641,24351.366275476077,13712.11999346463,4862.839775976805,1348.43932337433
-31919.188881698505,-31213.287498660684,-42171.85667490201,-60620.481367677756,-71328.36155258241,-65222.79149954485,-48627.3235307717,-30406.440720088227,-12827.497895919401,5119.094861226689,21360.845852394345,28843.489494633883,23615.19701532097,12486.00967665515,4532.765854810875,1466.936577041405
-26322.369054998308,-29082.0763323453,-42477.12372273526,-60131.17606645295,-67046.50684701464,-57766.70386216221,-40613.24431855578,-23205.469553886047,-6317.23708697277,11141.037192777534,25930.265470128656,30469.06336105976,22873.679559437136,11656.119699072124,4508.70962525581,1653.6652725825365
-21619.304205594603,-27343.219511772222,-42438.34585754176,-58715.920796249455,-62039.94540368207,-50340.68704302291,-33083.67287135817,-16421.33284316719,39.68210803635674,17098.795296897195,30198.896390337908,31707.743877552144,22194.238746058865,11219.161672606313,4748.942391656559,1886.454172559876
-17512.204647047638,-25705.144396448537,-41854.08145922606,-56354.82966448213,-56407.40755783254,-42957.17436060946,-25899.463395868872,-9863.088075870293,6376.5223088445255,22989.18817328167,34070.643776401565,32559.91882121735,21648.540952203188,11166.877714230559,5201.08546874297,2129.1401664572822
-13803.878717858366,-24002.268935814223,-40654.214705634025,-53123.76523954577,-50283.49195983153,-35647.39479910481,-18976.22984504585,-3431.959631838658,12713.681671698228,28704.891690105163,37423.94838790857,33069.58907376936,21314.84852805049,11462.99387198823,5781.119027790591,2327.5987805479117
-10412.17913507016,-22203.625855969025,-38907.18686263219,-49207.559083396714,-43866.049011851734,-28496.612996513344,-12307.465506008028,2876.9094130110375,18980.839524207157,34090.25322577346,40179.05971664704,33330.56217827839,21237.79697526034,12013.058195837955,6362.785271664835,2415.282749064974
-7349.283190092758,-20383.34718769031,-36787.80937551941,-44875.55449749902,-37407.74192761959,-21643.476943309633,-5953.827613131327,9002.126684064291,25061.714748209746,38997.05287119998,42317.27988077738,33434.40937297236,21379.136604576768,12652.481975169676,6786.328843373811,2329.224030521789
