t1,t2,t3,t4,t5,t6,t7,t8,t9
447.305,413.92,390.345,376.58000000000004,372.625,378.48,394.145,419.62,454.905
8238.493235463175,6159.877739115366,4251.6495656614825,2595.081072957922,1270.5564961387377,351.51356544087537,-111.15045267693091,-122.19140415193095,195.97924841672392
15231.523430093739,11347.429684179404,7759.047682773971,4619.036223302278,2085.7222847015482,310.40413660460905,-596.7033248010217,-636.9916862938969,-49.25521806736447
20778.920468199387,15521.466162592316,10623.4610284212,6290.856539575025,2754.469642959389,250.09417688089388,-1038.6651943433178,-1095.7049199424598,-264.68868718996634
24480.60429783171,18392.656837447248,12654.918992183704,7503.440666612558,3232.5183654395446,167.92163392126633,-1418.1824604635744,-1475.8730839543302,-438.4288422107968
26227.553197425972,19868.578378087986,13782.556075972792,8211.108692214071,3499.3160301258786,63.88665559658199,-1723.114483829358,-1763.7486743208212,-563.993392955556
26179.87371085089,20041.95939391779,14049.84161328364,8428.489946632713,3558.05831012929,-59.51280798737997,-1948.6368878335336,-1954.949446578702,-640.5221816485586
24693.975403105786,19144.819907589874,13589.488746027491,8219.172906339589,3431.8982924685,-197.8093648175983,-2096.7588696169405,-2053.7217212989917,-672.0818976106143
22225.178464895493,17484.962875343914,12586.966783810703,7678.110930054716,3157.6453347001716,-345.32954012464893,-2174.9997546343766,-2071.132132660911,-666.326525392054
19233.41879415614,15382.619078321035,11242.655624836587,6912.501771884394,2778.5755414889927,-496.03581914065376,-2194.5934691684533,-2022.6657958588514,-632.8715016816964
16112.421116692756,13120.896942162219,9740.747298600758,6025.184198267504,2337.8347660957943,-644.2994233754309,-2168.604398754497,-1925.7307319133365,-581.7293123123598
13151.290949983873,10916.694429686848,8229.329309095512,5103.036096401298,1873.4489504018877,-785.4924389937523,-2110.2640249836404,-1797.4765105180722,-522.0633473841112
10526.760464802219,8911.86336465376,6812.248774989047,4211.0902508095805,1415.3699338580743,-916.3396593876423,-2031.715612406836,-1653.1787794498287,-461.38846172035784
8317.477767378057,7179.744427165648,5550.534736996556,3391.661383295756,984.4640263235465,-1035.023144172974,-1943.227513233542,-1505.2749269551057,-405.2240469391212
6529.564014960695,5740.383641724896,4469.829817387781,2666.9805703442034,593.0090848548314,-1141.074447812897,-1852.8362276539262,-1363.0011429458982,-357.11784034970606
5124.134975761082,4578.300506625041,3570.2983211798646,2043.6603342780509,246.13081854286523,-1235.1143396302994,-1766.3224933308359,-1232.4982001277688,-318.91666941035714
4040.7589984365145,3658.5412746384477,2836.328464882513,1517.5833217269458,-56.35796039975031,-1318.5069595203095,-1687.4059163085008,-1117.2230559128845,-291.158490859772
3214.2359647181843,2938.8774654077038,2244.4751990300374,1078.2814619484147,-318.1197752822509,-1392.9885875524167,-1618.0549799730347,-1018.5134908163643,-273.4843608683485
2584.634598425852,2377.719595721983,1769.0913309283355,712.3525634864975,-544.6994118781626,-1460.3167416135595,-1558.8358752057366,-936.1861719086739,-265.0038986884408
2101.9267390908994,1938.353323199677,1385.7757968012397,405.83161820335124,-742.2748847221206,-1521.9694262065902,-1509.2537035477085,-869.0889747949507,-264.581401926917
1726.9878655502914,1590.5236964025707,1073.1118840790323,145.65844456642492,-916.7515633068327,-1578.911742128559,-1468.0655539593233,-815.5651474743811,-271.0353684813177
1430.561387793112,1310.3917718494438,813.2554050394776,-79.52156804805361,-1073.145175125613,-1631.4400781740756,-1433.5631268599805,-773.8144054800806,-283.2598980906227
1191.3585881125198,1079.6784883542055,591.8698446034182,-278.9816955206111,-1215.1853370767083,-1679.1126772917708,-1403.832237178365,-742.1531138248862,-300.28353629857133
994.0219738221148,884.5498838194345,397.7813048515995,-459.76631414462275,-1345.0842592556442,-1720.777423360546,-1376.9984943544487,-719.1838479812316,-321.2822122042275
827.3315932510727,714.5711323714686,222.5961800240441,-626.6408333278181,-1463.4429120381023,-1754.709759410362,-1351.4642118543575,-703.8865491503575,-345.5607293035305
682.808588919408,561.8934110230613,60.413571609935666,-782.0780174472292,-1569.2983142446683,-1778.8716190803195,-1326.1329217424916,-695.6420708889573,-372.51393920505234
553.7481463615406,420.73237161936703,-92.32327225047683,-926.283620382284,-1660.3410366102237,-1791.292359088957,-1300.6068874427838,-694.1965977284523,-401.5756417577597
434.65905122519507,287.13106400951983,-236.8615760358828,-1057.3168867532368,-1733.3426370216464,-1790.552724165329,-1275.3323621485663,-699.5739616120891,-432.16112118783894
321.0644430215737,158.9537700478321,-372.1407756112138,-1171.3959426346682,-1784.8208306286567,-1776.3236451744463,-1251.6601867254192,-711.94329704953,-463.6082668090121
