t1,t2,t3,t4
78.48,44.145,19.62,4.905
61.00241603803346,35.60880145876704,17.43596148502896,5.396699348183385
43.57917978439294,27.02509742134135,15.165249952071864,5.834032985994949
26.389730516895966,18.470312577156832,12.824102979495432,6.212485753080211
9.607335818397937,10.019184736488302,10.429271662087658,6.5283579425093174
-6.604272105651783,1.7434612014464679,7.997760054852988,6.778802887350556
-22.093958213800022,-6.289313764755783,5.546562692969932,6.961845938061979
-36.725857582273974,-14.016889140525612,3.0924061115314636,7.0763849454231185
-50.38158875362004,-21.38324852883037,0.6515001111373953,7.1221729122045385
-62.961955378485015,-28.339381845225635,-1.7606958430601232,7.099783981829587
-74.38810425919759,-34.84387266113639,-4.129686224822825,7.010564375488903
-84.6021286408347,-40.86329309576317,-6.442128854845791,6.856570255719755
-93.56712585917631,-46.372404716272335,-8.685996695801068,6.640494773771063
-101.26673731771844,-51.35417021256673,-10.85070947936121,6.365586744068347
-107.70421542315691,-55.79958640398413,-12.927233519928283,6.035563480265953
-112.90107591904152,-59.70735419390128,-14.908148991297132,5.654520326555682
-116.89540456939157,-63.08340524593731,-16.78768484111243,5.226839331812095
-119.73989410985088,-65.94030829788176,-18.561722361647185,4.75709935276632
-121.49969075754734,-68.29658009853968,-20.227769195945896,4.249989648177632
-122.25012949468845,-70.17592694530612,-21.784906212562067,3.7102287530268194
-122.07443412150664,-71.6064427639777,-23.23371021260391,3.1424901150080844
-121.06145214918476,-72.61978869823906,-24.57615582844958,2.5513356499499515
-119.30348650430685,-73.25037739043886,-25.815500229526112,1.941158042418941
-116.89427632874886,-73.53458268858579,-26.95615436830071,1.3161322954738095
-113.92716848380476,-73.50999257242191,-28.003544486052892,0.6801767303430126
-110.49351028611623,-73.2147198240095,-28.963967464888068,0.036923361577052116
-106.68128304753644,-72.68678154097951,-29.844443375557013,-0.6103026674388485
-102.57398562086337,-71.96355515662644,-30.652568248614628,-1.2584951055505638
-98.24976773967525,-71.0813153251863,-31.39636970978055,-1.9049707493216164
-93.780804758186,-70.07485296503204,-32.084167690339434,-2.547366530669199
-89.23289862325873,-68.97717501420777,-32.72444197114349,-3.1836304148626287
-84.6652846295851,-67.81928110293791,-33.32570786430906,-3.8120070311636383
-80.13061972107303,-66.63001142274538,-33.896400898313395,-4.431018970044177
-75.67512573655402,-65.43595858492489,-34.44477096584886,-5.039444664841969
-71.33885993021639,-64.2614352057281,-34.978786032696114,-5.636293736922604
-67.15608516096717,-63.128488308747,-35.506045200278116,-6.220780626979556
-63.155713150101555,-62.05695136119519,-36.033700671636346,-6.792297265887708
