t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
828.9449999999999,706.3199999999999,593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-182702.43967639518,-152131.18806291628,-122611.83263369631,-94696.94337444923,-68961.52686505023,-46002.04092272813,-26423.37833032002,-10805.024702750701,365.8820701131092,6810.470166114374,8642.111930687583,6639.562172495722,2630.134262039212
-304633.74655139406,-256103.4530008134,-208720.93069391244,-163205.68790809563,-120432.49053213837,-81453.62200004254,-47482.97285452245,-19818.29304942894,327.48444367723033,12116.002269371653,15516.89062273543,11886.079074247129,4650.462429642565
-335983.0030678938,-287307.8554430408,-238737.68889714737,-190656.61202261088,-143828.22300993378,-99482.3944408338,-59332.90049141029,-25471.96826609687,-79.08422834163196,15107.403333091299,19561.259482447203,14894.158172923679,5709.403105334187
-289944.9721511539,-254625.5858552932,-217905.4581898668,-179533.1103407531,-139815.43276208447,-99806.25364743176,-61418.98471859772,-27359.21219907984,-751.3725961528484,15636.61172056999,20548.306871403158,15526.268055239896,5796.414769153262
-205384.6250266581,-187772.3926392687,-167679.39852792307,-144259.05763247868,-117231.87950535618,-87180.86421212401,-55810.38403665075,-26005.30608424453,-1474.443940851293,14194.807028477455,19029.487683669013,14268.74300735447,5173.223898818635
-121100.81157805059,-117761.11008534743,-111734.0177447163,-101865.0057540877,-87397.41699980575,-68334.84493665004,-45845.369246126735,-22500.711018336977,-2042.4341679535225,11595.187702807156,15970.585161794796,11912.609625661513,4202.525881398248
-59271.665836367465,-63609.972327216274,-65781.74672754314,-64655.57716683322,-59249.94117783,-49094.460749847385,-34717.286241599424,-18044.46134767736,-2344.569012748123,8637.088017248969,12351.46176945581,9220.349832929602,3191.9715820602487
-23924.709909021247,-30238.952533268708,-35187.29925961977,-37879.927839006894,-37369.193669941444,-32947.251551781424,-24623.62105052492,-13600.801979690752,-2380.2440494075363,5894.983173915466,8901.293911583452,6723.030597046169,2320.5440190835902
-8512.131980458846,-13665.341520415865,-18142.674298935282,-21359.099286761902,-22569.76499648834,-21073.25239678232,-16599.21637291425,-9754.775729158933,-2221.047793949225,3664.144580872229,6016.463064029451,4677.004820356541,1645.4550853855712
-4155.608415722978,-7277.884174882145,-10135.152166319012,-12398.503307308732,-13580.92698899818,-13151.6726777083,-10793.795014447185,-6737.068782750448,-1959.4771825973562,2013.088881531989,3811.2912168246694,3126.1818440982306,1148.8934005111703
-4191.758030478917,-5641.730681737905,-6977.805101719477,-8034.440659635428,-8553.05935958721,-8236.401016128411,-6877.101378490539,-4534.710734256994,-1673.6135583730863,872.8738348785128,2222.1251314376973,1996.9095984892988,785.3386992507708
-5087.208603415387,-5566.80246710764,-5922.736213456345,-6065.441315176919,-5896.779704853356,-5339.784733743734,-4365.781096180791,-3011.8181610760034,-1415.7264168787724,114.90093035758866,1105.2153571656954,1176.6603858874507,510.9131070108339
-5572.390433641126,-5672.305015620752,-5572.054061068008,-5196.37318080233,-4536.95211557492,-3688.2311064268524,-2809.276050852604,-2000.1566848351933,-1218.444558876734,-400.5321921196376,302.9165629074826,560.317024561537,294.48293251768104
-5516.962178376376,-5598.373109237882,-5392.366303138632,-4801.8566415888945,-3853.5418543131423,-2762.388334176065,-1860.2148577357164,-1352.1674425742658,-1108.7020795493158,-802.2109037574287,-322.1866029312063,68.74876609331574,117.83022810793082
-5177.793667673759,-5411.615091457417,-5279.027922112555,-4642.134097652468,-3529.1533404468682,-2243.908428025594,-1280.5604873406592,-966.5735604463475,-1122.2976858779969,-1202.0820391683358,-874.8954325913815,-348.99246779799864,-28.16189011234608
-4856.126686583687,-5294.939004753586,-5291.695013304017,-4657.83417299426,-3411.8379104384276,-1945.8818425606971,-926.0520768017058,-800.1901393473722,-1314.9722633827582,-1695.0491300249857,-1425.7132260988114,-720.2987315724498,-147.4736592054256
-4803.38198167524,-5431.231743391778,-5528.261014603807,-4851.332210099337,-3422.9586709278624,-1761.2839013104917,-733.9118657481578,-875.0533995783101,-1766.7400870870777,-2356.935811536376,-2012.3909022244152,-1055.0938156428756,-241.8421255084372
-5226.914433533233,-5975.08352124014,-6071.705612333997,-5224.602126993272,-3506.7766250230306,-1639.8823260261836,-723.5627574940534,-1282.0364478482331,-2575.126316700784,-3236.435806665009,-2641.4531597166147,-1351.4579430102858,-312.6667548743508
