t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
593.505,490.5,397.305,313.92,240.34500000000003,176.58,122.625,78.48,44.145,19.62,4.905
-45905.33343443909,-36744.6488883733,-28029.635087093124,-19994.272220107825,-12877.714128026939,-6919.791042414926,-2346.5134930454915,662.5942770154253,2036.939635807864,1922.2890135906098,851.6230792991079
-83278.43409698825,-67087.30009997013,-51567.32550945464,-37104.548082353875,-24130.91980790834,-13119.727835687128,-4553.943235987642,1150.2693873007006,3786.8225003536263,3592.2866365066325,1583.7553438673463
-105341.86114411193,-85769.39401161266,-66746.19041813513,-48678.30378445017,-32106.699393004776,-17712.952653648295,-6271.361562012477,1484.6308247428956,5113.937896463669,4853.867782777552,2116.5569696938237
-110513.09182422275,-91388.56809214776,-72386.45608687852,-53798.95097082548,-36172.12031325463,-20338.46858773042,-7364.308887342344,1644.089903027857,5922.317525343475,5613.868047592135,2410.0743146621635
-101541.11091303,-85774.91286329509,-69563.10414180133,-52991.744266226495,-36511.363715225976,-21015.60719923099,-7807.178342847817,1642.0588318479702,6207.470331871795,5869.237752817856,2471.49146191888
-83759.86631139336,-72783.03111384531,-60845.63246637538,-47798.974429490176,-33923.92647943166,-20070.50514844127,-7670.876776756932,1516.8577525866413,6040.808864031885,5691.389220809489,2344.299839497838
-62896.23310732232,-56716.84460237888,-49253.796733923664,-40155.031081227215,-29499.360830996477,-18000.74781924104,-7091.034339849442,1317.1316520252358,5539.8037899354795,5196.318820057056,2090.418786728306
-43401.98594184945,-41076.6424129327,-37380.09973634053,-31826.342048908646,-24303.522863922553,-15332.942668228816,-6229.225034970096,1088.5137744806261,4835.357074860011,4512.106595931296,1772.5008030929964
-27759.154021205548,-27975.25308079443,-26928.62825685244,-24079.146201180054,-19169.042853204704,-12515.640638464478,-5238.8638513527985,865.2025842470655,4045.6398667652657,3753.1168374565705,1441.5705469732197
-16648.309421695427,-18180.881127179968,-18673.258153974868,-17599.355925373646,-14616.300808606124,-9865.40522281566,-4242.888278506826,667.2152931264361,3260.839821520239,3005.3361201490684,1131.7090206636892
-9570.047573089387,-11518.936982921801,-12681.366417543844,-12590.403837001671,-10878.006100219498,-7561.082625712975,-3324.7987944377483,501.8900514162933,2538.602696775186,2322.539362598848,860.6112863106028
-5513.6705272629215,-7346.694209862551,-8619.50154605632,-8945.166107985182,-7978.085510746746,-5668.8374622209285,-2530.463461001141,367.3915509977271,1907.1155932289992,1730.0910525454656,633.4901174735711
-3438.8329752228706,-4920.969931845347,-6013.179225187431,-6410.3986111958275,-5820.325432187486,-4178.983482892407,-1876.2736923410187,256.30582311381056,1372.045267406238,1232.4610884201497,447.88088651183375
-2518.0765349352737,-3604.232686613108,-4410.288300940585,-4703.42676245392,-4260.053504208218,-3040.894427238717,-1359.4714244409904,158.25969183335422,924.2571550451482,821.289223512081,297.7600834283408
-2196.2943930598385,-2935.9440975473253,-3453.936669961326,-3575.4721933661353,-3150.1036104609307,-2189.3340094617706,-967.803879264879,61.31605689404154,546.5034654011924,482.1442755948999,176.34470307773012
-2151.7834582895584,-2623.702085772937,-2894.7689868752464,-2834.3244999783283,-2363.8664237934026,-1561.124833358513,-687.1646302468054,-47.5819430701618,218.42273758326195,199.31106065543767,77.60831242627927
-2225.8036889226246,-2501.9586544761737,-2573.4660901851016,-2343.324263071054,-1802.8187560978533,-1104.1168814062785,-506.9780604787651,-182.62043475474843,-80.05239951727415,-41.29889640718338,-3.14516639192282
-2357.3423599655193,-2487.359701152608,-2394.60739858004,-2010.34661321675,-1395.910666607251,-781.2968736843864,-423.6031306589958,-359.0432745808106,-366.44281863594074,-250.68166709843672,-69.2692478824175
-2535.7470749649924,-2543.0278363670986,-2302.7886525080467,-1775.2295324641368,-1096.2142040169947,-572.4590501607142,-442.05342599153505,-592.5136820007301,-654.1539694895273,-436.2490550715995,-123.0322425453471
-2770.7199419917424,-2653.978547113076,-2264.817411843318,-1599.7848963132603,-877.9979754182525,-474.86469502357994,-576.0463428779152,-897.5235622122129,-951.2605624180849,-601.9444956253656,-165.96717564705946
-3074.4974701738565,-2811.612792330793,-2258.288378333208,-1461.884562554422,-735.5360825358458,-503.1782153015232,-846.0299720621158,-1284.6454499674717,-1259.5349668587587,-748.7396147317371,-199.22776452596116
-3451.0597076623208,-3004.5688189412954,-2265.7274231566535,-1353.7182277195047,-683.4887944181248,-687.9081292565129,-1274.6304372559252,-1756.7345260903917,-1573.8346365812665,-875.3944746075306,-223.9168008354537
-3889.098430826522,-3214.1357999652223,-2273.4771564744756,-1283.4527063026956,-757.4202778481152,-1070.816506434222,-1879.1542174576587,-2304.649217421323,-1882.1325600459677,-979.4209765253563,-241.37378883573558
-4357.704729031057,-3413.6382079250398,-2274.5772717715677,-1278.6142255332622,-1011.929608970509,-1695.619312311854,-2661.543204426894,-2903.5912739426753,-2166.5283371173614,-1058.190971282038,-253.4075092422783
-4805.558312326515,-3571.925496288482,-2274.4703451007413,-1388.40005010212,-1513.3099675881663,-2593.1848855263784,-3597.4883549625088,-3511.5718801564126,-2405.4707682562243,-1110.0923345607875,-262.4467804919654
-5165.310256493592,-3660.901713132559,-2297.2928654807924,-1681.1760273538819,-2324.279220701196,-3762.567148138527,-4627.886551199834,-4071.510961796082,-2577.1489961041307,-1135.580898412314,-271.56877768326007
-5364.416195289687,-3665.7978079285062,-2389.2000148019415,-2233.494102462487,-3480.756614183154,-5152.226750256146,-5656.7285995168195,-4517.840007267352,-2663.624880522729,-1137.932298215366,-284.35870617711487
-5341.741917976401,-3595.041582200862,-2614.5751212574064,-3109.021395623699,-4964.818556354056,-6648.497798000444,-6558.957100487357,-4787.194227537045,-2654.9083145146437,-1123.4939655229114,-304.56713504729066
-5066.3304714091255,-3485.1429387591743,-3042.231051009607,-4330.085476970495,-6682.505139814937,-8078.938196274932,-7199.338262227024,-4831.185337132061,-2551.978113355499,-1101.2939493324084,-335.56849315196246
-4552.128786769237,-3396.303641508861,-3722.365737149047,-5849.922456076311,-8457.523474836984,-9235.14747693851,-7459.39227131431,-4627.981446081623,-2367.851522321662,-1081.9827586233346,-379.6844734816127
-3861.9867559883737,-3397.2876595534785,-4660.194112225112,-7537.429191650708,-10049.515164166565,-9913.002375999178,-7265.450037693475,-4189.1630897535215,-2126.2312405654916,-1076.245596207532,-437.50492505880095
-3097.0180024301158,-3542.856427151887,-5796.352240676598,-9185.168630862481,-11197.702076468895,-9960.391608454749,-6608.9971636357,-3559.4090512086345,-1857.8993449970535,-1092.9807182856582,-507.3893723932052
-2372.9128840693306,-3851.5846914903555,-7004.368947233972,-10544.257028768201,-11679.94374159017,-9317.351436885756,-5552.052653825415,-2808.716049521923,-1595.6648696032846,-1137.639798633834,-585.3339339675019
-1790.5860218420928,-4293.341184058161,-8110.282456878442,-11378.783673921393,-11368.766753820515,-8034.363842137407,-4215.175321528633,-2019.239042536268,-1369.0709886911675,-1211.1230973336221,-665.3222012006539
-1411.4764847268623,-4792.623097930928,-8930.528697269527,-11522.87315391569,-10264.844114437694,-6261.922959888898,-2751.773040107337,-1270.4581628900567,-1200.0830742369187,-1309.5033138222561,-740.1524759566375
-1246.045180729501,-5247.38769389135,-9315.95617957287,-10920.851512014675,-8496.195321516874,-4215.109558236679,-1316.927884655246,-626.5925983846095,-1100.6203417208542,-1424.647711345034,-802.5864767926212
-1258.3420585666115,-5556.400060970428,-9186.80365095846,-9637.19166503929,-6284.510171866809,-2125.698960860877,-39.97801652800717,-129.02118193708986,-1072.2166061383446,-1545.5832302498065,-846.5528864198633
-1382.9970228854745,-5644.949305048737,-8547.415868039032,-7834.909285223645,-3891.886759383481,-197.25108716669408,992.4765857700365,205.43433671663547,-1107.5212019570818,-1660.2769364998646,-868.1112422570609
-1546.9289458981063,-5480.481591642264,-7478.055810480698,-5732.626411721044,-1566.3654082796336,1424.9287075290924,1741.0100699993354,381.3064445858925,-1192.9654936162915,-1757.4351337254047,-865.9524114485831
-1687.994028998864,-5074.796125480848,-6109.71661454316,-3556.22034595449,498.3989460248251,2664.4039802553684,2207.359333982225,418.36824214527957,-1311.8048682110948,-1827.9684820664934,-841.3536329683839
-1765.8527565866937,-4474.893574463308,-4592.385682415058,-1499.3262659516388,2182.1475508618178,3507.3891558503824,2422.446699806493,344.7742340333963,-1446.867944279515,-1865.8975008426642,-797.662462233745
-1764.3106925196025,-3747.8068545288725,-3066.683631193847,299.5468538235161,3437.04544146823,3986.4101282655392,2433.086352088406,191.09673721849134,-1582.599842480649,-1868.6316400874268,-739.4975448570528
-1687.308494299637,-2965.0417174530467,-1644.8767864948106,1762.774111636323,4273.374586535118,4161.043255091788,2290.6896313403795,-13.897357500944167,-1706.2599968531374,-1836.696485116415,-671.8922432484976
-1551.8223332964747,-2190.505590460523,-402.65568736649624,2866.6223372580403,4739.756859590657,4100.964101561885,2043.4908153925496,-245.59859371961716,-1808.3472992496047,-1773.0765229587619,-599.5716838142267
-1380.526855492001,-1473.469689710745,620.230838392294,3627.5245346301963,4904.08568495286,3873.8253062581953,1732.3558625562264,-484.35496610489514,-1882.4464939672798,-1682.3762662681002,-526.4733926330915
-1195.9702541300926,-846.2619749124508,1413.8008531509074,4086.859162029459,4838.6136830018595,3538.2745769331173,1389.4249909220994,-715.2145521273054,-1924.7291361269322,-1569.988213865313,-455.5335392472294
-1016.8938172623688,-325.3988944350617,1989.3644054013653,4297.645233940878,4610.239970042859,3141.1767067184605,1038.6055780385304,-927.0915366814612,-1933.3274898009884,-1441.4082884216366,-388.69385996227095
-856.5376561626933,85.38466072683113,2371.1647536087507,4314.7360994000455,4275.516628762126,2717.696086801268,697.0411850015126,-1111.7370355443945,-1907.7571901610004,-1301.7756920260297,-327.0511141438804
-722.3773294260341,391.5348901998739,2589.5498613907084,4188.747685882191,3879.207856405626,2292.9907816678033,376.91487316582203,-1262.7857356106365,-1848.5109465915366,-1155.649983530307,-271.0687796350001
-616.6610989948031,604.4127472995357,2676.217216600403,3963.1667210499877,3455.1147523291143,1884.5632012614783,87.16652801713641,-1375.060783575356,-1756.8870870677622,-1006.9853740206781,-220.78842025509883
-537.2473008883142,738.8088730984854,2661.4531194090223,3673.7467895893355,3028.0535222948356,1504.6234134195893,-165.134885176944,-1444.2523346481328,-1635.0539737698864,-859.2284604504422,-176.00321640209862
-478.45835368201864,811.3041985160686,2572.929094455094,3349.268082225914,2616.156365152996,1162.0721135942147,-373.9188453480274,-1467.0223292529229,-1486.2862773942566,-715.4543517188536,-136.3792845137953
-431.87841464205445,839.2859747313619,2435.481827836596,3012.874685284294,2232.944354498728,863.8883906925051,-533.8206790144468,-1441.5105048725777,-1315.2503520132614,-578.4665920545139,-101.5270627934416
-387.16716272138467,840.31011482683,2271.322600001813,2683.4079627070946,1888.8536609405323,615.8319821046285,-640.4729102994545,-1368.117128958254,-1128.1794793063686,-450.81362241959,-71.03445456079314
-333.01818658654753,831.4978341275392,2100.2337397912074,2376.365515194118,1592.0768715956242,422.4713388160891,-691.2855083974025,-1250.330085369128,-932.7840870116391,-334.71066702311344,-44.47687641609367
-258.3566868463382,828.7404508028796,1939.4702801224223,2104.3116152752436,1348.7289038937772,286.65320017054717,-686.4971912155211,-1095.283993239293,-737.7987222935199,-231.89112684686563,-21.41864235648712
-153.76402322509534,845.6345842117539,1803.271555129439,1876.7472814808048,1162.4806952435215,208.64274977487352,-630.161482838163,-913.7354119912713,-552.1709290833031,-143.43662101584783,-1.4167564152135474
-12.969438469562489,892.24919055425,1702.0794416279257,1699.6131387239152,1033.922897538132,185.26420657673316,-530.6701340512004,-719.2479674089759,-384.01984394864775,-69.64359975988552,15.96661214502629
165.88533699242979,973.9889795417545,1641.7229948918898,1574.7236074124426,960.0004218364812,209.41517280220148,-400.4701665416834,-526.6013384095829,-239.59123194329345,-9.975642671236713,31.1418559669337
379.5611164746658,1090.905892506775,1622.9147481957923,1499.4785449977282,933.8574336770117,270.2675114456594,-254.82608971260623,-349.7081802808466,-122.46880395869997,36.87207166269506,44.46323151087749
619.8991697385432,1237.7699684240174,1641.3687235196928,1467.1354943604333,945.3239094209538,354.2859936536195,-109.779894826981,-199.53804356723407,-33.2483598963112,72.79865559460731,56.20009128813893
874.9419769723671,1405.031583191199,1688.686024319512,1467.7526853431048,982.0709215365154,446.9319024903369,20.23572841984968,-82.60244133232581,30.24464381548235,100.04315357090663,66.51542698122209
1130.7970344738244,1580.538869329815,1753.907504764068,1489.6797604577125,1031.2243246577698,534.6655782634766,124.50558651271172,-0.40467949227232225,72.2669998037575,120.89695687709518,75.45811336628759
1373.7969657338158,1751.620477143814,1825.398605512977,1521.268659325017,1081.0493909253983,606.731394739096,197.29498081164434,50.04920688368968,98.19593337831809,137.43460849897,82.97248016007038
1592.4085943744599,1907.0182076307867,1892.6118287489758,1552.3908980014219,1122.2841419352546,656.2719367385808,237.9821711675496,74.91832592744794,113.54143098634344,151.30630004303305,88.92484390081954
1778.4459668497475,2038.2208495540713,1947.325904352915,1575.4222710582478,1148.8290393817688,680.5576201483307,250.15964867608125,81.83627565256862,123.14805628366695,163.61778767380707,93.14235065021377
1927.4085822101847,2139.9844392698974,1984.1651724723033,1585.558646030966,1157.737864371115,680.4261048705715,240.1176062688028,78.35162099015466,130.7089925644878,174.90246767938365,95.45622435818606
2038.0747747218986,2210.116908653948,2000.4614891975316,1580.560516822819,1148.6870429962237,659.2593190699928,215.23343804814962,70.83723573190481,138.60541953564422,185.17207646943154,95.74052664562066
2111.6901932622127,2248.821554936217,1995.7134807297214,1560.1803629701647,1123.2222177396984,621.8858839959197,182.67853627589102,63.97157941538826,147.9986984852089,194.021337008204,93.93930337480292
2151.119038469342,2257.945525358329,1970.9455001405465,1525.54412529721,1084.050344690314,573.6834171583373,148.61322224562994,60.69198354168568,159.06364924664925,200.75932014293167,90.07885204523959
2160.1884796825098,2240.3707481357856,1928.1749674383343,1478.653584098963,1034.5064522509008,519.9603933699748,117.813982529473,62.42095619603424,171.25783288087007,204.54478432371067,84.2662136657093
2143.2553871156642,2199.6021769947192,1870.0386578975929,1422.0294664125254,978.1721608003234,465.54097267018193,93.56556309244328,69.37669283456596,183.5572707371006,204.51089431955586,76.6781884281824
2104.8786217883467,2139.4636475510792,1799.5041578308012,1358.4147643928766,918.5446559634571,414.43228280407067,77.66718841137312,80.85355730508999,194.63190046404094,199.87286449335662,67.54622068152874
2049.458128258819,2063.7759047494965,1719.5633234320237,1290.4502706814378,858.6779235136906,369.5137513944649,70.48751551867639,95.44016848048602,202.96795597119888,190.01769965191556,57.141469330865604
