t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12
756.3199999999999,693.505,640.5,597.3050000000001,563.9200000000001,540.345,526.58,522.625,528.48,544.145,569.62,604.905
88071.8272006479,71424.50684587771,55505.03368474529,40683.796104718844,27341.56210440867,15865.145309752155,6631.725060509827,-26.681528944622926,-3890.4982616414154,-4967.0383726535465,-3670.6452594355515,-1088.9667569934618
153255.55588533866,125078.10786458691,97890.94970292397,72264.17034974937,48851.23626726718,28390.35783137066,11672.412295071123,-544.6215667218472,-7698.8607533727345,-9689.425645187734,-7259.077691463561,-2490.087819928445
183362.61466399572,151421.63652015355,120104.21453114938,89925.87167424723,61631.47554298775,36222.90936863224,14919.978996946498,-985.920713174062,-10426.860995742965,-13026.03050078296,-9714.59055211259,-3390.5743213305454
178538.3963905534,150068.577622301,121410.81626605107,92808.24814898998,64901.7554578362,38811.02899732933,16116.045414426311,-1337.3260709373192,-11879.828018768067,-14728.241936758635,-10856.377508877264,-3732.640777639027
149297.42583754976,128640.15938840876,106921.53828654544,84015.4115631472,60310.8742639729,36869.302398768334,15465.754319015634,-1613.9387133690097,-12142.576966572891,-14903.559642443655,-10803.17141772799,-3598.927405419394
109915.22737213343,97965.60844235194,84355.2669399197,68625.51690351612,50852.79558621103,31887.395871892317,13487.250661672177,-1843.182150113225,-11497.267920757056,-13914.422973687211,-9877.564162646457,-3154.931663846392
72260.95985458713,67429.60189136231,60747.064659950796,51545.18721751437,39616.196330962135,25517.095424823423,10804.198383976516,-2048.422065674107,-10304.750293807469,-12228.423860936617,-8472.24595442707,-2578.7359145026567
42828.09967830377,42549.22939601884,40573.5305450546,36165.303143864614,28920.37910979309,19104.49866104942,7968.948914397519,-2241.099430478063,-8900.687139511807,-10283.703670292327,-6935.949208310682,-2009.4319026709825
23046.894738386436,24974.871615245465,25543.539434006747,24059.623867007445,20026.977732911644,13484.399869734363,5364.9119707311365,-2422.5195137540886,-7535.18957532159,-8407.457757669714,-5510.927553654934,-1527.0971955951295
11297.851407194872,13855.140239950764,15420.401496213392,15401.265983743833,13295.72593739799,9003.503952736399,3189.802703569143,-2590.673043236411,-6357.695277567641,-6792.5475834155595,-4322.801471098514,-1159.0071495115562
4975.3823157069555,7365.808067055782,9070.16356580571,9610.012858340098,8528.83991720062,5664.971201648716,1491.848464555708,-2746.538701912007,-5432.048421421847,-5515.220714375457,-3404.339754444677,-898.3980673207978
1765.6924055754657,3735.017283354309,5235.46541495056,5887.470172591993,5297.19567440499,3291.8406619056627,225.0903397028457,-2896.7977186550825,-4763.409000155178,-4570.974302185961,-2731.142040126641,-723.5513596920101
98.1211222300459,1670.4480455139994,2913.8399837762536,3521.2387371414648,3154.4410605776934,1651.1502008212442,-700.399536047541,-3052.8304163350012,-4323.817260587071,-3910.790162882118,-2253.675405397718,-610.9360337638445
-904.9847192646461,389.2982970643912,1441.9792181762327,1991.6287149801815,1735.990481300809,524.4126327956214,-1383.7958871595897,-3227.4206293755565,-4070.484727545403,-3468.7450465904144,-1919.0521694456668,-541.5856872502175
-1652.6868027215921,-515.6676059402369,436.4381385927923,965.0093721439654,780.4442566463665,-264.7518974911658,-1914.3750908156417,-3430.6573775165693,-3956.2593947557993,-3179.176659477238,-1682.4934199572278,-502.66487140011634
-2296.9946059991653,-1226.3994320332297,-301.0888160190833,244.96653164469745,113.58708912434022,-847.9709360981477,-2363.155306061822,-3665.914396293137,-3934.34441264939,-2985.4689836058064,-1511.4019285514487,-486.61671975435297
-2871.3506532306014,-1808.7902757527552,-863.4355592256373,-278.99212230605553,-377.97255428416406,-1319.4673824721044,-2779.827627627666,-3926.3275583759346,-3960.011625552718,-2843.6356163615164,-1385.300128161901,-489.5805297511131
-3362.5464107665525,-2276.420276282937,-1290.9048191116667,-670.6151899518323,-770.0430504785207,-1743.9596888800752,-3190.9575052574337,-4192.273966693017,-3991.763742417825,-2723.4162599484607,-1293.986792251939,-509.8970151815684
-3741.8901407968483,-2623.4149883076216,-1602.698595591945,-972.434630211347,-1116.0154535887664,-2160.43834151751,-3597.745591884231,-4430.936514336729,-3993.754049623921,-2608.5315553262044,-1235.1552148258604,-546.9146072086762
-3978.6358199380866,-2841.9062445834807,-1815.198296669745,-1220.0310726509924,-1452.845339198755,-2580.6444173189143,-3974.197586242692,-4599.707965133808,-3940.389880313138,-2496.6219181242923,-1211.8800878811976,-600.022625857295
-4050.1974401015873,-2934.212224881506,-1952.689564476031,-1446.917112730846,-1798.3733393199516,-2984.144653213226,-4268.96215885795,-4655.2673324627995,-3822.8352009697496,-2398.502117464239,-1229.9348827164972,-667.7685773295528
-3955.697682076785,-2923.6293985195643,-2052.0349794003396,-1680.6447208977677,-2142.3258874378207,-3315.1328203314642,-4415.507979582636,-4568.890361741852,-3655.625455508857,-2335.8631488632304,-1294.795801153048,-746.9670664931069
-3732.6000542880697,-2862.324055797557,-2159.772660899508,-1931.1237117836952,-2436.58040865544,-3488.7891612783164,-4354.279770214705,-4345.57637477118,-3480.2301022858496,-2336.5821897453675,-1408.3282459740972,-831.8183798910504
-3470.2012268999533,-2831.1495239071737,-2319.785539756256,-2175.2847629183816,-2594.176022643138,-3414.896719682464,-4065.708570684095,-4040.5916642439197,-3361.9444110093277,-2427.418498842766,-1565.4397747548308,-913.1957506323122
-3309.7447510889992,-2925.839248373911,-2553.0449096140082,-2347.2167165758065,-2507.9631912387513,-3040.663216840502,-3604.926658447104,-3764.162023372204,-3377.7773807036624,-2624.952818625312,-1751.3132046958222,-978.3993341110971
-3421.673033273568,-3228.4575710184445,-2837.189013199716,-2346.1620513562125,-2094.4830733501412,-2402.8293764579084,-3121.3989026507093,-3666.130529926305,-3596.202660112228,-2926.7960646570223,-1940.0758271296904,-1011.753844364116
-3958.4532766640673,-3771.6491655099326,-3099.1244092606203,-2071.1689777507863,-1354.9320780040996,-1665.8555751115257,-2845.573565476845,-3899.0559017027063,-4053.7524293046054,-3305.7991695239607,-2095.7707216398053,-996.3637031522622
-4995.084520123178,-4511.756875984344,-3232.7925279106557,-1478.1399667758535,-427.85282772163,-1117.9270579712968,-3034.8595805060136,-4568.7454440522815,-4736.4180759158735,-3709.744746886355,-2176.1574564737502,-917.0672698566761
-6481.82151350857,-5328.3980629844245,-3143.333382021262,-637.0161898042606,400.6437680335509,-1108.5046525617427,-3890.9670873383407,-5690.232520561421,-5573.629538389046,-4067.6484871829534,-2139.1692107691542,-764.1639812047441
-8235.192647596026,-6058.152534396482,-2801.8041410762803,244.06463240998028,752.1637799191761,-1939.2446880260995,-5479.738317413315,-7168.509837680474,-6448.592056277557,-4301.726191833468,-1950.9497029869551,-536.9729350302734
