t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
540.5,497.305,463.92,440.345,426.58000000000004,422.625,428.48,444.145,469.62,504.905
-20746.84935286726,-16115.680908908722,-11752.003554141045,-7797.440747509367,-4395.2534776368375,-1685.3187260077862,210.30456385894422,1219.2220836858492,1379.3942645502416,943.7007666513994
-38960.488150974175,-30480.58294330171,-22445.57795113862,-15105.951829615813,-8733.292423313263,-3611.3133958251915,-3.7351218937333783,1917.1409669018158,2201.390183691915,1332.9494816688552
-51767.05720580933,-40862.410627939964,-30416.616275128014,-20732.45036369431,-12180.81011268303,-5191.060166994966,-197.58784074821648,2483.1092818918855,2869.6633904382825,1637.6984809518342
-58083.57228152036,-46407.07233006948,-35032.98045091482,-24250.766465478227,-14489.8505952859,-6316.111600165407,-357.1848014130342,2882.35198856819,3341.417254877793,1836.6096353527769
-58167.385522300836,-47218.82784322635,-36292.29050876006,-25605.085284968172,-15597.44116678634,-6945.569492314142,-472.3253904900182,3103.1978276750024,3601.0180123913187,1923.9988054224393
-53324.93510463802,-44173.59167846862,-34717.17193510773,-25060.9003080927,-15608.354703329758,-7103.144057872428,-538.0215145674231,3155.370904026461,3658.404838373759,1908.3649098443868
-45399.76423089675,-38571.92070601244,-31143.487684799526,-23092.23770784075,-14745.803921611732,-6862.416903683914,-554.9559001357271,3064.6430184028227,3543.126413597097,1808.3479126385814
-36245.79042730391,-31769.601366446946,-26484.407619304537,-20248.476568886166,-13288.663532875415,-6325.80339267013,-528.9416674195929,2865.735701497169,3296.1319723026704,1647.5978393291186
-27345.662248501692,-24897.262590429207,-21540.830977953563,-17040.05001463162,-11513.41781786649,-5603.192849061723,-469.55554279884393,2595.377476134994,2961.5362623486258,1449.9952102385464
-19639.528327875432,-18719.829586247324,-16894.506130352947,-13866.021289930752,-9652.95269965465,-4794.8692791751755,-388.33481481092343,2286.8863319460716,2580.0227889666007,1236.1905798515531
-13540.419213394522,-13626.554289315827,-12883.902315789775,-10987.546062122421,-7876.245466119467,-3981.0024286453463,-296.99833024793566,1966.8836763021352,2184.6969392326005,1021.8062515092099
-9062.858698589125,-9706.242189848424,-9638.928766302957,-8537.285871482723,-6286.3171218301495,-3217.7507750190907,-206.06945505803137,1654.0626252430848,1799.399152110261,817.1193303970255
-5985.990425521629,-6855.067567430323,-7143.284620803116,-6549.023781692704,-4930.23871842816,-2538.502687860323,-124.10260897729978,1359.5092494696155,1438.9558246298434,627.7547696811275
