t1,t2,t3,t4,t5,t6,t7,t8
363.91999999999996,340.34499999999997,326.58,322.625,328.48,344.145,369.62,404.905
-4426.739084082318,-39.973286417994444,-332.9507178721858,-316.7226090829258,-119.45336512643235,135.2880310702614,340.9060534114402,434.5061424321874
-8792.846752953386,-418.8548265160102,-964.6294615496936,-928.7075646346156,-550.7192329528942,-68.21164496170559,310.1609825928696,459.70932548956546
-12373.784534583125,-778.9994792453101,-1533.7042951007752,-1481.819163896037,-944.9241928896563,-257.2230990846314,278.98286289494337,479.4914805270621
-14929.637675646898,-1102.1506781546832,-2011.965194104559,-1950.8164596811998,-1285.4099988095836,-424.0434089094015,248.84712282394918,493.0749921823601
-16366.50637004335,-1371.1693920460539,-2380.4705221730737,-2318.973523890147,-1560.6369676747,-563.0177669676146,220.9583945148769,499.95934459672714
-16731.780196894855,-1572.5181939316271,-2630.848419093719,-2578.988740883088,-1764.7997918359356,-670.8653902426759,196.1497898861948,499.92692959004285
-16184.582141159732,-1698.4207860841195,-2765.064966966344,-2732.553927300425,-1897.665790366018,-746.6950028393021,174.84077714060786,493.0269723267861
-14951.967714237737,-1748.0536211609024,-2793.862149854392,-2788.8381425407156,-1963.7699268467875,-791.7499253360015,157.05264478870248,479.5432300246236
-13282.845187672878,-1727.458010875222,-2734.298886964846,-2762.302977819541,-1971.1935259167144,-808.9621653759853,142.47039316114234,459.951509864199
-11409.376292483714,-1648.2668674992358,-2606.9273431788984,-2670.307209101758,-1930.181491510571,-802.411261433237,130.53383017196722,434.8724882247661
-9521.37563737667,-1525.6539528024907,-2433.1014000863206,-2530.8947033729924,-1851.8234319837513,-776.7781788306096,120.53923067797791,405.02424787336616
-7754.7646065696645,-1376.042924588787,-2232.781347945323,-2361.031382305592,-1746.95828608791,-736.8637442339334,111.73539516058538,371.1777709007533
-6191.790595077001,-1215.0592705877389,-2023.023995316839,-2175.411874416355,-1625.3843320005976,-687.2134392079822,103.40278628448104,334.11756864529127
-4869.0448208033085,-1056.0365606261018,-1817.1824924230577,-1985.8315689141534,-1495.3869595350463,-631.8635011780607,94.90995477543814,294.6087745124182
-3789.15419690096,-909.1850355714513,-1624.719308490717,-1801.0353184705987,-1363.5469117845696,-574.2022470903946,85.74634692823523,253.37134619206523
-2932.8514306928287,-781.3631782822879,-1451.4712275131633,-1626.9135429461626,-1234.764878968112,-516.927394491262,75.53404084477813,211.0614602471355
-2269.345369814055,-676.2948867759304,-1300.1915402230438,-1466.9120756771665,-1112.4312110657397,-462.0745563154792,64.02278051019643,168.25969343735716
-1764.0675375501844,-595.0474186987215,-1171.216598099397,-1322.5409192484383,-998.6759949751331,-411.09228559132896,51.07307935646768,125.46517290754386
-1383.7212332241854,-536.6098185004572,-1063.143938251028,-1193.8964433600488,-894.648407741347,-364.9428661224843,36.63158922439985,83.09458046045572
-1099.0511214728622,-498.46285671478046,-973.4522178011374,-1080.1417906587594,-800.7900016566266,-324.2135213940576,20.70188402592163,41.484769884091946
-885.9414913866816,-477.08672912823135,-899.028911792026,-979.9155700475322,-717.0811506583989,-289.2283847442884,3.3127654718563413,0.8978477313548439
-725.4414743829904,-468.3952560001244,-836.5948407330416,-891.6570109588932,-643.2517459240751,-260.1564796224952,-15.514435568424336,-38.47210519526678
-603.2031353733853,-468.1052906922291,-783.0241404134428,-813.8468834531463,-578.9560208327822,-237.1144796799882,-35.79799662497084,-76.49095994971674
-508.67562827994817,-472.04427071047945,-735.5568038987091,-745.1694786273051,-523.9173465832876,-220.26467463997648,-57.62479491996488,-113.07474657736921
-434.2683035649977,-476.37134411565233,-691.893783271403,-684.6042988704487,-478.05223422206507,-209.90789346082033,-81.17161353838415,-148.17715784462402
-374.5968482848309,-477.6512233738136,-650.1593409579466,-631.4592423810966,-441.58348237046835,-206.56772479297257,-106.7116665713415,-181.77301177747484
-325.8628904814499,-472.6974475154782,-608.7202590815348,-585.3615451690999,-415.14972674472034,-211.056166581265,-134.5969122204616,-213.83651679875516
-285.3841582034968,-458.1216161070173,-565.8735089756168,-546.2285509142648,-399.9115058556364,-224.50264272550652,-165.20599485958724,-244.31414035648493
-251.27999123786847,-429.61069642818313,-519.4548414246287,-514.2454198055065,-397.64162904941537,-248.32042191526259,-198.850288999266,-273.09370228317886
-222.31389647953932,-381.1056117003796,-466.4733902645954,-489.87713354534696,-410.7709780094,-284.0808882588691,-235.63803651259917,-299.97378600683777
-197.88768755313845,-304.229744439227,-402.92383993358885,-473.9329034756904,-442.34374190535095,-333.27204196072023,-275.30929014776007,-324.64007198096584
-178.1588303887389,-188.42992122943704,-323.94174762613056,-467.67949172121246,-495.8260176150535,-396.9375397389051,-317.0703473692271,-346.6567759230218
-164.20941547077987,-22.239700592138718,-224.4235671864484,-472.96816193302766,-574.7187320096394,-475.2272667125017,-359.47084970985543,-365.48094162972427
-158.1414239085192,204.21334738681202,-100.11967364569615,-492.3072749912478,-681.9586041365515,-566.9338344400513,-400.3730051644727,-380.50416135358745
-162.9358726544166,495.8253352089794,50.95680417891995,-528.7943335776257,-819.15063174262,-669.1277339667216,-437.0541152381726,-391.1204808911677
-181.9305709595128,849.1548076473433,227.13075431759228,-585.833550624446,-985.7508438384838,-777.0186597166731,-466.4581811406779,-396.8120103870037
-217.87027304511113,1250.285879916891,422.10166384175443,-666.6154930201868,-1178.3837238347758,-884.1460468099735,-485.57385786626196,-397.23725821109116
-271.6558514239817,1674.9810658192046,624.8131320025385,-773.4154704598423,-1390.5031105823339,-982.9344441499757,-491.8753813916338,-392.30383136793
-341.1076848405957,2091.5558302985937,820.3725840105662,-906.8507449759463,-1612.5642822462798,-1065.5533699241726,-483.73495056616594,-382.2085710332144
-420.16998976682305,2465.9788628124147,991.949629346786,-1065.2876823882063,-1832.766507997126,-1124.9272538687458,-460.71173533241813,-367.4345439869637
-498.93609703397874,2767.8657615241614,1123.2805259393501,-1244.5800836640922,-2038.2773090603114,-1155.6844162224368,-423.6482608035747,-348.70395418070547
-564.6541519060164,2975.672756402932,1201.2068936889498,-1438.2437991520933,-2216.7118938044914,-1154.8393234400264,-374.5524322454878,-326.89610843997207
-603.5533266237131,3079.683692030359,1217.6583199793208,-1638.0543816321192,-2357.5653731110724,-1122.0708412891468,-316.29727514170054,-302.9470464610255
-603.0486532161344,3082.1824654383904,1170.657300592321,-1834.9382915438828,-2453.3109755487108,-1059.567018513157,-252.21265961866865,-277.7502757852211
-553.7639103020849,2995.148912337012,1064.2119976070633,-2019.9580893255666,-2499.977690145806,-971.5154446737349,-185.66105795081464,-252.07582659560995
-450.90196854205095,2836.512584968554,907.2569199885289,-2185.1910344949347,-2497.16564424431,-863.3911363872503,-119.67976644552616,-226.51876597874733
-294.73311132911186,2626.214670801147,712.0031620685352,-2324.3606661676836,-2447.593324504281,-741.2122022716942,-56.7419186386486,-201.48058751186915
-90.24315051886961,2383.078251676859,492.11884156567686,-2433.1701027118393,-2356.354224515452,-610.9010792496323,1.349220656773639,-177.17983202067254
153.82758779298422,2122.9744588346916,261.0902622469483,-2509.365518541777,-2230.0755650274073,-477.82735290728147,53.45090561057401,-153.6835679157037
426.2633855330199,1858.25282108797,30.97234857476265,-2552.602428393218,-2076.1311373317276,-346.5440960444496,98.99402090517776,-130.94961298407105
714.722746083035,1598.062646688345,-188.4100330426103,-2564.1916546248704,-1901.9940133338132,-220.68405054040466,137.86015153307778,-108.87028806230397
1006.9937845514405,1349.0869086328269,-389.8531595571427,-2546.7803210808866,-1714.753261798246,-102.96298210239291,170.25626680845488,-87.31110254446077
1292.0584616022904,1116.291745264815,-568.8492876751598,-2503.9969617452853,-1520.7801531588368,4.758732438747984,196.6071374303765,-66.1409480799552
1560.9030100125412,903.4646720661651,-723.439407318362,-2440.074654047889,-1325.516098359986,101.3893146158747,217.47223986541923,-45.25318060774809
1807.026699286792,713.4811287259387,-853.9186173362599,-2359.466249486779,-1133.3580286826027,186.50935585734618,233.48444665032076,-24.578859858340238
2026.620090489841,548.3486393529842,-962.4471062897672,-2266.4752862187624,-947.6252423612837,260.27011836585604,245.3033787919216,-4.094264806800737
2218.4193269067136,409.1194045396004,-1052.60573067137,-2164.9348625635434,-770.5965754037566,323.28572445987595,253.5760317765002,16.175203942140655
2383.288669706355,295.752820880111,-1128.9293451586918,-2057.9667048475326,-603.6057942008961,376.51921251441274,258.89938374385963,36.15316024673363
2523.6223270713513,206.9766098248419,-1196.44874030099,-1947.8417028334557,-447.1788370766657,421.1649862026622,261.7824118747026,55.711572334174676
2642.6730648134185,140.16235263258568,-1260.2682284585383,-1835.9447442110556,-301.19315541005767,458.5319603701913,262.60716145457997,74.67118745836716
2743.903776908627,91.21141800230093,-1325.197539886966,-1722.8273005274655,-165.0400724185251,489.93149510958983,261.5898704762892,92.80351731221432
2830.4252799246924,54.444145752506024,-1395.443095484266,-1608.317564688558,-37.7765298915088,516.5722181448982,258.74390564854446,109.83535493061623
2904.542338566681,22.49763884283611,-1474.346391024181,-1491.6545676520036,81.73872398800762,539.4611535951412,253.84704087358455,125.45727482618558
2967.39483358645,-13.735049847335372,-1564.140038706258,-1371.6208867193131,194.72040670249265,559.308606818722,246.41717033541065,139.33810931156057
3018.663678643951,-65.04801039623635,-1665.6819299526096,-1246.6659583133162,302.3329578622804,576.4343776266134,235.703551234129,151.14794641735048
3056.318820053341,-143.61383210554484,-1778.134662613383,-1115.0329408994535,405.5559343114405,590.6762880647196,220.70530700808956,160.59245572319574
3076.4219147339495,-262.23284246809993,-1898.5898669840594,-974.9185580329059,505.03152891322884,601.3095383918097,200.23435071852356,167.46066897524335
3073.055273972286,-432.9329954421782,-2021.69732241917,-824.6991969796883,600.8981216945976,606.9969299102916,173.04356393631016,171.68580731260408
